#Timestamp	Benchmark	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed	
1357795348136734993	automotive_bitcount	1000	48	1.000000	0.039000	0.040000	7164368	2302125	107	254188	61899
1357795348642726294	automotive_bitcount	1000	49	1.000000	0.040000	0.041000	9325956	3043633	141	333060	80807
1357795349148903802	automotive_bitcount	1000	49	1.000000	0.039000	0.040000	8743582	2850027	130	312145	75768
1357795349655060810	automotive_bitcount	1000	49	1.000000	0.040000	0.041000	8727588	2860926	127	313753	76822
1357795350161007028	automotive_bitcount	1000	49	1.000000	0.040000	0.041000	8674462	2863006	125	313885	76684
1357795350666930662	automotive_bitcount	1000	49	1.000000	0.040000	0.041000	8685392	2838694	125	311316	75859
1357795351172795504	automotive_bitcount	1000	49	1.000000	0.040000	0.041000	7429431	2397498	106	263968	64441
1357795351678661013	automotive_bitcount	1000	49	1.000000	0.040000	0.041000	8789430	2888318	126	316604	77583
1357795352184625105	automotive_bitcount	1000	49	1.000000	0.039000	0.040000	7020123	2363249	104	260964	63319
1357795352690580073	automotive_bitcount	1000	49	1.000000	0.040000	0.041000	8689278	2847947	125	312046	76384
1357795353196470457	automotive_bitcount	1000	49	1.000000	0.040000	0.041000	8841235	2924475	126	321093	78512
1357795353702421924	automotive_bitcount	1000	49	1.000000	0.040000	0.041000	9194024	3032523	134	332167	80807
1357795354208321808	automotive_bitcount	1000	49	1.000000	0.039000	0.040000	8614470	2863110	127	314459	76772
1357795354714264109	automotive_bitcount	1000	49	1.000000	0.041000	0.042000	8670429	2904873	128	319659	78178
1357795355220138409	automotive_bitcount	1000	50	1.000000	0.040000	0.041000	8654564	2835169	127	310419	75777
1357795355725968710	automotive_bitcount	1000	50	1.000000	0.040000	0.041000	7326584	2335435	110	255681	62562
1357795356231852803	automotive_bitcount	1000	49	1.000000	0.040000	0.041000	8626880	2798676	130	305437	74430
1357795356737734020	automotive_bitcount	1000	49	1.000000	0.040000	0.041000	8700432	2820455	128	308289	75117
1357795357243557363	automotive_bitcount	1000	50	1.000000	0.040000	0.041000	7139959	2311442	109	253737	61814
1357795357749454580	automotive_bitcount	1000	50	1.000000	0.040000	0.041000	8614380	2801251	131	306186	74813
1357795358255300631	automotive_bitcount	1000	50	1.000000	0.040000	0.041000	8797079	2871515	130	314525	76263
1357795358761262890	automotive_bitcount	1000	50	1.000000	0.040000	0.041000	9341078	2989915	137	326707	79492
1357795359267136524	automotive_bitcount	1000	49	1.000000	0.040000	0.041000	8632980	2835862	130	310565	75534
1357795359772953867	automotive_bitcount	1000	50	1.000000	0.040000	0.041000	8728702	2860767	129	314038	76651
1357795360278815501	automotive_bitcount	1000	50	1.000000	0.041000	0.042000	8629405	2838212	127	311782	76052
1357795360784766135	automotive_bitcount	1000	50	1.000000	0.040000	0.041000	7210569	2328383	104	255863	62365
1357795361290616769	automotive_bitcount	1000	50	1.000000	0.039000	0.040000	10797848	3082109	138	337488	82325
1357795361797312818	automotive_qsort1	1000	50	1.000000	0.041000	0.042000	8891183	2868500	128	314687	76443
1357795362304163407	automotive_qsort1	1000	50	1.000000	0.040000	0.041000	7475858	2357228	107	259142	63186
1357795362810890413	automotive_qsort1	1000	50	1.000000	0.040000	0.041000	8869389	2865771	128	314717	76958
1357795363317641628	automotive_qsort1	1000	50	1.000000	0.040000	0.041000	8925994	2876925	127	316040	77277
1357795363824504467	automotive_qsort1	1000	50	1.000000	0.040000	0.041000	9509166	3067282	137	336456	82088
1357795364331304639	automotive_qsort1	1000	50	1.000000	0.040000	0.041000	8876949	2877376	129	316002	77032
1357795364838170437	automotive_qsort1	1000	50	1.000000	0.040000	0.041000	9080549	2940682	129	323104	79005
1357795365345045609	automotive_qsort1	1000	50	1.000000	0.040000	0.041000	8957056	2872196	130	313618	77013
1357795365851773116	automotive_qsort1	1000	50	1.000000	0.040000	0.041000	7362193	2319087	108	253708	62310
1357795366358628413	automotive_qsort1	1000	50	1.000000	0.040000	0.041000	8957136	2841454	129	311035	75862
1357795366865467836	automotive_qsort1	1000	50	1.000000	0.040000	0.041000	7790444	2484994	115	273691	66521
1357795367372285842	automotive_qsort1	1000	50	1.000000	0.040000	0.041000	8370485	2663932	125	291134	71061
1357795367879152931	automotive_qsort1	1000	50	1.000000	0.041000	0.042000	8930377	2854643	129	312832	76055
1357795368385899187	automotive_qsort1	1000	50	1.000000	0.040000	0.041000	8902201	2843268	130	310694	75874
1357795368892699485	automotive_qsort1	1000	50	1.000000	0.040000	0.041000	9431413	3011537	140	329157	80216
1357795369399536074	automotive_qsort1	1000	50	1.000000	0.040000	0.041000	8902372	2868171	130	314134	76397
1357795369906353288	automotive_qsort1	1000	50	1.000000	0.041000	0.042000	18801713	5675800	205	634490	143064
1357795370413199544	automotive_qsort1	1000	51	1.000000	0.040000	0.041000	8047133	2538220	118	279471	67901
1357795370920168383	automotive_qsort1	1000	50	1.000000	0.040000	0.041000	8370231	2689678	121	295783	72339
1357795371426933598	automotive_qsort1	1000	51	1.000000	0.040000	0.041000	9179412	2898997	131	318171	77417
1357795371933717187	automotive_qsort1	1000	50	1.000000	0.041000	0.042000	7417176	2335395	108	256589	62329
1357795372440632318	automotive_qsort1	1000	51	1.000000	0.040000	0.041000	8930827	2875872	130	317229	76986
1357795372947472199	automotive_qsort1	1000	51	1.000000	0.040000	0.041000	8818163	2846586	129	312372	76318
1357795373454416163	automotive_qsort1	1000	50	1.000000	0.041000	0.042000	8994179	2881536	131	316193	77001
1357795373961206002	automotive_qsort1	1000	51	1.000000	0.041000	0.042000	9409961	3037477	138	332550	81194
1357795374468110966	automotive_qsort1	1000	51	1.000000	0.040000	0.041000	8922484	2905039	129	318864	77914
1357795374974942889	automotive_qsort1	1000	50	1.000000	0.041000	0.042000	9261202	2982141	134	327222	80523
1357795375481799561	automotive_qsort1	1000	50	1.000000	0.041000	0.042000	10304570	2757804	130	303781	73547
1357795375988847441	automotive_susan_c	1000	50	1.000000	0.041000	0.042000	13210261	3803079	179	415116	100088
1357795376496078363	automotive_susan_c	1000	50	1.000000	0.041000	0.042000	12433487	3637285	170	397518	95180
1357795377003370034	automotive_susan_c	1000	49	1.000000	0.040000	0.041000	10762685	3082003	151	337154	80416
1357795377510315498	automotive_susan_c	1000	50	1.000000	0.041000	0.042000	12135666	3553094	170	388465	93078
1357795378017031046	automotive_susan_c	1000	48	1.000000	0.041000	0.042000	12460928	3636708	166	397638	95087
1357795378523884927	automotive_susan_c	1000	48	1.000000	0.040000	0.041000	12194283	3576246	171	390345	93447
1357795379030648308	automotive_susan_c	1000	47	1.000000	0.040000	0.041000	12256142	3671656	169	400109	96624
