#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed	
1357609500494979670	automotive_bitcount	200	54	0.900000	0.105000	0.096000	117752	30567	1	6562	426
1357609501007984864	automotive_bitcount	200	54	0.900000	0.105000	0.096000	106906	27942	1	5967	388
1357609501521396806	automotive_bitcount	200	54	0.900000	0.105000	0.096000	111880	30388	1	6540	403
1357609502034270625	automotive_bitcount	200	54	0.900000	0.106000	0.097000	108726	27945	1	5910	375
1357609502547071694	automotive_bitcount	200	54	0.900000	0.105000	0.096000	111156	30646	1	6578	390
1357609503060275262	automotive_bitcount	200	54	0.900000	0.105000	0.096000	105971	27945	1	5920	361
1357609503573226622	automotive_bitcount	200	54	0.900000	0.106000	0.097000	111780	30643	1	6592	393
1357609504086184024	automotive_bitcount	200	54	0.900000	0.105000	0.096000	106932	27942	1	5920	352
1357609504599415217	automotive_bitcount	200	54	0.900000	0.105000	0.096000	78035	30650	1	6598	389
1357609505112639452	automotive_bitcount	200	54	0.900000	0.105000	0.096000	113606	27687	1	5751	346
1357609505625638478	automotive_bitcount	200	54	0.900000	0.105000	0.096000	222068	68537	2	14367	1283
1357609506138352840	automotive_bitcount	200	54	0.900000	0.105000	0.096000	111544	30678	1	6596	424
1357609506651870656	automotive_bitcount	200	54	0.900000	0.105000	0.096000	105506	27945	1	5932	362
1357609507164737100	automotive_bitcount	200	54	0.900000	0.105000	0.096000	111476	30646	1	6591	390
1357609507677623419	automotive_bitcount	200	54	0.900000	0.105000	0.096000	105564	27942	1	5929	365
1357609508190565030	automotive_bitcount	200	54	0.900000	0.105000	0.096000	111565	30643	1	6582	395
1357609508703458390	automotive_bitcount	200	54	0.900000	0.105000	0.096000	106392	27942	1	5938	390
1357609509216371793	automotive_bitcount	200	54	0.900000	0.105000	0.096000	111110	30388	1	6544	389
1357609509729637027	automotive_bitcount	200	54	0.900000	0.105000	0.096000	216980	67354	2	14169	1240
1357609510242393013	automotive_bitcount	200	54	0.900000	0.105000	0.096000	107699	27945	1	5921	384
1357609510755279040	automotive_bitcount	200	54	0.900000	0.105000	0.096000	111959	30646	1	6626	414
1357609511268155151	automotive_bitcount	200	54	0.900000	0.105000	0.096000	105853	27945	1	5931	361
1357609511781266552	automotive_bitcount	200	54	0.900000	0.105000	0.096000	111040	30643	1	6620	407
1357609512294277371	automotive_bitcount	200	53	0.900000	0.106000	0.097000	106162	27942	1	5923	368
1357609512807079315	automotive_bitcount	200	54	0.900000	0.105000	0.096000	110914	30643	1	6612	412
1357609513320216592	automotive_bitcount	200	54	0.900000	0.105000	0.096000	106540	27762	1	5853	367
1357609513833233868	automotive_bitcount	200	54	0.900000	0.105000	0.096000	215335	67140	2	14157	1247
1357609514346289437	automotive_bitcount	200	54	0.900000	0.105000	0.096000	110189	30678	1	6591	419
1357609514859628254	automotive_bitcount	200	54	0.900000	0.105000	0.096000	103873	27945	1	5889	365
1357609515372692281	automotive_bitcount	200	54	0.900000	0.105000	0.096000	109988	35228	2	7539	500
1357609515885851099	automotive_bitcount	200	54	0.900000	0.105000	0.096000	105991	23127	1	4917	323
1357609516398608460	automotive_bitcount	200	54	0.900000	0.105000	0.096000	110199	30651	1	6578	407
1357609516911532029	automotive_bitcount	200	54	0.900000	0.106000	0.097000	104134	27942	1	5926	372
1357609517424449264	automotive_bitcount	200	54	0.900000	0.105000	0.096000	109325	30388	1	6551	393
1357609517937400625	automotive_bitcount	200	54	0.900000	0.105000	0.096000	214987	67188	2	14159	1205
1357609518450346735	automotive_bitcount	200	54	0.900000	0.105000	0.096000	105059	27945	1	5920	389
1357609518963110388	automotive_bitcount	200	54	0.900000	0.106000	0.097000	109438	30646	1	6611	404
1357609519476065831	automotive_bitcount	200	53	0.900000	0.105000	0.096000	104242	27945	1	5911	367
1357609519988870401	automotive_bitcount	200	54	0.900000	0.105000	0.096000	108898	30643	1	6568	399
1357609520501915302	automotive_bitcount	200	54	0.900000	0.106000	0.097000	102791	27942	1	5893	361
1357609521014856746	automotive_bitcount	200	54	0.900000	0.106000	0.097000	109532	30643	1	6595	392
1357609521527962773	automotive_bitcount	200	54	0.900000	0.106000	0.097000	102512	27687	1	5843	353
1357609522041073216	automotive_bitcount	200	54	0.900000	0.106000	0.097000	213991	67305	2	14144	1233
1357609522553822952	automotive_bitcount	200	54	0.900000	0.106000	0.097000	109856	30678	1	6599	440
1357609523066976062	automotive_bitcount	200	54	0.900000	0.105000	0.096000	109879	30646	1	6606	392
1357609523580142088	automotive_bitcount	200	54	0.900000	0.105000	0.096000	333975	27942	1	5928	351
1357609524093896362	automotive_qsort1	200	53	0.900000	0.105000	0.096000	178720	30715	2	6597	407
1357609524607924469	automotive_qsort1	200	53	0.900000	0.106000	0.097000	177806	27921	1	5929	344
1357609525121892409	automotive_qsort1	200	53	0.900000	0.106000	0.097000	182677	30388	1	6517	398
1357609525636112016	automotive_qsort1	200	53	0.900000	0.105000	0.096000	269996	67102	2	14002	1203
1357609526151423660	automotive_qsort1	200	53	0.900000	0.106000	0.097000	174255	27945	1	5869	389
1357609526665368850	automotive_qsort1	200	53	0.900000	0.106000	0.097000	183825	30646	1	6633	392
1357609527181111368	automotive_qsort1	200	53	0.900000	0.106000	0.097000	173237	27945	1	5951	356
1357609527695421349	automotive_qsort1	200	53	0.900000	0.106000	0.097000	182236	30643	1	6624	399
1357609528209439789	automotive_qsort1	200	53	0.900000	0.106000	0.097000	177446	27942	1	5970	379
1357609528723189896	automotive_qsort1	200	53	0.900000	0.106000	0.097000	177362	32006	2	7041	471
1357609529237365836	automotive_qsort1	200	53	0.900000	0.106000	0.097000	186067	27512	1	5717	382
1357609529752680022	automotive_qsort1	200	53	0.900000	0.105000	0.096000	307208	68624	2	14474	1256
1357609530266970211	automotive_qsort1	200	53	0.900000	0.105000	0.096000	179258	30678	1	6629	435
