#Timestamp	CORE_ID	user%	nice%	sys%	idle%	iowait%	irq%	softiq%	steal%	guest%	guest_nice%
1437593160378822510	CORE_4	9.83	0	4.91	85.24	0	0	0	0	0	0
1437593161332667598	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593162277884677	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593163217742318	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593164172723026	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593165127694443	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593166074231725	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593167017807393	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593167972739268	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593168927696226	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593169893789183	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593170832739410	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593171793781386	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593172742761616	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593173694526336	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593174659966795	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593175608676235	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593176563738442	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593177513443169	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593178467818753	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593179418712684	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593180367783621	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593181317753056	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593182273008928	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593183243222827	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593184194578880	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593185152872657	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593186102911382	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593187062774820	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593188013528751	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593188967829918	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593189916308773	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593190882960268	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593191827836512	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593192783074176	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593193743035654	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593194703051715	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593195663800691	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593196608233936	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593197568729329	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593198529737344	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593199493807598	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593200452991371	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593201419857072	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593202372948909	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593203332904678	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593204294765774	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593205257904031	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593206208807001	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593207173114670	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593208132928481	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593209093820496	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593210052895268	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593211008892760	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593211973019345	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593212933645528	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593213893792879	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593214858147464	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593215809931721	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593216773111435	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593217732960537	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593218693980675	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593219658051386	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593220613930877	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593221567997126	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593222530109718	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593223493854096	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593224453782780	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593225413083300	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593226393954946	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593227357978031	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593228318087422	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593229283080045	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593230242278148	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593231203013662	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593232163003762	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593233113532897	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593234078235479	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593235038924909	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593236003009993	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593236974524799	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593237938770923	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593238913938590	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593239871432449	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593240833584039	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593241795044133	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593242773156454	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593243753061727	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593244738090189	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593245703119519	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593246662946659	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593247618120901	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593248583163480	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593249539856091	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593250503606967	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593251462922817	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593252423015207	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593253383020263	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593254348855255	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593255313139545	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593256262988098	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593257218057131	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593258183101542	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593259142227018	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593260108838965	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593261072946130	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593262038173166	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593262994929817	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593263956841156	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593264917921791	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593265883247034	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593266847983279	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593267812916857	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593268767960222	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593269728179776	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593270682974267	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593271648231135	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593272618119694	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593273578257123	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593274546284980	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593275518135822	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593276478190168	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593277448038310	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593278415483002	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593279373113648	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593280338108600	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593281313965176	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593282278354713	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593283236488399	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593284203092636	CORE_4	1.03	0	0	98.96	0	0	0	0	0	0
1437593285163778811	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593286128143765	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593287083070587	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593288053120227	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593289013011031	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593289978964311	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593290933034970	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593291897933920	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593292857939431	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593293813821916	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593294772977639	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593295742956903	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593296702878748	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593297663743130	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593298628321248	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593299593977112	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593300558114482	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593301518476365	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593302479038415	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593303438165720	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593304403270919	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593305363168180	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593306323071481	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593307282258203	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593308258334276	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593309228109790	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593310199653506	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593311162945169	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593312149818034	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593313113949153	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593314073147207	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593315038006614	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593316003325853	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593316973092658	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593317928150519	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593318895293542	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593319863330187	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593320828772508	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593321783828077	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593322737866983	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593323702859181	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593324663818144	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593325612937735	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593326567930595	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593327517948850	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593328472754753	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593329427695821	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593330382923556	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593331337036877	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593332293833189	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593333242818030	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593334193696364	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593335152822416	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593336109991226	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593337062920552	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593338017761995	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593338972815313	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593339927786464	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593340877978758	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593341832787326	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593342793696413	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593343753798710	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593344702877634	CORE_4	0	0	1.04	98.95	0	0	0	0	0	0
1437593345658765281	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593346612924351	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593347568135584	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593348529687084	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593349479910086	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593350432903702	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593351393811371	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593352353013671	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593353313759091	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593354268938907	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593355217792246	CORE_4	0	0	0	100.00	0	0	0	0	0	0
1437593356178931831	CORE_4	0	0	0	100.00	0	0	0	0	0	0
