#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357825343093065488	20220734	5848852	352	702384	180230
1357825343593629223	13160716	4817018	225	536207	124835
1357825344094097959	7474623	2837423	130	311214	75070
1357825344594541736	5783113	2098357	91	231828	56127
1357825345094984764	8147821	3040545	134	334141	80863
1357825345595426583	8215006	3087306	131	339601	82193
1357825346095871777	8303886	3096227	138	339772	82659
1357825346596312721	8139571	3048758	130	334185	80939
1357825347096758707	8224616	3072013	136	337825	81493
1357825347597224775	8230484	3082630	134	338399	82200
1357825348097665803	8502683	3157445	138	347101	84036
1357825348598108747	8100202	3018074	128	330565	79761
1357825349098686357	7950908	2803642	124	312905	75838
1357825349599126093	8321305	3108778	132	340402	82549
1357825350099565120	8315358	3081334	139	339280	81991
1357825350600007731	8286352	3098278	129	340247	82335
1357825351100449550	8370199	3138870	136	344507	83588
1357825351600889703	8129751	3032069	135	332177	80704
1357825352101330855	8275486	3101889	134	340701	82637
1357825352601777591	7562099	2828633	124	308328	75017
1357825353102246326	8094086	3144648	137	345232	84281
1357825353602684312	8024393	3011229	130	329544	79777
1357825354103192089	7892907	2790651	123	311334	75106
1357825354603632700	8010190	3000388	126	328831	79703
1357825355104075519	8201108	3047307	130	334375	81105
1357825355604515838	8015732	2988089	129	326754	79862
1357825356105002324	8421701	3145495	132	346041	84116
1357825356605445726	7702919	2886327	123	316497	76884
1357825357105888587	8275582	3086429	132	338980	82172
1357825357606339239	12638568	4152403	167	460621	111302
1357825358106837892	23296911	8338325	343	946567	208342
1357825358607479252	10336174	3795673	153	419184	100928
1357825359108227111	10014200	3523567	141	395774	93941
1357825359608805388	10072302	3692257	157	407713	98773
1357825360109389374	9863581	3641628	155	402578	97539
1357825360609971901	9846172	3666545	151	405577	98078
1357825361110549927	10358549	3825504	158	422927	101853
1357825361611126871	9631350	3584660	148	395759	96100
1357825362111682190	9551078	3635397	156	402269	97698
1357825362612306175	9995704	3726559	150	412085	99344
1357825363112898410	14117093	5101873	235	564266	138144
1357825363613501604	8493316	3086138	123	345623	83572
1357825364114180172	10912911	3955142	167	438982	106954
1357825364614762699	9822310	3653009	149	403722	97517
1357825365115344184	10367491	3845349	160	425173	103180
1357825365615928544	9797227	3657362	148	405442	98425
1357825366116518488	10164901	3771289	159	418537	101109
1357825366617099515	10099067	3738196	153	413055	99776
1357825367117731250	10230558	3813044	156	422495	102497
1357825367618319194	10163442	3771859	156	417181	101157
1357825368118889096	10864327	3958228	165	438007	106467
1357825368619486456	7909112	2809640	112	314230	76127
1357825369120198524	11674300	4254640	174	472994	113968
1357825369620779176	10047231	3717650	151	410194	99354
1357825370121353328	10137191	3737749	160	413026	100365
1357825370621930188	9488067	3563477	149	392659	95326
1357825371122496048	9683292	3616690	153	398036	96496
1357825371623010701	25489441	8801589	289	976367	208561
1357825372123498395	35926897	13248693	363	1472274	294811
1357825372623985713	83720760	31834668	1522	3614003	764841
1357825373124481199	68254300	25738007	1187	2919852	615046
1357825373625044934	58674798	22216457	1043	2518930	530308
1357825374126365209	56359459	21116067	910	2381164	498732
1357825374626859236	45717545	17139527	629	1920100	391883
