#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357802864222592905	8497596	2570285	118	285121	68060
1357802864723217015	6754015	2785159	120	309910	74691
1357802865223734042	7023524	2910098	127	323402	77272
1357802865724249111	6446495	2626412	120	293682	70048
1357802866224766055	7180264	2975612	129	331661	79518
1357802866725277374	7207897	2991574	128	333650	80217
1357802867225781401	6997873	2913363	126	324515	77637
1357802867726349803	6851183	2858628	125	318901	76823
1357802868226879997	7023650	2918857	125	325677	78559
1357802868727417190	7101185	2958133	125	330222	78882
1357802869227992259	5852077	2438086	105	272825	65333
1357802869728563411	7078585	3015157	128	335493	81329
1357802870229101646	7071757	2924846	131	324334	78471
1357802870729618757	6016668	2456080	109	273385	66112
1357802871230281117	7289271	3011375	134	334390	80325
1357802871730808977	7038957	2920178	125	325147	77606
1357802872231374338	7010621	2906915	124	323442	77353
1357802872731901240	7104633	2946998	125	327979	78710
1357802873232425517	7092978	2933153	127	326211	78323
1357802873732940836	6996704	2893240	126	321874	77486
1357802874233465988	5806459	2370515	106	263924	63457
1357802874733985932	7136371	2965255	127	330364	79349
1357802875234498375	6584153	2714510	118	302795	72211
1357802875735020653	6453919	2654803	112	296781	70943
1357802876235633138	7435608	3084632	134	342934	82407
1357802876736208748	7000814	2904920	124	323654	77625
1357802877236776775	6963717	2881489	124	321348	77220
1357802877737300385	7106040	2955331	127	329562	79307
1357802878237850454	8879076	3073716	137	342523	82284
1357802878738456939	7396816	3015415	130	336096	80615
1357802879239087674	6054991	2434084	104	272135	65738
1357802879739716201	7158210	2923063	126	324895	78578
1357802880240339436	5821793	2338445	104	260679	62812
1357802880740948213	7131013	2919025	124	324536	78306
1357802881241771406	7526472	3060541	134	339754	81318
1357802881742374475	7289889	2963853	127	329444	78976
1357802882242982793	7248848	2947584	127	327331	78289
1357802882743594070	7282211	2964194	129	329424	79386
1357802883244207305	13797512	5418287	212	610741	136284
1357802883744921498	5967183	2360610	104	263230	63343
1357802884245624358	7241045	2945371	125	327875	78399
1357802884746366176	7205212	2926162	125	325307	77970
1357802885247066411	6042894	2423111	104	270352	64657
1357802885747766604	7312408	2969627	127	330986	79209
1357802886248636922	7522305	3051841	138	339280	81376
1357802886749330907	7180585	2929313	128	326048	77807
1357802887250023100	7238156	2956962	127	329809	79026
1357802887750688543	7265185	2962681	126	330263	79157
1357802888251425986	7236134	2947814	127	328984	78771
1357802888752103305	6164534	2464307	109	275329	66463
1357802889252778540	7215448	2941215	128	327552	78923
1357802889753441025	7123436	2900999	127	322081	77700
1357802890254105510	5946562	2376419	105	265344	63989
1357802890754766078	7281470	2957721	128	328691	79047
1357802891256964391	7708371	3120435	141	346209	83150
1357802891757715543	7206957	2928443	126	325146	78352
1357802892258415694	7341572	2968694	131	329416	79101
1357802892759091221	13093546	4214834	215	464338	109955
1357802893259771622	11454992	4156727	208	457574	108000
1357802893760381941	9336235	3393525	166	375734	89082
1357802894260990093	10056926	3737563	182	412079	97814
1357802894761631786	9372764	3548639	166	392239	93696
1357802895262223480	8109290	2986571	141	330990	79154
1357802895762828173	9533911	3606627	171	398542	95463
1357802896263511283	9234655	3496825	166	386133	92196
1357802896764126893	9176460	3523216	163	390258	93096
1357802897264753920	10270487	3837852	183	423210	100471
1357802897765383863	10141216	3753980	185	413550	98854
1357802898265976015	9141872	3485615	163	384975	92770
1357802898766618000	7909256	3027781	141	336136	80508
1357802899267268069	8759933	3426605	159	379466	90635
1357802899767888096	9094152	3324720	166	367169	87715
1357802900268529372	9191843	3506561	163	388064	93336
1357802900769106108	9622774	3650389	172	402934	95988
1357802901276777736	10736258	3965607	197	436575	104065
1357802901777397179	9308296	3559652	166	393619	93918
1357802902277984456	8520817	3327316	156	368045	88011
1357802902778594941	8574373	3322617	154	368162	88425
1357802903279221885	8681968	3371754	154	372880	89003
1357802903779849370	7296213	2804836	127	311340	74773
1357802904280433188	8663939	3368048	155	372615	88987
1357802904781084424	8275457	3089138	147	342495	81755
1357802905281704867	8331463	3256365	153	360993	86632
1357802905782327269	8794370	3442463	162	380932	91705
1357802906283078920	8631805	3399365	155	376376	90285
1357802906783652572	10231101	3825090	188	421781	101002
1357802907284265266	10036102	3718815	177	410497	98235
1357802907784858751	10191147	3812150	181	421257	100775
1357802908285443361	9655958	3579102	170	395603	94505
1357802908786074263	9901768	3601990	178	398678	94821
1357802909286666956	9218703	3525750	167	389866	93238
1357802909787267692	8689850	3284032	158	363178	87224
1357802910287890218	9394452	3518555	167	388543	93016
1357802910788442829	9775006	3685940	178	406951	96902
1357802911296196832	10136695	3763088	183	414735	98521
1357802911796783567	9083505	3463940	162	383750	91194
1357802912297371844	9241293	3491204	163	386060	92015
1357802912797940496	9041135	3446243	159	381204	90984
1357802913298513481	8873054	3357827	158	372279	88690
1357802913799084925	9228060	3422972	165	379128	90340
1357802914299735576	8827827	3430732	159	379531	90676
1357802914800401853	8185508	3044479	146	337694	80000
1357802915301127213	10326709	3840619	186	424674	100670
1357802915801871989	10446937	3872110	191	426256	100474
1357802916302764182	9433477	3585459	171	395761	94183
1357802916803460792	11329392	4066964	203	447914	106288
1357802917304161402	10058357	3751163	181	413601	99236
1357802917804844887	8807649	3449810	156	382327	91926
1357802918305529205	10120389	3605036	189	397055	93943
1357802918806306314	12949663	4689409	248	515748	122898
1357802919307012508	11994909	4373161	218	481244	114911
1357802919807745617	10738796	3797524	192	419639	99548
1357802920308465727	11674964	4240706	216	465790	110915
1357802920809062671	10232766	3795017	183	418991	99462
1357802921309766489	10498284	3946084	192	435922	103049
1357802921810374224	10370355	3888781	188	429537	102402
1357802922310981251	9894258	3718976	179	410843	97950
1357802922811595611	9552702	3616803	171	398850	95382
1357802923312182388	9683342	3550551	180	392083	92735
1357802923812782915	10537047	3540430	165	391669	93600
1357802924313400317	9011555	3530744	168	390102	92651
1357802924814008344	8005729	3030456	142	336369	79989
1357802925314654579	8928569	3447474	159	381375	91328
1357802925815266189	9277395	3587658	166	396602	94702
1357802926315979715	9317320	3588169	172	396606	95218
1357802926816717367	8971125	3495678	162	386666	92728
1357802927317341977	8854203	3431666	156	380318	91399
1357802927817954170	8888708	3458232	156	383330	91834
1357802928318582989	8111224	3096829	147	343241	81835
1357802928819194391	8767265	3497083	155	388221	93761
1357802929319830042	8552723	3289407	158	364675	87167
1357802929820497652	8180608	3185171	152	353027	85173
1357802930321145429	8908018	3484606	161	386308	92545
1357802930821753956	10198415	3938094	194	432554	103253
