#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357066655376842238	819413	20190	25248	1774	412
1357066655877983763	119276	16975	21031	1477	407
1357066656378914414	107619	15961	20431	1092	368
1357066656879886898	114069	17267	21965	1197	399
1357066657380865257	106339	15821	19643	1186	377
1357066657881783949	224962	39204	51948	3995	1289
1357066658382669059	112216	17237	22014	1252	381
1357066658883545960	105992	15817	19573	1138	383
1357066659384407861	115351	17283	21562	1133	377
1357066659885293220	104803	15890	19396	1081	367
1357066660386283412	91390	17154	20702	1948	377
1357066660887373687	103479	15531	18340	1542	404
1357066661388327796	110388	17205	21311	1166	401
1357066661889280239	225256	40086	53163	4132	1389
1357066662390492097	113788	15896	20117	1149	393
1357066662891448914	112788	17214	21934	1197	400
1357066663392394148	112577	15865	19466	1090	387
1357066663893340424	111657	17202	21505	1165	389
1357066664394302116	105894	16398	20255	1204	459
1357066664895262934	112859	16660	21075	1089	375
1357066665396216001	106685	15861	19562	1100	384
1357066665897170777	224154	39418	51694	3885	1229
1357066666398115719	111212	17177	21918	1186	399
1357066666899049870	105763	15886	19749	1115	412
1357066667400304103	117299	17317	21741	1224	484
1357066667901251753	106097	15883	19628	1171	388
1357066668402203446	111339	17214	21585	1169	395
1357066668903183596	125569	15863	19791	1113	373
1357066669404453829	110895	17178	21696	1209	428
1357066669905408522	224388	39114	51114	3912	1229
1357066670406367131	104475	15851	19948	1151	361
1357066670907326948	109967	17255	21633	1147	376
1357066671408264349	109076	15857	19656	1118	412
1357066671909220958	110745	17199	22504	1349	548
1357066672410436858	111301	16713	19947	1151	391
1357066672911381008	110502	17302	21549	1176	394
1357066673412319909	104036	15902	19620	1118	380
1357066673913253560	218287	38367	50636	3808	1200
1357066674414211169	112068	17192	21932	1229	441
1357066674915165361	105733	15797	19623	1097	364
1357066675416110429	114897	17211	21345	1144	395
1357066675917070496	105685	15824	19633	1119	372
1357066676418036272	110751	17209	21266	1103	384
1357066676918986172	105196	15811	19447	1074	361
1357066677420254114	110884	17242	21503	1142	432
1357066677921202264	223847	39097	51847	3884	1238
1357066678422134707	105778	15812	19960	1138	372
1357066678923050816	110606	17251	21578	1120	388
1357066679424270924	341610	15843	19490	1047	553
1357066679925463991	204835	21874	27679	1498	390
1357066680426747848	179110	17256	21476	1148	360
1357066680927848040	179561	15833	19629	1038	355
1357066681428995940	159363	17127	20958	1421	370
1357066681930654672	289455	39065	50948	4026	1257
1357066682432254862	178872	15888	19723	1084	387
