#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357007813520816878	88319264	31493083	923	3464357	879012
1357007814021414405	71216172	26187540	768	2883255	727002
1357007814521890141	84619737	31001170	904	3420650	863786
1357007815022374001	89532921	32715478	939	3605626	912158
1357007815522851904	74513588	27356076	797	3016460	760806
1357007816023319598	78176717	28776349	831	3173277	798584
1357007816523784333	90493603	33157877	964	3654282	924286
1357007817024252319	84574134	30970251	915	3413454	860531
1357007817524719846	67767368	24877750	722	2744239	692491
1357007818025236999	91454038	33582160	995	3704499	933531
1357007818525721651	89574749	32969140	980	3635181	915517
1357007819026259761	70349296	25843109	756	2847834	717354
1357007819526764955	59650803	21546090	609	2385514	604252
1357007820027403148	9875956	3521923	130	391741	97041
1357007820527913801	9751441	3544057	136	398085	97262
1357007821028402453	12704743	4623113	167	514717	129062
1357007821528959980	9864529	3554345	135	394283	98655
1357007822029464174	10317750	3738769	142	415375	103990
1357007822529968493	10036378	3616577	137	401803	100524
1357007823030498061	10565665	3800273	148	420795	105265
1357007823530999714	10042240	3634104	139	404673	101360
1357007824031499949	10293856	3731663	141	413681	103571
1357007824532012393	7363925	2590355	90	290998	72727
1357007825032629503	12826800	4675370	171	519506	130092
1357007825533134155	10288758	3721528	139	413410	103949
1357007826033639183	10472475	3770969	148	418090	104904
1357007826534189210	9771605	3519572	135	391256	98191
1357007827034667529	10069223	3651557	141	404662	101741
1357007827535246472	20198072	6594240	245	741280	170788
1357007828035899166	10072613	3579433	141	397346	99280
1357007828536565901	9897520	3504814	136	388860	96944
1357007829037226511	12755962	4554546	167	506585	127298
1357007829537864537	8191807	2823179	97	318038	80087
1357007830038701022	10817086	3850299	153	426834	106926
1357007830539348632	10422124	3674874	142	409301	102187
1357007831039960034	10625410	3760357	145	416957	104521
1357007831540665643	9809969	3460730	136	383182	95975
1357007832041293212	10903520	3880070	145	430620	107912
1357007832541921114	12671937	4398729	180	486833	121170
1357007833042559640	12007719	4315024	159	479661	120060
1357007833543185084	10562239	3715569	142	412159	103133
1357007834043846527	9238497	3225336	117	361989	91193
1357007834544474262	9500136	3353368	128	373138	93788
1357007835045314747	11144331	3960112	156	438723	110206
1357007835546029357	10134131	3588549	139	398247	99863
1357007836046691550	9731942	3450325	139	381228	95304
1357007836547314952	10224368	3609114	141	400191	100441
1357007837047974687	12201839	4381869	160	485804	121794
1357007837548638005	10235488	3639919	139	404675	101161
1357007838049304032	11239775	3962986	153	440191	110224
1357007838549973058	9969718	3538146	140	393822	98581
1357007839050637627	8599614	2961518	101	331026	83151
1357007839551266778	8793051	3110535	104	345654	86334
1357007840052103513	10043843	3590599	130	397376	99439
1357007840552798956	8541570	3069999	106	339787	84470
1357007841053390983	12037030	4317238	158	478408	119771
1357007841553932343	11970148	3746525	152	416376	102784
1357007842054506120	15701610	5073960	226	561030	138315
1357007842555041731	15562248	5023413	231	555305	136237
1357007843055688882	14761089	4889702	213	541833	135115
1357007843556270784	13504333	4464599	189	493638	122703
1357007844056781062	11283788	3640521	153	405842	100556
1357007844557309214	12829945	4239365	186	467632	116043
1357007845060848606	16055265	5396059	234	596037	147733
1357007845561769465	12288073	4092748	180	451782	111642
1357007846062323367	13714762	4515386	199	500076	123542
1357007846563325726	13575875	4464345	193	495679	122610
1357007847066016912	13587827	4479009	197	493761	122469
1357007847566540689	12175317	4069146	170	450189	111899
1357007848067170508	13606746	4546690	197	506662	125629
1357007848568133408	12717748	4259086	182	471242	117098
1357007849068645811	12748559	4229165	170	471534	117188
1357007849569150463	12145342	4090846	178	451874	112345
1357007850083051737	14381165	4724017	210	521482	129203
1357007850583578847	12771539	4236461	180	468724	116082
1357007851084104708	13189875	4502462	192	499172	125076
1357007851584608151	12803592	4403154	181	488231	121763
1357007852085117179	11994219	4124530	173	456986	113631
1357007852585881580	13170245	4435308	191	490997	122218
1357007853086659606	13984000	4816215	185	537750	132443
1357007853587146758	10812462	3747824	143	415478	101363
1357007854087656869	10381052	3529892	144	393329	97919
1357007854588258313	10783592	3737409	155	414094	102969
1357007855088996339	13046769	4428789	185	491300	122234
1357007855589500074	11809998	4114501	167	456495	113659
1357007856090650516	12312807	4233383	173	470163	117884
1357007856593159328	11782228	4039823	165	445576	110276
1357007857093677772	14296527	5024786	198	556087	139855
1357007857594197091	12290454	4166541	176	461745	115074
1357007858094748660	12373277	4271164	172	476134	118823
1357007858595283187	11357793	3982122	165	441358	109409
1357007859096026338	9840349	3337283	137	374578	93040
1357007859597004322	13496566	4581683	197	509279	125516
1357007860098000889	12679044	4366127	175	485979	121645
1357007860600906242	12174304	4086145	172	450748	112082
1357007861101457977	15310553	5220654	206	579122	145189
1357007861601998379	12623180	4211275	177	466019	115474
1357007862102536448	13684301	4598525	197	508915	126121
1357007862603068558	11485986	3964849	160	439416	109158
1357007863103596919	13066686	4422598	184	489394	121786
1357007863604147363	13466221	4431371	196	489701	121103
1357007864104665973	12971666	4091167	182	455486	112298
