Start:	1428518184691357735
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.500322006	493065048	r0FF
     0.500322006	167456995	r01B
     0.500322006	76054004	r073
     0.500322006	3549238	r075
     0.500322006	56941769	r004
     0.500322006	1202343	r016
     0.500322006	172593	r017
     1.001252968	500932383	r0FF
     1.001252968	149524654	r01B
     1.001252968	66297052	r073
     1.001252968	3874250	r075
     1.001252968	51955204	r004
     1.001252968	230436	r016
     1.001252968	6521	r017
     1.502081181	500781738	r0FF
     1.502081181	149502666	r01B
     1.502081181	66297052	r073
     1.502081181	3873478	r075
     1.502081181	51957221	r004
     1.502081181	229539	r016
     1.502081181	5867	r017
     2.002859144	500828129	r0FF
     2.002859144	149643378	r01B
     2.002859144	66318078	r073
     2.002859144	3882765	r075
     2.002859144	51999518	r004
     2.002859144	172325	r016
     2.002859144	3755	r017
     2.503671856	500811642	r0FF
     2.503671856	149630764	r01B
     2.503671856	66332492	r073
     2.503671856	3879946	r075
     2.503671856	51999203	r004
     2.503671856	181138	r016
     2.503671856	4858	r017
     3.004458236	500786157	r0FF
     3.004458236	149495213	r01B
     3.004458236	66283872	r073
     3.004458236	3873912	r075
     3.004458236	51942714	r004
     3.004458236	227947	r016
     3.004458236	6169	r017
     3.505220448	500764571	r0FF
     3.505220448	149492956	r01B
     3.505220448	66281137	r073
     3.505220448	3874156	r075
     3.505220448	51947859	r004
     3.505220448	227758	r016
     3.505220448	5322	r017
     4.006047161	500826324	r0FF
     4.006047161	149771909	r01B
     4.006047161	66371228	r073
     4.006047161	3889516	r075
     4.006047161	52058868	r004
     4.006047161	131621	r016
     4.006047161	2147	r017
     4.506845874	500800299	r0FF
     4.506845874	149487650	r01B
     4.506845874	66281686	r073
     4.506845874	3873314	r075
     4.506845874	51943323	r004
     4.506845874	223190	r016
     4.506845874	5685	r017
     5.007712253	500867213	r0FF
     5.007712253	149517016	r01B
     5.007712253	66294128	r073
     5.007712253	3874230	r075
     5.007712253	51952888	r004
     5.007712253	229135	r016
     5.007712253	5867	r017
     5.508492091	500779373	r0FF
     5.508492091	149617008	r01B
     5.508492091	66326830	r073
     5.508492091	3879582	r075
     5.508492091	51992045	r004
     5.508492091	191595	r016
     5.508492091	4155	r017
