#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed	
1357437711717245226	automotive_bitcount	1900	53	1.200000	0.526000	0.655000	168204	42567	5	9052	724
1357437712252317012	automotive_bitcount	1900	53	1.200000	0.525000	0.654000	417754	84910	6	17764	1854
1357437712787218674	automotive_bitcount	1900	53	1.200000	0.525000	0.654000	219346	46030	5	9907	672
1357437713322252252	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	212475	43235	5	9151	630
1357437713852238888	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	207154	43200	5	9165	608
1357437714387291633	automotive_bitcount	1900	53	1.200000	0.525000	0.654000	208702	43138	5	8938	605
1357437714910667042	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	206370	41463	5	8794	571
1357437715452272014	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	205911	41482	5	8781	588
1357437715987261800	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	205021	40926	5	8676	560
1357437716522299837	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	428029	86381	6	18013	1755
1357437717052239348	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	216073	44953	5	9988	627
1357437717587248135	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	207043	43227	5	9160	611
1357437718122635920	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	205863	43179	5	9127	597
1357437718652595556	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	206397	43034	5	8981	585
1357437719187292677	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	205391	41487	5	8816	574
1357437719722262797	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	163486	40969	5	8681	676
1357437720252264808	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	448636	94363	6	19827	1621
1357437720787277303	automotive_bitcount	1900	53	1.200000	0.525000	0.654000	842515	203538	33	45040	4831
1357437721322302964	automotive_bitcount	1900	53	1.200000	0.525000	0.654000	221233	46404	5	9920	690
1357437721852258601	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	208313	43061	5	8995	613
1357437722387273762	automotive_bitcount	1900	53	1.200000	0.525000	0.654000	207170	41375	5	8841	613
1357437722910661337	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	207779	42295	5	8989	615
1357437723452269643	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	204374	41471	5	8720	608
1357437723987250929	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	206202	40845	5	8664	597
1357437724522274632	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	430600	84832	6	18020	1902
1357437725052241769	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	214154	43118	5	8910	588
1357437725587259763	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	205298	39683	5	8481	551
1357437726122268383	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	203045	39651	5	8837	610
1357437726652241770	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	206009	43158	5	8978	589
1357437727187231639	automotive_bitcount	1900	53	1.200000	0.525000	0.654000	203743	41471	5	8833	599
1357437727722252426	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	178412	40972	5	8713	567
1357437728248803282	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	405142	84915	6	18050	1735
1357437728792272790	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	215326	44969	5	9469	630
1357437729328161448	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	227553	41473	5	8782	594
1357437729862282321	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	205629	41387	5	8990	642
1357437730397284732	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	205126	43217	5	8997	608
1357437730932291935	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	204417	41455	5	9073	740
1357437731455647052	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	238622	51042	5	10499	573
1357437732002275258	automotive_bitcount	1900	53	1.200000	0.525000	0.654000	204701	41800	5	8892	633
1357437732537387919	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	450043	89466	6	18950	1873
1357437733072254872	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	216930	46673	5	9962	671
1357437733607250700	automotive_bitcount	1900	53	1.200000	0.525000	0.654000	206306	43185	5	9232	684
1357437734137379211	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	204813	43089	5	9186	598
1357437734672241123	automotive_bitcount	1900	53	1.200000	0.526000	0.655000	205854	49886	5	9956	764
1357437735207270576	automotive_bitcount	1900	53	1.200000	0.524000	0.652000	253550	41367	5	9416	592
1357437735737473753	automotive_qsort1	1900	53	1.200000	0.526000	0.655000	285665	41785	5	8888	606
1357437736272378665	automotive_qsort1	1900	53	1.200000	0.526000	0.655000	538018	91804	6	19508	1821
1357437736807381035	automotive_qsort1	1900	53	1.200000	0.526000	0.655000	331070	41040	5	8892	641
1357437737337615587	automotive_qsort1	1900	53	1.200000	0.526000	0.655000	327170	43221	5	9201	601
1357437737867403391	automotive_qsort1	1900	53	1.200000	0.527000	0.656000	320014	43236	5	9165	622
1357437738402406135	automotive_qsort1	1900	53	1.200000	0.526000	0.655000	325905	42377	5	8694	570
1357437738937654921	automotive_qsort1	1900	53	1.200000	0.526000	0.655000	316978	42205	5	9188	645
1357437739472373542	automotive_qsort1	1900	54	1.200000	0.526000	0.655000	323490	40726	5	8485	563
1357437740007403661	automotive_qsort1	1900	53	1.200000	0.526000	0.655000	315919	41692	5	9065	627
1357437740537446172	automotive_qsort1	1900	53	1.200000	0.525000	0.654000	551418	88082	6	18335	1743
1357437741072857249	automotive_qsort1	1900	53	1.200000	0.526000	0.655000	333510	55496	5	11133	783
1357437741607593953	automotive_qsort1	1900	53	1.200000	0.526000	0.655000	346788	43036	5	9944	617
1357437742137444215	automotive_qsort1	1900	54	1.200000	0.526000	0.655000	314355	43109	5	9217	639
1357437742672460501	automotive_qsort1	1900	53	1.200000	0.526000	0.655000	320830	43149	5	9043	628
1357437743207380454	automotive_qsort1	1900	54	1.200000	0.526000	0.655000	314471	42302	5	9049	634
1357437743737445424	automotive_qsort1	1900	54	1.200000	0.526000	0.655000	293662	40821	5	8720	595
1357437744273066875	automotive_qsort1	1900	54	1.200000	0.526000	0.655000	544756	91224	6	18866	1790
1357437744807591121	automotive_qsort1	1900	54	1.200000	0.526000	0.655000	322767	45576	5	10282	668
1357437745337437341	automotive_qsort1	1900	54	1.200000	0.526000	0.655000	319280	42561	5	8881	589
1357437745872449586	automotive_qsort1	1900	54	1.200000	0.525000	0.654000	312694	43851	5	9175	632
1357437746407429831	automotive_qsort1	1900	54	1.200000	0.526000	0.655000	319365	41413	5	9039	593
