#Timestamp	Benchmark	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed	
1357837850128853493	automotive_bitcount	700	62	0.900000	0.023000	0.022000	7958786	2915880	132	319129	76932
1357837850661155163	automotive_bitcount	700	62	0.900000	0.025000	0.024000	8624520	3110623	139	341619	82749
1357837851191130675	automotive_bitcount	700	63	0.900000	0.025000	0.024000	8676627	3122883	138	343368	82273
1357837851721121978	automotive_bitcount	700	63	0.900000	0.024000	0.023000	16122474	5627259	236	622122	146802
1357837852251117864	automotive_bitcount	700	63	0.900000	0.025000	0.024000	8467588	3068784	135	336725	81133
1357837852781127918	automotive_bitcount	700	63	0.900000	0.024000	0.023000	9002186	3232116	142	355124	85742
1357837853311122846	automotive_bitcount	700	64	0.900000	0.025000	0.024000	7324165	2608181	109	288287	69790
1357837853841110524	automotive_bitcount	700	64	0.900000	0.025000	0.024000	7916219	2822172	127	311787	75344
1357837854371108369	automotive_bitcount	700	64	0.900000	0.024000	0.023000	8397122	3047493	133	334708	80381
1357837854901118088	automotive_bitcount	700	65	0.900000	0.024000	0.023000	8831347	3192426	138	351151	84695
1357837855431109808	automotive_bitcount	700	65	0.900000	0.025000	0.024000	8715331	3155494	141	345949	83920
1357837855961121486	automotive_bitcount	700	64	0.900000	0.025000	0.024000	8883812	3190661	141	350218	84552
1357837856491112123	automotive_bitcount	700	63	0.900000	0.024000	0.023000	8595902	3121687	136	342881	83131
1357837857021110843	automotive_bitcount	700	63	0.900000	0.024000	0.023000	10615035	3772106	162	416865	100847
1357837857551123146	automotive_bitcount	700	62	0.900000	0.025000	0.024000	8323647	3017198	131	331405	79958
1357837858081113990	automotive_bitcount	700	63	0.900000	0.025000	0.024000	8621518	3090323	139	339496	82546
1357837858611110669	automotive_bitcount	700	63	0.900000	0.025000	0.024000	8405918	3113086	136	342500	82521
1357837859136946236	automotive_bitcount	700	63	0.900000	0.024000	0.023000	8345121	3039696	136	333552	80719
1357837859666125375	automotive_bitcount	700	63	0.900000	0.025000	0.024000	8689490	3135562	138	345596	83392
1357837860196106095	automotive_bitcount	700	63	0.900000	0.025000	0.024000	8745096	3190696	134	351012	85194
1357837860721128373	automotive_bitcount	700	64	0.900000	0.024000	0.023000	12238338	4066321	273	465903	117938
1357837861251139509	automotive_bitcount	700	64	0.900000	0.024000	0.023000	8981960	3188231	149	349696	84769
1357837861781121313	automotive_bitcount	700	65	0.900000	0.025000	0.024000	11713950	4112993	181	453961	109998
1357837862311124491	automotive_bitcount	700	64	0.900000	0.026000	0.025000	23015144	7902671	313	887670	198530
1357837862841116877	automotive_bitcount	700	63	0.900000	0.025000	0.024000	8848680	3111141	137	341429	82485
1357837863371111680	automotive_bitcount	700	63	0.900000	0.024000	0.023000	6217628	2165484	96	240239	58512
1357837863901316649	automotive_qsort1	700	62	0.900000	0.025000	0.024000	13427634	4287739	184	475651	115063
1357837864431299703	automotive_qsort1	700	63	0.900000	0.025000	0.024000	10490374	3776321	159	417482	100782
1357837864961306464	automotive_qsort1	700	63	0.900000	0.025000	0.024000	10735894	3849525	165	426101	102465
1357837865491294809	automotive_qsort1	700	63	0.900000	0.024000	0.023000	10519055	3750703	158	413662	99633
1357837866021322570	automotive_qsort1	700	63	0.900000	0.025000	0.024000	10593663	3773005	168	418433	101092
1357837866551308248	automotive_qsort1	700	63	0.900000	0.025000	0.024000	10102165	3641342	156	403271	97057
1357837867081368926	automotive_qsort1	700	63	0.900000	0.025000	0.024000	15175537	5269028	219	584037	139394
1357837867611331646	automotive_qsort1	700	64	0.900000	0.025000	0.024000	10530458	3732115	161	411992	99615
1357837868141401824	automotive_qsort1	700	63	0.900000	0.024000	0.023000	8173018	2963144	124	329877	79506
1357837868663589903	automotive_qsort1	700	63	0.900000	0.025000	0.024000	10539372	3748815	156	414336	100278
1357837869206373080	automotive_qsort1	700	63	0.900000	0.025000	0.024000	10044040	3615093	155	399774	96274
1357837869736311592	automotive_qsort1	700	63	0.900000	0.025000	0.024000	10587301	3744259	163	414220	99931
1357837870266321937	automotive_qsort1	700	63	0.900000	0.024000	0.023000	10336028	3683417	151	408069	98317
1357837870796322907	automotive_qsort1	700	63	0.900000	0.025000	0.024000	10290671	3663961	159	405594	97641
1357837871326316918	automotive_qsort1	700	63	0.900000	0.025000	0.024000	10529324	3725263	160	411591	99478
1357837871856331679	automotive_qsort1	700	63	0.900000	0.025000	0.024000	12494441	4339758	183	482309	116519
1357837872386311108	automotive_qsort1	700	63	0.900000	0.025000	0.024000	10289249	3662910	154	404459	97547
1357837872916373202	automotive_qsort1	700	63	0.900000	0.025000	0.024000	15301246	5248117	244	583931	143595
1357837873446306589	automotive_qsort1	700	63	0.900000	0.026000	0.025000	10297282	3711563	157	410050	98829
1357837873976367267	automotive_qsort1	700	63	0.900000	0.025000	0.024000	10636343	3791333	167	419403	101593
1357837874506308820	automotive_qsort1	700	63	0.900000	0.025000	0.024000	10563626	3783415	158	417386	100843
1357837875036322790	automotive_qsort1	700	63	0.900000	0.024000	0.023000	10744858	3872184	165	428522	103086
1357837875566328968	automotive_qsort1	700	63	0.900000	0.024000	0.023000	10550983	3786051	163	418628	101692
1357837876096310021	automotive_qsort1	700	63	0.900000	0.025000	0.024000	10403159	3736046	156	414364	99734
1357837876626323991	automotive_qsort1	700	63	0.900000	0.025000	0.024000	13687526	4856462	210	538450	128916
1357837877156769334	automotive_qsort1	700	63	0.900000	0.024000	0.023000	9923530	3605925	155	397259	95922
1357837877686324347	automotive_qsort1	700	63	0.900000	0.024000	0.023000	25111944	8331286	258	929113	195221
1357837878216437150	automotive_susan_c	700	62	0.900000	0.027000	0.026000	36308406	12937552	351	1436135	287388
1357837878746447120	automotive_susan_c	700	63	0.900000	0.028000	0.027000	65239652	23314027	893	2598067	554914
1357837879276382131	automotive_susan_c	700	63	0.900000	0.032000	0.031000	40335225	14414294	457	1601638	326431
1357837879806385601	automotive_susan_c	700	63	0.900000	0.029000	0.028000	50856543	18258484	653	2033746	424919
1357837880336580112	automotive_susan_c	700	63	0.900000	0.030000	0.029000	66229467	23811950	945	2652353	569491
1357837880866480374	automotive_susan_c	700	62	0.900000	0.040000	0.039000	109783744	39489826	1760	4420872	972069
1357837881384698591	automotive_susan_c	700	63	0.900000	0.030000	0.029000	72497931	25823742	1049	2877767	621401
1357837881900110485	automotive_susan_c	700	58	0.900000	0.030000	0.029000	61918012	22285246	927	2488796	547810
1357837882407915988	automotive_susan_c	700	59	0.900000	0.030000	0.029000	48023496	17146137	679	1904635	415986
1357837882914448786	automotive_susan_c	700	55	0.900000	0.028000	0.027000	46348314	16348119	645	1817863	396996
1357837883425974985	automotive_susan_c	700	58	0.900000	0.030000	0.029000	54975981	19514199	805	2164930	481374
1357837883935250858	automotive_susan_c	700	56	0.900000	0.033000	0.032000	52903032	18788028	779	2084205	463234
1357837884441737032	automotive_susan_c	700	53	0.900000	0.029000	0.028000	48491419	17304165	718	1922655	425017
1357837884959383209	automotive_susan_c	700	54	0.900000	0.030000	0.029000	61529642	21940000	959	2437978	549656
1357837885465903216	automotive_susan_c	700	56	0.900000	0.031000	0.030000	50027662	17925108	754	1996962	440765
1357837885973208637	automotive_susan_c	700	56	0.900000	0.029000	0.028000	50899535	18182924	763	2019745	446973
1357837886479743519	automotive_susan_c	700	54	0.900000	0.028000	0.027000	55816005	19981512	849	2225477	495338
1357837887006750791	automotive_susan_c	700	51	0.900000	0.030000	0.029000	56283617	20076504	814	2233604	495537
1357837887513365089	automotive_susan_c	700	51	0.900000	0.029000	0.028000	53035556	18862245	819	2095056	472492
1357837888040580318	automotive_susan_c	700	51	0.900000	0.028000	0.027000	43608532	15513442	642	1727734	381663
1357837888571441035	automotive_susan_c	700	57	0.900000	0.030000	0.029000	47926548	17183085	660	1909095	411191
1357837889077938084	automotive_susan_c	700	54	0.900000	0.030000	0.029000	59165305	21148870	904	2348765	526608
1357837889584469258	automotive_susan_c	700	55	0.900000	0.031000	0.030000	65831261	23689468	1030	2633270	590688
1357837890100217817	automotive_susan_c	700	55	0.900000	0.032000	0.031000	52703242	18626875	753	2070767	457146
1357837890610467686	automotive_susan_c	700	56	0.900000	0.033000	0.032000	62895741	22482018	967	2496802	563136
1357837891123804879	automotive_susan_c	700	54	0.900000	0.033000	0.032000	64528837	22901372	986	2542705	575835
1357837891656375257	automotive_susan_c	700	58	0.900000	0.030000	0.029000	54730148	19629554	763	2185910	480644
1357837892162891930	automotive_susan_c	700	56	0.900000	0.030000	0.029000	64838715	23340728	988	2601916	572952
1357837892688707373	automotive_susan_c	700	58	0.900000	0.032000	0.031000	55854351	19856701	763	2213471	471070
1357837893201210818	automotive_susan_c	700	58	0.900000	0.031000	0.030000	54785886	19566496	810	2173430	479210
1357837893731458162	automotive_susan_c	700	57	0.900000	0.032000	0.031000	82607141	29460098	1244	3282076	720762
1357837894238002710	automotive_susan_c	700	58	0.900000	0.037000	0.036000	55390919	19712560	826	2186865	490470
1357837894754360101	automotive_susan_c	700	54	0.900000	0.031000	0.030000	55715634	19950876	820	2220490	490931
1357837895286377231	automotive_susan_c	700	57	0.900000	0.028000	0.027000	40236414	14326278	494	1590505	335522
1357837895805159446	automotive_susan_c	700	58	0.900000	0.030000	0.029000	46724832	16630364	644	1846327	401526
1357837896332269259	automotive_susan_c	700	54	0.900000	0.030000	0.029000	51811211	18390376	728	2043107	453788
1357837896859608363	automotive_susan_c	700	54	0.900000	0.028000	0.027000	73943322	26312499	1120	2934510	657650
1357837897366151245	automotive_susan_c	700	53	0.900000	0.028000	0.027000	57991058	20824129	931	2317130	525007
