#Timestamp	Benchmark	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed	
1357761860334023900	automotive_bitcount	200	50	0.900000	0.014000	0.012000	6326363	2686073	120	298070	71804
1357761860840689573	automotive_bitcount	200	50	0.900000	0.014000	0.012000	6284835	2679264	122	296559	71833
1357761861347218330	automotive_bitcount	200	51	0.900000	0.013000	0.011000	5525463	2310370	109	255841	62419
1357761861854159211	automotive_bitcount	200	51	0.900000	0.015000	0.013000	6410885	2724175	123	301820	73065
1357761862360688760	automotive_bitcount	200	51	0.900000	0.014000	0.012000	5292654	2225837	102	247330	60198
1357761862867136183	automotive_bitcount	200	51	0.900000	0.014000	0.012000	6343199	2702784	123	300140	72961
1357761863373554774	automotive_bitcount	200	51	0.900000	0.014000	0.012000	6281580	2668624	123	294713	71779
1357761863880014115	automotive_bitcount	200	51	0.900000	0.014000	0.012000	6260818	2658777	122	293672	71764
1357761864386480830	automotive_bitcount	200	51	0.900000	0.013000	0.011000	6304836	2683425	121	296637	72411
1357761864892940629	automotive_bitcount	200	51	0.900000	0.014000	0.012000	6053987	2676868	121	296461	72047
1357761865399408428	automotive_bitcount	200	51	0.900000	0.014000	0.012000	6305375	2709251	123	299135	72953
1357761865905802227	automotive_bitcount	200	51	0.900000	0.013000	0.011000	5187300	2176841	100	240877	58737
1357761866412301401	automotive_bitcount	200	51	0.900000	0.014000	0.012000	6594589	2803669	132	309806	75200
1357761866918733325	automotive_bitcount	200	51	0.900000	0.013000	0.011000	6371283	2694327	123	298106	72590
1357761867425227832	automotive_bitcount	200	51	0.900000	0.014000	0.012000	5234690	2189250	99	243176	58979
1357761867931612047	automotive_bitcount	200	51	0.900000	0.014000	0.012000	6217817	2650163	121	293661	70982
1357761868437975263	automotive_bitcount	200	51	0.900000	0.014000	0.012000	6295697	2675807	121	296187	71900
1357761868944352396	automotive_bitcount	200	51	0.900000	0.013000	0.011000	6235836	2652291	121	294053	71457
1357761869450696487	automotive_bitcount	200	51	0.900000	0.014000	0.012000	6422776	2738748	122	304166	73225
1357761869957034203	automotive_bitcount	200	51	0.900000	0.014000	0.012000	6213704	2637757	121	291718	70586
1357761870463347627	automotive_bitcount	200	51	0.900000	0.014000	0.012000	5530962	2339153	107	260278	63031
1357761870969740051	automotive_bitcount	200	51	0.900000	0.014000	0.012000	5947882	2526102	113	280201	67993
1357761871476184433	automotive_bitcount	200	51	0.900000	0.013000	0.011000	6678477	2842719	131	314347	76015
1357761871982603232	automotive_bitcount	200	51	0.900000	0.014000	0.012000	6300016	2678032	121	296389	72176
1357761872489141198	automotive_bitcount	200	51	0.900000	0.013000	0.011000	5406501	2274303	102	252867	61472
1357761872995587455	automotive_bitcount	200	51	0.900000	0.014000	0.012000	6251328	2656639	122	294257	71472
1357761873501978546	automotive_bitcount	200	51	0.900000	0.014000	0.012000	7978654	2828208	130	312286	76203
1357761874009889881	automotive_qsort1	200	50	0.900000	0.014000	0.012000	6479319	2708362	122	299268	72906
1357761874517673592	automotive_qsort1	200	50	0.900000	0.014000	0.012000	6473980	2696077	122	299036	72449
1357761875025290846	automotive_qsort1	200	50	0.900000	0.014000	0.012000	6529939	2716350	125	299687	73279
1357761875533054515	automotive_qsort1	200	50	0.900000	0.014000	0.012000	5454358	2219885	104	245776	60356
1357761876040806101	automotive_qsort1	200	50	0.900000	0.014000	0.012000	6370546	2652618	123	293309	71631
1357761876548612312	automotive_qsort1	200	50	0.900000	0.014000	0.012000	6745028	2814202	128	310204	75255
1357761877056413065	automotive_qsort1	200	50	0.900000	0.014000	0.012000	5520651	2257911	103	250952	60986
1357761877564244901	automotive_qsort1	200	50	0.900000	0.013000	0.011000	6477131	2704341	123	299919	72631
1357761878071993612	automotive_qsort1	200	50	0.900000	0.015000	0.013000	6393373	2664428	121	294930	71584
1357761878579836656	automotive_qsort1	200	50	0.900000	0.014000	0.012000	6402674	2682329	122	297013	71957
1357761879087694159	automotive_qsort1	200	50	0.900000	0.015000	0.013000	6487629	2696985	122	299257	72270
1357761879595427245	automotive_qsort1	200	50	0.900000	0.014000	0.012000	6469056	2699581	122	298798	72390
1357761880103223164	automotive_qsort1	200	50	0.900000	0.013000	0.011000	6319272	2642284	120	292916	70970
1357761880611027500	automotive_qsort1	200	50	0.900000	0.015000	0.013000	5413067	2220605	101	247291	59732
1357761881118901878	automotive_qsort1	200	50	0.900000	0.015000	0.013000	6389661	2667395	121	295467	71420
1357761881626780755	automotive_qsort1	200	50	0.900000	0.014000	0.012000	6797832	2825368	131	312400	76230
1357761882134458383	automotive_qsort1	200	50	0.900000	0.014000	0.012000	7695533	3161300	145	350002	84178
1357761882642176720	automotive_qsort1	200	50	0.900000	0.014000	0.012000	6570631	2741993	130	302965	73549
