#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1357027254033927176	automotive_bitcount	800	54	0.900000	0.246000	0.225000	280860	37581	51788	4158	1258
1357027254543676463	automotive_bitcount	800	54	0.900000	0.246000	0.225000	134397	17331	22612	1331	380
1357027255053579667	automotive_bitcount	800	54	0.900000	0.246000	0.225000	134759	15937	20969	1251	372
1357027255563325455	automotive_bitcount	800	54	0.900000	0.246000	0.225000	127028	16003	20603	1235	391
1357027256073016410	automotive_bitcount	800	54	0.900000	0.246000	0.225000	132374	17180	21699	1197	372
1357027256582907697	automotive_bitcount	800	54	0.900000	0.246000	0.225000	126488	15964	20191	1230	380
1357027257092788943	automotive_bitcount	800	54	0.900000	0.246000	0.225000	132399	17372	21836	1209	379
1357027257602589772	automotive_bitcount	800	54	0.900000	0.246000	0.225000	259377	38664	51243	4187	1296
1357027258112510434	automotive_bitcount	800	54	0.900000	0.247000	0.226000	104838	15712	20349	1399	422
1357027258625659377	automotive_bitcount	800	54	0.900000	0.246000	0.225000	141802	17716	23013	1389	466
1357027259135503415	automotive_bitcount	800	54	0.900000	0.246000	0.225000	127549	15494	19008	1239	405
1357027259645324411	automotive_bitcount	800	54	0.900000	0.247000	0.226000	133627	17101	22293	1261	404
1357027260155061824	automotive_bitcount	800	54	0.900000	0.247000	0.226000	127236	16083	20234	1234	408
1357027260664741945	automotive_bitcount	800	54	0.900000	0.247000	0.226000	134794	17156	21935	1301	464
1357027261174599566	automotive_bitcount	800	54	0.900000	0.247000	0.226000	128177	16229	20153	1177	411
1357027261684430645	automotive_bitcount	800	54	0.900000	0.247000	0.226000	277572	38485	51281	3859	1143
1357027262194268349	automotive_bitcount	800	54	0.900000	0.247000	0.226000	132487	17309	22450	1329	443
1357027262704099470	automotive_bitcount	800	54	0.900000	0.247000	0.226000	134708	15837	20562	1260	404
1357027263213827508	automotive_bitcount	800	54	0.900000	0.247000	0.226000	132043	17590	22144	1343	410
1357027263723693754	automotive_bitcount	800	54	0.900000	0.247000	0.226000	126754	15390	19216	1110	350
1357027264233470500	automotive_bitcount	800	54	0.900000	0.247000	0.226000	133254	17152	21981	1273	392
1357027264743510328	automotive_bitcount	800	54	0.900000	0.247000	0.226000	128073	16237	20843	1236	408
1357027265253339532	automotive_bitcount	800	54	0.900000	0.247000	0.226000	131638	17118	21282	1268	419
1357027265763085029	automotive_bitcount	800	54	0.900000	0.247000	0.226000	269252	38635	50994	3787	1227
1357027266272812483	automotive_bitcount	800	54	0.900000	0.247000	0.226000	151398	15931	20818	1338	436
1357027266782754229	automotive_bitcount	800	54	0.900000	0.247000	0.226000	140767	17362	22065	1249	384
1357027267292503350	automotive_bitcount	800	54	0.900000	0.247000	0.226000	126663	16138	19521	1246	403
1357027267802196888	automotive_bitcount	800	54	0.900000	0.247000	0.226000	132596	16803	21481	1298	452
1357027268311998050	automotive_bitcount	800	54	0.900000	0.247000	0.226000	128790	16022	20032	1242	423
1357027268821740838	automotive_bitcount	800	54	0.900000	0.247000	0.226000	133371	17109	21908	1292	420
1357027269331496084	automotive_bitcount	800	54	0.900000	0.247000	0.226000	128375	16035	20080	1235	423
1357027269841256997	automotive_bitcount	800	54	0.900000	0.247000	0.226000	267292	38739	50696	3850	1256
1357027270351007160	automotive_bitcount	800	54	0.900000	0.247000	0.226000	135680	17420	22715	1424	440
1357027270860726781	automotive_bitcount	800	54	0.900000	0.246000	0.225000	134603	15726	19842	1215	399
1357027271370431528	automotive_bitcount	800	54	0.900000	0.247000	0.226000	133151	17622	22256	1337	390
1357027271880272648	automotive_bitcount	800	54	0.900000	0.247000	0.226000	126689	15397	19221	1121	365
1357027272390367768	automotive_bitcount	800	54	0.900000	0.247000	0.226000	132739	17464	22659	1402	426
1357027272900192514	automotive_bitcount	800	54	0.900000	0.247000	0.226000	128032	15732	19479	1161	386
1357027273410021677	automotive_bitcount	800	54	0.900000	0.247000	0.226000	132947	17447	22235	1224	398
1357027273919765923	automotive_bitcount	800	54	0.900000	0.247000	0.226000	267978	38427	50442	3797	1239
1357027274429500086	automotive_bitcount	800	54	0.900000	0.247000	0.226000	127616	16099	20824	1378	388
1357027274939434248	automotive_bitcount	800	54	0.900000	0.247000	0.226000	138351	17309	22083	1275	402
1357027275449217327	automotive_bitcount	800	54	0.900000	0.247000	0.226000	126395	15917	19784	1205	382
1357027275959101740	automotive_bitcount	800	54	0.900000	0.248000	0.227000	131838	17303	22006	1227	388
1357027276468825986	automotive_bitcount	800	54	0.900000	0.247000	0.226000	125854	15901	19896	1212	392
1357027276978677315	automotive_bitcount	800	54	0.900000	0.247000	0.226000	132729	17163	21741	1270	408
1357027277489036393	automotive_qsort1	800	54	0.900000	0.248000	0.227000	400900	16323	20511	1220	420
1357027277999323345	automotive_qsort1	800	54	0.900000	0.248000	0.227000	355736	38741	51519	3779	1154
1357027278509722089	automotive_qsort1	800	54	0.900000	0.248000	0.227000	220398	17233	22008	1399	390
1357027279020043542	automotive_qsort1	800	54	0.900000	0.248000	0.227000	223538	15831	20011	1139	374
1357027279530354578	automotive_qsort1	800	54	0.900000	0.248000	0.227000	218736	17414	22930	1363	395
1357027280041673610	automotive_qsort1	800	54	0.900000	0.248000	0.227000	218699	15701	18847	1156	365
1357027280552151229	automotive_qsort1	800	54	0.900000	0.248000	0.227000	218512	17323	21997	1306	390
1357027281062257557	automotive_qsort1	800	54	0.900000	0.248000	0.227000	218081	16091	20100	1160	370
1357027281573067758	automotive_qsort1	800	54	0.900000	0.248000	0.227000	218139	17127	21194	1328	394
1357027282083350336	automotive_qsort1	800	54	0.900000	0.249000	0.228000	357048	38822	52949	3883	1220
1357027282593424706	automotive_qsort1	800	54	0.900000	0.249000	0.228000	219689	15866	18515	1190	383
1357027283103604242	automotive_qsort1	800	54	0.900000	0.248000	0.227000	218889	15937	20199	1210	366
1357027283613945778	automotive_qsort1	800	54	0.900000	0.248000	0.227000	219206	17254	22350	1330	383
1357027284124370980	automotive_qsort1	800	54	0.900000	0.249000	0.228000	218115	15818	19961	1144	365
1357027284634834224	automotive_qsort1	800	54	0.900000	0.248000	0.227000	218372	16975	21505	1235	382
1357027285145021052	automotive_qsort1	800	54	0.900000	0.248000	0.227000	192478	16160	20127	1690	366
1357027285655805086	automotive_qsort1	800	54	0.900000	0.248000	0.227000	351340	38448	50481	4099	1193
1357027286166031414	automotive_qsort1	800	54	0.900000	0.249000	0.228000	220186	16947	21939	1321	414
1357027286676181867	automotive_qsort1	800	54	0.900000	0.248000	0.227000	224282	15900	19968	1196	378
1357027287187151151	automotive_qsort1	800	54	0.900000	0.248000	0.227000	218501	17224	21233	1247	392
1357027287697459812	automotive_qsort1	800	54	0.900000	0.249000	0.228000	217177	16202	20606	1208	380
1357027288207647265	automotive_qsort1	800	54	0.900000	0.248000	0.227000	217665	16987	21297	1235	376
1357027288717905134	automotive_qsort1	800	54	0.900000	0.248000	0.227000	213736	16648	21124	1279	386
1357027289228104004	automotive_qsort1	800	54	0.900000	0.248000	0.227000	220663	16379	20465	1183	371
1357027289738309540	automotive_qsort1	800	54	0.900000	0.248000	0.227000	369760	39612	53297	3978	1291
1357027290248443952	automotive_qsort1	800	54	0.900000	0.249000	0.228000	219736	15917	20845	1292	372
