#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357484585818628403	1066715	100348	6	18288	1714
1357484586319399804	191467	37415	5	8266	520
1357484586820022165	153636	33974	5	7791	569
1357484587320680066	167868	35418	5	6832	480
1357484587821300426	152806	34605	5	7880	558
1357484588321898870	166473	35162	5	6758	449
1357484588822510272	150959	33224	5	7488	520
1357484589323126257	167467	34164	5	6813	532
1357484589823734367	379615	92955	6	19306	1717
1357484590324364311	140914	32488	5	6551	494
1357484590825341794	138626	32321	5	7306	516
1357484591325984780	164619	32006	5	6586	452
1357484591826642015	151682	32798	5	7023	497
1357484592327276833	167205	34208	5	7125	506
1357484592827912068	152524	33238	5	7674	552
1357484593328550345	166708	34692	5	6634	456
1357484593829187997	349604	82724	6	19082	1535
1357484594329822398	152000	32345	5	7185	536
1357484594830504092	163422	32483	5	6612	446
1357484595331142827	149725	32321	5	7136	510
1357484595831874478	164165	32478	5	6541	427
1357484596332517838	150146	32318	5	7125	493
1357484596833153115	163929	33422	5	6640	465
1357484597333793808	152443	32947	5	7674	529
1357484597834434960	363263	84320	6	17071	1576
1357484598335115153	163533	32478	5	7830	580
1357484598835745888	181406	39749	5	7305	516
1357484599336390540	150589	32273	5	7041	482
1357484599837101983	162781	32478	5	6716	460
1357484600337751843	151650	34099	5	7687	571
1357484600838481245	166342	33771	5	6690	459
1357484601339117938	151401	33485	5	7509	530
1357484601839764007	369040	90801	6	20494	1571
1357484602340440992	163800	32478	5	6744	477
1357484602841070352	152245	32321	5	7126	503
1357484603341695170	163305	31971	5	6599	436
1357484603842338364	150698	32833	5	6958	503
1357484604342973390	165696	34255	5	7073	511
1357484604843615750	150703	33193	5	7543	535
1357484605344257819	165309	34089	5	6877	536
1357484605844998054	385747	91177	6	19114	1599
1357484606345698163	163084	32483	5	6397	452
1357484606846341482	150321	32321	5	7305	506
1357484607346963425	162118	32478	5	6554	444
1357484607847605910	148668	32321	5	7104	487
1357484608348240562	163545	34218	5	6879	476
1357484608848877422	149721	33238	5	7524	525
1357484609349511657	165710	34658	5	6787	485
1357484609850208142	647353	76758	6	15894	1441
1357484610350909335	266911	32345	5	7248	493
1357484610853365356	257475	32483	5	6518	439
1357484611354063841	250037	32321	5	7147	493
1357484611854774367	259466	34980	5	7653	533
1357484612355523894	278058	39195	5	7738	538
1357484612856252670	249632	32986	5	7382	521
1357484613356937780	259731	33793	5	6823	533
1357484613857626515	476996	91342	6	19253	1599
1357484614358315542	260246	32483	5	6746	530
1357484614858979693	275364	39722	5	8316	489
1357484615359737803	245544	32305	5	7105	503
1357484615861800492	258690	34980	5	8062	564
1357484616362484810	301463	42430	5	7807	586
1357484616863253253	272322	41487	5	8739	560
1357484617364001779	275952	38484	5	8447	495
1357484617864736389	440665	76360	6	15899	1446
1357484618365523998	236441	32329	5	7111	514
1357484618866406108	235589	34980	5	6905	527
1357484619367178384	271651	39717	5	8378	567
1357484619867958869	275283	39698	5	8407	628
1357484620368723520	274388	40064	5	8715	533
1357484620869707879	252887	32975	5	7395	506
1357484621370588363	260732	33807	5	6906	488
1357484621871415889	444505	78873	6	16021	1503
1357484622372224624	273933	39746	5	9258	595
1357484622873029150	271292	39693	5	7635	564
1357484623373829301	276540	39690	5	8508	595
1357484623874630744	271961	40613	5	8578	599
1357484624375500728	277398	41520	5	9803	621
1357484624876315671	272925	41523	5	7804	594
1357484625377106031	272664	41019	5	9624	581
1357484625879410385	482096	91309	6	18639	1671
1357484626380217578	260027	34985	5	7626	553
1357484626881009479	276311	37453	5	7484	554
1357484627381816505	269285	41975	5	8585	550
1357484627882659615	274633	40599	5	9602	592
1357484628383512141	271040	41499	5	7848	586
1357484628884300125	271865	39277	5	8514	509
1357484629385145360	250500	37926	5	7686	583
1357484629885964553	468797	83720	6	18234	1518
1357484630386809995	264237	33397	5	6620	472
1357484630887658938	245776	33235	5	7512	525
1357484631388373756	260559	35897	5	6846	510
1357484631889087491	272959	39081	5	8626	595
1357484632389785434	269212	44829	5	9098	584
1357484632890543877	275410	39021	5	8438	494
1357484633391263945	242739	32958	5	7423	515
1357484633891988889	460376	83315	6	17369	1541
1357484634392722207	259136	36786	5	8076	562
1357484634893474358	271293	41550	5	7821	567
1357484635394211884	271020	40604	5	9592	595
1357484635896320490	271364	39880	5	7751	527
1357484636397017141	249345	33219	5	7307	509
1357484636897699293	256721	34265	5	6956	471
1357484637398395861	248929	32961	5	7345	520
1357484637899101012	440636	83873	6	17599	1538
1357484638399823164	259960	35885	5	7056	547
1357484638900645357	275457	39020	5	8546	500
1357484639401349967	242512	33194	5	7471	528
1357484639902034243	262185	34248	5	6670	436
1357484640402723936	244891	34121	5	7759	542
1357484640903581962	261938	36808	5	8005	554
1357484641404282489	943328	41018	5	7775	550
1357484641904980599	1241402	91214	6	19662	1676
1357484642405738708	1065598	35885	5	6849	549
1357484642906455027	1037072	40614	5	9669	621
1357484643407136803	1063988	38359	5	7492	571
1357484643907831663	1037828	44605	5	10118	618
1357484644408529731	1048022	39033	5	7693	590
1357484644909257008	1052155	43994	5	9921	615
1357484645409933618	1038042	40988	5	7657	584
1357484645910756352	1253675	91771	6	20327	1653
1357484646411521795	1017706	35888	5	7889	565
1357484646912268655	1069114	40606	5	7634	607
1357484647412992598	1031599	40606	5	8739	581
1357484647913750499	1055321	42371	5	8992	614
1357484648414486484	1037279	41526	5	8848	598
1357484648915214552	1047830	41532	5	9830	623
1357484649415977162	1052624	40976	5	7734	607
1357484649916705563	1252686	90725	6	19692	1766
1357484650417396132	1047470	35893	5	7887	563
1357484650918231949	1026692	40633	5	7605	593
1357484651418977059	1077157	40531	5	8606	590
1357484651919802919	1027160	42397	5	9939	618
1357484652420676694	1065765	39013	5	7560	527
1357484652921506887	1009157	33208	5	7522	546
1357484653422356663	1047669	33765	5	6776	534
1357484653923150606	1260553	94730	6	20152	1696
1357484654423967841	1030007	36802	5	8046	558
1357484654924727950	1055946	40630	5	7612	586
1357484655425604393	1039952	40587	5	8638	592
1357484655927538374	1059527	42350	5	10047	641
1357484656428349566	1029084	41502	5	8835	575
1357484656929185843	1056950	41532	5	7820	569
1357484657429999994	1025234	41000	5	9616	610
1357484657930841811	1269446	90511	6	18615	1631
1357484658431679088	1058576	33427	5	6907	552
1357484658932518072	1038185	43107	5	9798	628
1357484659433344640	1034610	38106	5	7480	545
1357484659934130624	1031971	42407	5	8966	624
1357484660435029025	1047675	44014	5	8942	578
1357484660936076051	1025740	41504	5	8764	570
1357484661436822077	1065070	40944	5	8662	562
1357484661937562562	1255948	91997	6	20010	1731
1357484662438318588	1055146	35905	5	6824	540
1357484662939039573	1011821	40609	5	9636	604
1357484663439777599	994770	40588	5	7682	574
1357484663940560125	1020634	42360	5	9032	622
1357484664441282235	1010718	39020	5	8438	505
1357484664941973512	1021281	33209	5	7562	541
