#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1357085352519588008	automotive_bitcount	900	55	0.900000	0.266000	0.244000	140665	15495	21190	1145	358
1357085353029410129	automotive_bitcount	900	55	0.900000	0.266000	0.244000	131703	16292	22035	1268	476
1357085353539284417	automotive_bitcount	900	55	0.900000	0.266000	0.244000	143542	17331	23647	1342	414
1357085354049233621	automotive_bitcount	900	55	0.900000	0.267000	0.245000	131658	16154	20843	1207	365
1357085354559178283	automotive_bitcount	900	55	0.900000	0.267000	0.245000	142679	17203	27330	1551	514
1357085355068869321	automotive_bitcount	900	55	0.900000	0.267000	0.245000	157073	19509	20501	1126	402
1357085355578713400	automotive_bitcount	900	55	0.900000	0.267000	0.245000	134367	17167	22199	1243	382
1357085356088481313	automotive_bitcount	900	55	0.900000	0.267000	0.245000	130031	15822	20602	1081	354
1357085356598252267	automotive_bitcount	900	55	0.900000	0.267000	0.245000	99442	16697	21489	1481	351
1357085357108382762	automotive_bitcount	900	55	0.900000	0.267000	0.245000	134696	16154	20245	1497	440
1357085357618121883	automotive_bitcount	900	55	0.900000	0.266000	0.244000	277377	38808	51805	3870	1245
1357085358127934796	automotive_bitcount	900	55	0.900000	0.267000	0.244000	139311	17189	22525	1415	454
1357085358637886041	automotive_bitcount	900	55	0.900000	0.267000	0.245000	141647	15907	20467	1190	406
1357085359148313327	automotive_bitcount	900	55	0.900000	0.266000	0.244000	144803	17375	23941	1340	390
1357085359658003365	automotive_bitcount	900	55	0.900000	0.266000	0.244000	131723	15758	19114	1108	370
1357085360167629528	automotive_bitcount	900	55	0.900000	0.267000	0.245000	137393	17271	22273	1262	398
1357085360677299191	automotive_bitcount	900	55	0.900000	0.267000	0.245000	131673	15873	20806	1117	406
1357085361186983021	automotive_bitcount	900	55	0.900000	0.267000	0.244000	137834	16922	21482	1272	406
1357085361696714850	automotive_bitcount	900	55	0.900000	0.267000	0.245000	295627	39401	53351	4015	1383
1357085362206486305	automotive_bitcount	900	55	0.900000	0.267000	0.245000	133696	15944	20327	1118	365
1357085362716163426	automotive_bitcount	900	55	0.900000	0.267000	0.245000	143428	17240	22259	1329	418
1357085363225896297	automotive_bitcount	900	55	0.900000	0.266000	0.243000	132881	15953	20618	1090	358
1357085363735623752	automotive_bitcount	900	55	0.900000	0.267000	0.245000	136668	16965	22418	1201	402
1357085364245373248	automotive_bitcount	900	55	0.900000	0.266000	0.243000	131465	16183	20536	1171	358
1357085364755192827	automotive_bitcount	900	55	0.900000	0.266000	0.244000	136801	17271	22239	1273	386
1357085365264969032	automotive_bitcount	900	55	0.900000	0.267000	0.245000	131173	15861	20435	1112	358
1357085365774752778	automotive_bitcount	900	55	0.900000	0.267000	0.245000	278914	38369	51582	3871	1217
1357085366284523232	automotive_bitcount	900	55	0.900000	0.267000	0.244000	140093	17769	23825	1445	443
1357085366794229020	automotive_bitcount	900	55	0.900000	0.267000	0.244000	141259	15878	20274	1155	386
1357085367304066307	automotive_bitcount	900	55	0.900000	0.267000	0.244000	137273	17161	22492	1240	394
1357085367813718054	automotive_bitcount	900	55	0.900000	0.267000	0.245000	131667	15858	20568	1100	358
1357085368323478758	automotive_bitcount	900	55	0.900000	0.267000	0.245000	136695	16940	22122	1253	390
1357085368833260671	automotive_bitcount	900	55	0.900000	0.266000	0.243000	154199	16309	21128	1115	413
1357085369343077042	automotive_bitcount	900	55	0.900000	0.267000	0.244000	137222	17092	21955	1236	383
1357085369852913746	automotive_bitcount	900	55	0.900000	0.267000	0.244000	309629	42971	57394	4097	1259
1357085370362628117	automotive_bitcount	900	55	0.900000	0.267000	0.245000	134304	16250	20974	1245	354
1357085370872321405	automotive_bitcount	900	55	0.900000	0.267000	0.245000	144809	17221	23852	1310	414
1357085371381955569	automotive_bitcount	900	55	0.900000	0.267000	0.245000	133400	15826	19162	1121	386
1357085371891647065	automotive_bitcount	900	55	0.900000	0.267000	0.245000	136483	17217	22270	1286	442
1357085372401400144	automotive_bitcount	900	55	0.900000	0.267000	0.245000	132549	15905	20460	1117	394
1357085372911129057	automotive_bitcount	900	55	0.900000	0.266000	0.243000	139994	17274	22439	1345	514
1357085373420875470	automotive_bitcount	900	55	0.900000	0.267000	0.245000	134155	15856	20407	1125	438
1357085373930813341	automotive_bitcount	900	55	0.900000	0.266000	0.244000	279290	38683	52029	3876	1315
1357085374440442129	automotive_bitcount	900	55	0.900000	0.267000	0.245000	140137	17238	22392	1380	448
