#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357030788588826156		17224161	5594546	296	611866	143163
1357030789089421541		22297510	5541351	255	609981	143875
1357030789589922386		16530909	4829171	247	532258	123646
1357030790090421480		16907800	4857731	238	532966	125026
1357030790590927532		21874077	5465604	244	600544	142042
1357030791091430251		16064403	5897736	272	656002	147583
1357030791591949512		18837325	4330190	194	475039	112373
1357030792092454356		18781684	5782897	284	633904	147225
1357030792593006908		17043125	4863000	228	531546	125426
1357030793093513502		21899376	5450965	267	599315	140562
1357030793594014638		12524444	4608817	225	506194	117873
1357030794094519024		21553635	5344411	260	586784	137950
1357030794595038451		18867667	5775129	247	631182	146772
1357030795095554379		20383838	6050385	318	692716	158485
1357030795596069598		19007726	4258678	205	471505	110311
1357030796096580942		14244367	5214981	249	574705	133891
1357030796597086828		22581991	5677653	263	623923	146905
1357030797097599172		16577025	4769888	236	524178	122436
1357030797598206390		16076625	4693355	208	514117	118462
1357030798098709859		20661985	4953762	239	542298	128342
1357030798599213787		15666512	5795171	287	641364	147702
1357030799099710964		22125726	5507684	258	608733	142456
1357030799600212308		19486888	5170349	260	569019	133890
1357030800100747111		13286478	3589253	191	392572	96602
1357030800601283538		16697197	3615824	151	395883	97258
1357030801101808132		19494722	6263661	452	740774	180611
1357030801602406642		18653788	4030123	199	443584	108753
1357030802103040361		12712018	3630637	208	397976	99203
1357030802603553246		16465514	4160693	203	454694	111971
1357030803104048674		16832507	3899328	210	427874	105660
1357030803604578268		10458572	3253281	160	352114	86376
1357030804105103653		18426348	4015214	206	441278	108692
1357030804605630414		11800904	3693812	193	405212	100238
1357030805106167758		16981261	3978051	204	436238	107543
1357030805606733810		12649305	2723932	146	301523	75358
1357030806107267362		14404005	4249173	198	464497	112301
1357030806607813081		19589544	4456615	215	486188	119527
1357030807108415300		11840478	3922704	234	458037	108978
1357030807608937227		18679556	4175604	206	458200	112648
1357030808109876444		13520769	3340256	183	366355	90482
1357030808610378413		14149006	3947099	198	430101	106148
1357030809110890424		17770694	3971225	184	433012	105706
1357030809611404059		9395851	3138920	173	342848	84789
1357030810111947236		17775186	3802345	191	419547	103319
1357030810612476205		12480597	3414598	175	375215	93148
1357030811113014633		17631943	4687646	248	517222	125895
1357030811613553685		17204954	3883932	204	425316	105159
1357030812114088279		10129499	3290002	162	356561	87234
1357030812614604748		19820093	4514040	217	494084	121412
1357030813115112550		11871968	3489081	195	382431	94667
1357030813615640478		23908002	6776605	351	746239	180847
1357030814116160988		15236901	3639395	195	398287	98337
1357030814616684666		13875228	4023914	203	439042	108375
1357030815117238010		26822820	7183870	221	794404	149045
1357030815617771145		40581019	14279809	456	1567923	282265
1357030816118321447		47329359	18731991	747	2065853	418152
1357030816618801542		79226895	27242530	1385	3039456	709392
1357030817119694550		77015895	28931152	1499	3224952	747298
1357030817620172853		76886938	28003793	1435	3123182	724872
1357030818120647655		76096669	26806804	1360	2985510	695029
1357030818621131666		79945965	30979074	1576	3455414	795629
1357030819121697343		79684161	27254931	1436	3067506	711924
1357030819622251229		115399108	45859168	2580	5152848	1145470
1357030820122807948		77482136	27944312	1443	3123907	720735
1357030820623992038		79404147	28484070	1478	3173382	737055
1357030821124585048		78651822	30201707	1537	3368252	773236
1357030821625191100		77006878	26437693	1373	2946810	687863
1357030822125754402		79850657	30961772	1591	3454806	798346
1357030822626356204		76247074	26718895	1362	2977402	692997
1357030823126926714		78776143	28806693	1486	3214632	745829
1357030823627489766		122514652	48407985	2744	5446444	1208944
1357030824128070818		75111263	25894233	1312	2882496	671518
1357030824628657454		79046634	31146705	1631	3469209	800145
1357030825129273881		77933785	26810661	1402	3023910	701923
1357030825629837808		78032245	29044056	1503	3236550	748119
1357030826130398276		79452252	29079683	1487	3245336	752513
1357030826631009870		78151008	27369385	1393	3048962	713355
1357030827131565547		77061379	30137340	1555	3355354	772570
1357030827632132724		77685595	26713623	1373	2979163	694725
1357030828132712068		79237309	30115868	1569	3358155	777344
1357030828633443536		77901919	27957862	1435	3116998	727661
1357030829134006004		77061280	27565195	1441	3073136	714111
1357030829634590515		76660765	29427072	1530	3284708	757123
1357030830135087401		77641182	26966065	1372	3007526	698506
1357030830635585203		78658028	30474812	1550	3397451	787450
1357030831136086130		79396039	27803714	1458	3128518	723617
1357030831636818057		79865620	29204732	1502	3259015	756814
1357030832137333026		84656542	32225832	1676	3717330	832729
1357030832637832870		105100802	38446181	2139	4312233	970970
1357030833138355380		77879997	30767660	1577	3429968	787397
1357030833638846641		78287352	27123569	1408	3022359	703875
1357030834139341902		76916274	28543794	1482	3182019	736000
1357030834639878163		76379837	28168807	1468	3142796	729112
1357030835140426215		76892033	26695228	1394	2973092	693435
