#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1357175342768450599	automotive_bitcount	700	54	0.900000	0.231000	0.212000	132754	15078	19930	1163	333
1357175343278357719	automotive_bitcount	700	54	0.900000	0.231000	0.212000	129097	15899	20736	1208	369
1357175343788241382	automotive_bitcount	700	54	0.900000	0.231000	0.211000	129398	17346	23128	1244	390
1357175344298097086	automotive_bitcount	700	54	0.900000	0.231000	0.212000	129020	17217	22375	1158	382
1357175344807976457	automotive_bitcount	700	54	0.900000	0.231000	0.211000	123474	15973	20809	1134	381
1357175345317790536	automotive_bitcount	700	54	0.900000	0.231000	0.211000	260360	38111	51705	4092	1204
1357175345827782365	automotive_bitcount	700	54	0.900000	0.231000	0.211000	129139	17187	22125	1241	368
1357175346337650277	automotive_bitcount	700	54	0.900000	0.231000	0.212000	121773	15822	19892	1383	580
1357175346847409815	automotive_bitcount	700	54	0.900000	0.231000	0.212000	132077	22491	29120	1366	376
1357175347357209311	automotive_bitcount	700	54	0.900000	0.232000	0.212000	126468	17365	22015	1217	411
1357175347867004682	automotive_bitcount	700	54	0.900000	0.232000	0.212000	121068	15806	19719	1195	375
1357175348376848678	automotive_bitcount	700	54	0.900000	0.231000	0.212000	127441	17186	21810	1263	380
1357175348886724673	automotive_bitcount	700	54	0.900000	0.231000	0.212000	122238	15744	19881	1234	366
1357175349396630336	automotive_bitcount	700	54	0.900000	0.231000	0.211000	257611	38356	50697	3942	1207
1357175349906496248	automotive_bitcount	700	54	0.900000	0.231000	0.211000	130983	17237	22715	1269	389
1357175350416406619	automotive_bitcount	700	54	0.900000	0.231000	0.211000	122567	15937	20016	1191	369
1357175350926298739	automotive_bitcount	700	54	0.900000	0.232000	0.212000	133542	17314	21783	1210	384
1357175351436153985	automotive_bitcount	700	54	0.900000	0.232000	0.212000	121371	15780	19576	1162	364
1357175351945911981	automotive_bitcount	700	54	0.900000	0.231000	0.211000	127526	17154	21568	1206	381
1357175352455725810	automotive_bitcount	700	54	0.900000	0.232000	0.212000	121696	15716	19889	1171	376
1357175352965632681	automotive_bitcount	700	54	0.900000	0.231000	0.211000	127626	17330	21724	1181	381
1357175353475430385	automotive_bitcount	700	54	0.900000	0.231000	0.211000	255255	38417	51753	3798	1185
1357175353985250631	automotive_bitcount	700	54	0.900000	0.232000	0.212000	122404	15540	19770	1253	412
1357175354495175460	automotive_bitcount	700	54	0.900000	0.232000	0.212000	129438	17292	21913	1328	384
1357175355005010414	automotive_bitcount	700	54	0.900000	0.232000	0.212000	129027	15914	19916	1228	365
1357175355515071284	automotive_bitcount	700	54	0.900000	0.232000	0.212000	127691	17229	21530	1245	391
1357175356024946447	automotive_bitcount	700	54	0.900000	0.231000	0.211000	122891	15942	20131	1229	368
1357175356534887984	automotive_bitcount	700	54	0.900000	0.231000	0.211000	127592	17161	21910	1208	375
1357175357044781688	automotive_bitcount	700	54	0.900000	0.231000	0.212000	121355	15825	19816	1154	369
1357175357554659767	automotive_bitcount	700	54	0.900000	0.231000	0.211000	276675	38467	50842	3836	1096
1357175358064639596	automotive_bitcount	700	54	0.900000	0.232000	0.212000	126990	17039	21715	1275	393
1357175358574698257	automotive_bitcount	700	54	0.900000	0.232000	0.212000	122435	15734	20153	1230	366
1357175359084525753	automotive_bitcount	700	54	0.900000	0.231000	0.211000	131637	17007	21186	1187	372
1357175359594599707	automotive_bitcount	700	54	0.900000	0.231000	0.212000	121210	16067	20281	1181	369
1357175360104539702	automotive_bitcount	700	54	0.900000	0.231000	0.211000	127639	17211	21833	1245	379
1357175360614578781	automotive_bitcount	700	54	0.900000	0.232000	0.212000	121044	15806	20012	1172	375
1357175361124412652	automotive_bitcount	700	54	0.900000	0.232000	0.212000	126627	17302	21697	1168	376
1357175361634443397	automotive_bitcount	700	54	0.900000	0.231000	0.211000	255383	38519	51387	3946	1201
1357175362144519142	automotive_bitcount	700	54	0.900000	0.232000	0.212000	122188	15590	19858	1162	352
1357175362654496512	automotive_bitcount	700	54	0.900000	0.232000	0.212000	126779	17019	21904	1223	378
1357175363164457049	automotive_bitcount	700	54	0.900000	0.232000	0.212000	126992	15907	20010	1137	367
1357175363674394087	automotive_bitcount	700	54	0.900000	0.231000	0.212000	126614	17235	21840	1208	381
1357175364184419332	automotive_bitcount	700	54	0.900000	0.232000	0.212000	121810	15783	19884	1174	378
1357175364694410327	automotive_bitcount	700	54	0.900000	0.232000	0.212000	127936	17329	21907	1204	374
1357175365204292573	automotive_bitcount	700	54	0.900000	0.232000	0.212000	120417	15720	19693	1140	385
1357175365714341651	automotive_bitcount	700	54	0.900000	0.232000	0.212000	272480	38796	51478	4276	1411
1357175366224493271	automotive_qsort1	700	54	0.900000	0.231000	0.212000	367669	17249	21967	1390	411
1357175366734981931	automotive_qsort1	700	55	0.900000	0.233000	0.213000	209077	16176	20474	1253	365
1357175367245364550	automotive_qsort1	700	55	0.900000	0.232000	0.212000	215974	16941	21292	1231	361
1357175367755618670	automotive_qsort1	700	54	0.900000	0.232000	0.212000	204910	15945	20289	1235	373
1357175368265938622	automotive_qsort1	700	55	0.900000	0.232000	0.212000	216103	17269	21555	1265	362
1357175368776228908	automotive_qsort1	700	55	0.900000	0.232000	0.212000	204708	15642	19615	1158	354
1357175369287259317	automotive_qsort1	700	55	0.900000	0.232000	0.212000	215634	17501	22196	1303	390
1357175369797627394	automotive_qsort1	700	55	0.900000	0.232000	0.212000	326784	34966	47788	4056	1260
1357175370307815056	automotive_qsort1	700	55	0.900000	0.232000	0.212000	235948	20464	25164	1158	353
1357175370818871839	automotive_qsort1	700	54	0.900000	0.232000	0.212000	209815	16989	21548	1213	380
1357175371329995331	automotive_qsort1	700	55	0.900000	0.233000	0.213000	220758	16040	20252	1223	380
1357175371840264325	automotive_qsort1	700	55	0.900000	0.232000	0.212000	206175	15956	19967	1225	378
1357175372350438820	automotive_qsort1	700	55	0.900000	0.232000	0.212000	217413	17315	21986	1231	381
1357175372860602814	automotive_qsort1	700	55	0.900000	0.232000	0.212000	206220	15694	19655	1123	355
1357175373370767309	automotive_qsort1	700	55	0.900000	0.232000	0.212000	346727	38356	50920	3815	1148
1357175373881044179	automotive_qsort1	700	55	0.900000	0.232000	0.212000	213004	17255	21995	1286	406
