#Timestamp	Benchmark	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1357417174592885999	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8382236	1240026	1935124	140765	22089
1357417175098908216	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8335548	1243166	1954159	138230	21923
1357417175604930349	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8362797	1245553	1952721	138691	22003
1357417176110848983	automotive_bitcount	1100	49	1.000000	0.046000	0.049000	6810185	985761	1547413	111936	18053
1357417176616797951	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	7111547	1012812	1587952	115488	19361
1357417177122678543	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8461155	1223276	1911408	136869	22638
1357417177628578594	automotive_bitcount	1100	49	1.000000	0.046000	0.049000	8576000	1243774	1946825	139207	23138
1357417178134516269	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8537893	1248176	1954862	139691	23117
1357417178640440028	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8839816	1317195	2086086	144936	26609
1357417179146607953	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8278445	1220703	1914265	135476	21611
1357417179652590504	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8439684	1242497	1950048	138342	22232
1357417180158495554	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8490494	1240253	1947792	137988	22527
1357417180664503480	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8416387	1230447	1916914	139960	22431
1357417181170397364	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	6958420	1012393	1599639	113983	18339
1357417181676277873	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	7072501	1031378	1629458	116774	19134
1357417182182141466	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8208148	1209881	1898110	133964	22221
1357417182687991058	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8347128	1236958	1946605	136784	22005
1357417183193773943	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8419025	1245247	1964010	138316	22237
1357417183699773576	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8878564	1300140	2059317	142033	25533
1357417184205690294	automotive_bitcount	1100	49	1.000000	0.044000	0.046000	8320196	1241881	1954323	137504	21939
1357417184711574845	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8285213	1236880	1944509	137437	21538
1357417185217440437	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8250924	1226305	1922505	136454	21843
1357417185723306696	automotive_bitcount	1100	49	1.000000	0.044000	0.046000	7187382	1047572	1647758	118268	19545
1357417186229224789	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	7752635	1143765	1799093	126468	20597
1357417186735126006	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	7362687	1051690	1639203	119957	19813
1357417187241027973	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8416780	1227089	1923898	136883	22359
