#Timestamp	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	GPU Frequency(MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Current(A)	GPU Power(W)	RAM Voltage(V)	RAM Current(A)	RAM Power(W)
1357673865012639160	1400 52 1.100000 0.287000 0.341000 1300 53 0.900000 0.332000 0.325000 600 54 1.000000 0.124000 0.124000 1.200000 0.081000 0.098000
1357673865522272573	1400 52 1.100000 0.243000 0.289000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.042000 0.050000
1357673866031774195	1400 52 1.100000 0.238000 0.283000 1300 53 0.900000 0.323000 0.316000 600 54 1.000000 0.124000 0.124000 1.200000 0.044000 0.053000
1357673866541366567	1400 52 1.100000 0.237000 0.282000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.045000 0.054000
1357673867050903064	1400 52 1.100000 0.234000 0.278000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.044000 0.053000
1357673867560517602	1400 52 1.100000 0.234000 0.278000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.046000 0.055000
1357673868070289140	1400 52 1.100000 0.242000 0.287000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.046000 0.055000
1357673868580096011	1400 52 1.100000 0.236000 0.280000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.045000 0.054000
1357673869089636883	1400 52 1.100000 0.244000 0.290000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.044000 0.053000
1357673869599466837	1400 52 1.100000 0.243000 0.289000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.044000 0.053000
1357673870109085417	1400 52 1.100000 0.236000 0.280000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.044000 0.053000
1357673870618852371	1400 52 1.100000 0.244000 0.290000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.043000 0.051000
1357673871128609326	1400 52 1.100000 0.237000 0.282000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.042000 0.050000
1357673871638267780	1400 52 1.100000 0.240000 0.285000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.043000 0.051000
1357673872147826902	1400 52 1.100000 0.242000 0.287000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.045000 0.054000
1357673872657385524	1400 52 1.100000 0.239000 0.284000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.043000 0.051000
1357673873166874688	1400 52 1.100000 0.238000 0.283000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.045000 0.054000
1357673873676544351	1400 52 1.100000 0.236000 0.280000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.044000 0.053000
1357673874186184764	1400 52 1.100000 0.235000 0.279000 1300 53 0.900000 0.323000 0.316000 600 54 1.000000 0.124000 0.124000 1.200000 0.043000 0.051000
1357673874695893302	1400 52 1.100000 0.234000 0.278000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.044000 0.053000
1357673875205498298	1400 52 1.100000 0.236000 0.280000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.043000 0.051000
1357673875715209753	1400 52 1.100000 0.241000 0.286000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.042000 0.050000
1357673876224853249	1400 52 1.100000 0.242000 0.287000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.042000 0.050000
1357673876734452788	1400 52 1.100000 0.238000 0.283000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.042000 0.050000
1357673877244070243	1400 52 1.100000 0.244000 0.290000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.042000 0.050000
1357673877753633323	1400 52 1.100000 0.236000 0.280000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.041000 0.049000
1357673878263507652	1400 52 1.100000 0.240000 0.285000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.045000 0.054000
1357673878773205982	1400 52 1.100000 0.241000 0.286000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.043000 0.051000
1357673879282805228	1400 52 1.100000 0.238000 0.283000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.042000 0.050000
1357673879792493558	1400 52 1.100000 0.244000 0.290000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.042000 0.050000
1357673880302075388	1400 52 1.100000 0.237000 0.282000 1300 53 0.900000 0.322000 0.315000 600 54 1.000000 0.124000 0.124000 1.200000 0.043000 0.051000
