#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357773618947788520	9425535	2871490	132	315391	75817
1357773619448407964	5611080	2194915	98	242691	59350
1357773619948890199	6823522	2722457	122	300104	73021
1357773620449375185	7015840	2795366	122	308990	74852
1357773620949854420	5610376	2206201	99	244468	59707
1357773621450360739	6758442	2693277	120	297038	72267
1357773621950858267	7002164	2802748	122	309962	75171
1357773622451359794	6873984	2752911	120	303989	73882
1357773622951856904	6896819	2761314	124	305033	74368
1357773623452351932	7118134	2855944	128	315450	76575
1357773623953518457	6132246	2496686	114	275834	66748
1357773624454058984	6439954	2571642	115	284136	69293
1357773624954569261	6915364	2774954	121	306424	74919
1357773625455078330	6005646	2369209	103	263138	63926
1357773625955590898	6694995	2677873	117	295598	72182
1357773626456095884	6897688	2766164	122	304677	74146
1357773626956601661	6963553	2798085	121	309380	75686
1357773627457109105	6831572	2748563	121	303502	73799
1357773627957613591	6958570	2788532	123	307162	75617
1357773628458105368	6840900	2742229	121	302526	73837
1357773628960040807	5941866	2344453	112	259008	63241
1357773629460532292	6786330	2713989	122	299260	72748
1357773629961025653	6893661	2754911	121	304567	73923
1357773630461514514	5590046	2211937	100	245691	59614
1357773630962002457	6865429	2741138	124	301993	73695
1357773631462494735	6812791	2732863	121	302312	73356
1357773631962985220	6752652	2710347	121	299710	73114
1357773632463578206	6878838	2721935	122	300789	73342
1357773632964112941	8494786	2869152	130	317585	77287
1357773633464716676	6962550	2743948	120	303970	74182
1357773633965473036	6148506	2375884	111	262393	64035
1357773634466075813	6892008	2728099	120	301472	73432
1357773634966676673	7018733	2775098	121	307466	74723
1357773635467266825	5893193	2270347	103	251614	61810
1357773635967866352	7087255	2796898	124	309173	75446
1357773636468526003	6965686	2750532	120	304283	74283
1357773636969126197	6905252	2724776	120	301375	73519
1357773637469717932	6977549	2750362	121	303331	74366
1357773637970325959	7032234	2786635	121	307916	75316
1357773638470908361	6769783	2667184	120	294429	71773
1357773638971591221	6117572	2361496	111	260437	63444
1357773639472156623	6918887	2713330	120	299714	73057
1357773639972730108	6821970	2686500	121	296658	71740
1357773640473305552	5941379	2284490	103	252833	61520
1357773640973887704	6922196	2725446	120	301435	72995
1357773641474460689	6770064	2663440	120	294603	71122
1357773641975035299	6952181	2735798	122	301929	73841
1357773642475612993	6763016	2672039	118	295651	72013
1357773642976191687	7020465	2765100	123	305902	74567
1357773643476772630	6012271	2324473	107	257276	62722
1357773643977502323	6876423	2675671	122	295877	72619
1357773644478104475	6962041	2747213	120	304049	74021
1357773644978760335	5999545	2327650	106	257958	62557
1357773645479375737	13690244	5168034	211	580072	131487
1357773645980089472	7113226	2781884	121	307852	75022
1357773646480798498	6963818	2747314	123	303025	74005
1357773646981392775	8856149	2937356	135	323395	78942
1357773647482058302	11947159	4168609	212	457856	109456
1357773647982704370	11845353	4130972	212	452753	108124
1357773648483360647	10559213	3608498	189	396122	93099
1357773648988098785	11647408	4041023	213	442672	104864
1357773649488754687	9900742	3541566	177	389618	93077
1357773649989344338	9762912	3400375	173	374791	88527
1357773650489919074	10321571	3715615	181	408983	97345
1357773650990486934	9690238	3449995	173	378011	90564
1357773651491047461	10055158	3656404	178	402119	96177
1357773651991625113	9554967	3469499	168	382462	91509
1357773652492238098	9217142	3375732	161	371366	89514
1357773652992822250	9114375	3332974	157	366819	87959
1357773653493424610	7900417	2831066	138	313596	75038
1357773654020998547	9514784	3495093	167	384648	92406
1357773654521565949	9927434	3626664	177	398427	95174
1357773655022174642	9964683	3593453	180	395280	94791
1357773655522790794	7944568	2903950	136	321590	77253
1357773656023409529	10032676	3651678	179	401566	96842
1357773656524020264	9578998	3489830	173	385384	92811
1357773657024594583	9714061	3569546	168	393457	95106
1357773657525176818	9515285	3488876	165	384148	92692
1357773658025764387	9645108	3527411	168	388576	93622
1357773658526371872	8701548	3204591	150	353175	84712
1357773659033593460	8830977	3150792	157	347369	82965
1357773659534164695	8376898	3166280	148	348765	83675
1357773660034728597	9768610	3563477	174	391928	93375
1357773660535319416	8879693	3137937	156	346749	82203
1357773661035961692	9997302	3614342	177	397562	95172
1357773661536542053	10524962	3791461	187	417353	99102
1357773662037154205	10386854	3735001	182	410912	97975
1357773662537713898	9736990	3520524	171	387354	92595
1357773663038340800	9696916	3510256	171	385890	92755
1357773663538922702	9002571	3356230	162	368704	89475
1357773664039561187	8280255	2952084	149	324033	78005
1357773664540137547	9035476	3304146	155	364343	87737
1357773665040688574	9478400	3468090	165	381387	92009
1357773665541261518	8705808	3100641	152	342418	81888
1357773666041818962	9131042	3377729	158	372132	89744
1357773666542396822	8733668	3288714	153	361860	87530
1357773667042996849	8864620	3292139	155	362008	87816
1357773667543591292	8429031	3256224	154	359151	86778
1357773668044147528	8865676	3298236	152	362998	87724
1357773668544789430	8813953	3270314	156	359189	86054
1357773669125367521	8730367	3260617	156	359329	86876
1357773669625961131	8234982	3102373	141	341263	82291
1357773670126523575	8281952	3085851	145	340282	81613
1357773670627094977	7891295	2886254	136	318442	76315
1357773671127662254	8032250	3059385	140	336792	81238
1357773671628251406	8051192	3036251	144	335330	80732
1357773672128804891	8144733	2960085	144	325917	78173
1357773672629353293	9651930	3498791	168	384801	92423
1357773673129928820	9313400	3431133	162	378152	91286
1357773673630507431	9443240	3514531	168	387022	92993
1357773674131062416	8610370	3181126	151	349592	84040
1357773674631657901	8574730	3236789	149	356086	86347
1357773675132263511	7709461	2810067	132	311346	74755
1357773675632829288	10450946	3792925	181	417681	100697
1357773676133576231	8474683	3178642	147	349842	84775
1357773676634213300	8323009	2972385	146	327031	79116
1357773677134868035	8254871	3152914	144	348185	84252
1357773677635509145	9512205	3486829	164	384211	93019
1357773678136148088	9144223	3377822	161	371171	89035
1357773678636767823	9127430	3326256	161	366418	88081
1357773679137392600	10006281	3591712	177	394559	94321
1357773679638029210	8168505	3088793	146	340806	81912
1357773680138704612	7328589	2695808	129	297508	71641
1357773680639356430	9329305	3482741	158	384457	93312
1357773681140050248	9230043	3445946	171	378406	91604
1357773681640711900	7347417	2710329	128	299352	71812
1357773682141388385	8175678	3090494	143	340509	82300
1357773682642032287	11223881	3976011	200	437570	104364
1357773683142698272	11360402	3666790	183	402508	96618
1357773683643370673	10215815	3771710	183	415339	99510
1357773684144013409	9892910	3640973	181	399855	96594
1357773684644690310	9880135	3677257	179	405162	97399
1357773685145333295	8739201	3194978	159	352716	84030
1357773685645978072	10049520	3716565	182	408202	97968
1357773686146655265	9874233	3674982	179	404235	96572
1357773686647307500	8593164	3095051	154	341244	81564
1357773687147951027	9970837	3682787	180	405045	97464
1357773687648692470	9971062	3718388	182	408916	98503
1357773688149336913	9597671	3546901	177	389093	92878
1357773688649954690	9840594	3629680	179	399208	95012
1357773689150569509	9260855	3436727	166	378379	89909
1357773689651183786	9714836	3598050	173	396507	94452
1357773690151732854	8081249	2958349	144	327025	77799
1357773690652269715	8700106	3293137	154	363898	87445
1357773691152829992	8774319	3287714	158	362311	87163
1357773691653394185	7544694	2793235	133	309283	74551
1357773692153952587	8702801	3303995	159	364425	87933
1357773692654512614	8516190	3272663	150	361752	86930
1357773693155089516	8989935	3375699	162	370935	89263
1357773693655678627	8012908	3092835	143	341434	83180
1357773694180036657	8791640	3373314	158	371836	89509
1357773694680605434	8438887	3249310	149	358364	86300
1357773695181156711	7640503	2808818	137	310251	74688
1357773695681713571	8784505	3312423	154	365290	88926
1357773696182276348	8950009	3392185	160	373964	90150
1357773696682835792	7139732	2669442	125	295055	71416
1357773697183392944	8383890	3206873	150	352940	86002
1357773697683951638	8445190	3234422	149	356798	86814
1357773698184484707	8248726	3119327	146	342652	82911
1357773698685018234	8879985	3308583	159	364210	87428
1357773699222060263	9079952	3412798	162	376341	90052
1357773699722605623	8185252	3155329	146	348034	84002
1357773700223194775	8573655	3259259	158	358671	86337
1357773700723770927	7478147	2804853	134	310837	75197
1357773701224333454	8140759	3124968	144	344264	83477
1357773701724886398	9599091	3211648	152	354006	85357
1357773702225433258	6130840	2384436	109	264299	63719
1357773702725987744	7444534	2931537	131	323420	78236
1357773703226532938	7242456	2862434	131	316766	76792
1357773703727081006	7425547	2931046	131	323601	78833
1357773704227816783	7941263	3117190	143	344136	83343
1357773704728368393	6989461	2761687	130	304066	73086
1357773705228911503	7312950	2885943	132	317131	76048
1357773705729478947	6308550	2462152	109	272751	65654
1357773706230135015	7222378	2848429	133	313052	76106
1357773706730678876	7257147	2879429	130	315995	76931
1357773707231226986	6214850	2439973	109	269964	66087
1357773707731749722	7300538	2863562	131	315634	77251
1357773708232262457	7345544	2903570	131	319886	77442
1357773708732782901	7285743	2865905	129	316017	76228
1357773709233448969	7830629	3067408	142	337365	81429
1357773709733965496	7431601	2934375	133	323426	78073
1357773710234487940	7307931	2890614	130	318205	77277
1357773710735025467	6738277	2599567	119	287695	69884
1357773711235650869	8413281	2894967	132	318843	77419
1357773711736332062	7923460	2890458	130	318581	77353
1357773712237006714	6197377	2260732	102	250424	60851
1357773712737652241	7159628	2726607	122	300948	72867
1357773713238425892	7233800	2770530	120	306122	74683
1357773713739117294	7197342	2810922	124	310192	75573
1357773714266619563	7664475	2897718	129	320247	77419
1357773714767335465	7316253	2792938	121	308834	74988
1357773715268034116	7252778	2771205	122	306184	74755
1357773715768760476	9392346	3411128	166	377164	92116
1357773716269477169	6458983	2418638	104	267865	65402
1357773716770169654	7349070	2775571	121	307031	75071
1357773717270845931	6740093	2550774	114	281795	68786
1357773717771519208	6557627	2431572	104	268853	65483
1357773718272209901	7239883	2729500	119	301789	73171
1357773718772809886	7635021	2875681	131	317400	76986
1357773719273393830	7344179	2754953	122	303700	73312
1357773719773996981	7165356	2714649	118	299835	72987
1357773720274589800	7343485	2760410	122	305751	73453
1357773720775172910	6177338	2296332	100	255644	61686
1357773721275741812	7252375	2739828	120	302962	73655
1357773721776330006	7426843	2816017	124	311870	75223
1357773722276917533	6085905	2252850	100	250597	60764
1357773722777484268	7296774	2778516	121	307591	74713
1357773723278056087	21457337	7656370	139	1000332	133844
1357773723778751780	16342798	5776628	135	665119	125214
1357773727522455580	55526078	22643596	1064	2493218	602502
1357773728023287565	7565541	2849009	133	313068	75311
1357773728523990716	11476045	4182575	145	513841	99509
1357773729024644701	31604317	12001269	160	1406830	222852
1357773729525335561	9504040	3564502	174	391414	93457
1357773730026010046	8716974	3314380	160	363555	87429
1357773730526763198	7308842	2704825	130	298982	71717
1357773731027452057	8255426	3125659	147	344886	83054
1357773731528253584	8332314	3137270	151	345302	83986
1357773732028911569	8714715	2683908	128	296417	71124
1357773732529562554	8169040	3151175	149	347172	83598
1357773733030293330	7983323	2983570	137	329186	79929
1357773733531049815	7739931	3004947	136	331939	80220
1357773734031699633	7662738	3012863	134	332804	80781
1357773734571226696	8610611	3202223	149	353169	84946
1357773735071912098	7621734	2965136	134	327861	79864
1357773735572587916	8217114	3129493	144	345085	83754
1357773736073317609	6508739	2372628	111	262275	63841
1357773736573942136	7692514	2988923	135	329915	80672
1357773737074544163	7783360	2970039	133	327751	79902
1357773737575183523	6390982	2436200	116	269163	64669
1357773738075785800	7838812	2945166	135	324012	78120
1357773738576376285	7951301	3071862	142	337979	80935
1357773739076966353	8077766	3052730	142	336845	81328
1357773739577566797	7345422	2778270	123	307012	74467
1357773740078210157	7167024	2769296	121	306471	74097
1357773740578796142	7233871	2736640	119	303692	73508
1357773741079381377	5919315	2246570	101	249326	60811
1357773741579993404	7351881	2795259	122	309766	75020
1357773742080687514	7068975	2749208	120	305122	73963
1357773742581274291	6143869	2273025	100	252166	61404
1357773743081904360	7290365	2766747	120	306371	74399
1357773743582543386	6954047	2684130	120	296004	70979
1357773744083152038	7592825	2855233	133	314344	75650
1357773744583819815	7055020	2738521	121	301457	73394
1357773745084378842	9205627	3004491	138	330295	79818
1357773745584920327	7627674	3035173	141	332969	80874
1357773746085447854	6588199	2577667	122	282724	68735
1357773746585975298	7833280	3143377	145	345433	84572
1357773747086483034	7303044	2933806	132	323320	78674
1357773747586988727	6192967	2442016	113	269949	65095
1357773748087487796	7341466	2922160	132	322151	77478
1357773748587998699	7433724	2955942	136	325468	78437
1357773749088560517	7682162	3063338	139	337614	81251
1357773749589134794	12008084	4573121	250	501152	119906
1357773750089684988	15918030	6279844	387	682008	161320
1357773750590195473	15057180	5908076	372	643602	152740
1357773751090709876	16189427	6340004	389	689957	164684
1357773751591227278	16020583	6335486	390	689282	163923
1357773752091742847	15231088	5970885	374	649668	154528
1357773752592259582	16293881	6399343	392	696263	166354
1357773753092791484	16033433	6290029	384	685320	164124
1357773753593329470	16447665	6493196	395	706488	169884
1357773754093827997	16392373	6389721	391	695258	166760
1357773754594492898	16283452	6421441	387	698577	166931
1357773755095104592	16335455	6412221	392	698183	168706
1357773755595717244	15069356	5908445	372	643002	154612
1357773756096326854	16202467	6369213	389	693548	167920
1357773756596939464	16506097	6499300	396	707336	171376
1357773757097550158	14825906	5777878	367	628024	150048
1357773757598142435	16057793	6319485	389	686922	162460
1357773758098812753	16158715	6366680	392	690624	162364
1357773758599408613	16297814	6392424	396	693445	164734
1357773759100001307	16904260	6613317	410	717804	170141
1357773759600594125	16074777	6308880	393	685623	163039
1357773760101186902	16444730	6468592	396	702043	166936
1357773760601783221	15075377	5931462	373	643613	152166
1357773761102373748	16337859	6425162	391	699217	167237
1357773761602972524	16356765	6442250	396	700656	168070
1357773762103599385	14926931	5841326	366	635338	151119
1357773762604190036	16206353	6398088	390	696505	166108
1357773763104781938	16444228	6463699	395	703746	168735
1357773763605378257	16397637	6443108	394	702154	168495
1357773764105974992	17899799	7024073	427	763833	183979
1357773764606527144	16149664	6340603	390	689212	165427
1357773765107039255	16670327	6049820	365	657889	157406
1357773765607577407	10564998	3977762	213	437717	105557
1357773766108081934	11716368	4441490	231	488002	117645
1357773766608641378	11668481	4449114	234	489278	117164
1357773767109149155	10291323	3865008	206	424222	101335
1357773767609647349	11372203	4290229	226	470576	112221
1357773768110166751	11041927	4194555	218	460979	109721
1357773768610658195	10844330	4107649	209	451364	107547
1357773769111143014	12439558	4740647	257	519017	123410
1357773769611640083	11152447	4311700	223	473427	112498
1357773770112150485	8677380	3270771	164	360538	85975
1357773770612695595	10482255	4026510	210	441719	105476
1357773771113255539	10304569	3947391	198	435675	104615
1357773771613761566	8471098	3288549	165	362597	86787
1357773772114261010	9494772	3731116	182	411665	98371
1357773772614765162	10276336	3938626	199	433157	104178
1357773773115295856	11473406	4449089	235	488245	116995
1357773773615799925	10235840	4017469	201	442868	106532
1357773774116309244	9722163	3823283	187	420402	101226
1357773774622433877	9659431	3772667	190	415648	99646
1357773775122926237	8632427	3336090	167	368414	88603
1357773775623499098	9588551	3741273	182	412997	99521
1357773776124032916	9245454	3610557	184	398366	96517
1357773776624541777	8209336	3176402	156	350814	84695
1357773777125046138	11206445	4286372	224	471245	112220
1357773777625560748	9939016	3809955	192	419310	100257
1357773778126096733	9988193	3868229	195	425845	101319
1357773778626656677	9957298	3797419	195	417374	100212
1357773779127181996	9714049	3741277	186	412669	98927
1357773779636215078	10084106	3932721	196	432442	103102
1357773780136740188	8285803	3184029	164	350787	83937
1357773780637257299	9500101	3675544	182	403776	96522
1357773781137773368	9190132	3546669	176	389134	92821
1357773781638313978	8106929	3114793	158	342609	81912
1357773782138825547	9534303	3701038	185	405550	97363
1357773782639337991	9602538	3734237	184	409277	98406
1357773783139861934	9286627	3604567	177	396190	95986
1357773783640393295	9411411	3685765	176	406720	98224
1357773784140937364	9643809	3729003	181	410806	99391
1357773784644430256	9395479	3659836	181	403029	97963
1357773785144951491	8137384	3123310	156	344433	83054
1357773785645495685	9442849	3662778	176	403973	97626
1357773786146017504	9357871	3635633	177	400145	96688
1357773786646522198	8255056	3187045	157	351943	84976
1357773787147024767	9145066	3492559	172	385332	92014
1357773787647550794	9256184	3589180	174	395612	94919
1357773788148059237	20594921	7860416	476	852855	201085
1357773788648628806	21940666	8449702	518	916279	216359
1357773789149141958	19738432	7523214	446	817531	194380
1357773789649763360	14373264	5522061	311	603307	143523
1357773790150388554	11066160	4210759	233	461982	109877
1357773790650996289	12976125	5027815	275	550508	131060
1357773791151623107	12245019	4657859	246	511769	122283
1357773791652226801	17792634	6877353	418	746979	176797
1357773792152820536	13119298	5091872	277	556675	132932
1357773792653491896	11576242	4437865	231	488139	117355
1357773793154027340	12058670	4612830	249	504296	119839
1357773793654549158	14466550	5508043	310	600556	143209
1357773794155076352	17974796	6910835	398	750476	178196
1357773794655612838	17726013	6796138	396	737350	175237
1357773795156148823	15082270	5730042	332	623986	149518
1357773795656676225	12645598	4886437	262	534946	128623
1357773796157188752	13813957	5361043	292	585794	141183
1357773796657686863	11385729	4345274	236	476169	113833
1357773797158248515	14366462	5465015	310	596564	142416
1357773797658758917	21367838	8182080	499	886692	209071
1357773798159295569	19095703	7252422	434	787532	185542
1357773798659801555	17231177	6581191	386	715323	168842
1357773799160325332	15915314	6111239	346	666472	157912
1357773799660846109	10808701	4112459	229	451938	107049
