#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357671094742338306	937443	68227	5	11291	822
1357671095243107874	214143	39981	5	8437	617
1357671095743726235	189506	42703	5	9112	618
1357671096244328636	189441	43163	5	9041	518
1357671096744939205	160515	33199	5	7456	510
1357671097245604023	186651	34040	5	6724	486
1357671097746212800	404960	91276	6	19640	1761
1357671098246819077	180192	36106	5	7099	587
1357671098747429479	192895	42784	5	9157	631
1357671099248058131	155075	43702	5	9300	664
1357671099748755032	188559	43310	5	8929	549
1357671100249387684	163144	33160	5	7478	553
1357671100750025169	176222	34244	5	6896	528
1357671101250813112	188837	40982	5	8703	569
1357671101751449597	383435	88208	6	19057	1651
1357671102252081499	179540	36266	5	6973	533
1357671102752717609	190722	45559	5	10618	655
1357671103253336386	192070	40731	5	7875	585
1357671103753957787	189616	43233	5	9157	593
1357671104254590148	189372	41506	5	8807	557
1357671104755213383	189045	41506	5	8861	558
1357671105255910701	188724	41018	5	8713	577
1357671105756539894	404176	92439	6	19444	1697
1357671106257263712	177693	34255	5	7108	558
1357671106757892364	190789	41496	5	8800	607
1357671107258512016	189656	41505	5	8764	589
1357671107759139751	189977	41666	5	8795	578
1357671108259763736	189011	41220	5	8832	592
1357671108760542471	193439	43975	5	9937	616
1357671109261172039	189064	38478	5	7635	550
1357671109761800858	403443	92312	6	19577	1710
1357671110262427051	177099	34247	5	6986	522
1357671110763060078	190169	43935	5	9792	619
1357671111263784688	189134	38997	5	7857	560
1357671111764420298	189356	43928	5	10004	619
1357671112265049825	189473	38953	5	7720	566
1357671112765747143	188780	41440	5	8826	564
1357671113266379628	188655	40996	5	8726	569
1357671113767029738	405191	87270	6	18649	1619
1357671114267796848	195561	43174	5	9431	571
1357671114768517916	190095	39009	5	7680	540
1357671115269246984	187924	41695	5	8817	552
1357671115769973719	189221	42932	5	9157	571
1357671116270903911	189826	44007	5	9012	618
1357671116771634104	190151	39021	5	8644	552
1357671117272355797	187285	40946	5	8647	566
1357671117773076532	403823	90639	6	19227	1667
1357671118273803434	175779	32535	5	6657	526
1357671118774543418	526289	42155	5	9456	582
1357671119275382569	297556	39689	5	8505	563
1357671119776146012	294558	38887	5	7825	598
1357671120276951330	300581	43963	5	9974	599
1357671120777756065	292562	41509	5	8740	577
1357671121278720049	295790	41005	5	8679	572
1357671121779578158	508092	88102	6	18213	1612
1357671122280407268	281550	33653	5	6710	547
1357671122781194627	299682	42866	5	9804	598
1357671123281975528	293382	40590	5	8615	586
1357671123782741263	299992	42376	5	9000	607
1357671124283516789	292977	41439	5	8806	581
1357671124784209566	295476	41509	5	8731	592
1357671125284888343	296550	40992	5	8718	586
1357671125785638869	506716	88098	6	18284	1620
1357671126287625391	290277	35212	5	7026	569
1357671126788261585	295678	42363	5	8958	610
1357671127288902611	282180	44827	5	10113	620
1357671127789649846	268564	39024	5	7643	548
1357671128290396706	295660	43991	5	9954	612
1357671128791107732	299452	41511	5	8801	594
1357671129291896050	297165	38423	5	7572	591
1357671129792685451	496426	87368	6	18806	1573
1357671130293480186	282604	37657	5	8141	575
1357671130794267420	302566	42350	5	9004	630
1357671131295306571	294304	42342	5	9293	771
1357671131796115930	327593	50953	5	10498	585
1357671132296917165	299717	42322	5	8964	604
1357671132797703816	294409	42336	5	8946	578
1357671133298501384	305227	41782	5	8852	595
1357671133799306535	506565	88058	6	18362	1729
1357671134300139853	308437	46610	5	10043	611
1357671134801043129	293919	43259	5	9154	622
1357671135301825780	294768	43246	5	8951	626
1357671135802618390	298078	42347	5	8967	590
1357671136303571457	291191	41509	5	8813	590
1357671136804364775	296860	41520	5	8768	577
1357671137305162968	291231	41018	5	8708	571
1357671137806018160	515315	89459	6	18726	1695
1357671138306827103	283223	35983	5	6956	566
1357671138807607338	291734	43183	5	9117	589
1357671139308457364	296678	45679	5	10441	657
1357671139809282932	288987	42322	5	8830	616
1357671140310099625	296722	41476	5	8771	593
1357671140810971192	288069	41515	5	8727	579
1357671141311951176	291530	40935	5	8707	595
1357671141812815535	488862	85793	6	17961	1624
1357671142313616520	280148	35838	5	7069	591
1357671142814433463	298124	45645	5	10444	639
1357671143315287614	292401	43117	5	9131	701
1357671143816106723	308268	41162	5	7912	567
1357671144316903083	288573	41641	5	8808	567
1357671144817736609	291654	43736	5	9913	601
1357671145318604760	290259	41007	5	8675	568
1357671145819426786	504667	88008	6	18390	1667
1357671146320385187	284170	36074	5	7067	597
1357671146821191505	293849	45699	5	10518	646
1357671147321984906	295582	43214	5	9155	637
1357671147822791140	288514	42314	5	8811	602
1357671148323607416	289906	41509	5	8814	572
1357671148824436776	293230	41509	5	8765	587
1357671149325220385	286950	40983	5	8701	591
1357671149826111620	490248	86508	6	17799	1575
1357671150326933729	967896	36700	5	7987	560
1357671150827762880	1185616	41430	5	8786	620
1357671151331866312	1143745	41404	5	9136	650
1357671151832708630	1184104	42335	5	8779	610
1357671152333500989	1141784	41449	5	8818	589
1357671152834303474	1181537	41517	5	8774	577
1357671153335091875	1139439	41018	5	8681	579
1357671153835957276	1371054	82750	6	16926	1594
1357671154336723636	1146428	43094	5	9509	603
1357671154837495537	1163740	41458	5	8781	622
1357671155338264188	1124717	41358	5	8763	590
1357671155838998590	1180604	41401	5	8806	624
1357671156339718033	1151924	41431	5	8870	608
1357671156840445851	1177192	41469	5	8806	611
1357671157341137378	1155290	40972	5	8705	585
1357671157841856571	1386653	90693	6	18617	1823
1357671158342572389	1175668	43110	5	9514	599
1357671158843289457	1156853	41447	5	8834	595
1357671159343992025	1172264	41397	5	8797	583
1357671159844732427	1153460	41396	5	8817	599
1357671160345513578	1177777	41497	5	8830	567
1357671160846206146	1155244	41493	5	8781	560
1357671161347037672	1175500	41007	5	8719	576
1357671161847760782	1377742	109938	6	28493	1694
1357671162348475600	1194318	43005	5	9526	589
1357671162849175460	1149303	41411	5	8785	628
1357671163349879820	1184122	41343	5	8849	589
1357671163850629513	1143347	42280	5	8986	604
1357671164351301831	1184885	41486	5	8818	608
1357671164851988524	1138841	41452	5	8771	618
1357671165352672384	1187232	41017	5	8709	594
1357671165853370328	1378433	107841	6	27465	1717
1357671166354231229	1180099	41368	5	8889	572
1357671166854953755	1155845	39705	5	8456	578
1357671167355751573	1165390	39686	5	8636	570
1357671167856462058	1162059	42384	5	8973	577
1357671168357209709	1154808	41511	5	8856	592
1357671168857874778	1173131	41511	5	8758	573
1357671169358607762	1151111	40983	5	8699	560
1357671169859327497	1440491	90236	6	18448	1612
1357671170360076773	1125780	34980	5	7663	541
1357671170860887758	1184443	39710	5	8427	537
1357671171361724159	1140377	39681	5	8482	548
1357671171862447894	1183359	40574	5	8798	593
1357671172363130629	1143732	41441	5	8837	581
1357671172863825739	1183239	41449	5	8742	599
1357671173364512765	1139760	40985	5	8715	565
1357671173865189959	1408262	91066	6	18666	1728
1357671174365969860	1124257	34980	5	7701	555
1357671174866667470	1173751	39705	5	8475	588
1357671175367394413	1151127	39686	5	8438	586
1357671175868098398	1152600	40568	5	8802	636
1357671176368835466	1177725	41497	5	8833	611
1357671176869547284	1153962	41486	5	8745	599
1357671177370183436	1174450	40987	5	8729	601
1357671177870976545	1344956	88178	6	18102	1694
1357671178371695030	1190452	41368	5	8998	551
1357671178872403890	1150757	39715	5	8493	569
1357671179373111041	1183749	39694	5	8666	578
1357671179873790235	1143868	42335	5	8966	597
1357671180374497719	1182802	41497	5	8837	591
1357671180875152246	1140935	41492	5	8757	586
1357671181376042897	1143891	40993	5	8728	554
1357671181876720965	1388085	91901	6	18898	1739
1357671182377421159	1175518	34985	5	7624	571
1357671182878110685	1137566	39710	5	8483	576
1357671183378837295	1186412	39681	5	8484	562
1357671183879555613	1141645	40583	5	8861	585
1357671184380367431	1179077	41503	5	9101	623
1357671184881356290	1162717	41506	5	8519	537
1357671185382080191	1168248	40905	5	8698	576
1357671185882798843	1360693	87902	6	18295	1633
1357671186383649785	1141565	35902	5	7796	525
1357671186884361604	1173313	40630	5	8660	602
1357671187385095630	1151197	40600	5	8672	574
1357671187885839073	875149	40139	5	7866	570
1357671188386557058	645822	43764	5	9950	580
1357671188887235335	605382	41433	5	8787	611
1357671189387907903	606034	40993	5	8706	588
1357671189888597054	819571	89892	6	18658	1631
1357671190389309248	592480	35891	5	7827	562
1357671190890031899	605492	40616	5	8636	602
1357671191392974251	604015	40590	5	8451	551
1357671191893696986	609407	41467	5	8978	596
1357671192394430971	645196	41493	5	8860	590
1357671192895131789	628502	41514	5	8721	607
1357671193395884440	603162	41012	5	8664	582
1357671193896572134	846821	90380	6	18777	1649
1357671194397260660	588867	35891	5	7805	528
1357671194897986645	602406	40583	5	8649	594
1357671195398709797	603168	40578	5	8683	585
1357671195899440240	603610	42305	5	9035	637
1357671196400383765	612901	48870	5	9855	719
1357671196901055375	682649	42238	5	9499	577
1357671197401772068	614591	41863	5	8880	606
1357671197902450220	828362	89723	6	18598	1730
1357671198403117497	610840	41368	5	8886	566
1357671198903803773	602419	39705	5	8441	532
1357671199404497467	602351	39681	5	8834	597
1357671199905218493	604931	43227	5	9038	597
1357671200406101561	602293	41509	5	8816	579
1357671200906827295	614471	41471	5	8767	573
1357671201407553114	667100	41007	5	8697	573
1357671201908268598	802317	86544	6	17969	1570
1357671202408972917	589543	35896	5	7822	542
1357671202909679401	602757	40532	5	8579	594
1357671203410440719	601392	40597	5	8653	590
1357671203911164996	602054	42388	5	9013	613
1357671204411859397	601037	41515	5	8870	589
1357671204912559091	601963	41475	5	8755	584
1357671205413284950	640265	40995	5	8701	582
1357671205913990060	847765	88187	6	18277	1677
1357671206428296249	591860	35874	5	7695	526
1357671206928967359	604987	41472	5	8781	598
1357671207429657053	603847	41464	5	8813	572
1357671207930405204	603222	41459	5	9002	615
1357671208431087272	590610	38992	5	7802	554
1357671208931902465	606138	44018	5	9744	616
1357671209432646325	644507	41001	5	8699	562
1357671209933334935	824322	91279	6	18886	1669
1357671210434028795	590307	35897	5	7873	544
1357671210934739654	603192	40573	5	8702	557
1357671211435686972	601189	40598	5	8689	572
1357671211936417040	602049	42392	5	9023	609
1357671212437154525	601255	41514	5	8802	563
1357671212937881843	600329	41509	5	8763	573
1357671213438671702	647222	41013	5	8695	556
1357671213939403895	855979	91330	6	19016	1739
1357671214440105005	612557	42285	5	8906	533
1357671214940863490	599398	39705	5	8450	554
1357671215441643058	599903	39681	5	8810	590
1357671215942361209	603348	43181	5	8951	617
1357671216444706522	602805	41522	5	8832	592
1357671216945492965	602599	41517	5	8803	594
1357671217446206492	621082	40969	5	8688	576
1357671217946879643	905106	90688	6	18649	1720
1357671218447594003	516301	34985	5	7630	528
1357671218948287113	225796	39705	5	8469	562
1357671219448980473	215182	39681	5	8528	555
1357671219949760291	186662	41421	5	9001	626
1357671220450580275	217027	41471	5	8850	589
1357671220951345885	215276	41503	5	8782	575
1357671221452273702	216166	41040	5	8718	590
1357671221953059562	410010	86218	6	17889	1545
1357671222453839046	172870	35010	5	7692	544
1357671222954602864	212091	39715	5	8484	573
1357671223455374432	214566	37209	5	7504	520
1357671223956130667	215835	43966	5	9987	625
1357671224456901277	216121	41523	5	8859	597
1357671224957712178	189981	41517	5	8788	590
1357671225458472038	215011	41010	5	8706	588
1357671225959233189	411007	85782	6	17707	1566
1357671226460142715	203180	32483	5	6657	513
1357671226960953866	214162	42212	5	9436	589
1357671227461732351	214339	39681	5	8457	569
1357671227962504252	185752	41442	5	9021	621
1357671228463267528	213011	41503	5	8800	576
1357671228964009346	214879	41515	5	8805	582
1357671229464764956	213792	40971	5	8710	589
1357671229965584690	429721	89002	6	18282	1622
1357671230466354300	170616	32478	5	6733	508
1357671230967086743	213809	42212	5	9436	566
1357671231467852311	212571	39681	5	8453	534
1357671231968509296	214871	41418	5	8979	588
1357671232469166448	213726	41464	5	8849	562
1357671232969813641	183702	41479	5	8758	589
1357671233470520418	213000	38711	5	7618	540
1357671233971161861	431135	91261	6	19391	1631
1357671234471793055	202429	36702	5	7981	574
1357671234972418956	215017	38928	5	7801	582
1357671235473039191	184683	41652	5	8747	591
1357671235973693010	201487	43711	5	9951	626
1357671236476159822	188820	41385	5	8787	610
1357671236976841224	214592	41449	5	8745	584
1357671237477525000	214402	40983	5	8682	573
1357671237978208652	428597	89018	6	18263	1627
1357671238478892928	177501	35854	5	7864	567
1357671238979572705	215197	40584	5	8645	568
1357671239480309107	214098	40555	5	8662	714
1357671239980991633	240902	49547	5	10719	592
1357671240481675118	216610	42341	5	8997	611
1357671240982351686	186743	42352	5	8955	587
1357671241483157796	216569	41771	5	8909	602
1357671241983853656	426930	85647	6	17698	1652
1357671242484552474	223828	43104	5	9409	586
1357671242985235959	217144	41452	5	8773	575
1357671243485957610	186487	41417	5	9031	627
1357671243986625887	216322	43138	5	8920	585
1357671244487306664	217216	41514	5	8751	590
1357671244987985565	216853	41417	5	8729	568
1357671245488676133	217807	40993	5	8687	557
1357671245989449951	431339	90773	6	18481	1673
1357671246490298811	205860	36711	5	8039	629
1357671246990975671	229846	42887	5	9105	642
1357671247491652656	215533	41444	5	8799	609
1357671247992344307	216334	41464	5	9014	586
1357671248493033000	184905	41487	5	8803	589
1357671248993751860	538076	41522	5	8721	589
1357671249494475387	476814	41012	5	8702	580
1357671249995236580	643854	81908	6	16817	1659
1357671250496028273	464832	44900	5	9941	616
1357671250996752716	487822	43248	5	9166	587
1357671251499605860	474300	43227	5	9184	618
1357671252000398428	452484	43273	5	9022	581
1357671252501082330	485524	41528	5	8858	588
1357671253001837606	481655	41825	5	8779	574
1357671253502615466	445665	40694	5	8724	601
1357671254003375242	700997	90427	6	18778	1741
1357671254504076810	482711	38512	5	8414	572
1357671255004927211	445881	43249	5	9160	618
1357671255505860862	451670	43236	5	9181	631
1357671256006698180	515580	42297	5	8826	577
1357671256507717205	446412	41509	5	9008	594
1357671257008550898	449229	43234	5	9127	577
1357671257509359174	511392	42709	5	8846	608
1357671258010211992	674310	90360	6	18959	1783
1357671258511127767	465796	46478	5	9877	658
1357671259011916544	503877	40567	5	7800	581
1357671259512721153	56539398	23119847	13	4144371	68964
1357671260013592346	42888522	13802046	22	2836321	68565
1357671260514439955	497218	37256	5	7263	675
1357671261015334064	460772	45876	5	10994	837
1357671261913175340	685535	86950	6	17335	1883
1357671262413911408	493460	44351	5	9386	640
1357671262914673351	468107	40904	5	8567	648
1357671263415454961	443500	40810	5	8586	658
1357671263916162071	476398	40824	5	8369	565
1357671264416881014	481399	39294	5	8105	586
1357671264917662415	26510568	8345589	15	1714102	49878
1357671265418374109	444194	35109	5	6859	611
1357671265919126260	732341	89111	6	18959	1964
1357671266419872411	450192	43693	5	9006	607
1357671266920680646	437683	37309	5	7833	575
1357671267421435964	503754	37289	5	8201	605
