#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357257491206853887	1587281	24945	32206	2044	1180
1357257491707763246	128109	16264	21761	1332	965
1357257492208404398	85277	16153	21646	987	537
1357257492709055299	255379	39585	55223	4599	3497
1357257493209723118	125543	17528	23467	1299	456
1357257493710415061	118666	16099	20446	1173	406
1357257494211085046	125511	17166	21902	1228	457
1357257494711745656	116437	15939	20324	1159	397
1357257495212483141	120555	17196	21705	1201	417
1357257495713144126	114923	15809	20125	1160	413
1357257496214071526	119564	17251	22307	1180	401
1357257496714735303	242619	38401	52613	3868	1253
1357257497215458955	115074	15740	20214	1184	376
1357257497716116898	120427	17337	22180	1239	397
1357257498216773883	120156	16067	20500	1141	377
1357257498717554826	118982	17196	21919	1220	385
1357257499218246561	79176	15582	19994	945	370
1357257499718882712	117541	17525	22091	1165	407
1357257500219543406	114483	15973	20051	1148	377
1357257500720208974	241639	38409	51978	3848	1233
1357257501221095667	119915	17208	21914	1243	400
1357257501721756735	113104	15738	19859	1161	389
1357257502222484720	124708	17362	21715	1188	377
1357257502723155580	114439	16061	19812	1156	381
1357257503223814106	117796	17220	21688	1188	385
1357257503724473716	112360	15662	19577	1128	373
1357257504225132576	119557	17459	21838	1168	393
1357257504725793228	241128	38434	51221	3791	1160
1357257505226522296	114507	16083	20137	1189	381
1357257505727271864	108106	17059	21742	1193	377
1357257506228159224	95534	16032	19588	1176	372
1357257506728833000	138355	17540	22376	1303	404
1357257507229628776	113233	15762	19915	1102	387
1357257507730385803	118809	17331	21900	1163	413
1357257508231144912	112121	16049	19534	1118	381
1357257508731902855	239130	38332	50909	3761	1200
1357257509232712423	122049	17478	22572	1283	422
1357257509733462325	113889	15833	20040	1139	373
1357257510234212518	122131	17228	21955	1155	381
1357257510734960127	111761	15742	19900	1169	376
1357257511235988569	119498	17431	21738	1252	406
1357257511736741596	111918	15782	20039	1146	377
1357257512237876538	104941	17424	21491	1221	385
1357257512738645647	219417	38687	51899	3847	1168
1357257513239399549	113663	15741	19974	1149	381
1357257513740157533	117215	17036	21521	1184	388
1357257514240908768	118527	16044	19777	1208	378
1357257514741667086	117019	17127	21584	1199	397
1357257515242490570	114829	16091	20082	1143	373
1357257515743266263	366550	17221	21840	1248	401
1357257516244426622	196960	15760	19891	1144	377
1357257516745270106	321544	38586	51458	3799	1292
1357257517246113174	205557	17184	22354	1280	429
1357257517747026241	193126	15795	19719	1158	373
1357257518247823643	206860	17009	21504	1142	429
1357257518748618335	174913	16048	19868	1147	377
1357257519249443778	185816	17174	21666	1147	377
1357257519750301471	192896	16003	20130	1179	385
1357257520251159330	199712	17114	21590	1215	389
1357257520751913482	321500	38320	50995	3865	1168
1357257521252998173	192164	15717	19995	1132	397
1357257521753742533	200983	17090	21740	1208	377
1357257522254488893	195514	15879	19621	1196	369
1357257522755343086	200250	17168	21525	1187	377
1357257523256184362	190104	15786	19504	1150	392
1357257523757303387	200742	17089	27123	1601	575
1357257524258125246	212741	19805	19114	1047	377
1357257524758958689	333064	38473	51620	4183	1557
1357257525259778715	203082	17094	22241	1290	385
1357257525760576866	180228	15983	20118	1224	392
1357257526261697142	185473	16991	21801	1171	366
1357257526762664125	191158	15959	20246	1152	397
1357257527263476902	198758	17023	21401	1163	369
1357257527764300344	189603	16036	20107	1146	385
1357257528265138412	199695	17105	22006	1215	376
1357257528766030938	319157	38634	51420	3856	1137
1357257529266877464	190550	15573	19697	1153	356
1357257529767819948	199357	17085	21713	1200	390
1357257530268650558	193100	15728	19575	1147	369
1357257530769472084	198739	17143	21929	1186	373
1357257531270603192	187687	15821	19325	1134	385
1357257531771433927	197985	16977	21274	1159	377
1357257532272394036	189874	15915	19977	1152	381
1357257532773174812	286535	38190	50619	3584	1168
1357257533274023296	197175	17558	22602	1260	409
1357257533774872197	188376	15440	19299	1131	348
1357257534275702432	202213	17273	21673	1169	374
1357257534776626083	186222	15834	19584	1117	369
1357257535277517817	196492	17147	21530	1163	377
1357257535778273593	186095	15859	19950	1165	384
1357257536279344993	195956	17112	21075	1151	414
1357257536780103103	323020	38466	50458	3921	1368
1357257537280866671	190065	15756	19882	1203	369
1357257537781603739	196545	17160	21556	1185	381
1357257538282466557	191211	15648	19484	1086	369
1357257538783200083	197246	17240	21423	1216	381
1357257539283935235	163548	15780	19787	1103	373
1357257539784674178	190730	17191	21484	1188	365
1357257540285424412	185973	15920	19645	1117	376
1357257540786180230	317325	38375	50657	3709	1157
1357257541288590710	200277	17146	21744	1248	393
1357257541789358778	188013	15834	19859	1150	377
1357257542290118471	200410	17139	21688	1178	366
1357257542790857372	185947	15622	19586	1062	364
1357257543291614357	196047	17253	21838	1156	373
1357257543792457758	185024	15639	19317	1123	372
1357257544293210742	195989	17265	21629	1179	390
1357257544793983810	315244	38513	50729	3765	1208
1357257545294747837	190303	15666	19831	1202	361
1357257545795469738	196297	17073	21764	1207	393
1357257546298406590	164031	18290	23022	1332	423
1357257546799166742	196772	15020	18706	1052	343
1357257547299923310	185784	15579	19388	1096	369
1357257547800655795	196275	17273	21823	1214	380
1357257548301429238	216178	15650	19777	1095	370
1357257548802244555	996371	38529	51020	3912	1276
1357257549302983373	791213	16986	21943	1257	409
1357257549803832275	755038	15849	20041	1213	381
1357257550304565843	793307	17095	21590	1187	389
1357257550805314161	745682	15832	19745	1175	380
1357257551306277895	781662	17442	21654	1232	406
1357257551807134421	743723	21130	26917	1473	509
1357257552307854614	810423	16239	20318	1167	359
1357257552808579182	863974	39093	52937	3821	1353
1357257553309366041	770984	17212	22516	1271	393
1357257553810137818	760934	15539	19797	1162	357
1357257554310874011	762629	17385	22267	1219	385
1357257554811631079	756322	15559	19553	1117	361
1357257555312476147	753923	17445	22353	1274	400
1357257555813236506	746711	15671	19719	1205	477
1357257556313974824	754849	17319	21732	1252	446
1357257556814741392	878764	38492	50793	3868	1124
1357257557315482044	743467	15881	20035	1213	373
1357257557816247903	753730	17090	21592	1202	377
1357257558317149179	741444	15856	20038	1189	457
1357257558817999164	749741	17185	21526	1192	389
1357257559318832273	723801	15719	19458	1157	367
1357257559819640674	739438	17266	21754	1200	379
1357257560320481159	723485	15887	19958	1135	369
1357257560821312935	880631	38132	50647	3924	1144
1357257561322199169	726582	17175	21767	1309	392
1357257561823041278	747953	15794	19580	1189	373
1357257562323878013	726285	17255	21441	1202	386
1357257562824696872	744681	15690	19693	1143	369
1357257563325543482	712828	17280	21682	1212	377
1357257563826390716	733406	15767	19498	1214	381
1357257564327438616	705587	16995	21696	1175	379
1357257564828276184	861731	38290	50819	3832	1354
1357257565329017086	699607	15886	19824	1311	373
1357257565829776779	731900	16813	21594	1232	369
1357257566330543597	682327	15992	19983	1172	365
1357257566831250040	722510	17307	21843	1253	393
1357257567332264690	699441	15882	19864	1198	385
1357257567833011550	724494	17109	21658	1309	381
1357257568333820784	690505	15695	19813	1169	369
1357257568834568769	857400	38486	51122	3786	1185
1357257569335338170	702661	17059	21411	1262	377
1357257569836084822	726850	15773	19738	1303	377
1357257570336861931	698768	17485	21601	1241	377
1357257570837751166	715204	15560	19135	1132	356
1357257571338482150	691982	17198	21624	1199	398
1357257571839223510	713191	15745	19619	1143	372
1357257572339944453	688750	17015	21420	1181	377
1357257572840671146	808754	35126	46127	3570	1146
1357257573341543381	684216	16047	20350	1296	433
1357257573842372948	701153	16991	21841	1229	393
1357257574343137891	688819	15925	19752	1152	361
1357257574843799251	702067	17109	21169	1219	377
1357257575344585111	671646	15888	19996	1203	373
1357257575845324762	711679	17035	21634	1211	376
1357257576346065664	673805	15909	19835	1158	382
1357257576846800190	832617	38119	50567	3798	1156
1357257577347614425	680470	17038	21656	1231	390
1357257577848380034	703401	15838	19885	1168	377
1357257578349126061	681623	17264	21538	1223	380
1357257578849866629	702224	15684	19752	1223	370
1357257579350690030	673107	17004	21623	1214	393
1357257579851424348	666395	15930	20211	982	389
1357257580352263791	667440	17196	21794	1229	425
1357257580853013067	828992	38428	50738	3948	1165
1357257581353753260	666160	15686	19807	1193	381
1357257581854501620	695356	17281	21716	1279	377
1357257582355274021	662001	15881	19473	1228	381
1357257582856050298	694708	17063	21409	1248	370
1357257583356895282	657729	15746	19904	1201	411
1357257583857764516	688378	17055	21493	1251	488
1357257584358516459	650810	15779	19702	1162	447
1357257584859262152	801752	38402	50057	3715	1217
1357257585360035137	666326	17347	22212	1388	437
1357257585860803122	664124	15804	19648	1119	373
