#Timestamp	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	GPU Frequency(MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Current(A)	GPU Power(W)	RAM Voltage(V)	RAM Current(A)	RAM Power(W)
1437399643277125085	1400 52 1.100000 0.199000 0.237000 1500 53 1.000000 0.498000 0.514000 600 54 1.000000 0.124000 0.124000 1.200000 0.079000 0.095000
1437399643812253202	1400 52 1.100000 0.222000 0.264000 1500 53 1.000000 0.377000 0.379000 600 54 1.000000 0.125000 0.125000 1.200000 0.054000 0.065000
1437399644352200889	1400 52 1.100000 0.228000 0.270000 1500 53 1.000000 0.375000 0.377000 600 54 1.000000 0.125000 0.125000 1.200000 0.054000 0.065000
1437399644880300900	1400 52 1.100000 0.222000 0.264000 1500 53 1.000000 0.377000 0.379000 600 54 1.000000 0.125000 0.125000 1.200000 0.063000 0.076000
1437399645417609428	1400 52 1.100000 0.226000 0.268000 1500 53 1.000000 0.375000 0.377000 600 54 1.000000 0.124000 0.124000 1.200000 0.059000 0.071000
1437399645962103936	1400 53 1.100000 0.218000 0.259000 1500 53 1.000000 0.377000 0.379000 600 54 1.000000 0.125000 0.125000 1.200000 0.064000 0.077000
1437399646489576074	1400 52 1.100000 0.227000 0.270000 1500 53 1.000000 0.377000 0.379000 600 54 1.000000 0.125000 0.125000 1.200000 0.054000 0.065000
1437399647027122977	1400 52 1.100000 0.222000 0.264000 1500 53 1.000000 0.376000 0.378000 600 54 1.000000 0.124000 0.124000 1.200000 0.061000 0.073000
1437399647554630490	1400 53 1.100000 0.221000 0.263000 1500 53 1.000000 0.376000 0.378000 600 54 1.000000 0.125000 0.125000 1.200000 0.056000 0.067000
1437399648092136310	1400 52 1.100000 0.227000 0.270000 1500 53 1.000000 0.377000 0.379000 600 54 1.000000 0.125000 0.125000 1.200000 0.056000 0.067000
1437399648622128316	1400 53 1.100000 0.223000 0.265000 1500 53 1.000000 0.377000 0.379000 600 54 1.000000 0.125000 0.125000 1.200000 0.065000 0.078000
1437399649147853168	1400 52 1.100000 0.228000 0.270000 1500 53 1.000000 0.376000 0.378000 600 54 1.000000 0.125000 0.125000 1.200000 0.053000 0.064000
1437399649692102595	1400 52 1.100000 0.220000 0.261000 1500 53 1.000000 0.378000 0.380000 600 54 1.000000 0.124000 0.124000 1.200000 0.066000 0.079000
1437399650222248476	1400 52 1.100000 0.225000 0.267000 1500 53 1.000000 0.376000 0.378000 600 54 1.000000 0.125000 0.125000 1.200000 0.054000 0.065000
1437399650757105553	1400 53 1.100000 0.223000 0.264000 1500 53 1.000000 0.378000 0.380000 600 54 1.000000 0.125000 0.125000 1.200000 0.059000 0.071000
1437399651295388788	1400 53 1.100000 0.227000 0.270000 1500 53 1.000000 0.377000 0.379000 600 54 1.000000 0.125000 0.125000 1.200000 0.062000 0.075000
1437399651832106318	1400 53 1.100000 0.219000 0.261000 1500 53 1.000000 0.376000 0.378000 600 54 1.000000 0.124000 0.124000 1.200000 0.054000 0.065000
1437399652349179111	1400 53 1.100000 0.223000 0.265000 1500 53 1.000000 0.377000 0.379000 600 54 1.000000 0.125000 0.125000 1.200000 0.056000 0.067000
1437399652889025633	1400 52 1.100000 0.222000 0.264000 1500 53 1.000000 0.376000 0.378000 600 54 1.000000 0.125000 0.125000 1.200000 0.058000 0.070000
1437399653432239688	1400 53 1.100000 0.219000 0.260000 1500 53 1.000000 0.377000 0.379000 600 54 1.000000 0.125000 0.125000 1.200000 0.062000 0.075000
1437399653957024168	1400 53 1.100000 0.228000 0.270000 1500 53 1.000000 0.377000 0.379000 600 54 1.000000 0.125000 0.125000 1.200000 0.053000 0.064000
1437399654497097065	1400 53 1.100000 0.213000 0.253000 1500 53 1.000000 0.378000 0.380000 600 54 1.000000 0.125000 0.125000 1.200000 0.062000 0.075000
1437399655024969912	1400 53 1.100000 0.227000 0.269000 1500 53 1.000000 0.376000 0.378000 600 54 1.000000 0.125000 0.125000 1.200000 0.053000 0.064000
1437399655562122859	1400 53 1.100000 0.224000 0.266000 1500 53 1.000000 0.377000 0.379000 600 54 1.000000 0.125000 0.125000 1.200000 0.063000 0.076000
1437399656089613124	1400 53 1.100000 0.223000 0.265000 1500 53 1.000000 0.376000 0.378000 600 54 1.000000 0.125000 0.125000 1.200000 0.058000 0.070000
1437399656627124403	1400 53 1.100000 0.227000 0.270000 1500 53 1.000000 0.377000 0.379000 600 54 1.000000 0.125000 0.125000 1.200000 0.056000 0.067000
1437399657157123911	1400 53 1.100000 0.231000 0.274000 1500 53 1.000000 0.376000 0.378000 600 54 1.000000 0.125000 0.125000 1.200000 0.061000 0.073000
1437399657679600274	1400 53 1.100000 0.219000 0.260000 1500 53 1.000000 0.376000 0.378000 600 54 1.000000 0.125000 0.125000 1.200000 0.053000 0.064000
1437399658222107040	1400 53 1.100000 0.221000 0.262000 1500 53 1.000000 0.378000 0.380000 600 54 1.000000 0.125000 0.125000 1.200000 0.061000 0.073000
1437399658750899260	1400 53 1.100000 0.226000 0.268000 1500 53 1.000000 0.376000 0.378000 600 54 1.000000 0.125000 0.125000 1.200000 0.058000 0.070000
1437399659285370548	1400 53 1.100000 0.215000 0.255000 1500 54 1.000000 0.378000 0.380000 600 55 1.000000 0.126000 0.126000 1.200000 0.065000 0.078000
