#Timestamp	CORE_ID	user%	nice%	sys%	idle%	iowait%	irq%	softiq%	steal%	guest%	guest_nice%
1437413022372106549	CORE_0	1.69	0	3.38	91.52	0	3.38	0	0	0	0
1437413023202067520	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1437413024022080498	CORE_0	1.21	0	1.21	97.56	0	0	0	0	0	0
1437413024842422225	CORE_0	0	0	1.21	97.56	0	0	1.21	0	0	0
1437413025672117405	CORE_0	0	0	1.23	98.76	0	0	0	0	0	0
1437413026498956142	CORE_0	1.20	0	1.20	96.38	0	1.20	0	0	0	0
1437413027332139515	CORE_0	0	0	2.40	97.59	0	0	0	0	0	0
1437413028167065379	CORE_0	0	0	0	98.75	0	1.25	0	0	0	0
1437413028997139975	CORE_0	0	0	1.20	97.59	0	1.20	0	0	0	0
1437413029827134072	CORE_0	0	0	1.17	95.29	0	2.35	1.17	0	0	0
1437413030657092044	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1437413031492152367	CORE_0	0	0	1.21	98.78	0	0	0	0	0	0
1437413032312729093	CORE_0	0	0	1.23	97.53	1.23	0	0	0	0	0
1437413033147466418	CORE_0	0	0	1.20	97.59	0	1.20	0	0	0	0
1437413033997454292	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1437413034842345484	CORE_0	0	0	1.17	97.64	0	1.17	0	0	0	0
1437413035687417591	CORE_0	0	0	1.19	98.80	0	0	0	0	0	0
1437413036534554230	CORE_0	0	0	1.17	97.64	0	0	1.17	0	0	0
1437413037387429716	CORE_0	0	0	0	98.80	0	1.19	0	0	0	0
1437413038237423258	CORE_0	1.19	0	0	98.80	0	0	0	0	0	0
1437413039077352933	CORE_0	0	0	0	98.80	0	1.19	0	0	0	0
1437413039917473316	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1437413040762503549	CORE_0	0	0	1.17	97.64	0	1.17	0	0	0	0
1437413041612391176	CORE_0	0	0	1.19	98.80	0	0	0	0	0	0
1437413042449390824	CORE_0	0	0	1.20	98.79	0	0	0	0	0	0
1437413043302463852	CORE_0	0	0	0	97.64	0	1.17	1.17	0	0	0
1437413044152478812	CORE_0	1.19	0	1.19	97.61	0	0	0	0	0	0
1437413044997352714	CORE_0	0	0	0	98.79	0	1.20	0	0	0	0
1437413045829202138	CORE_0	0	0	0	95.34	0	1.16	3.48	0	0	0
1437413046687429766	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1437413047537463602	CORE_0	0	0	1.16	96.51	0	2.32	0	0	0	0
1437413048361617064	CORE_0	0	0	1.21	98.78	0	0	0	0	0	0
1437413048977258465	CORE_0	0	0	3.44	96.55	0	0	0	0	0	0
1437413049794422045	CORE_0	0	0	5.26	89.47	0	5.26	0	0	0	0
1437413050624284563	CORE_0	1.29	0	3.89	90.90	0	3.89	0	0	0	0
