#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357362122457079992	10728725	1288056	2025027	142152	25389
1357362122957635519	6852391	1019787	1605450	115627	19274
1357362123458093338	6754075	1007883	1588132	112786	18466
1357362123958574574	8723057	1313720	2074763	145448	26776
1357362124459064226	8435798	1278735	2004737	143019	24270
1357362124959512420	8105586	1240960	1943138	137382	22009
1357362125459960114	7882382	1187680	1858847	130270	21403
1357362125960466183	8120426	1231875	1931855	136539	22605
1357362126460915627	8228318	1222888	1912268	134866	22875
1357362126961363946	8244775	1229385	1916837	137890	22677
1357362127461831223	6563311	1008581	1588128	114269	18656
1357362127962317584	7480371	1093519	1640065	145636	21023
1357362128462773444	7600546	1142695	1800231	126883	20788
1357362128963234722	8012161	1218849	1923919	133995	21747
1357362129463762207	8878105	1326696	2097488	145751	26606
1357362129964223818	8307193	1249736	1964928	137569	22920
1357362130464681095	8165464	1244207	1961525	136589	22287
1357362130965137456	8225722	1251036	1970883	137642	22536
1357362131465642108	8179293	1237413	1947515	136293	22345
1357362131966105677	8012648	1225125	1925029	135914	21639
1357362132466563413	6783976	1012556	1594339	113460	18646
1357362132967023398	6772993	1009006	1591501	113778	18611
1357362133467477593	8163347	1242656	1955983	136859	22163
1357362133967930328	8403110	1266565	1937103	153137	23624
1357362134468452730	8822310	1332429	2098362	146943	26843
1357362134968913841	8037653	1233781	1935308	135418	21968
1357362135469412827	8023685	1202495	1885618	133933	21823
1357362135969870021	8188425	1217641	1902106	135398	22414
1357362136470406381	10233175	1296873	2018235	149311	27692
1357362136970947658	8318560	1231131	1925227	137691	22608
1357362137471475269	7029926	1015113	1596675	114973	19380
1357362137972012671	6907947	1000652	1579800	111557	19486
1357362138472547614	8253829	1224177	1919544	136598	22950
1357362138973092600	8402373	1247148	1962753	137954	23565
1357362139473743710	19581814	2830941	4345003	289278	230861
1357362139974390612	8544066	1258227	1975265	140521	25784
1357362140475005013	8345035	1243002	1955591	137074	23280
