#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1357020966569339383	automotive_bitcount	1200	54	0.900000	0.340000	0.325000	188382	20431	28514	1414	373
1357020967078870088	automotive_bitcount	1200	54	0.900000	0.340000	0.324000	155791	17647	26336	1480	380
1357020967588568168	automotive_bitcount	1200	54	0.900000	0.340000	0.325000	162118	18901	22841	1207	380
1357020968098178415	automotive_bitcount	1200	55	0.900000	0.340000	0.324000	161695	18767	24522	1193	392
1357020968607880494	automotive_bitcount	1200	55	0.900000	0.340000	0.325000	148334	17094	23467	1415	451
1357020969117583574	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	189733	23702	31898	1504	477
1357020969627112029	automotive_bitcount	1200	55	0.900000	0.340000	0.324000	345188	45112	58714	4163	1261
1357020970136685234	automotive_bitcount	1200	55	0.900000	0.340000	0.324000	147926	17964	24039	1510	361
1357020970646354106	automotive_bitcount	1200	55	0.900000	0.340000	0.324000	136816	18826	24944	1276	392
1357020971156272143	automotive_bitcount	1200	55	0.900000	0.340000	0.324000	137372	17856	21864	1585	396
1357020971665919848	automotive_bitcount	1200	55	0.900000	0.340000	0.325000	159447	18571	24027	1216	388
1357020972175535678	automotive_bitcount	1200	55	0.900000	0.340000	0.325000	145399	18227	23580	1417	376
1357020972685218424	automotive_bitcount	1200	55	0.900000	0.340000	0.325000	159337	18930	24320	1246	380
1357020973194867670	automotive_bitcount	1200	55	0.900000	0.340000	0.325000	147505	17916	23112	1376	380
1357020973704475000	automotive_bitcount	1200	55	0.900000	0.340000	0.325000	385636	47407	64482	4886	1449
1357020974214219330	automotive_bitcount	1200	55	0.900000	0.340000	0.324000	161846	18804	24876	1285	408
1357020974723804118	automotive_bitcount	1200	55	0.900000	0.340000	0.324000	155398	16812	21518	1375	372
1357020975233451365	automotive_bitcount	1200	55	0.900000	0.340000	0.324000	159800	19862	24211	1269	376
1357020975743006362	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	148483	17913	23320	1417	376
1357020976252719316	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	159568	18756	24701	1229	384
1357020976762454146	automotive_bitcount	1200	55	0.900000	0.340000	0.324000	147233	17997	22607	1418	376
1357020977272160184	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	162528	18892	26208	1246	376
1357020977781739139	automotive_bitcount	1200	55	0.900000	0.340000	0.324000	323025	41379	56514	4145	1211
1357020978291344969	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	147347	16832	21959	1394	372
1357020978800978340	automotive_bitcount	1200	55	0.900000	0.340000	0.324000	166366	19945	25658	1253	372
1357020979310722420	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	147167	17893	22536	1448	508
1357020979820574707	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	193235	18891	24952	1277	440
1357020980330252287	automotive_bitcount	1200	55	0.900000	0.340000	0.324000	146596	17957	25032	1340	376
1357020980839865783	automotive_bitcount	1200	55	0.900000	0.340000	0.324000	159668	18641	21845	1222	384
1357020981349717946	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	146201	17151	23431	1350	384
1357020981859459859	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	342724	46346	62322	4423	1235
1357020982369130647	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	162470	18605	24394	1272	384
1357020982878770810	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	157000	18259	26972	1587	372
1357020983388475640	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	160977	18957	23172	1280	388
1357020983898026095	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	148779	17063	22502	1386	376
1357020984407641633	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	160279	19860	25590	1296	380
1357020984917307963	automotive_bitcount	1200	55	0.900000	0.340000	0.324000	146903	17043	22145	1408	388
1357020985426896293	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	161732	19927	26502	1280	392
1357020985936487623	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	338146	43224	56680	4193	1222
1357020986446237327	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	149368	18007	24349	1522	451
1357020986955923407	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	189839	22573	30659	1441	417
1357020987465569070	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	147566	17071	21913	1254	379
1357020987975233775	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	161415	19906	26545	1362	381
1357020988484901688	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	147297	16910	21722	1373	376
1357020988994598684	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	161332	19952	26317	1213	392
1357020989504293722	automotive_bitcount	1200	55	0.900000	0.341000	0.325000	148971	18001	26183	1437	384
1357020990014405967	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	626800	46577	57864	4362	1219
1357020990525107585	automotive_qsort1	1200	55	0.900000	0.341000	0.325000	257759	18979	26378	1325	400
1357020991035247497	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	255629	17986	23045	1427	396
1357020991545455366	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	255864	18919	25098	1294	432
1357020992055797110	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	253712	18021	26931	1460	428
1357020992566168938	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	253987	18955	22148	1274	379
1357020993076193933	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	268718	21913	28536	1466	402
1357020993586371594	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	267657	21936	29037	1536	435
1357020994096381131	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	436038	42993	56960	4317	1234
1357020994606501085	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	249295	18351	24408	1524	376
1357020995116523621	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	261229	19193	25569	1308	383
1357020995626643450	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	269605	21892	28631	1520	379
1357020996137182818	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	251061	19927	25611	1320	383
1357020996647327980	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	267412	20441	27296	1489	387
1357020997157349267	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	238295	18247	26414	1470	376
1357020997667922968	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	463291	45557	58801	4567	1324
1357020998178060421	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	251195	18817	24822	1362	383
1357020998688014625	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	247467	22138	28189	1534	427
1357020999198149953	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	227249	17440	21900	1469	476
1357020999708133615	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	257022	19990	26011	1252	379
1357021000218162861	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	265803	20654	27867	1424	375
1357021000728102773	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	238008	17838	25554	1448	400
1357021001238085685	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	258980	18909	22269	1279	400
1357021001748389096	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	431611	43310	57646	4231	1236
1357021002258397174	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	246623	17862	23394	1532	382
1357021002768392670	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	254757	19122	24686	1277	420
1357021003279076871	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	240550	17539	24838	1441	380
1357021003789360990	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	253093	18556	21096	1238	428
1357021004299484944	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	238395	18207	25899	1396	384
1357021004810173520	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	253567	18820	22333	1281	380
1357021005320481473	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	238090	17016	21878	1371	400
1357021005830447760	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	426716	42950	59332	3992	1121
1357021006340492671	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	237569	17852	24887	1488	384
1357021006850790541	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	257339	20014	23434	1261	375
1357021007360944327	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	266178	20680	27929	1547	419
1357021007870993781	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	240248	18013	25011	1473	428
1357021008381064526	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	257322	18822	22609	1316	374
1357021008891619436	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	236233	17925	25653	1379	398
1357021009401609431	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	454459	46751	62422	4460	1146
1357021009911720134	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	250662	19066	22511	1295	412
1357021010422401336	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	238999	17549	25182	1415	384
1357021010932592289	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	262266	19172	22616	1275	376
1357021011442579284	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	237138	17614	22602	1381	464
1357021011952712904	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	260391	19379	25402	1319	371
1357021012462762107	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	260273	21659	28675	1438	378
1357021012972755394	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	265013	22679	29710	1640	471
1357021013482765723	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	465588	48686	65986	4632	1364
1357021013992866676	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	264611	18905	26008	1354	408
1357021014503219879	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	239323	17925	22453	1449	368
1357021015013333290	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	254771	18777	25003	1296	392
1357021015523499785	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	241940	17948	24774	1428	412
1357021016034246028	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	249186	18811	22896	1273	412
1357021016544553772	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	242090	17909	26057	1467	456
1357021017054674475	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	255163	19173	22642	1268	368
1357021017565476260	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	413490	39806	55158	4080	1157
1357021018075738462	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	248565	18195	21070	1262	404
1357021018585862874	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	237064	18211	25817	1477	392
1357021019095933494	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	258092	19120	21885	1254	392
1357021019606049947	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	234986	17545	24706	1409	464
1357021020116174775	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	254523	19965	23237	1388	403
1357021020626409270	automotive_qsort1	1200	55	0.900000	0.343000	0.327000	262357	21067	27924	1352	439
1357021021136490348	automotive_qsort1	1200	55	0.900000	0.342000	0.326000	237071	17577	22604	1355	424
1357021021657469057	automotive_susan_c	1200	55	0.900000	0.414000	0.393000	12489516	4526997	703742	47619	13681
1357021022167300761	automotive_susan_c	1200	55	0.900000	0.345000	0.329000	1019567	19283	28043	1393	396
1357021022678074754	automotive_susan_c	1200	55	0.900000	0.346000	0.330000	1027497	19305	23974	1259	388
1357021023187996666	automotive_susan_c	1200	55	0.900000	0.346000	0.330000	1041660	17664	23573	1347	408
1357021023697740495	automotive_susan_c	1200	55	0.900000	0.345000	0.329000	1014490	19276	25409	1274	396
1357021024208164864	automotive_susan_c	1200	55	0.900000	0.346000	0.330000	1039604	17730	26223	1387	388
1357021024718151985	automotive_susan_c	1200	55	0.900000	0.346000	0.330000	1017553	19291	23305	1264	384
1357021025228155397	automotive_susan_c	1200	55	0.900000	0.346000	0.330000	1232583	42830	58365	4343	1210
1357021025738096059	automotive_susan_c	1200	55	0.900000	0.346000	0.330000	951299	18037	27511	1544	412
1357021026248724844	automotive_susan_c	1200	55	0.900000	0.346000	0.330000	1024663	19147	23033	1255	388
1357021026758855213	automotive_susan_c	1200	55	0.900000	0.346000	0.330000	981834	17639	26125	1413	392
1357021027268599585	automotive_susan_c	1200	55	0.900000	0.347000	0.331000	1024268	20024	23653	1283	388
1357021027779192786	automotive_susan_c	1200	55	0.900000	0.346000	0.330000	976686	16922	25510	1402	384
1357021028289267781	automotive_susan_c	1200	55	0.900000	0.346000	0.330000	1021522	18867	22964	1314	492
1357021028798950528	automotive_susan_c	1200	55	0.900000	0.347000	0.331000	982827	18094	26399	1467	564
1357021029309576146	automotive_susan_c	1200	55	0.900000	0.346000	0.330000	1287723	48021	62935	5007	1792
