#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357002547012689104	1029388	34577	42923	2834	2146
1357002547513453714	237533	23023	32156	1800	569
1357002548014084990	179234	22853	30203	1735	438
1357002548514705059	208282	22818	30778	1706	418
1357002549015333211	447871	46336	70027	5531	3248
1357002549516176320	218846	24541	30889	1707	433
1357002550016761680	206623	22779	31078	1709	430
1357002550517432082	212102	22866	30158	1671	422
1357002551018143317	205314	22719	31380	1692	402
1357002551518768635	202878	22611	29198	1642	394
1357002552019388745	202858	22707	29489	1688	398
1357002552520011855	203239	22676	29606	1681	406
1357002553020641882	472628	50321	71959	4931	1624
1357002553521265492	213866	24583	31215	1673	393
1357002554021875436	204221	22841	30661	1630	430
1357002554522732379	185111	22716	30127	1695	470
1357002555023367280	189344	22700	30432	1642	406
1357002555523989182	202608	22685	29791	1642	398
1357002556024611167	220254	22648	29881	1586	398
1357002556525361277	203156	22731	30013	1622	402
1357002557026081512	444355	46350	66910	4762	1374
1357002557526796913	213947	24542	30701	1673	405
1357002558027506731	205057	22892	30464	1723	402
1357002558528271799	210124	22766	30109	1662	394
1357002559028997243	203165	22806	30228	1702	402
1357002559529953977	201787	22700	29317	1690	394
1357002560030665295	203505	22717	29669	1662	398
1357002560531369988	201737	22724	28964	1675	398
1357002561032093681	447214	48758	69731	4738	1446
1357002561532761749	192862	28063	35930	1948	686
1357002562033382776	231800	22975	30950	1683	409
1357002562533994095	211715	22733	30240	1678	406
1357002563034606538	204618	22696	34094	1759	416
1357002563535266690	205948	22729	26448	1570	416
1357002564035877675	204013	22717	29529	1663	406
1357002564536708076	203648	22568	29444	1638	398
1357002565037326270	485379	51340	72668	5052	1777
1357002565538028046	215622	24459	30987	1719	413
1357002566038628615	204414	22712	29843	1618	394
1357002566539240225	209122	22712	30520	1619	410
1357002567039945376	205112	22731	29722	1660	410
1357002567540698819	202985	22639	29578	1659	559
1357002568041400304	234095	26355	35076	1816	405
1357002568542093247	178462	22711	30397	1645	394
1357002569042877232	448977	49862	71433	4847	1483
1357002569543787966	212459	24397	30223	1696	397
1357002570044487201	204481	22804	30848	1766	406
1357002570545189436	212497	22691	29810	1696	402
1357002571045887629	204651	22631	29574	1678	398
1357002571546595281	545517	22556	29922	1693	390
1357002572047365265	313005	22594	28820	1624	386
1357002572548221416	319524	22648	29881	1655	390
1357002573048974109	550538	50093	67327	4771	1348
1357002573549723552	330580	24037	30147	1723	409
1357002574050489829	314371	22807	30976	1719	402
1357002574551427646	327190	22595	29632	1633	390
1357002575052208422	313499	22981	33390	1753	388
1357002575553080573	315785	22251	25886	1566	392
1357002576053804808	267695	23257	33210	1494	384
1357002576554478668	315375	22059	25527	1538	512
1357002577055262611	588597	55369	71996	4997	1460
1357002577556019179	320947	21712	28277	1574	400
1357002578056805205	315710	22869	32060	1799	388
1357002578557609065	318803	22278	26039	1610	581
1357002579058374841	331102	23593	31910	1884	430
1357002579559356617	313050	22836	31458	1681	402
1357002580060109643	317384	22772	29843	1643	394
1357002580560863628	311582	22818	30726	1628	390
1357002581061628029	579952	52147	70973	4715	1407
1357002581562380597	316552	24007	29288	1638	405
1357002582063444289	316326	22527	28474	1606	402
1357002582564179191	292481	22607	29115	1619	402
1357002583064924634	296516	22754	30396	1618	374
1357002583565682702	309019	22671	29150	1607	386
1357002584066442270	315537	22678	29840	1667	398
1357002584567435087	309197	22658	28925	1591	398
1357002585068268280	578645	49901	70178	4823	1488
1357002585569025056	317985	24426	31194	1658	409
1357002586069779707	317130	22451	30377	1607	382
1357002586570536692	315757	23079	32951	1655	384
1357002587071289802	315774	22375	26487	1548	388
1357002587572052911	309079	22618	29488	1548	386
1357002588072981395	314518	22693	29513	1574	394
1357002588573739172	308854	22644	28572	1566	390
1357002589074500323	565890	51549	68776	4722	1452
1357002589575463849	299499	24454	31121	1627	393
1357002590076219708	295960	22702	29703	1565	374
