Start:	1421389100616888384
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.500190173	900676242	r0FF
     0.500190173	1405781910	r01B
     0.500190173	1126769438	r073
     0.500190173	828	r075
     0.500190173	94043955	r004
     0.500190173	1705060	r016
     0.500190173	70179	r017
     1.000821054	901137062	r0FF
     1.000821054	1325039133	r01B
     1.000821054	1052053889	r073
     1.000821054	1487	r075
     1.000821054	115515651	r004
     1.000821054	3829000	r016
     1.000821054	116835	r017
     1.501355226	900967743	r0FF
     1.501355226	1420615864	r01B
     1.501355226	1131472831	r073
     1.501355226	792	r075
     1.501355226	106448504	r004
     1.501355226	1898779	r016
     1.501355226	66351	r017
     2.001896649	900976455	r0FF
     2.001896649	1435510095	r01B
     2.001896649	1139458962	r073
     2.001896649	872	r075
     2.001896649	124192881	r004
     2.001896649	2143086	r016
     2.001896649	59186	r017
     2.502441363	900980429	r0FF
     2.502441363	1328259813	r01B
     2.502441363	1054359047	r073
     2.502441363	1384	r075
     2.502441363	110400362	r004
     2.502441363	3582089	r016
     2.502441363	100509	r017
     3.002974911	900972983	r0FF
     3.002974911	1538048623	r01B
     3.002974911	1275102629	r073
     3.002974911	255	r075
     3.002974911	84646896	r004
     3.002974911	368736	r016
     3.002974911	11939	r017
     3.503625750	901163552	r0FF
     3.503625750	1305438122	r01B
     3.503625750	1027092378	r073
     3.503625750	1461	r075
     3.503625750	115751298	r004
     3.503625750	3854332	r016
     3.503625750	108024	r017
     4.004213672	901061496	r0FF
     4.004213672	1469697613	r01B
     4.004213672	1201316994	r073
     4.004213672	761	r075
     4.004213672	94936107	r004
     4.004213672	1721327	r016
     4.004213672	58014	r017
     4.504758345	900982452	r0FF
     4.504758345	1407086127	r01B
     4.504758345	1130266519	r073
     4.504758345	928	r075
     4.504758345	101449167	r004
     4.504758345	2395626	r016
     4.504758345	66503	r017
     5.005311142	900989020	r0FF
     5.005311142	1340939598	r01B
     5.005311142	1067327439	r073
     5.005311142	1357	r075
     5.005311142	113515302	r004
     5.005311142	3583231	r016
     5.005311142	102026	r017
     5.505844940	900977698	r0FF
     5.505844940	1515418656	r01B
     5.505844940	1198895294	r073
     5.505844940	323	r075
     5.505844940	117844584	r004
     5.505844940	532640	r016
     5.505844940	16996	r017
     6.006373862	900943251	r0FF
     6.006373862	1313786215	r01B
     6.006373862	1052584426	r073
     6.006373862	1432	r075
     6.006373862	99336407	r004
     6.006373862	3821321	r016
     6.006373862	105275	r017
     6.506929868	901003655	r0FF
     6.506929868	1452944985	r01B
     6.506929868	1166062576	r073
     6.506929868	761	r075
     6.506929868	112467396	r004
     6.506929868	1819759	r016
     6.506929868	59427	r017
     7.007473041	900981331	r0FF
     7.007473041	1409145960	r01B
     7.007473041	1138702108	r073
     7.007473041	917	r075
     7.007473041	100921698	r004
     7.007473041	2308306	r016
     7.007473041	63293	r017
     7.508020547	900984405	r0FF
     7.508020547	1307582615	r01B
     7.508020547	1030933595	r073
     7.508020547	1409	r075
     7.508020547	114443317	r004
     7.508020547	3709864	r016
     7.508020547	103081	r017
     8.008558345	900981275	r0FF
     8.008558345	1563190352	r01B
     8.008558345	1301378398	r073
     8.008558345	264	r075
     8.008558345	81938724	r004
     8.008558345	376065	r016
     8.008558345	13069	r017
     8.509250434	901234557	r0FF
     8.509250434	1308151626	r01B
     8.509250434	1029183239	r073
     8.509250434	1427	r075
     8.509250434	116196462	r004
     8.509250434	3873732	r016
     8.509250434	118420	r017
     9.010076647	901489732	r0FF
     9.010076647	1436657408	r01B
     9.010076647	1160042533	r073
     9.010076647	720	r075
     9.010076647	93715682	r004
     9.010076647	1641843	r016
     9.010076647	54528	r017
     9.510624570	900987722	r0FF
     9.510624570	1386925991	r01B
     9.510624570	1108003285	r073
     9.510624570	982	r075
     9.510624570	105022457	r004
     9.510624570	2449229	r016
     9.510624570	67287	r017
    10.011220243	901073696	r0FF
    10.011220243	1326484298	r01B
    10.011220243	1055943179	r073
    10.011220243	1334	r075
    10.011220243	110222908	r004
    10.011220243	3507871	r016
    10.011220243	102055	r017
    10.511791124	901039862	r0FF
    10.511791124	1533816847	r01B
