#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357320891042086848	11238270	1309220	1912471	185899	28377
1357320891542631750	8681666	1316746	2076916	146078	27295
1357320892043077944	7947396	1235910	1934974	136929	22161
1357320892543521930	7875027	1230004	1932487	137005	21669
1357320893043962874	7955009	1234300	1939225	136506	21952
1357320893544403776	7911278	1230247	1936202	135606	21977
1357320894044844804	8058662	1261889	1986244	139960	22458
1357320894545283790	8031583	1254373	1968821	140100	22591
1357320895045774483	5468528	814524	1292201	93752	15531
1357320895546219677	7616681	1195612	1862161	135178	21172
1357320896046685246	7929949	1278693	2002871	144655	23178
1357320896547150982	7784678	1230696	1935154	135798	21749
1357320897047681801	8520587	1320315	2080461	147456	26068
1357320897548130578	7902153	1245116	1951963	137749	21803
1357320898048577397	7920623	1246925	1959187	137455	22564
1357320898549020216	7941169	1234283	1929717	136287	22076
1357320899049463452	7822629	1209360	1892645	136013	21669
1357320899549926479	7729286	1181182	1853644	131260	21593
1357320900050402048	5453782	809476	1278960	94049	15802
1357320900550850118	8000646	1230483	1917341	137114	22081
1357320901051310353	8181445	1238204	1882739	155451	23684
1357320901551785214	7939154	1229403	1924122	136454	22396
1357320902052326949	8484237	1301916	2056018	143633	26128
1357320902552777643	8015924	1241464	1955351	137183	22345
1357320903053221712	7968841	1235246	1941081	137177	22104
1357320903553672406	7804125	1218647	1917786	137018	21538
1357320904054158850	7948050	1246125	1959235	138035	22149
1357320904554629378	6602186	1004118	1585811	114654	18395
1357320905055126863	8546859	1097800	1712579	130506	22904
1357320905555711390	8108531	1241683	1960429	137041	22879
1357320906056254000	8960598	1373222	2192115	146570	31528
1357320906556813319	17284760	2555772	3874009	272139	216855
1357320907057619054	8645491	1321554	2088887	144789	27838
1357320907558243789	8185571	1234981	1893388	148308	24253
1357320908058856441	8080492	1244248	1948495	138123	23135
1357320908559499134	7989151	1220867	1917148	135922	22777
1357320909060119286	8115336	1221848	1901564	138901	23099
1357320909560802479	6798839	1004901	1576441	114796	19834
1357320910061427756	6955799	1020602	1598286	116318	20999
1357320910562045324	8167974	1229083	1926907	136509	23762
1357320911062671893	8193633	1238013	1938617	138289	23277
1357320911563291086	8237834	1241991	1953680	139623	24451
1357320912065210525	8699428	1306657	2057485	146308	27212
1357320912565869885	8204864	1244263	1956070	137760	23145
1357320913066501746	7951598	1222168	1920091	136095	22497
1357320913567137397	8248481	1246653	1883985	158796	23686
1357320914067772757	8261890	1257315	1979903	138632	23944
1357320914568402784	5478784	796777	1266893	92166	16434
1357320915069023394	7963192	1214461	1910460	134281	22612
1357320915569624379	8130610	1241978	1957418	137745	23000
1357320916070223365	8044811	1233852	1934266	137575	22732
1357320916570914891	8238134	1269451	1988449	142202	23809
1357320917071634709	8589784	1314093	2079363	144409	26418
1357320917572244861	8062280	1243772	1950584	137738	22928
1357320918072878513	8096377	1253532	1977146	138248	22950
1357320918573427248	8105189	1250904	1959315	138613	22945
1357320919074003734	10710536	1363525	2140817	157785	33310
1357320919574519928	11062718	1349866	2242236	148813	53302
