#Timestamp	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	GPU Frequency(MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Current(A)	GPU Power(W)	RAM Voltage(V)	RAM Current(A)	RAM Power(W)
1453742145479085338	1400 54 1.200000 0.081000 0.103000 1300 48 1.000000 0.758000 0.792000 600 50 0.900000 0.083000 0.082000 1.200000 0.086000 0.104000
1453742146004017737	1400 54 1.200000 0.080000 0.102000 1300 48 1.000000 0.763000 0.798000 600 50 0.900000 0.083000 0.082000 1.200000 0.056000 0.068000
1453742146529015719	1400 54 1.200000 0.080000 0.102000 1300 49 1.000000 0.763000 0.798000 600 50 0.900000 0.083000 0.082000 1.200000 0.053000 0.064000
1453742147053990743	1400 53 1.200000 0.080000 0.102000 1300 49 1.000000 0.757000 0.791000 600 50 0.900000 0.083000 0.082000 1.200000 0.057000 0.069000
1453742147579060807	1400 54 1.200000 0.079000 0.100000 1300 49 1.000000 0.760000 0.794000 600 50 0.900000 0.083000 0.082000 1.200000 0.053000 0.064000
1453742148095977730	1400 54 1.200000 0.079000 0.100000 1300 49 1.000000 0.762000 0.797000 600 50 0.900000 0.084000 0.083000 1.200000 0.056000 0.068000
1453742148628998310	1400 54 1.200000 0.081000 0.103000 1300 49 1.000000 0.763000 0.797000 600 50 0.900000 0.083000 0.082000 1.200000 0.054000 0.065000
1453742149153998582	1400 54 1.200000 0.081000 0.103000 1300 49 1.000000 0.765000 0.800000 600 50 0.900000 0.083000 0.082000 1.200000 0.055000 0.066000
1453742149679017312	1400 54 1.200000 0.079000 0.100000 1300 49 1.000000 0.763000 0.798000 600 50 0.900000 0.083000 0.082000 1.200000 0.055000 0.066000
1453742150204017667	1400 54 1.200000 0.079000 0.100000 1300 49 1.000000 0.766000 0.800000 600 50 0.900000 0.084000 0.083000 1.200000 0.054000 0.065000
1453742150729002271	1400 54 1.200000 0.079000 0.100000 1300 49 1.000000 0.764000 0.799000 600 50 0.900000 0.084000 0.083000 1.200000 0.056000 0.068000
1453742151254006791	1400 54 1.200000 0.081000 0.103000 1300 49 1.000000 0.765000 0.799000 600 50 0.900000 0.083000 0.082000 1.200000 0.053000 0.064000
1453742151778990978	1400 54 1.200000 0.079000 0.100000 1300 49 1.000000 0.763000 0.797000 600 50 0.900000 0.083000 0.082000 1.200000 0.056000 0.068000
1453742152303997248	1400 54 1.200000 0.078000 0.099000 1300 49 1.000000 0.761000 0.796000 600 50 0.900000 0.084000 0.083000 1.200000 0.054000 0.065000
1453742152828996684	1400 54 1.200000 0.079000 0.100000 1300 49 1.000000 0.761000 0.796000 600 50 0.900000 0.083000 0.082000 1.200000 0.056000 0.068000
1453742153353993411	1400 54 1.200000 0.080000 0.102000 1300 49 1.000000 0.760000 0.794000 600 50 0.900000 0.084000 0.083000 1.200000 0.055000 0.066000
1453742153879001888	1400 55 1.200000 0.080000 0.102000 1300 49 1.000000 0.757000 0.791000 600 50 0.900000 0.084000 0.083000 1.200000 0.054000 0.065000
1453742154403997157	1400 54 1.200000 0.079000 0.100000 1300 49 1.000000 0.761000 0.796000 600 50 0.900000 0.083000 0.082000 1.200000 0.056000 0.068000
1453742154928985300	1400 54 1.200000 0.080000 0.102000 1300 49 1.000000 0.765000 0.800000 600 50 0.900000 0.083000 0.082000 1.200000 0.054000 0.065000
