#Timestamp	Benchmark	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1357403641236232574	automotive_bitcount	300	62	0.900000	0.012000	0.010000	6766501	1291088	2057440	150351	30032
1357403641758308404	automotive_bitcount	300	62	0.900000	0.012000	0.010000	8023516	1470077	2325869	176048	35035
1357403642301213664	automotive_bitcount	300	62	0.900000	0.012000	0.010000	9901114	1817479	2865588	213405	77260
1357403642831197217	automotive_bitcount	300	63	0.900000	0.012000	0.010000	7444795	1369293	2151648	167282	28908
1357403643361183020	automotive_bitcount	300	63	0.900000	0.012000	0.010000	7464434	1378661	2168490	164149	28705
1357403643891188657	automotive_bitcount	300	63	0.900000	0.012000	0.010000	5189364	925848	1467680	115498	19374
1357403644421182251	automotive_bitcount	300	63	0.900000	0.012000	0.010000	7282113	1344803	2154374	157185	25182
1357403644951172555	automotive_bitcount	300	63	0.900000	0.012000	0.010000	7624882	1397190	2227624	165699	27613
1357403645481166483	automotive_bitcount	300	64	0.900000	0.012000	0.010000	7359154	1366417	2177221	159375	24463
1357403646011175994	automotive_bitcount	300	64	0.900000	0.012000	0.010000	7636451	1408673	2242232	168048	28102
1357403646541179964	automotive_bitcount	300	65	0.900000	0.012000	0.010000	7224109	1343151	2136449	156959	24127
1357403647071168267	automotive_bitcount	300	64	0.900000	0.012000	0.010000	7624812	1416978	2259668	165656	25758
1357403647601178695	automotive_bitcount	300	63	0.900000	0.012000	0.010000	8884620	1616813	2541557	201091	47370
1357403648131183707	automotive_bitcount	300	62	0.900000	0.012000	0.010000	7534683	1395130	2205612	168017	27349
1357403648661166968	automotive_bitcount	300	63	0.900000	0.012000	0.010000	7247755	1340002	2138267	157016	24742
1357403649191170313	automotive_bitcount	300	62	0.900000	0.012000	0.010000	5518466	995631	1588199	121492	19414
1357403649721171408	automotive_bitcount	300	63	0.900000	0.012000	0.010000	7170186	1336893	2139936	153138	23379
1357403650251167711	automotive_bitcount	300	63	0.900000	0.012000	0.010000	6438978	1249246	1997645	142640	22106
1357403650781185347	automotive_bitcount	300	63	0.900000	0.012000	0.010000	7335682	1360565	2174717	158256	25251
1357403651311176734	automotive_bitcount	300	63	0.900000	0.012000	0.010000	7389731	1371377	2188804	160406	25253
