#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed	
1357643143214390791	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	220407	42523	5	9745	596
1357643143724137537	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	195997	42644	5	9092	640
1357643144233750450	automotive_bitcount	1600	54	1.000000	0.422000	0.440000	196086	43167	5	8981	585
1357643144743460530	automotive_bitcount	1600	54	1.000000	0.422000	0.440000	193735	38698	5	7612	581
1357643145253020693	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	416698	92237	6	19660	1789
1357643145762606523	automotive_bitcount	1600	54	1.000000	0.423000	0.441000	204272	45817	5	9926	602
1357643146272083395	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	195564	41470	5	8983	605
1357643146781606601	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	167346	43243	5	9130	646
1357643147291185597	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	188217	43180	5	8936	647
1357643147800708094	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	193778	41370	5	8818	585
1357643148310257049	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	192937	41455	5	8824	597
1357643148819874629	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	192784	40907	5	8708	616
1357643149329418585	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	395867	87016	6	18101	1645
1357643149839069498	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	182658	37585	5	8189	596
1357643150348590578	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	195634	42358	5	9021	631
1357643150858137950	automotive_bitcount	1600	54	1.000000	0.422000	0.440000	194793	42333	5	9012	636
1357643151367912487	automotive_bitcount	1600	54	1.000000	0.423000	0.441000	194739	41419	5	8877	621
1357643151877508317	automotive_bitcount	1600	54	1.000000	0.422000	0.440000	193471	41422	5	8838	608
1357643152387064023	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	193145	41454	5	8765	596
1357643152896623311	automotive_bitcount	1600	54	1.000000	0.423000	0.441000	193410	40944	5	8667	590
1357643153406142891	automotive_bitcount	1600	54	1.000000	0.423000	0.441000	393484	86525	6	18113	1601
1357643153915864054	automotive_bitcount	1600	54	1.000000	0.423000	0.441000	182934	38511	5	8386	641
1357643154425554467	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	197276	43249	5	9192	631
1357643154935186130	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	194491	43223	5	9191	614
1357643155444733711	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	195133	43252	5	9023	592
1357643155954453415	automotive_bitcount	1600	54	1.000000	0.423000	0.441000	192287	41430	5	8827	582
1357643156464074495	automotive_bitcount	1600	54	1.000000	0.422000	0.440000	193489	41433	5	8766	620
1357643156973614742	automotive_bitcount	1600	54	1.000000	0.423000	0.441000	193649	40982	5	8669	589
1357643157483227988	automotive_bitcount	1600	54	1.000000	0.423000	0.441000	412331	89882	6	18449	1626
1357643157992736694	automotive_bitcount	1600	54	1.000000	0.423000	0.441000	180989	36758	5	8035	564
1357643158502239107	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	193509	38975	5	7877	568
1357643159011849979	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	192717	43979	5	9785	616
1357643159521636475	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	191777	41428	5	9019	626
1357643160031168305	automotive_bitcount	1600	54	1.000000	0.423000	0.441000	190505	39188	5	7731	572
1357643160540796635	automotive_bitcount	1600	54	1.000000	0.423000	0.441000	189006	43769	5	9930	585
1357643161050383423	automotive_bitcount	1600	54	1.000000	0.424000	0.443000	188761	40963	5	8731	600
1357643161560242003	automotive_bitcount	1600	54	1.000000	0.423000	0.441000	410412	89849	6	18447	1683
1357643162069913749	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	199018	44820	5	9962	635
1357643162579727870	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	192037	40649	5	7963	604
1357643163089351533	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	190707	45642	5	10366	645
1357643163599112613	automotive_bitcount	1600	54	1.000000	0.423000	0.442000	191830	43212	5	9035	609
1357643164108768567	automotive_bitcount	1600	54	1.000000	0.424000	0.443000	195016	41487	5	8869	582
1357643164618494314	automotive_bitcount	1600	54	1.000000	0.424000	0.443000	188720	41438	5	8793	610
1357643165128045852	automotive_bitcount	1600	54	1.000000	0.424000	0.443000	190756	40884	5	8703	585
1357643165637749057	automotive_bitcount	1600	54	1.000000	0.424000	0.443000	407572	88046	6	18073	1559
1357643166147345387	automotive_bitcount	1600	54	1.000000	0.424000	0.443000	179101	36726	5	8091	594
1357643166657792630	automotive_qsort1	1600	54	1.000000	0.424000	0.443000	526855	41450	5	8819	595
1357643167167776126	automotive_qsort1	1600	54	1.000000	0.424000	0.443000	304106	41412	5	8793	593
1357643167677771913	automotive_qsort1	1600	54	1.000000	0.424000	0.443000	300094	41463	5	9043	638
1357643168188381323	automotive_qsort1	1600	54	1.000000	0.424000	0.443000	305527	41486	5	8848	612
1357643168698439693	automotive_qsort1	1600	54	1.000000	0.424000	0.443000	300328	41480	5	8773	583
1357643169208446355	automotive_qsort1	1600	54	1.000000	0.424000	0.443000	302533	40970	5	8711	585
1357643169718562266	automotive_qsort1	1600	54	1.000000	0.424000	0.443000	511937	85562	6	17666	1585
1357643170228476304	automotive_qsort1	1600	54	1.000000	0.424000	0.442000	288202	34980	5	7698	569
