Start:	1421422206725043508
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.501035873	150564114	r0FF
     0.501035873	173799960	r01B
     0.501035873	116743814	r073
     0.501035873	749	r075
     0.501035873	19603232	r004
     0.501035873	1511209	r016
     0.501035873	57481	r017
     1.003677369	150795776	r0FF
     1.003677369	184968156	r01B
     1.003677369	114640860	r073
     1.003677369	936	r075
     1.003677369	49127784	r004
     1.003677369	1766947	r016
     1.003677369	68943	r017
     1.506208991	150760123	r0FF
     1.506208991	187050983	r01B
     1.506208991	150951217	r073
     1.506208991	754	r075
     1.506208991	18074002	r004
     1.506208991	1751367	r016
     1.506208991	53192	r017
     2.008431196	150668578	r0FF
     2.008431196	253753481	r01B
     2.008431196	224567451	r073
     2.008431196	268	r075
     2.008431196	5404835	r004
     2.008431196	419441	r016
     2.008431196	14230	r017
     2.511212900	150833146	r0FF
     2.511212900	154469731	r01B
     2.511212900	103771542	r073
     2.511212900	846	r075
     2.511212900	19527403	r004
     2.511212900	1906966	r016
     2.511212900	66733	r017
     3.013474688	150677976	r0FF
     3.013474688	173332475	r01B
     3.013474688	100617416	r073
     3.013474688	786	r075
     3.013474688	50280921	r004
     3.013474688	2043945	r016
     3.013474688	90946	r017
     3.515987768	150755192	r0FF
     3.515987768	259975308	r01B
     3.515987768	227234255	r073
     3.515987768	257	r075
     3.515987768	9538671	r004
     3.515987768	325155	r016
     3.515987768	13072	r017
     4.018219889	150668914	r0FF
     4.018219889	180857397	r01B
     4.018219889	144196216	r073
     4.018219889	906	r075
     4.018219889	19132190	r004
     4.018219889	1853102	r016
     4.018219889	58280	r017
     4.520672385	150736738	r0FF
     4.520672385	173582857	r01B
     4.520672385	125534568	r073
     4.520672385	696	r075
     4.520672385	14718632	r004
     4.520672385	1479703	r016
     4.520672385	46588	r017
     5.022911257	150672157	r0FF
     5.022911257	240713119	r01B
     5.022911257	171254475	r073
     5.022911257	290	r075
     5.022911257	41642170	r004
     5.022911257	541644	r016
     5.022911257	18421	r017
     5.525380336	150674444	r0FF
     5.525380336	177800401	r01B
     5.525380336	140499463	r073
     5.525380336	937	r075
     5.525380336	20065891	r004
     5.525380336	1907006	r016
     5.525380336	59373	r017
     6.027632041	150742068	r0FF
     6.027632041	205036863	r01B
     6.027632041	171225768	r073
     6.027632041	665	r075
     6.027632041	14781237	r004
     6.027632041	1385704	r016
     6.027632041	39067	r017
     6.529864329	150669620	r0FF
     6.529864329	213319848	r01B
     6.529864329	148394774	r073
     6.529864329	430	r075
     6.529864329	24005682	r004
     6.529864329	673221	r016
     6.529864329	25181	r017
     7.035049696	151553937	r0FF
     7.035049696	177223583	r01B
     7.035049696	120541234	r073
     7.035049696	913	r075
     7.035049696	37983478	r004
     7.035049696	1867563	r016
     7.035049696	51545	r017
     7.537743150	150806044	r0FF
     7.537743150	225815030	r01B
     7.537743150	194422809	r073
     7.537743150	528	r075
     7.537743150	11133586	r004
     7.537743150	994992	r016
     7.537743150	31877	r017
     8.040049104	150690037	r0FF
     8.040049104	212232887	r01B
     8.040049104	172975544	r073
     8.040049104	526	r075
     8.040049104	10927442	r004
     8.040049104	1033559	r016
     8.040049104	34111	r017
     8.542533975	150746309	r0FF
     8.542533975	163745118	r01B
     8.542533975	104683934	r073
     8.542533975	858	r075
     8.542533975	28690112	r004
     8.542533975	1910836	r016
     8.542533975	60640	r017
     9.044787013	150677424	r0FF
     9.044787013	219455162	r01B
     9.044787013	160974529	r073
     9.044787013	508	r075
     9.044787013	38055462	r004
     9.044787013	1089617	r016
     9.044787013	31842	r017
     9.547220842	150730160	r0FF
     9.547220842	226769739	r01B
