#Timestamp	Benchmark	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1357436520025486279	automotive_bitcount	600	51	0.900000	0.024000	0.022000	6752411	1110751	1763095	124721	24204
1357436520531692370	automotive_bitcount	600	51	0.900000	0.024000	0.022000	7415753	1252214	1969812	139678	23051
1357436521038328502	automotive_bitcount	600	51	0.900000	0.024000	0.022000	7347441	1246866	1958766	138988	22123
1357436521544671718	automotive_bitcount	600	51	0.900000	0.025000	0.022000	7266265	1232866	1947255	137828	22238
1357436522050758518	automotive_bitcount	600	51	0.900000	0.023000	0.021000	7393839	1257507	1980097	140054	23053
1357436522556829318	automotive_bitcount	600	51	0.900000	0.024000	0.022000	7295991	1244317	1958771	137292	22100
1357436523062836785	automotive_bitcount	600	51	0.900000	0.024000	0.022000	7321564	1248878	1966060	140233	22307
1357436523568862044	automotive_bitcount	600	51	0.900000	0.024000	0.022000	5989815	1009060	1583330	113834	18280
1357436524074942594	automotive_bitcount	600	51	0.900000	0.025000	0.022000	5708641	1004420	1576817	114093	18362
1357436524581488392	automotive_bitcount	600	51	0.900000	0.025000	0.022000	8588103	1406097	2118556	184471	38871
1357436525087515943	automotive_bitcount	600	51	0.900000	0.024000	0.022000	7221705	1216483	1911865	136901	22642
1357436525593516910	automotive_bitcount	600	51	0.900000	0.025000	0.022000	7162306	1211251	1896313	135318	22189
1357436526099609210	automotive_bitcount	600	51	0.900000	0.024000	0.022000	7347501	1235251	1942272	137667	22726
1357436526605611177	automotive_bitcount	600	51	0.900000	0.024000	0.022000	7356428	1238245	1953737	138332	22422
1357436527111578977	automotive_bitcount	600	51	0.900000	0.025000	0.022000	7416124	1249383	1964319	140286	23036
1357436527617586694	automotive_bitcount	600	51	0.900000	0.024000	0.022000	7363557	1237591	1942532	139341	22591
1357436528123542703	automotive_bitcount	600	51	0.900000	0.024000	0.022000	7236979	1228781	1929863	135921	22086
1357436528629611420	automotive_bitcount	600	51	0.900000	0.025000	0.022000	6036039	1003432	1585337	113270	18487
1357436529135601471	automotive_bitcount	600	51	0.900000	0.024000	0.022000	6091409	1010554	1596163	113884	18737
1357436529641660937	automotive_bitcount	600	51	0.900000	0.024000	0.022000	7781403	1313191	2077154	145356	26701
1357436530147725488	automotive_bitcount	600	51	0.900000	0.024000	0.022000	7457514	1247786	1908911	155164	23411
1357436530653690746	automotive_bitcount	600	51	0.900000	0.024000	0.022000	7287119	1231873	1946909	136964	22244
1357436531159733588	automotive_bitcount	600	51	0.900000	0.024000	0.022000	7289290	1237535	1943832	137612	22407
1357436531665723597	automotive_bitcount	600	51	0.900000	0.025000	0.022000	7239836	1236344	1945786	136661	21903
1357436532171697814	automotive_bitcount	600	51	0.900000	0.023000	0.021000	14985524	2553643	3902293	270303	199420
1357436532677848864	automotive_bitcount	600	51	0.900000	0.024000	0.022000	7381091	1242362	1954574	138343	26742
