#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357785335241709120	10246961	2903644	135	317298	77135
1357785335742284356	7267405	2715152	121	298221	72731
1357785336242753508	7333206	2748708	120	301750	73404
1357785336743220160	7215580	2735478	120	301608	73169
1357785337243682688	7395834	2765594	120	304663	74263
1357785337744174673	7323320	2762054	122	303317	74295
1357785338244636451	6004978	2221197	100	243965	59715
1357785338745093270	7294746	2726210	121	298434	72695
1357785339245539297	6340275	2326463	104	256111	61968
1357785339745997866	7303396	2711292	127	297193	72271
1357785340246506102	7295119	2774980	125	303482	73463
1357785340747008004	7280472	2728965	122	299810	73024
1357785341247473989	7338712	2735797	122	300000	72904
1357785341747940808	7385139	2753942	120	302177	73599
1357785342248406627	7225833	2688922	120	295047	71532
1357785342748870655	6047644	2229664	100	245984	59736
1357785343249378224	7316813	2731214	120	299996	72840
1357785343749844126	7391965	2715907	120	298117	72471
1357785344250306445	6260456	2296264	101	253820	61787
1357785344750779222	7284716	2726417	119	299675	73205
1357785345251330083	7578761	2835785	130	310765	75492
1357785345751800860	7498611	2804464	123	308237	75094
1357785346252276346	7269259	2735633	120	300629	72955
1357785346752747748	7421018	2788468	123	307404	74955
1357785347253222358	7318906	2745175	120	301560	73990
1357785347753696136	5911537	2193108	99	241476	59115
1357785348254226288	7276424	2738644	122	300703	73594
1357785348754689732	7247363	2692169	120	294450	71656
1357785349255182092	7883308	2384554	114	261996	63487
1357785349755726245	7581328	2759824	122	302707	73510
1357785350256372980	7826337	2853775	132	312098	75739
1357785350756905965	7368903	2699462	124	296486	71685
1357785351257442700	7370387	2685228	123	294903	70693
1357785351757968061	7533319	2691715	123	295821	70895
1357785352258482005	7317230	2672965	122	294426	70811
1357785352759018282	6246532	2250014	103	248462	60165
1357785353259607809	7468950	2724248	124	298870	72213
1357785353760146294	7613702	2783355	125	305638	74362
1357785354260684071	15106600	5268154	213	589529	132445
1357785354761302890	7510600	2748705	124	301906	73276
1357785355262067333	7930996	2889977	135	316659	77143
1357785355762701651	7445217	2736070	119	300969	73333
1357785356263340345	7680771	2770297	121	305391	74370
1357785356763977788	7470283	2750668	121	301970	73851
1357785357264651356	6628417	2428945	112	267180	65060
1357785357765251758	6934968	2520325	113	276723	67816
1357785358265856827	7441802	2738009	121	299912	73259
1357785358766467520	6133749	2209198	100	242881	58921
1357785359267084380	7560771	2732219	124	299641	72847
1357785359767691949	7422557	2703120	123	296093	72122
1357785360269702054	7723356	2813649	131	307430	74719
1357785360770316956	7498692	2733644	121	300195	72882
1357785361271019691	7581347	2753986	124	302842	73276
1357785361771639801	7525411	2752172	123	302563	73312
1357785362272259536	6242897	2246936	103	247797	60132
1357785362772909271	7519046	2745262	123	301253	73088
1357785363273449590	10368001	3186345	155	348698	84597
1357785363773982117	11698664	3731986	199	410425	97641
1357785364274574394	13249168	4300990	224	471251	112474
1357785364775098838	11717083	3856091	196	423056	100842
1357785365298362414	11534972	3861149	191	423234	101991
1357785365798910982	10278579	3475689	167	380643	91666
1357785366299467301	10479618	3502928	169	383368	92202
1357785366799981286	12675569	4149248	210	455240	108606
1357785367300519522	10598974	3599344	173	394945	94959
1357785367801083507	10918899	3535518	180	387481	92608
1357785368301643868	11851260	3907146	195	427026	102436
1357785368802180811	9948565	3345538	164	366386	87891
1357785369302688880	8750743	2878564	141	317115	75757
1357785369803203282	9522913	3255500	154	356766	85878
1357785370331831548	10189954	3452699	169	377233	90685
1357785370832320659	9396870	3269269	155	358110	86045
1357785371332822895	8962766	3147995	151	344741	83058
1357785371833334047	9662503	3322544	157	364869	88141
1357785372333857366	10214935	3448617	172	377014	90752
1357785372834453684	10846179	3605556	181	395084	94743
1357785373334983878	8877201	2932325	147	321920	77581
1357785373835499238	9472036	3287906	154	359966	86753
1357785374336021765	8747620	2980376	143	327127	78772
1357785374836574167	9241270	3132048	148	342927	82745
1357785375352730934	9910571	3422284	164	374850	90746
1357785375853241378	9054936	3196838	148	350022	85090
1357785376353766405	10100828	3437735	165	376342	90770
1357785376854314515	8931896	3149431	147	344753	83832
1357785377354864292	8879892	3131201	144	343833	83861
1357785377855388528	9226169	3215788	149	351689	85632
1357785378355910763	8446597	2829792	139	309939	74424
1357785378856426874	10544268	3550966	177	387650	93031
1357785379356932942	9554145	3280592	157	359427	86583
1357785379857451470	8543348	2884299	144	316745	75871
1357785380357994788	10690964	3570727	179	391163	93394
1357785380858507441	10216328	3435684	165	376393	90303
1357785381359005176	10174882	3444561	167	377364	90968
1357785381859557745	10934492	3615349	178	396050	95000
1357785382360054480	9029638	3170362	153	346554	83320
1357785382860571716	10081579	3439189	168	376339	90322
1357785383361093243	9142267	3000667	151	329721	79064
1357785383861603645	9910914	3315913	160	362853	87459
1357785384362152339	9468947	3233627	156	356317	86486
1357785384862629158	8383852	2931934	140	320595	77917
1357785385387363562	10737273	3593602	180	393687	95094
1357785385887892089	9719814	3338036	163	364597	88518
1357785386388388075	9192907	3219235	150	353279	85439
1357785386888869727	11051471	3716272	181	407773	97580
1357785387389474087	12615260	4151062	209	455824	109780
1357785387889989489	13188189	4340804	224	475225	113977
1357785388390524141	9271810	3075730	154	337861	80807
1357785388891093252	12157311	3932575	201	430258	102518
1357785389391611737	14597309	4782610	249	521814	123617
1357785389892215556	12130722	3856723	201	422910	99951
1357785390392836541	12595912	4087756	208	447387	106356
1357785390893440526	11089999	3695296	184	404060	96972
1357785391394063844	11382371	3743708	184	409796	99017
1357785391894664913	11167276	3719230	187	406813	97256
1357785392395186940	12807059	4158255	211	455129	108613
1357785392895722217	10915359	3660258	178	401064	96196
1357785393396257578	11265618	3309035	168	362621	86606
1357785393896803313	10685529	3664978	180	400790	96236
