#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1453734044213274531	automotive_bitcount	2000	49	1.300000	1.647000	2.185000	1001159262	116915707	370886634	330077	86642
1453734044738231568	automotive_bitcount	2000	50	1.300000	1.644000	2.179000	1000918481	102761590	355138797	442827	88027
1453734045263275313	automotive_bitcount	2000	50	1.300000	1.651000	2.190000	1000934633	115922979	373256849	189979	29662
1453734045782468911	automotive_bitcount	2000	51	1.300000	1.627000	2.159000	1000924140	117346627	369550116	336259	77993
1453734046308286568	automotive_bitcount	2000	51	1.300000	1.639000	2.174000	1000943917	99013597	366079314	304763	68123
1453734046833242687	automotive_bitcount	2000	51	1.300000	1.635000	2.169000	1001006997	99890706	361344064	297784	40218
1453734047358225013	automotive_bitcount	2000	51	1.300000	1.633000	2.166000	1000902510	117103040	368731631	291874	28925
1453734047883220130	automotive_bitcount	2000	51	1.300000	1.635000	2.169000	1000905998	116839658	373292989	296903	28518
1453734048408230121	automotive_bitcount	2000	51	1.300000	1.639000	2.174000	1000907247	104986257	363514752	438422	54982
1453734048933244028	automotive_bitcount	2000	52	1.300000	1.619000	2.148000	1000956520	95506225	358198364	365126	93424
1453734049458285059	automotive_bitcount	2000	52	1.300000	1.616000	2.142000	1000954173	117110297	369312419	300695	63950
1453734049983245174	automotive_bitcount	2000	52	1.300000	1.613000	2.140000	1000920650	116767109	371171648	298286	39583
1453734050503259054	automotive_bitcount	2000	52	1.300000	1.605000	2.129000	1000961333	106002784	365938089	342862	59797
1453734051028232167	automotive_bitcount	2000	52	1.300000	1.607000	2.130000	1000924884	92994306	356890549	294941	28384
1453734051553228570	automotive_bitcount	2000	52	1.300000	1.613000	2.140000	1000910052	117153173	368174873	293380	25135
1453734052078225307	automotive_bitcount	2000	52	1.300000	1.614000	2.140000	1000901128	116731180	367878384	292672	23130
1453734052603247376	automotive_bitcount	2000	52	1.300000	1.603000	2.125000	1000990587	111652643	368864600	294581	22100
1453734053128211736	automotive_bitcount	2000	52	1.300000	1.648000	2.185000	1000905455	87003309	362871381	293358	20551
1453734053653221971	automotive_bitcount	2000	52	1.300000	1.650000	2.187000	1000898381	117378169	365621383	295745	21243
1453734054178254996	automotive_bitcount	2000	52	1.300000	1.647000	2.185000	1000911690	116811359	370113496	305307	23677
1453734054703281062	automotive_bitcount	2000	52	1.300000	1.639000	2.173000	1000900022	116799385	371131348	296012	23691
1453734055228222337	automotive_bitcount	2000	52	1.300000	1.653000	2.193000	1000959067	118110080	364857647	367853	99362
1453734055753264027	automotive_bitcount	2000	52	1.300000	1.664000	2.206000	1000987028	114984656	347836434	2921926	1038930
1453734056278373757	automotive_bitcount	2000	52	1.300000	1.663000	2.206000	1000810329	112131834	364350308	191109	43981
1453734056803283196	automotive_bitcount	2000	52	1.300000	1.603000	2.127000	1000772555	115867012	371821304	192444	31221
1453734057328235968	automotive_bitcount	2000	52	1.300000	1.608000	2.132000	1000760883	116757877	371338651	295797	38523
1453734057853234905	automotive_bitcount	2000	52	1.300000	1.602000	2.124000	998942756	184495772	335215993	6388279	2035499
1453734058370648951	automotive_qsort1	2000	52	1.300000	1.603000	2.125000	1000880438	345443732	369828170	6817322	1018582
1453734058900671078	automotive_qsort1	2000	52	1.300000	1.793000	2.379000	1000884215	344600876	363684826	6865191	1134999
1453734059418360163	automotive_qsort1	2000	52	1.300000	1.772000	2.351000	1000888927	346623081	369391472	6800264	943543
1453734059945633799	automotive_qsort1	2000	52	1.300000	1.799000	2.387000	1000886865	345821220	369965562	6878501	932272
1453734060463359799	automotive_qsort1	2000	52	1.300000	1.797000	2.384000	1000886470	345774424	369916390	6906307	933178
1453734060990626058	automotive_qsort1	2000	52	1.300000	1.800000	2.388000	1000939110	339108248	365124727	7089767	1209596
1453734061508405390	automotive_qsort1	2000	52	1.300000	1.796000	2.383000	1000897628	345474035	369563072	6898267	964475
1453734062038405306	automotive_qsort1	2000	52	1.300000	1.802000	2.391000	1000879187	345628097	369710010	6872891	964933
1453734062558390545	automotive_qsort1	2000	52	1.300000	1.798000	2.385000	1000883846	346187748	370042306	6825597	934871
1453734063083407518	automotive_qsort1	2000	52	1.300000	1.795000	2.381000	1000886742	346279801	370376228	6841602	920175
1453734063608446864	automotive_qsort1	2000	52	1.300000	1.800000	2.388000	1000964552	346300471	369530803	6866664	940965
1453734064128394769	automotive_qsort1	2000	52	1.300000	1.796000	2.383000	1000896575	345571751	363504121	6877989	968353
1453734064645620891	automotive_qsort1	2000	52	1.300000	1.796000	2.383000	1001055360	345378920	369617918	6855296	997384
1453734065173382726	automotive_qsort1	2000	52	1.300000	1.789000	2.374000	1001028280	345982934	370577447	6838008	934258
1453734065700661938	automotive_qsort1	2000	52	1.300000	1.790000	2.375000	1001039070	345873177	370472903	6825589	945074
1453734066223685788	automotive_qsort1	2000	52	1.300000	1.778000	2.359000	1001030425	345093807	369480052	6883027	999322
1453734066743409440	automotive_qsort1	2000	52	1.300000	1.783000	2.366000	1001025495	346254915	370377830	6840277	909139
1453734067263416716	automotive_qsort1	2000	52	1.300000	1.800000	2.388000	1001025948	346349611	370443046	6832743	892930
1453734067783465741	automotive_qsort1	2000	52	1.300000	1.799000	2.387000	1001015137	348027321	371334862	6669163	851199
1453734068303564265	automotive_qsort1	2000	52	1.300000	1.799000	2.387000	1001147695	348234440	371517691	6666294	812181
1453734068828413564	automotive_qsort1	2000	52	1.300000	1.802000	2.391000	1001097390	346387884	370579054	6754753	923801
1453734069345638971	automotive_qsort1	2000	52	1.300000	1.800000	2.388000	1000908420	345930407	369886574	6888678	925372
