#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357189090405526650	1112978	33528	41272	2284	458
1357189090906323427	224110	22322	29999	1579	393
1357189091407056036	204704	21952	29745	1530	418
1357189091907712730	199989	21986	29732	1562	402
1357189092408361090	197057	21883	29829	1585	394
1357189092908982283	196395	21862	28519	1543	406
1357189093409606727	198832	21858	29112	1582	438
1357189093910233962	407147	46812	67381	4765	1286
1357189094410852739	203756	23601	28851	1661	371
1357189094911518974	193616	21793	29196	1734	568
1357189095412150500	222241	26453	35382	2274	517
1357189095912828735	196625	20849	27502	1986	405
1357189096413560387	196376	22752	31379	1706	394
1357189096914218247	196058	22037	29738	1596	407
1357189097414884940	194814	21938	28730	1606	454
1357189097915526509	411323	47146	67262	4608	1225
1357189098416162535	202567	23651	28381	1649	397
1357189098916850020	193691	21812	28727	1576	386
1357189099417488422	202117	21844	28385	1614	378
1357189099918128657	196789	22039	30376	1572	394
1357189100418788767	195501	21134	27976	1471	453
1357189100919437127	200689	22793	30620	1727	406
1357189101420183487	194735	21985	29178	1561	391
1357189101920834514	430924	49030	69653	4736	1373
1357189102421550498	185601	20073	24339	1512	460
1357189102922223900	202921	21947	28735	1613	530
1357189103422884468	204209	21815	28758	1582	458
1357189103923554662	198352	22045	30132	1563	462
1357189104424306021	198343	21968	29185	1578	462
1357189104924984131	197978	21973	29877	1628	442
1357189105425649325	197647	21966	28723	1579	466
1357189105926302143	424960	47120	67722	4576	1193
1357189106427133294	202310	23642	29139	1727	469
1357189106927803987	222606	21851	28194	1603	468
1357189107428563722	205307	21924	28577	1671	392
1357189107929321498	196620	22049	30165	1623	462
1357189108430086358	198271	21977	29116	1581	454
1357189108930846884	196498	21934	29202	1579	442
1357189109431604369	195741	21943	28844	1572	462
1357189109932366437	408271	47040	67073	4644	1347
1357189110433123880	209044	23647	28388	1684	488
1357189110933878823	199886	21092	27035	1498	483
1357189111434770932	206068	22625	29208	1823	503
1357189111935521750	201573	21344	28745	1494	405
1357189112436261027	195527	22584	30307	1731	395
1357189112937075511	194783	21126	27866	1471	417
1357189113437835038	195990	22728	30081	1728	427
1357189113938596606	427537	48937	68578	4666	1282
1357189114439413423	542746	23871	32066	1783	401
1357189114940238408	303825	21442	25424	1498	376
1357189115441041434	309506	21793	28445	1550	385
1357189115942022793	310103	21936	29729	1617	375
1357189116444825479	303771	21927	29503	1576	390
1357189116945662380	310391	22016	30426	1618	401
1357189117446489448	304898	21996	30056	1675	523
1357189117947364974	574240	50831	69778	4907	1425
1357189118448238792	314660	22997	28588	1699	445
1357189118949051693	306886	21930	28921	1618	394
1357189119449822344	317868	21800	28246	1539	386
1357189119950509787	306069	22037	30017	1598	390
1357189120451176397	311214	21957	29068	1528	382
1357189120951888549	305116	21983	29142	1616	398
1357189121452700575	310367	22298	32450	1717	379
1357189121953391643	563575	53029	70941	4868	1270
1357189122454052503	314085	23706	28972	1658	390
1357189122954824613	311033	21931	29448	1524	382
1357189123455592472	283905	21818	28110	2146	422
1357189123956526165	304854	21768	29379	1793	566
1357189124457320316	316864	22065	29603	1641	446
1357189124958157967	313321	21990	28981	1584	446
1357189125458998368	309421	21896	28733	1555	434
1357189125959818686	523494	50384	67278	4744	1250
1357189126460792045	319536	21288	29527	1647	448
1357189126961641738	313332	21994	29943	1596	394
1357189127462437181	318750	22061	30140	1584	458
1357189127963262832	312378	22093	29516	1582	474
1357189128464098608	312782	22213	32531	1649	464
1357189128964958884	309148	21561	25602	1555	472
1357189129465773618	307299	21983	28868	1610	446
1357189129966616269	521165	46933	65821	4511	1159
1357189130467373421	309837	23620	29205	1631	378
1357189130968140864	311292	22016	29293	1552	310
1357189131470268260	303299	21975	29500	1558	378
1357189131971070703	308538	22861	33384	1661	368
1357189132472080312	303948	20017	24383	1359	483
1357189132972839547	320447	23320	31177	1715	450
1357189133473646490	308609	21852	29387	1576	447
1357189133974513224	545506	49518	68342	4926	1328
1357189134475214584	322395	23661	29230	1722	465
1357189134975916069	310889	22018	29898	1631	442
1357189135476631012	314233	21980	29008	1620	486
1357189135977373038	308354	22039	29948	1570	470
1357189136478251314	307488	22030	29882	1574	426
1357189136978938049	308024	21898	29086	1496	382
1357189137479643951	301905	21973	29040	1602	454
1357189137980353727	533918	47409	66251	4669	1244
1357189138481165878	311467	23828	30018	1652	411
1357189138982061654	320577	22039	30392	1598	370
1357189139482861389	304395	21987	30009	1659	406
1357189139983688540	306269	22031	29911	1628	438
1357189140484530941	309767	21928	28474	1573	466
1357189140985342717	306469	21960	29327	1626	474
1357189141487652363	317148	21987	29379	1575	458
1357189141988414181	497330	44646	62918	4363	1077
1357189142489226541	312302	20084	24943	1594	432
1357189142990027650	314130	21921	29202	1607	442
1357189143490868635	308236	21885	28964	1595	450
1357189143991786702	314176	21813	28699	1595	458
1357189144492602811	308707	21914	29491	1597	446
1357189144993405629	315007	21915	29575	1579	438
1357189145494222155	307312	21975	28524	1617	462
1357189145995010723	1119926	48238	68733	4711	1297
1357189146497821785	1163424	23326	29708	1690	425
1357189146998539394	1185105	21985	30410	1711	466
1357189147499365420	1162789	22052	29763	1631	430
1357189148000207988	1156524	22227	32746	1673	396
1357189148501007348	1173778	21795	28784	1604	442
1357189149002031623	1142977	21580	25853	1481	404
1357189149502715441	1177995	21827	28554	1587	388
1357189150003410676	1331803	47325	62603	4344	1107
1357189150504085370	1188440	23521	30413	1706	373
1357189151004733730	1107649	22011	29915	2041	422
1357189151505609381	1180957	21734	28947	2158	441
1357189152006323532	1134517	22341	29754	1690	379
1357189152507241433	1177199	21615	29317	1630	394
1357189153007960293	1135517	21870	28976	1594	390
1357189153508681653	1170298	22255	31852	1692	436
1357189154009465304	1380625	49252	63200	4688	1426
1357189154510194497	1180603	23857	30726	1693	401
1357189155010903565	1165141	22019	29917	1640	458
1357189155511662300	1165046	22360	32791	1792	411
1357189156012385743	1181306	25360	31294	1573	445
1357189156513115769	1150494	22275	33487	1664	404
1357189157013838587	1177681	21562	25999	1559	444
1357189157514565281	1135383	21904	29714	1597	390
1357189158015304682	1389600	45134	63673	4446	1138
1357189158516016417	1145477	23702	34441	1710	395
1357189159016809735	1182366	22024	29737	1605	386
1357189159517550178	1131778	21676	25998	1522	404
1357189160018272663	1175888	21912	28721	1584	398
1357189160519044272	1126848	22307	32274	1758	472
1357189161019771674	1183074	21555	25766	1510	392
1357189161520652408	1141446	21995	29007	1564	405
1357189162021332393	1441931	50784	70764	5041	1576
1357189162522208419	1170700	23300	30512	1746	441
1357189163022966278	1170046	21972	30066	1624	413
1357189163523766721	1169176	22006	29160	1561	423
1357189164024530373	1140066	22223	32802	1672	432
1357189164525280816	1179404	21669	26312	1566	400
1357189165026017884	1130208	22200	29569	1571	450
1357189165526783660	1176253	21488	28370	1556	526
1357189166027534978	1363777	48940	68530	4786	1313
1357189166528333004	1190224	23189	29811	1620	380
1357189167029102156	1138881	21982	30469	1674	447
1357189167529853140	1178926	21981	29611	1586	398
1357189168030644167	1137935	21862	28952	1564	450
1357189168531382860	1169981	21879	28647	1555	406
1357189169032154886	1144043	22200	29463	1584	402
1357189169532838413	1068029	21543	28667	1524	418
1357189170033617730	1369421	47648	66804	4751	1389
1357189170534316299	1182095	23807	31639	1699	423
1357189171035062617	1154796	21657	25440	1600	484
1357189171535791685	1169236	21739	27950	1631	486
1357189172036633378	1165042	22219	33227	1632	516
1357189172537379612	1159344	21924	29021	1592	402
1357189173038101972	1176576	21914	26457	1519	420
1357189173538859915	1132442	21816	31716	1655	396
1357189174039580442	1373768	44670	60130	4351	1076
1357189174540282885	1139997	23461	31557	1784	402
1357189175040968953	1186497	21557	25538	1611	513
1357189175541706313	1141918	21993	28699	1595	454
