#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357211688335350539	775331	19223	21933	1607	354
1357211688836595522	119386	17063	21668	1475	436
1357211689337814755	107914	15912	20120	1149	396
1357211689838741906	226534	38869	52190	3848	1242
1357211690339665932	112642	17182	21761	1301	385
1357211690840572499	106351	15895	19959	1084	376
1357211691341549192	117017	17278	21702	1165	388
1357211691842464467	106367	15931	20061	1158	444
1357211692343360035	113331	17308	21600	1211	408
1357211692844227603	107131	15809	19783	1131	368
1357211693345198878	109596	17274	21372	1258	447
1357211693846308737	198864	39326	51579	4050	1279
1357211694347548386	106390	15883	20071	1117	384
1357211694848494954	111626	17284	21784	1169	406
1357211695349444479	111057	15859	19640	1089	374
1357211695850420922	110240	17295	21670	1124	380
1357211696351439489	106444	15819	20016	1096	380
1357211696852395056	110026	17305	21795	1208	387
1357211697353465957	105542	15870	19578	1126	375
1357211697854421649	223953	39281	51308	3913	1252
1357211698355387508	113141	17239	22124	1161	388
1357211698856400950	106720	15829	19828	1099	376
1357211699357576558	116607	17280	21783	1179	411
1357211699858530542	105379	15891	19781	1122	381
1357211700359469943	111325	17284	21377	1135	392
1357211700860425219	105453	15824	19657	1141	388
1357211701361457744	111794	17295	21649	1098	393
1357211701862470061	242434	39293	51347	3893	1309
1357211702363666128	109726	15927	20182	1175	420
1357211702864637945	111136	17272	21710	1151	390
1357211703365595512	109006	15842	19668	1174	385
1357211703866619955	110903	17267	21326	1222	388
1357211704367840354	104443	15901	19733	1130	368
1357211704868803838	109747	17235	21287	1174	381
1357211705369767822	105372	15885	19881	1131	368
1357211705870738431	220113	38329	50159	3858	1213
1357211706371772248	111923	17261	22094	1272	418
1357211706872684774	104675	15861	19903	1130	364
1357211707373619633	115152	17264	21642	1146	397
1357211707874573659	103934	15831	19731	1143	391
1357211708375512601	109641	17328	21906	1208	402
1357211708876515377	103725	15864	19886	1086	378
1357211709377702444	109873	17350	21555	1169	438
1357211709878664094	224137	39167	51613	3929	1274
1357211710379625703	106323	15949	20262	1173	391
1357211710880539562	110085	17289	21509	1196	380
1357211711381542755	108165	15870	19876	1092	360
1357211711882517988	110430	17226	21795	1160	421
1357211712383652805	330257	15841	19662	1165	411
1357211712884764872	186100	17277	21538	1133	393
1357211713386004897	175870	15899	19773	1241	601
1357211713887126505	309682	40074	53316	4038	1179
1357211714388344447	179782	17089	20741	2276	378
1357211714889674221	164415	15331	18570	1607	387
1357211715390997037	190994	17221	21570	1132	508
1357211715892232979	196543	19401	24276	1374	330
1357211716393403670	180866	17208	21073	1178	376
1357211716894600153	179724	15854	19889	1128	460
1357211717395895261	188035	17223	21608	1196	464
1357211717897035328	297886	39125	51787	3941	1308
1357211718398116687	180490	15877	19738	1107	364
1357211718899311337	184329	17194	21348	1227	384
1357211719400885027	180724	15825	19825	1134	371
1357211719901956052	185770	17322	21467	1212	446
1357211720403023327	177969	15875	19422	1078	360
1357211720904148894	180502	17179	20928	1162	379
1357211721405219336	179478	15815	19512	1136	357
1357211721906383819	297345	39172	51243	3982	1236
1357211722407646427	184873	17282	21804	1149	368
1357211722908807661	179752	15879	19384	1136	368
1357211723410094769	185888	17245	21278	1179	389
