Start:	1428605490301443038
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.500294219	41208195	r0FF
     0.500294219	800422	r01B
     0.500294219	61183	r073
     0.500294219	0	r075
     0.500294219	7147823	r004
     0.500294219	800568	r016
     0.500294219	61203	r017
     1.001010646	17255570	r0FF
     1.001010646	271012	r01B
     1.001010646	4486	r073
     1.001010646	0	r075
     1.001010646	1708642	r004
     1.001010646	271003	r016
     1.001010646	4477	r017
     1.501646698	27474871	r0FF
     1.501646698	464111	r01B
     1.501646698	29982	r073
     1.501646698	0	r075
     1.501646698	3608195	r004
     1.501646698	464242	r016
     1.501646698	29991	r017
     2.002320791	16243251	r0FF
     2.002320791	261945	r01B
     2.002320791	3706	r073
     2.002320791	0	r075
     2.002320791	1529937	r004
     2.002320791	261945	r016
     2.002320791	3700	r017
     2.502922718	15388168	r0FF
     2.502922718	210380	r01B
     2.502922718	1835	r073
     2.502922718	0	r075
     2.502922718	1418874	r004
     2.502922718	210274	r016
     2.502922718	1830	r017
     3.003534311	15526507	r0FF
     3.003534311	301135	r01B
     3.003534311	22595	r073
     3.003534311	0	r075
     3.003534311	2349420	r004
     3.003534311	301136	r016
     3.003534311	22606	r017
     3.504147072	14832981	r0FF
     3.504147072	248491	r01B
     3.504147072	3426	r073
     3.504147072	0	r075
     3.504147072	1443834	r004
     3.504147072	248471	r016
     3.504147072	3414	r017
     4.004772832	16733710	r0FF
     4.004772832	279295	r01B
     4.004772832	4128	r073
     4.004772832	0	r075
     4.004772832	1608511	r004
     4.004772832	279425	r016
     4.004772832	4132	r017
     4.505391051	15999095	r0FF
     4.505391051	212089	r01B
     4.505391051	2138	r073
     4.505391051	0	r075
     4.505391051	1536912	r004
     4.505391051	212097	r016
     4.505391051	2132	r017
     5.005990478	17525203	r0FF
     5.005990478	295033	r01B
     5.005990478	2678	r073
     5.005990478	0	r075
     5.005990478	1768333	r004
     5.005990478	294912	r016
     5.005990478	2680	r017
     5.506615363	10838241	r0FF
     5.506615363	216391	r01B
     5.506615363	1822	r073
     5.506615363	0	r075
     5.506615363	1336876	r004
     5.506615363	216497	r016
     5.506615363	1822	r017
     6.007315082	12294359	r0FF
     6.007315082	177737	r01B
     6.007315082	1543	r073
     6.007315082	0	r075
     6.007315082	1404725	r004
     6.007315082	177738	r016
     6.007315082	1543	r017
     6.507951967	13769992	r0FF
     6.507951967	175937	r01B
     6.507951967	1993	r073
     6.507951967	0	r075
     6.507951967	1159671	r004
     6.507951967	175929	r016
     6.507951967	1992	r017
     7.008596144	17297561	r0FF
     7.008596144	292020	r01B
     7.008596144	2316	r073
     7.008596144	0	r075
     7.008596144	1726832	r004
     7.008596144	292036	r016
     7.008596144	2316	r017
     7.509219238	15872138	r0FF
     7.509219238	243985	r01B
     7.509219238	2188	r073
     7.509219238	0	r075
     7.509219238	1473428	r004
     7.509219238	243845	r016
     7.509219238	2189	r017
     8.009834624	13490666	r0FF
     8.009834624	198292	r01B
     8.009834624	2454	r073
     8.009834624	0	r075
     8.009834624	1448557	r004
     8.009834624	198306	r016
     8.009834624	2457	r017
     8.510551134	11505775	r0FF
     8.510551134	220564	r01B
     8.510551134	5330	r073
     8.510551134	0	r075
     8.510551134	1559218	r004
     8.510551134	220687	r016
     8.510551134	5331	r017
     9.011167186	17676223	r0FF
     9.011167186	319372	r01B
     9.011167186	4799	r073
     9.011167186	0	r075
     9.011167186	1763464	r004
     9.011167186	319268	r016
     9.011167186	4802	r017
     9.511792114	16522732	r0FF
     9.511792114	216958	r01B
     9.511792114	3920	r073
     9.511792114	0	r075
     9.511792114	1604405	r004
     9.511792114	216945	r016
     9.511792114	3916	r017
    10.012456083	16049167	r0FF
    10.012456083	217629	r01B
    10.012456083	2656	r073
    10.012456083	0	r075
    10.012456083	1541709	r004
    10.012456083	217622	r016
    10.012456083	2655	r017
    10.513117385	14981762	r0FF
    10.513117385	233133	r01B
    10.513117385	2165	r073
    10.513117385	0	r075
    10.513117385	1417238	r004
    10.513117385	233145	r016
    10.513117385	2164	r017
    11.013732479	9908038	r0FF
    11.013732479	201103	r01B
    11.013732479	1698	r073
    11.013732479	0	r075
    11.013732479	1591472	r004
    11.013732479	201085	r016
    11.013732479	1699	r017
    11.514385198	13773220	r0FF
    11.514385198	168302	r01B
    11.514385198	2113	r073
    11.514385198	0	r075
    11.514385198	1143316	r004
    11.514385198	168438	r016
    11.514385198	2112	r017
    12.015032292	16414395	r0FF
    12.015032292	221410	r01B
    12.015032292	3204	r073
    12.015032292	0	r075
    12.015032292	1597199	r004
    12.015032292	221278	r016
    12.015032292	3208	r017
    12.515674845	15961286	r0FF
    12.515674845	254142	r01B
    12.515674845	2325	r073
    12.515674845	0	r075
    12.515674845	1500793	r004
    12.515674845	254132	r016
    12.515674845	2320	r017
    13.016307480	17198827	r0FF
    13.016307480	252692	r01B
    13.016307480	2371	r073
    13.016307480	0	r075
    13.016307480	1738613	r004
    13.016307480	252732	r016
    13.016307480	2374	r017
    13.517150866	10712216	r0FF
    13.517150866	206087	r01B
    13.517150866	4778	r073
    13.517150866	0	r075
    13.517150866	1657512	r004
    13.517150866	206181	r016
    13.517150866	4781	r017
    14.017819002	14906493	r0FF
    14.017819002	205115	r01B
    14.017819002	2101	r073
    14.017819002	0	r075
    14.017819002	1518944	r004
    14.017819002	205101	r016
    14.017819002	2096	r017
    14.518479263	16020508	r0FF
    14.518479263	256013	r01B
    14.518479263	2099	r073
    14.518479263	0	r075
    14.518479263	1516079	r004
    14.518479263	256045	r016
    14.518479263	2099	r017
    15.019150274	19442640	r0FF
    15.019150274	291524	r01B
    15.019150274	13587	r073
    15.019150274	0	r075
    15.019150274	2037675	r004
    15.019150274	291501	r016
    15.019150274	13593	r017
    15.519780576	15836797	r0FF
    15.519780576	223117	r01B
    15.519780576	3174	r073
    15.519780576	0	r075
    15.519780576	1501653	r004
    15.519780576	223013	r016
    15.519780576	3170	r017
    16.020856003	8757793	r0FF
    16.020856003	154058	r01B
    16.020856003	3055	r073
    16.020856003	0	r075
    16.020856003	1070179	r004
    16.020856003	154040	r016
    16.020856003	3058	r017
    16.521531056	41592587	r0FF
    16.521531056	878893	r01B
    16.521531056	44203	r073
    16.521531056	0	r075
    16.521531056	6164147	r004
    16.521531056	879022	r016
    16.521531056	44211	r017
    17.022231192	35406191	r0FF
    17.022231192	774713	r01B
    17.022231192	5281	r073
    17.022231192	0	r075
    17.022231192	4899544	r004
    17.022231192	774686	r016
    17.022231192	5275	r017
    17.522902036	29055567	r0FF
    17.522902036	607054	r01B
    17.522902036	4349	r073
    17.522902036	0	r075
    17.522902036	3777609	r004
    17.522902036	607094	r016
    17.522902036	4344	r017
    18.023546631	86389304	r0FF
    18.023546631	1948472	r01B
    18.023546631	122203	r073
    18.023546631	0	r075
    18.023546631	12775355	r004
    18.023546631	1948353	r016
    18.023546631	122212	r017
    18.524347225	14167249	r0FF
    18.524347225	234907	r01B
    18.524347225	6550	r073
    18.524347225	0	r075
    18.524347225	1789473	r004
    18.524347225	234884	r016
    18.524347225	6545	r017
    19.025001278	20058588	r0FF
    19.025001278	380505	r01B
    19.025001278	6908	r073
    19.025001278	0	r075
    19.025001278	2780566	r004
    19.025001278	380536	r016
    19.025001278	6906	r017
    19.525661247	16444045	r0FF
    19.525661247	263287	r01B
    19.525661247	3035	r073
    19.525661247	0	r075
    19.525661247	1571072	r004
    19.525661247	263376	r016
    19.525661247	3031	r017
    20.026306925	16737459	r0FF
    20.026306925	265083	r01B
    20.026306925	3810	r073
    20.026306925	0	r075
    20.026306925	1623153	r004
    20.026306925	264998	r016
    20.026306925	3813	r017
    20.526976478	17134668	r0FF
    20.526976478	248177	r01B
    20.526976478	2491	r073
    20.526976478	0	r075
    20.526976478	1722391	r004
    20.526976478	248143	r016
    20.526976478	2502	r017
    21.028282155	16637168	r0FF
    21.028282155	289105	r01B
    21.028282155	13132	r073
    21.028282155	0	r075
    21.028282155	1926394	r004
    21.028282155	289220	r016
    21.028282155	13125	r017
    21.528955041	10574899	r0FF
    21.528955041	220774	r01B
    21.528955041	2702	r073
    21.528955041	0	r075
    21.528955041	1367416	r004
    21.528955041	220797	r016
    21.528955041	2695	r017
    22.029590511	16194353	r0FF
    22.029590511	231506	r01B
    22.029590511	3581	r073
    22.029590511	0	r075
    22.029590511	1549230	r004
    22.029590511	231393	r016
    22.029590511	3583	r017
    22.530252814	15742688	r0FF
    22.530252814	215465	r01B
    22.530252814	2064	r073
    22.530252814	0	r075
    22.530252814	1499008	r004
    22.530252814	215568	r016
    22.530252814	2064	r017
    23.030914575	18597108	r0FF
    23.030914575	311346	r01B
    23.030914575	2587	r073
    23.030914575	0	r075
    23.030914575	1978559	r004
    23.030914575	311370	r016
    23.030914575	2584	r017
    23.531636878	16190423	r0FF
    23.531636878	230113	r01B
    23.531636878	5365	r073
    23.531636878	0	r075
    23.531636878	1734859	r004
    23.531636878	230112	r016
    23.531636878	5372	r017
    24.032377098	9811493	r0FF
    24.032377098	190587	r01B
    24.032377098	3297	r073
    24.032377098	0	r075
    24.032377098	1483041	r004
    24.032377098	190546	r016
    24.032377098	3296	r017
    24.533008485	15911032	r0FF
    24.533008485	225721	r01B
    24.533008485	2356	r073
    24.533008485	0	r075
    24.533008485	1506926	r004
    24.533008485	225603	r016
    24.533008485	2351	r017
    25.033656413	22706928	r0FF
    25.033656413	402841	r01B
    25.033656413	7487	r073
    25.033656413	0	r075
    25.033656413	3002195	r004
    25.033656413	402851	r016
    25.033656413	7492	r017
    25.534290550	17275363	r0FF
    25.534290550	241468	r01B
    25.534290550	4437	r073
    25.534290550	0	r075
    25.534290550	1737312	r004
    25.534290550	241473	r016
    25.534290550	4436	r017
    26.034951061	13979991	r0FF
    26.034951061	178518	r01B
    26.034951061	2653	r073
    26.034951061	0	r075
    26.034951061	1163251	r004
    26.034951061	178607	r016
    26.034951061	2651	r017
    26.535573448	8072805	r0FF
    26.535573448	161095	r01B
    26.535573448	1635	r073
    26.535573448	0	r075
    26.535573448	1336310	r004
    26.535573448	160999	r016
    26.535573448	1634	r017
    27.036213376	19018976	r0FF
    27.036213376	320939	r01B
    27.036213376	13112	r073
    27.036213376	0	r075
    27.036213376	1956858	r004
    27.036213376	320934	r016
    27.036213376	13120	r017
    27.536849805	15978378	r0FF
    27.536849805	214480	r01B
    27.536849805	2991	r073
    27.536849805	0	r075
    27.536849805	1530733	r004
    27.536849805	214507	r016
    27.536849805	2982	r017
    28.037520691	16227719	r0FF
    28.037520691	223517	r01B
    28.037520691	3492	r073
    28.037520691	0	r075
    28.037520691	1559310	r004
    28.037520691	223540	r016
    28.037520691	3493	r017
    28.538314203	17641830	r0FF
    28.538314203	296261	r01B
    28.538314203	5999	r073
    28.538314203	0	r075
    28.538314203	1766637	r004
    28.538314203	296238	r016
    28.538314203	6001	r017
    29.039455631	10879078	r0FF
    29.039455631	203789	r01B
    29.039455631	2206	r073
    29.039455631	0	r075
    29.039455631	1651962	r004
    29.039455631	203781	r016
    29.039455631	2206	r017
    29.540103392	14597585	r0FF
    29.540103392	211975	r01B
    29.540103392	2095	r073
    29.540103392	0	r075
    29.540103392	1495868	r004
    29.540103392	211962	r016
    29.540103392	2094	r017
    30.040751029	16251335	r0FF
    30.040751029	263388	r01B
