#Timestamp	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	GPU Frequency(MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Current(A)	GPU Power(W)	RAM Voltage(V)	RAM Current(A)	RAM Power(W)
1433789818684274540	1400 56 1.200000 0.254000 0.318000 1500 54 1.000000 0.408000 0.445000 600 56 0.900000 0.093000 0.092000 1.200000 0.071000 0.086000
1433789819212096013	1400 56 1.200000 0.242000 0.303000 1500 54 1.000000 0.344000 0.375000 600 56 0.900000 0.093000 0.092000 1.200000 0.063000 0.076000
1433789819744262143	1400 56 1.200000 0.251000 0.315000 1500 54 1.000000 0.342000 0.373000 600 56 0.900000 0.094000 0.093000 1.200000 0.058000 0.070000
1433789820279463058	1400 56 1.200000 0.242000 0.303000 1500 54 1.000000 0.344000 0.375000 600 56 0.900000 0.093000 0.092000 1.200000 0.068000 0.082000
1433789820804540828	1400 56 1.200000 0.255000 0.319000 1500 54 1.000000 0.342000 0.373000 600 56 0.900000 0.093000 0.092000 1.200000 0.058000 0.070000
1433789821344261484	1400 56 1.200000 0.243000 0.304000 1500 54 1.000000 0.343000 0.374000 600 56 0.900000 0.094000 0.093000 1.200000 0.063000 0.076000
1433789821872604414	1400 56 1.200000 0.255000 0.320000 1500 54 1.000000 0.343000 0.374000 600 56 0.900000 0.094000 0.093000 1.200000 0.064000 0.077000
1433789822404269004	1400 56 1.200000 0.241000 0.302000 1500 55 1.000000 0.343000 0.374000 600 56 0.900000 0.094000 0.093000 1.200000 0.056000 0.068000
1433789822932235685	1400 56 1.200000 0.250000 0.313000 1500 55 1.000000 0.344000 0.375000 600 56 0.900000 0.093000 0.092000 1.200000 0.064000 0.077000
1433789823469343013	1400 56 1.200000 0.250000 0.313000 1500 54 1.000000 0.342000 0.373000 600 56 0.900000 0.093000 0.092000 1.200000 0.057000 0.069000
1433789824004264013	1400 56 1.200000 0.244000 0.306000 1500 55 1.000000 0.345000 0.377000 600 56 0.900000 0.094000 0.093000 1.200000 0.065000 0.079000
1433789824531974736	1400 56 1.200000 0.254000 0.318000 1500 55 1.000000 0.342000 0.373000 600 56 0.900000 0.093000 0.092000 1.200000 0.056000 0.068000
1433789825069379481	1400 56 1.200000 0.241000 0.301000 1500 54 1.000000 0.344000 0.375000 600 56 0.900000 0.094000 0.093000 1.200000 0.063000 0.076000
1433789825597846744	1400 56 1.200000 0.255000 0.319000 1500 54 1.000000 0.343000 0.374000 600 56 0.900000 0.093000 0.092000 1.200000 0.059000 0.071000
1433789826139257439	1400 56 1.200000 0.244000 0.306000 1500 54 1.000000 0.344000 0.375000 600 56 0.900000 0.093000 0.092000 1.200000 0.066000 0.080000
1433789826669571407	1400 56 1.200000 0.251000 0.315000 1500 55 1.000000 0.343000 0.374000 600 56 0.900000 0.093000 0.092000 1.200000 0.060000 0.073000
1433789827209273480	1400 56 1.200000 0.252000 0.316000 1500 55 1.000000 0.345000 0.377000 600 56 0.900000 0.094000 0.093000 1.200000 0.064000 0.077000
1433789827739256990	1400 56 1.200000 0.249000 0.312000 1500 55 1.000000 0.343000 0.374000 600 56 0.900000 0.094000 0.093000 1.200000 0.065000 0.079000
1433789828269030918	1400 56 1.200000 0.254000 0.318000 1500 55 1.000000 0.343000 0.374000 600 56 0.900000 0.093000 0.092000 1.200000 0.058000 0.070000
1433789828804271334	1400 56 1.200000 0.243000 0.304000 1500 54 1.000000 0.344000 0.375000 600 56 0.900000 0.093000 0.092000 1.200000 0.065000 0.079000
1433789829324419448	1400 56 1.200000 0.253000 0.317000 1500 55 1.000000 0.343000 0.374000 600 56 0.900000 0.093000 0.092000 1.200000 0.057000 0.069000
1433789829869330719	1400 56 1.200000 0.246000 0.308000 1500 54 1.000000 0.343000 0.374000 600 56 0.900000 0.093000 0.092000 1.200000 0.066000 0.080000
1433789830404412386	1400 56 1.200000 0.250000 0.313000 1500 54 1.000000 0.342000 0.373000 600 56 0.900000 0.093000 0.092000 1.200000 0.057000 0.069000
1433789830939291928	1400 56 1.200000 0.246000 0.308000 1500 55 1.000000 0.344000 0.375000 600 56 0.900000 0.093000 0.092000 1.200000 0.064000 0.077000
1433789831479234376	1400 56 1.200000 0.253000 0.317000 1500 54 1.000000 0.344000 0.375000 600 56 0.900000 0.093000 0.092000 1.200000 0.064000 0.077000
1433789832012002256	1400 56 1.200000 0.250000 0.313000 1500 55 1.000000 0.343000 0.374000 600 56 0.900000 0.093000 0.092000 1.200000 0.058000 0.070000
1433789832544309137	1400 56 1.200000 0.289000 0.362000 1500 54 1.000000 0.345000 0.377000 600 56 0.900000 0.093000 0.092000 1.200000 0.070000 0.085000
1433789833071978236	1400 56 1.200000 0.252000 0.316000 1500 55 1.000000 0.343000 0.374000 600 56 0.900000 0.094000 0.093000 1.200000 0.056000 0.068000
1433789833609367939	1400 56 1.200000 0.239000 0.299000 1500 54 1.000000 0.345000 0.377000 600 56 0.900000 0.093000 0.092000 1.200000 0.071000 0.086000
1433789834129444221	1400 56 1.200000 0.252000 0.315000 1500 54 1.000000 0.342000 0.373000 600 56 0.900000 0.093000 0.092000 1.200000 0.055000 0.066000
1433789834669339211	1400 56 1.200000 0.239000 0.299000 1500 55 1.000000 0.344000 0.375000 600 56 0.900000 0.094000 0.093000 1.200000 0.067000 0.081000
1433789835204520628	1400 56 1.200000 0.254000 0.318000 1500 55 1.000000 0.343000 0.374000 600 56 0.900000 0.093000 0.092000 1.200000 0.059000 0.071000
1433789835744281535	1400 56 1.200000 0.244000 0.306000 1500 54 1.000000 0.344000 0.375000 600 56 0.900000 0.094000 0.093000 1.200000 0.070000 0.085000
1433789836269322015	1400 56 1.200000 0.251000 0.315000 1500 54 1.000000 0.343000 0.374000 600 56 0.900000 0.093000 0.092000 1.200000 0.057000 0.069000
