#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1453743485163689249	600517036	119380858	197033082	7198751	5180984
1453743485664404842	600881875	78139139	225222350	306710	61663
1453743486164940393	600641901	43405620	212115441	296235	37360
1453743486665469485	600636477	78553905	224339870	292556	32916
1453743487165996703	600632797	75102572	224525882	290074	26739
1453743487666529920	600634747	47017371	211019221	353366	117561
1453743488167069720	600650909	77304261	227646962	191660	29433
1453743488667608561	600644453	67655788	224804387	356697	65895
1453743489168164028	600667050	55256276	212137335	295977	59261
1453743489668757660	600712394	78242876	229232887	297248	39181
1453743490169328460	600681707	51021885	218286527	382412	87625
1453743490669867175	600649027	71666674	215487205	295114	37522
1453743491170400599	600639978	78175076	227556776	293334	28140
1453743491670927939	600633534	43640863	215436477	298758	27770
1453743492171461404	600640141	78327636	220608899	292968	22572
1453743492671993660	600638312	78164672	228007856	287838	21106
1453743493172523458	600635007	43160799	213769245	290946	18857
1453743493673058172	600638931	79359247	221724730	375274	98322
1453743494173634094	600693154	78139388	225525966	295211	35676
1453743494674164141	600635027	43474897	210915448	294944	30333
1453743495174696771	600639393	78738339	224874248	325227	39718
1453743495675243234	600654435	70331851	223017945	294542	32317
1453743496175773572	600636861	51518386	212700071	292446	25080
1453743496676301743	600633775	78262541	227986218	289775	21853
1453743497176828831	600633416	59501926	221322768	290756	20664
1453743497677413543	600699084	62390301	211847208	293255	23938
1453743498177952630	600647547	78219887	228798474	290793	20628
1453743498678483759	600636159	48169183	217901187	294755	25961
1453743499179087345	600724598	72130905	218087426	126987	15264
1453743499679624557	600640756	78179580	226665421	314219	78254
1453743500180166476	600652451	43844169	215992666	298032	35099
1453743500680733395	600679811	78352614	219917977	324602	46510
1453743501181276814	600652907	78202978	228427443	293455	25763
1453743501681805691	600635187	43177553	211042921	293600	24804
1453743502182339151	600639210	78745419	222537736	295550	22879
1453743502682878611	600646994	78111090	225059965	292077	22636
1453743503183408737	600635059	43477114	211870318	291102	20705
1453743503683991863	600700145	78504651	226063888	291415	19603
1453743504184518531	600632151	71893415	222125420	293937	19338
1453743504685048698	600635110	49916430	212225843	292087	19006
1453743505185581657	600639023	78449201	227201720	315057	28986
1453743505686118990	600643108	57463013	220197253	329205	39173
1453743506186664865	600656122	64770285	213843182	297977	29507
1453743506687201698	600643948	78206630	227274898	295916	24939
1453743507187737572	600642588	45695713	214718358	295174	23871
1453743507688271322	600640185	76188020	218393644	290866	22203
1453743508188860904	600705849	78406220	227281869	328476	47717
1453743508689397111	600643830	43136946	214969843	292013	28712
1453743509189932568	600641854	78966007	221774605	313878	39333
1453743509690486483	600654171	179575194	212251157	5637006	2044141
1453743510191080814	600714845	225465717	241684264	2173489	629965
1453743510691672645	600709427	225511974	240305669	2246936	669441
1453743511192375726	600843008	223325654	239270683	2372170	811209
1453743511692998807	600744600	225047010	240134610	2245631	746677
1453743512193650970	600784708	225165660	240183270	2238898	690233
1453743512694269342	600741902	224862376	240491411	2234024	712452
1453743513194886672	600739416	225135118	240527241	2241720	688087
1453743513695510460	600747738	223744297	241412563	2308117	707123
1453743514196123498	600737187	222705100	242325556	2395264	712632
1453743514696742161	600741468	224558338	240702574	2306525	685773
1453743515197354073	600734607	225263618	240396953	2286936	681557
1453743515697969068	600736683	225366220	240238846	2274409	673032
1453743516198628230	600788688	224638542	239901172	2310020	709146
1453743516699251392	600750661	225086973	240108392	2257616	713112
1453743517199860970	600731105	224478534	240279774	2291791	746393
1453743517700473798	600733973	224946195	239931276	2236806	756973
1453743518201090125	600740767	223733577	241291393	2319546	724643
1453743518701702036	600733799	222851277	242544046	2397291	679219
1453743519202307613	600726989	224692436	240689687	2278423	670612
1453743519702914857	600727256	224607188	239897007	2297798	720337
1453743520203662683	600898117	227399308	241708735	2137611	606409
1453743520704379885	600858729	225713874	240536810	2256778	648734
1453743521205110878	600876980	225151295	240290404	2294717	678005
1453743521705865745	600904914	224171052	239759853	2339013	746116
1453743522206604071	600886068	224848109	240616815	2278125	705489
1453743522707331855	600872269	222705375	242308684	2364620	731214
1453743523208061805	600875381	222964317	241876077	2353216	720125
1453743523708856047	600953724	225169918	240365618	2233704	699369
1453743524209585997	600874761	225210201	240237559	2239404	711986
1453743524710301363	600858967	225196725	240337154	2237005	682947
1453743525210922020	600745182	224875834	240146184	2263769	707657
1453743525711536595	600736301	225201916	240336106	2289945	684311
1453743526212152252	600738603	225104133	240392627	2294335	686547
1453743526712775409	600746955	224505840	239924463	2337466	742992
1453743527213401440	600750240	222838353	242293449	2409848	705389
1453743527714088013	600824794	223277346	242304241	2366569	665809
1453743528214697586	600730976	225251037	240361395	2296889	686484
1453743528715307450	600731179	225270851	240432072	2285843	666230
1453743529215917564	600733254	224517676	239936596	2341305	747628
1453743529716523303	600729059	225263379	240274920	2241546	692603
1453743530217117334	600709917	226420648	240866225	2138885	634229
