#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357378070569341441	10522886	1310057	2051988	146319	26158
1357378071069884801	7558091	1199819	1892024	132618	21599
1357378071570353120	8250617	1297426	2057973	141787	27144
1357378072070799689	7712824	1233023	1935824	136849	22101
1357378072571235342	7790974	1231837	1892749	147832	22771
1357378073071676119	7110670	1136481	1791053	127429	20008
1357378073572120063	7042726	1125007	1765700	126253	20486
1357378074072563091	6349608	1010955	1592216	113300	18451
1357378074573006368	7652672	1232823	1937065	137052	22202
1357378075073455812	7638754	1233556	1933209	136133	21861
1357378075573924715	7435464	1247374	1957818	137989	22036
1357378076074390742	7680992	1243628	1951559	137601	21777
1357378076574841103	7510623	1199357	1871579	132369	21288
1357378077075415380	8047180	1273880	2006850	139356	25512
1357378077575865949	7746954	1223867	1914368	135639	22240
1357378078076313643	6555588	1012313	1582123	116866	19586
1357378078576758503	6618813	1033792	1633405	115968	19500
1357378079077204281	7927794	1235398	1864970	157684	23163
1357378079577653725	7745695	1235891	1946353	136468	22152
1357378080078097586	7669376	1222742	1919624	136025	21829
1357378080578550030	7727144	1229746	1930237	136068	22173
1357378081079010515	7841787	1237230	1945750	136950	23393
1357378081579481418	7730702	1238253	1945008	136526	22144
1357378082080021528	8351157	1329827	2102221	145843	26658
1357378082580515930	7870668	1253404	1978882	139003	22706
1357378083080962458	6314140	1003248	1580701	113281	17986
1357378083581459568	6436402	1019735	1605837	114859	18995
1357378084081920595	7724824	1238918	1946390	137986	22340
1357378084582414539	9567791	1305489	2013034	156070	26199
1357378085082961441	7900959	1251344	1961155	139013	23268
1357378085583513635	7858412	1247220	1949514	139451	22676
1357378086084056287	7850867	1237536	1935317	142364	23157
1357378086584596356	7719218	1219116	1913255	133710	22520
1357378087085286049	8408356	1302185	2050663	143053	27350
1357378087585826410	7970256	1231842	1929571	137056	23139
1357378088086364103	6503338	989564	1555950	111644	19161
1357378088586895214	15596585	2390928	3652921	252433	204261
1357378089087505199	7934856	1232565	1930375	138268	25086
1357378089588105767	7836572	1221441	1913205	135672	23787
1357378090088726503	8065682	1253823	1974334	138363	24351
1357378090589343488	8035749	1247228	1964614	137371	24372
1357378091089958848	7867977	1232554	1932181	136772	22974
1357378091590641666	8072949	1249697	1915226	151894	24274
1357378092091435109	8380462	1300851	2054427	142729	27267
1357378092592068178	6503902	998283	1569994	113544	19231
1357378093092714371	7098810	1100355	1736988	123251	20944
1357378093593344689	7354458	1148981	1784201	132315	21413
1357378094093965466	8062060	1270340	2002254	140894	24877
1357378094594588493	7937956	1261540	1983290	138681	23309
1357378095095181770	7884875	1248827	1953474	138830	23156
1357378095595834838	7691123	1221585	1912307	135015	22320
1357378096096453782	7720178	1226949	1918413	136911	22291
1357378096597058017	7830427	1216836	1901104	134880	22678
1357378097097795127	8366877	1290282	2033449	142624	26972
1357378097598437487	6529264	990744	1550285	111945	19326
1357378098098963805	6715983	1021004	1604618	115902	20068
1357378098599528999	10779462	1394481	2097820	185816	34158
1357378099100077360	13837360	1858293	3058084	198491	65802
1357378099600675136	13821427	1846338	3018673	202216	63922
1357378100101172122	12228183	1673885	2713672	184757	54679
1357378100601703274	13776583	1839035	3009205	201346	65490
1357378101102226260	12565575	1720121	2808094	187654	55803
1357378101602729662	11747855	1607367	2596447	179212	52587
1357378102103360355	11979988	1660097	2683946	182199	53714
1357378102603860507	10920603	1469030	2403653	161271	49374
1357378103104363993	10605901	1439159	2351821	158302	47829
1357378103604881895	12910353	1774849	2899333	192185	57017
1357378104105481964	12273861	1695465	2762829	187664	54027
1357378104605974658	12136426	1692693	2758565	185572	53701
1357378105106484310	13523245	1817517	2963307	201404	62868
1357378105606987670	13757279	1834589	3004360	198637	63017
1357378106107498239	12044118	1681481	2725416	185004	52918
1357378106608007475	11616945	1607517	2597206	177608	51357
1357378107108565127	11375109	1563649	2519831	173629	50900
1357378107609069029	10964196	1460500	2384744	161909	50280
1357378108109572056	10693583	1406951	2308061	156765	50084
1357378108610061625	10601048	1503017	2412531	167384	43243
1357378109110607777	13119211	1783241	2912771	193697	59350
1357378109611126387	13173903	1764228	2876999	194480	61838
1357378110111638706	11123529	1580570	2549057	172922	45293
1357378110612168233	11295431	1589546	2567711	174912	47604
1357378111112696052	11310880	1570149	2549219	173851	49869
1357378111613268371	11615969	1634664	2641302	179342	49007
1357378112113809398	9477454	1313941	2120565	146752	40104
1357378112614354050	9163118	1270005	2048265	143395	37004
1357378113114875952	10788247	1527536	2465685	169433	45518
1357378113615441687	10259315	1486827	2382170	164983	39492
1357378114115946465	10900150	1555793	2517498	173823	45958
1357378114616546616	11234185	1592864	2577067	173861	47170
1357378115117032519	9971849	1459233	2320768	167037	39069
1357378115617581212	11230393	1593860	2574002	178181	47168
1357378116118187781	10141146	1489784	2393923	163483	38999
1357378116618714683	9867618	1476314	2361381	164576	38319
1357378117119746667	9174497	1285315	2068930	145062	36431
1357378117620291486	8512417	1194595	1834592	157356	32112
1357378118120808304	9840145	1446345	2302772	161344	36381
1357378118621346290	10702767	1517369	2442324	167909	42841
1357378119121854650	10735130	1545572	2472535	175777	48491
1357378119622443261	10684917	1536232	2476879	170032	42978
1357378120123046204	9804438	1440655	2295503	162777	36662
1357378120623699731	10800304	1527376	2470538	168792	43990
1357378121124294341	11096199	1563598	2517603	172816	46452
1357378121624889618	10390481	1508144	2413128	168193	40123
1357378122125635853	9737600	1350962	2183356	151073	42104
1357378122626225963	9354767	1300981	2097030	148110	38895
1357378123126823906	10442367	1511924	2427396	166963	40850
1357378123627407600	9300010	1400039	2232876	156689	32815
1357378124128012335	11589414	1694595	2714266	191625	60729
1357378124628609737	9746655	1431292	2256580	171471	36734
1357378125129203347	10321251	1517836	2436801	166801	39569
1357378125629766624	9343369	1410369	2244026	159197	33311
1357378126130306526	9391232	1389613	2206259	156847	35146
1357378126630816054	9616431	1389756	2218904	158748	38038
1357378127131394622	9283193	1285789	2073362	143852	40386
1357378127631889358	9099053	1259904	2030636	141769	37227
1357378128132420718	11438128	1584204	2557372	176922	49062
1357378128632957495	11596644	1603958	2598604	175345	49897
1357378129133487189	12182229	1692568	2746241	186613	55398
1357378129634030008	12733383	1617702	2611098	181941	49306
1357378130134543993	10358310	1516453	2438615	167712	41449
1357378130635056020	10103149	1491258	2404441	163980	39728
1357378131135665672	10804335	1555348	2463638	183719	45562
1357378131636165658	9976690	1402411	2280484	156176	45362
1357378132136788560	10501886	1467561	2395670	163760	49718
1357378132637298504	11250321	1614616	2615115	178235	49060
1357378133137842489	11037802	1592228	2578296	176310	48200
1357378133638413308	11431216	1636788	2650020	181369	50016
1357378134138917835	11493498	1654743	2674902	183255	49684
1357378134639421487	11474849	1646288	2665312	179943	51443
1357378135139964514	11376865	1636846	2652831	180642	50315
1357378135640567041	11297415	1634841	2649907	181724	48760
1357378136141060776	11281189	1636445	2665793	178394	48488
1357378136641573470	9977214	1382982	2249203	154829	45887
1357378137142178997	10323486	1434756	2352570	155506	48179
1357378137642700899	11435799	1627630	2636173	178431	49740
1357378138143226593	11630120	1622944	2634875	179194	53599
1357378138643737454	11149250	1596404	2594576	174123	49250
