#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1453749646635529957	automotive_bitcount	800	50	0.900000	0.427000	0.396000	400765720	50459173	148353602	307309	86554
1453749647165485825	automotive_bitcount	800	50	0.900000	0.429000	0.398000	400588859	41682112	146468072	299534	51267
1453749647695457110	automotive_bitcount	800	50	0.900000	0.429000	0.398000	400641152	41645271	145317740	297315	33131
1453749648225449145	automotive_bitcount	800	50	0.900000	0.428000	0.398000	400578567	41624292	145644123	289221	23919
1453749648755457471	automotive_bitcount	800	50	0.900000	0.397000	0.369000	400585655	41780234	145080632	315091	49130
1453749649285539506	automotive_bitcount	800	50	0.900000	0.397000	0.369000	400585516	41635527	145627545	295001	33679
1453749649815474958	automotive_bitcount	800	50	0.900000	0.420000	0.390000	400577521	39589454	150011089	116708	15688
1453749650345451867	automotive_bitcount	800	50	0.900000	0.434000	0.402000	400579679	40973007	149237672	260768	25220
1453749650875569819	automotive_bitcount	800	50	0.900000	0.429000	0.398000	400615797	49197292	150965647	385052	101267
1453749651405497603	automotive_bitcount	800	50	0.900000	0.417000	0.387000	400654221	60122530	149081242	299833	41942
1453749651935452263	automotive_bitcount	800	50	0.900000	0.396000	0.368000	400588886	51461271	148348799	297355	30448
1453749652465455464	automotive_bitcount	800	50	0.900000	0.404000	0.375000	400581084	41645404	145944659	288892	26485
1453749652995475499	automotive_bitcount	800	50	0.900000	0.430000	0.399000	400581869	41652465	146241326	293657	24317
1453749653525471784	automotive_bitcount	800	50	0.900000	0.431000	0.399000	400580247	41669642	145088184	296575	27596
1453749654055457151	automotive_bitcount	800	50	0.900000	0.429000	0.398000	400583046	41658464	145500240	298909	25960
1453749654585451894	automotive_bitcount	800	50	0.900000	0.422000	0.392000	400627046	41618337	144971029	292248	22701
1453749655115455720	automotive_bitcount	800	50	0.900000	0.427000	0.396000	400582638	41803580	145193328	316338	34926
1453749655645470463	automotive_bitcount	800	50	0.900000	0.431000	0.399000	400585109	41441753	146724785	291302	31280
1453749656175461748	automotive_bitcount	800	50	0.900000	0.409000	0.380000	400587013	41805338	149313191	345491	42076
1453749656705471407	automotive_bitcount	800	50	0.900000	0.396000	0.368000	400580375	56068892	152204054	294158	27362
1453749657235457525	automotive_bitcount	800	50	0.900000	0.404000	0.375000	400582276	57921579	148003826	298167	25645
1453749657765458267	automotive_bitcount	800	50	0.900000	0.428000	0.397000	400646172	45669315	147055258	408071	136072
1453749658293154384	automotive_bitcount	800	50	0.900000	0.433000	0.401000	400664112	41607264	146236442	309481	60168
1453749658830489629	automotive_bitcount	800	50	0.900000	0.428000	0.397000	400592309	40135073	146069337	152671	33936
1453749659360563580	automotive_bitcount	800	50	0.900000	0.400000	0.372000	400581510	41868235	145317019	334505	53902
1453749659895503365	automotive_bitcount	800	50	0.900000	0.396000	0.367000	400585953	41898881	145718833	334815	45750
1453749660425544482	automotive_bitcount	800	50	0.900000	0.414000	0.384000	400582921	41846558	145500126	330028	42616
1453749660955489100	automotive_bitcount	800	50	0.900000	0.431000	0.400000	400588793	42417677	144952116	432912	114757
1453749661490614760	automotive_bitcount	800	50	0.900000	0.430000	0.399000	400707231	42015213	147851569	399890	118896
1453749662015520460	automotive_bitcount	800	50	0.900000	0.426000	0.396000	400609427	41587677	149414026	338099	62566
1453749662550498912	automotive_bitcount	800	50	0.900000	0.397000	0.369000	400597423	45944490	149008282	326635	50595
1453749663080533862	automotive_bitcount	800	50	0.900000	0.398000	0.370000	400586651	58779511	150288481	340473	42500
1453749663605463978	automotive_bitcount	800	50	0.900000	0.421000	0.390000	400584444	55882239	148920244	329339	42950
1453749664140469889	automotive_bitcount	800	50	0.900000	0.404000	0.375000	400580060	41848919	146441000	324162	39091
1453749664670486839	automotive_bitcount	800	50	0.900000	0.396000	0.368000	400594725	41951973	145712274	339497	38200
1453749665200495748	automotive_bitcount	800	50	0.900000	0.409000	0.380000	400585500	41899972	146003374	329781	37591
1453749665725587906	automotive_bitcount	800	50	0.900000	0.432000	0.400000	400581712	41871713	145154207	332498	34803
1453749666260472316	automotive_bitcount	800	50	0.900000	0.429000	0.398000	400588780	42161710	145522817	368820	50797
1453749666785473473	automotive_bitcount	800	50	0.900000	0.422000	0.392000	400602517	41873345	145338315	335074	47903
1453749667315485841	automotive_bitcount	800	50	0.900000	0.397000	0.368000	400585847	40438210	149982984	216888	30978
1453749667850789751	automotive_bitcount	800	50	0.900000	0.397000	0.368000	400656673	40461422	149228254	221154	31172
1453749668375461866	automotive_bitcount	800	50	0.900000	0.419000	0.388000	400581319	53685886	152178488	330943	38962
1453749668905614817	automotive_bitcount	800	50	0.900000	0.431000	0.400000	400585944	59090345	147984444	331648	36131
1453749669440494268	automotive_bitcount	800	50	0.900000	0.429000	0.398000	400582971	48054126	148011455	337564	38078
1453749669970473593	automotive_bitcount	800	50	0.900000	0.413000	0.384000	400584464	41865623	146703132	326365	37430
1453749670495478709	automotive_bitcount	800	50	0.900000	0.397000	0.369000	400590756	41841411	145585383	325251	36628
1453749671035430578	automotive_bitcount	800	50	0.900000	0.404000	0.375000	400584586	41930758	145730364	340138	38724
1453749671565547362	automotive_bitcount	800	50	0.900000	0.431000	0.399000	400663609	41960663	145519340	344130	40325
1453749672090491936	automotive_bitcount	800	50	0.900000	0.430000	0.399000	400687576	42064570	144997547	353764	50720
1453749672625552221	automotive_bitcount	800	50	0.900000	0.429000	0.398000	400594252	41823522	145172150	330535	40931
1453749673155494212	automotive_bitcount	800	50	0.900000	0.403000	0.373000	400585522	41748818	147380932	344805	38711
1453749673680513411	automotive_bitcount	800	50	0.900000	0.396000	0.368000	400585670	41609678	149594986	336061	41188
1453749674210485861	automotive_bitcount	800	50	0.900000	0.415000	0.385000	400588212	45298078	150302594	320089	38033
1453749674745504771	automotive_bitcount	800	50	0.900000	0.432000	0.400000	400579767	56802559	148400572	343869	46546
1453749675270482428	automotive_bitcount	800	50	0.900000	0.430000	0.399000	400584305	42463588	147844649	325611	36307
1453749675800495920	automotive_bitcount	800	50	0.900000	0.422000	0.391000	400584160	41869007	146173476	324857	34443
1453749676335500579	automotive_bitcount	800	50	0.900000	0.396000	0.367000	400583568	40773885	145433284	211858	27597
1453749676864258945	automotive_bitcount	800	50	0.900000	0.398000	0.370000	400602903	56927297	142447172	1697314	272477
1453749677405542981	automotive_bitcount	800	50	0.900000	0.425000	0.395000	400626367	41721599	145203137	316245	101326
1453749677935531056	automotive_bitcount	800	50	0.900000	0.420000	0.389000	400660442	41693056	145461983	304841	53343
1453749678465505839	automotive_bitcount	800	50	0.900000	0.430000	0.399000	400589492	41646670	145126176	295774	37812
1453749678995480414	automotive_bitcount	800	50	0.900000	0.432000	0.400000	400587999	42457201	145256742	378287	70890
