#Timestamp	Benchmark	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1453784819710371805	automotive_bitcount	1000	54	1.100000	0.140000	0.154000	500562831	49532039	261520977	1427625	284966
1453784820216453587	automotive_bitcount	1000	53	1.100000	0.139000	0.152000	500527740	51386373	257875787	1696129	337394
1453784820722656202	automotive_bitcount	1000	53	1.100000	0.131000	0.144000	500455702	47421361	265262294	1164664	228341
1453784821228953776	automotive_bitcount	1000	53	1.100000	0.133000	0.146000	500483457	49838470	260948234	1481863	289624
1453784821735072516	automotive_bitcount	1000	53	1.100000	0.138000	0.151000	500444748	50408638	259554886	1577428	310443
1453784822241100799	automotive_bitcount	1000	53	1.100000	0.128000	0.140000	500452495	47121578	266004273	1094531	217722
1453784822747219497	automotive_bitcount	1000	53	1.100000	0.129000	0.141000	500429243	50046371	261307692	1494412	294100
1453784823253151404	automotive_bitcount	1000	52	1.100000	0.130000	0.143000	500436543	47219736	266999887	1160946	226544
1453784823759061895	automotive_bitcount	1000	52	1.100000	0.135000	0.148000	500449131	50062530	261363629	1479449	294373
1453784824265038719	automotive_bitcount	1000	52	1.100000	0.139000	0.152000	500438619	50152857	262639478	1515772	296661
1453784824770987584	automotive_bitcount	1000	52	1.100000	0.139000	0.152000	500426514	50164771	271710761	1135221	219102
1453784825277066574	automotive_bitcount	1000	52	1.100000	0.135000	0.148000	500557155	53722520	269436554	1143761	224351
1453784825783118148	automotive_bitcount	1000	52	1.100000	0.131000	0.144000	500471187	53851196	260904337	1483288	290226
1453784826289169930	automotive_bitcount	1000	52	1.100000	0.128000	0.140000	500439702	53486138	260276481	1538546	298425
1453784826795120087	automotive_bitcount	1000	51	1.100000	0.137000	0.150000	500436140	54560877	262669600	1290139	514487
1453784827301239493	automotive_bitcount	1000	51	1.100000	0.134000	0.147000	500529040	53484204	262954630	1447424	286033
1453784827807325275	automotive_bitcount	1000	51	1.100000	0.134000	0.147000	500559186	55005975	268504313	1190268	231859
1453784828313311099	automotive_bitcount	1000	51	1.100000	0.128000	0.140000	500513546	51175478	260995982	1521349	293532
1453784828819251672	automotive_bitcount	1000	51	1.100000	0.127000	0.139000	500507794	47222820	265739277	1120219	220185
1453784829325199204	automotive_bitcount	1000	51	1.100000	0.129000	0.141000	500511357	47635367	265072034	1176826	231785
1453784829831123069	automotive_bitcount	1000	51	1.100000	0.131000	0.144000	500512325	49731026	261215630	1445008	281441
1453784830337284559	automotive_bitcount	1000	50	1.100000	0.138000	0.151000	500695624	50102660	260436583	1509360	297699
1453784830843256257	automotive_bitcount	1000	50	1.100000	0.138000	0.151000	500510677	46965265	266051328	1090642	215125
1453784831349188747	automotive_bitcount	1000	50	1.100000	0.134000	0.147000	500525147	47305562	265517514	1147489	221093
1453784831855112362	automotive_bitcount	1000	50	1.100000	0.132000	0.145000	500454255	50157754	260377211	1499186	294373
1453784832361091310	automotive_bitcount	1000	50	1.100000	0.128000	0.140000	500449790	48784108	262789750	1354661	260823
1453784832867113217	automotive_bitcount	1000	50	1.100000	0.139000	0.152000	500483552	48376393	263468651	1285979	250515
1453784833373098790	automotive_bitcount	1000	50	1.100000	0.127000	0.139000	500444739	47135840	266164915	1127276	217886
1453784833879073321	automotive_bitcount	1000	50	1.100000	0.131000	0.144000	500454455	50202158	260823566	1520625	300113
1453784834385029186	automotive_bitcount	1000	50	1.100000	0.135000	0.148000	500450556	46652618	267980845	1100811	210962
1453784834890970759	automotive_bitcount	1000	50	1.100000	0.138000	0.151000	500437905	50033245	262483918	1499839	293120
1453784835397035166	automotive_bitcount	1000	50	1.100000	0.137000	0.150000	500585023	49647544	271424499	1163526	229589
1453784835902977405	automotive_bitcount	1000	50	1.100000	0.134000	0.147000	500454815	52592155	263817724	1406564	277990
1453784836408962562	automotive_bitcount	1000	50	1.100000	0.130000	0.143000	500452278	54712054	266931782	1207258	230430
1453784836914855968	automotive_bitcount	1000	50	1.100000	0.126000	0.138000	500453081	51253282	257544012	1663737	406904
1453784837421251291	automotive_bitcount	1000	50	1.100000	0.129000	0.141000	500475118	61990928	281723422	379381	96454
1453784837927542155	automotive_bitcount	1000	50	1.100000	0.135000	0.148000	500540548	43664719	277611354	381886	61068
1453784838433587436	automotive_bitcount	1000	50	1.100000	0.139000	0.152000	500531381	41221464	276816273	353825	53491
1453784838939560092	automotive_bitcount	1000	50	1.100000	0.131000	0.144000	500525082	41371160	276205895	387069	56602
1453784839445725540	automotive_bitcount	1000	50	1.100000	0.139000	0.152000	500537223	40642912	279922860	334962	47826
1453784839951796863	automotive_bitcount	1000	50	1.100000	0.136000	0.149000	500525823	50094245	289328943	358670	50796
1453784840457915769	automotive_bitcount	1000	50	1.100000	0.129000	0.141000	500703633	63092720	282088310	342166	52690
1453784840963872300	automotive_bitcount	1000	50	1.100000	0.132000	0.145000	500526773	44876134	278689771	356870	53554
1453784841470566497	automotive_bitcount	1000	50	1.100000	0.139000	0.152000	500544919	41172233	276958695	349231	50508
1453784841976626944	automotive_bitcount	1000	50	1.100000	0.136000	0.149000	500515467	41227917	276785799	359206	51142
1453784842482666933	automotive_bitcount	1000	50	1.100000	0.129000	0.141000	500513748	40868502	279022532	363107	70934
1453784842988650964	automotive_bitcount	1000	50	1.100000	0.132000	0.145000	500517771	48812371	288646384	390459	58808
1453784843494569412	automotive_bitcount	1000	50	1.100000	0.139000	0.152000	500512717	62876367	281712673	341065	48674
1453784844000420568	automotive_bitcount	1000	50	1.100000	0.130000	0.143000	500506544	46483919	279845108	345175	50511
1453784844506323474	automotive_bitcount	1000	50	1.100000	0.138000	0.151000	500506548	41166058	277051166	346807	48648
1453784845012270421	automotive_bitcount	1000	50	1.100000	0.137000	0.150000	500575434	41168083	276896342	346443	50831
1453784845518333535	automotive_bitcount	1000	50	1.100000	0.134000	0.147000	500513316	40584667	279552880	319461	49386
1453784846024337066	automotive_bitcount	1000	50	1.100000	0.139000	0.152000	500436790	48207562	289021719	352690	50430
1453784846530293263	automotive_bitcount	1000	50	1.100000	0.134000	0.147000	500440832	62812744	281782375	330860	47854
1453784847036141211	automotive_bitcount	1000	50	1.100000	0.129000	0.142000	500434569	47115957	279501502	388018	56324
1453784847542076200	automotive_bitcount	1000	50	1.100000	0.135000	0.148000	500431230	41180729	277019816	348639	49590
1453784848047912314	automotive_bitcount	1000	50	1.100000	0.139000	0.152000	500424099	41198775	276718929	353523	50262
1453784848553742011	automotive_bitcount	1000	50	1.100000	0.133000	0.146000	500434650	40823248	279060342	348647	48132
1453784849059630625	automotive_bitcount	1000	50	1.100000	0.129000	0.141000	500425830	47138181	288411091	359717	51813
1453784849565531531	automotive_bitcount	1000	50	1.100000	0.137000	0.150000	500436777	62338389	281429518	358805	50774
1453784850071486520	automotive_bitcount	1000	50	1.100000	0.138000	0.151000	500437884	48583342	280616049	365235	51049
1453784850577492092	automotive_bitcount	1000	50	1.100000	0.132000	0.145000	500544837	40975976	277351533	318153	50374
1453784851083465581	automotive_bitcount	1000	50	1.100000	0.129000	0.141000	500443822	41390418	276212042	379188	56248
1453784851589496444	automotive_bitcount	1000	50	1.100000	0.135000	0.148000	500441921	40856360	278728229	344358	48685
1453784852095423766	automotive_bitcount	1000	50	1.100000	0.128000	0.140000	500436576	46181445	288016502	364737	52294
1453784852601406963	automotive_bitcount	1000	50	1.100000	0.133000	0.146000	500432148	62045978	281855986	335972	48628
1453784853107368369	automotive_bitcount	1000	50	1.100000	0.139000	0.152000	500427204	49675014	280876083	358610	51166
1453784853613306649	automotive_bitcount	1000	50	1.100000	0.134000	0.147000	500434401	41186177	276917406	347922	48454
1453784854119212888	automotive_bitcount	1000	50	1.100000	0.128000	0.140000	500435295	41239933	276719056	361375	51709
1453784854625124751	automotive_bitcount	1000	50	1.100000	0.134000	0.147000	500429316	40877584	278560125	342067	52115
1453784855131004532	automotive_bitcount	1000	50	1.100000	0.130000	0.143000	421808014	42428404	229307302	584814	237231
1453784855637458895	automotive_qsort1	1000	50	1.100000	0.100000	0.110000	500577652	114136203	232578295	1611578	1952445
1453784856143673008	automotive_qsort1	1000	50	1.100000	0.132000	0.145000	500448205	112965075	238648519	1454413	2036425
1453784856649655746	automotive_qsort1	1000	50	1.100000	0.133000	0.146000	500500211	115895216	237513163	1215341	1833706
1453784857155595985	automotive_qsort1	1000	50	1.100000	0.133000	0.146000	500445504	113061884	238906871	1415024	2036573
1453784857661723806	automotive_qsort1	1000	50	1.100000	0.132000	0.145000	500455905	115863794	237405561	1219833	1831867
1453784858167692545	automotive_qsort1	1000	50	1.100000	0.132000	0.145000	500447566	112989671	238786244	1421313	2055587
1453784858673627325	automotive_qsort1	1000	50	1.100000	0.133000	0.146000	500490632	114071634	238013530	1338655	1989825
1453784859179581021	automotive_qsort1	1000	50	1.100000	0.133000	0.146000	500458719	114849988	238355531	1301865	1884616
1453784859685502218	automotive_qsort1	1000	50	1.100000	0.133000	0.146000	500456087	113203425	239218335	1407315	2017518
1453784860191567998	automotive_qsort1	1000	50	1.100000	0.133000	0.146000	500455883	115897271	237550944	1214466	1838429
1453784860697619444	automotive_qsort1	1000	50	1.100000	0.133000	0.146000	500536599	113137644	239040398	1429318	2022009
1453784861203651266	automotive_qsort1	1000	50	1.100000	0.134000	0.147000	500460993	115607050	236815801	1259262	1864233
1453784861709617921	automotive_qsort1	1000	50	1.100000	0.134000	0.147000	500509463	113204812	239314784	1383779	2033487
1453784862215581950	automotive_qsort1	1000	50	1.100000	0.133000	0.146000	500461071	113366657	238544426	1392616	2026448
1453784862721620647	automotive_qsort1	1000	50	1.100000	0.133000	0.146000	500457000	115435385	237623812	1260059	1867230
1453784863227533135	automotive_qsort1	1000	50	1.100000	0.134000	0.147000	500457960	112907827	238480649	1476467	2036044
1453784863733584956	automotive_qsort1	1000	50	1.100000	0.133000	0.146000	500456877	115739021	237103057	1243313	1847477
1453784864239536486	automotive_qsort1	1000	50	1.100000	0.132000	0.145000	500443653	113276376	239381200	1397542	2008132
1453784864745479932	automotive_qsort1	1000	50	1.100000	0.134000	0.147000	500443851	115187497	236413625	1284710	1922346
1453784865251518420	automotive_qsort1	1000	50	1.100000	0.134000	0.147000	500442423	113838444	240176028	1340330	1949406
1453784865757557449	automotive_qsort1	1000	50	1.100000	0.132000	0.145000	500517063	113090455	238976185	1426168	2027456
