#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357796424892443795	11379239	3018540	137	329834	80320
1357796425393113447	8877940	3002442	139	328247	79573
1357796425893572891	7120319	2395193	105	264312	64667
1357796426394033460	8421343	2871801	126	314856	76781
1357796426894489112	8447859	2881994	125	316310	77282
1357796427394969598	8308149	2848543	125	312615	76285
1357796427895425208	8268578	2838228	125	311375	76164
1357796428395873111	8512433	2878012	127	315211	76781
1357796428896318680	8338615	2804285	125	306912	74734
1357796429396759665	7091417	2331836	105	255896	62207
1357796429897222776	8240474	2854610	127	312530	75984
1357796430397800595	7380865	2440850	116	267640	64962
1357796430898263497	8419058	2825962	129	309579	75098
1357796431398724524	8473882	2841235	127	312097	75523
1357796431899187260	8424682	2824418	127	309663	75059
1357796432399653412	8361593	2840434	127	311972	75673
1357796432900162523	8493587	2871377	128	315406	76369
1357796433400629134	8467691	2868984	126	315628	76532
1357796433901095411	7062346	2368009	106	261302	63702
1357796434401555105	8411580	2851613	126	312663	76098
1357796434902016174	8308554	2845011	127	312585	75720
1357796435402543951	7602214	2514880	116	277800	67233
1357796435903001895	8419764	2871094	126	315186	76922
1357796436403464797	8196427	2773494	125	304303	73529
1357796436903931075	8208101	2810732	125	308933	74690
1357796437404395602	8170340	2786172	124	305636	73784
1357796437904909463	8336809	2843938	126	312395	75794
1357796438405362615	8451895	2865901	128	314327	76296
1357796438905858225	9115319	2534233	119	278806	67580
1357796439406381544	8710538	2849633	130	310841	75599
1357796439906916488	8648372	2841429	130	310470	76059
1357796440407553640	7636663	2470355	117	270521	65807
1357796440908084125	8764435	2872755	131	315089	76313
1357796441408615527	8779695	2866425	132	313815	76005
1357796441909145804	8689266	2874790	130	314942	76664
1357796442409672332	8720255	2869302	129	315074	76449
1357796442910255317	8640017	2858923	131	313523	75961
1357796443410782677	8692899	2876624	130	315888	76682
1357796443911311413	7246206	2372783	108	261916	63975
1357796444411864523	8541438	2846851	129	312583	75777
1357796444912421758	7988020	2665216	120	294040	71496
1357796445413057452	8303183	2727700	125	301032	73226
1357796445913592521	8615036	2870596	130	315225	76872
1357796446414130589	8515466	2849080	128	312769	76096
1357796446914661033	8738336	2918990	132	320115	78137
1357796447415272893	8418936	2836912	127	311171	75834
1357796447915798462	8581803	2821900	127	309732	75718
1357796448416335823	18566132	5816952	213	650767	147526
1357796448916973808	7509599	2400909	113	263578	63765
1357796449417589334	8422959	2758824	128	301341	72637
1357796449918196278	7197236	2322429	109	255085	61950
1357796450418960513	8883701	2926841	137	319806	77442
1357796450919573831	8620664	2848661	131	312278	75768
1357796451420225899	8710613	2862461	130	313467	76160
1357796451920839801	8704165	2863395	130	314004	76477
1357796452421487370	8658718	2853791	130	312561	76048
1357796452922023688	8615673	2846418	130	312075	76043
1357796453422549757	14879292	3988775	205	438154	104215
1357796453923079243	14820657	4347736	221	474909	113363
1357796454423616311	14733644	4321707	222	471756	112511
1357796454924139839	13352569	3879346	195	425551	101314
1357796455424757032	15271777	4483161	225	490129	116820
