#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1357028982610848037	automotive_bitcount	1800	54	1.100000	0.500000	0.597000	161123	22772	30496	1343	463
1357028983155655707	automotive_bitcount	1800	53	1.100000	0.498000	0.595000	207665	22929	30899	1676	529
1357028983692336613	automotive_bitcount	1800	53	1.100000	0.497000	0.593000	209215	22819	30542	1688	440
1357028984230626513	automotive_bitcount	1800	54	1.100000	0.497000	0.593000	206025	22565	28610	1582	416
1357028984770664908	automotive_bitcount	1800	54	1.100000	0.497000	0.593000	431320	45845	68094	5098	1992
1357028985310672802	automotive_bitcount	1800	53	1.100000	0.497000	0.593000	194925	20898	26031	1632	403
1357028985850705280	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	208215	22691	30450	1689	406
1357028986387382561	automotive_bitcount	1800	54	1.100000	0.497000	0.593000	212535	22725	31112	1722	418
1357028986927343289	automotive_bitcount	1800	53	1.100000	0.497000	0.593000	205752	22676	30252	1630	402
1357028987470699380	automotive_bitcount	1800	54	1.100000	0.497000	0.593000	206698	22639	29469	1721	446
1357028988015121677	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	207700	22763	31127	1724	422
1357028988545661645	automotive_bitcount	1800	54	1.100000	0.497000	0.593000	203597	22676	29634	1685	422
1357028989082385800	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	216329	24544	31101	1775	405
1357028989627371345	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	161428	26280	41963	2137	766
1357028990172361056	automotive_bitcount	1800	54	1.100000	0.497000	0.593000	285193	23404	24935	1562	440
1357028990702353900	automotive_bitcount	1800	54	1.100000	0.499000	0.596000	207266	22797	30904	1683	478
1357028991235674984	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	204587	22797	30271	1675	406
1357028991765723162	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	205452	22769	30456	1664	406
1357028992322315876	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	204590	22705	30266	1626	398
1357028992857291496	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	499923	52124	75240	5250	1718
1357028993397257140	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	217718	24580	31191	1652	409
1357028993937276160	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	205578	22826	30347	1646	422
1357028994472294488	automotive_bitcount	1800	54	1.100000	0.500000	0.598000	212400	22900	30072	1614	421
1357028995017029075	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	207500	22830	30650	1591	399
1357028995545631507	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	203676	22707	29461	1590	402
1357028996085736443	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	204108	22752	29728	1636	420
1357028996625711296	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	418918	48862	69905	4578	1481
1357028997177336568	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	191752	20800	25078	1556	394
1357028997707329122	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	204549	22578	30091	1706	402
1357028998257274608	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	211338	22654	30027	1663	418
1357028998802247819	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	204338	22690	29881	1691	418
1357028999342287380	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	205098	22642	29216	1648	418
1357028999882416982	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	204763	22636	29189	1679	422
1357029000418441474	automotive_bitcount	1800	54	1.100000	0.499000	0.596000	203775	22687	29407	1674	402
1357029000954814797	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	469421	51491	70612	4888	1539
1357029001486377011	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	214565	24619	31183	1748	401
1357029002042270103	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	206433	22799	30235	1678	418
1357029002572309031	automotive_bitcount	1800	54	1.100000	0.500000	0.597000	210312	22722	30737	1646	406
1357029003102361292	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	201919	22654	30306	1642	394
1357029003640660692	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	159056	21948	27952	1498	397
1357029004182393039	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	203058	23409	30914	1746	407
1357029004742260659	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	482718	50343	70924	4975	1519
1357029005282375803	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	213539	24528	30338	1757	405
1357029005820071288	automotive_bitcount	1800	54	1.100000	0.498000	0.595000	207407	22793	30528	1675	398
1357029006350845089	automotive_qsort1	1800	54	1.100000	0.498000	0.595000	569547	22867	30815	1673	402
1357029006885994125	automotive_qsort1	1800	54	1.100000	0.499000	0.596000	316688	22835	30492	1715	402
1357029007432373581	automotive_qsort1	1800	54	1.100000	0.500000	0.597000	320609	22802	30230	1701	410
1357029007972437142	automotive_qsort1	1800	54	1.100000	0.500000	0.597000	314697	22957	30245	1701	386
1357029008512413037	automotive_qsort1	1800	54	1.100000	0.499000	0.596000	320656	22277	29253	1708	410
1357029009042336549	automotive_qsort1	1800	54	1.100000	0.500000	0.597000	561850	49470	68967	5048	1466
1357029009597496809	automotive_qsort1	1800	54	1.100000	0.500000	0.597000	326642	24199	28992	1707	397
1357029010137541328	automotive_qsort1	1800	54	1.100000	0.500000	0.597000	299672	22583	28569	1676	371
1357029010680946295	automotive_qsort1	1800	54	1.100000	0.501000	0.598000	291878	22859	30479	1695	398
1357029011210879723	automotive_qsort1	1800	54	1.100000	0.500000	0.597000	319026	22673	30046	1701	406
1357029011757496429	automotive_qsort1	1800	54	1.100000	0.500000	0.597000	311747	22741	30086	1721	615
1357029012297861364	automotive_qsort1	1800	54	1.100000	0.500000	0.597000	351054	26546	34698	1855	401
1357029012831582988	automotive_qsort1	1800	54	1.100000	0.500000	0.597000	551452	47322	65745	4603	1221
1357029013382507720	automotive_qsort1	1800	54	1.100000	0.501000	0.598000	329022	24403	30680	1744	405
1357029013917458674	automotive_qsort1	1800	54	1.100000	0.500000	0.597000	316013	23088	34517	1775	388
1357029014447451518	automotive_qsort1	1800	54	1.100000	0.501000	0.598000	321274	22349	26340	1583	391
