#Timestamp	Benchmark	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1357317337052516584	automotive_bitcount	1200	50	1.100000	0.051000	0.056000	8216008	1182307	1847847	132225	20623
1357317337558498551	automotive_bitcount	1200	50	1.100000	0.052000	0.057000	6069856	836323	1315519	96655	15995
1357317338064480435	automotive_bitcount	1200	50	1.100000	0.050000	0.055000	8563934	1234751	1938841	137263	22245
1357317338570368694	automotive_bitcount	1200	50	1.100000	0.051000	0.056000	8473587	1227863	1915716	136738	21202
1357317339076245620	automotive_bitcount	1200	50	1.100000	0.052000	0.057000	8395102	1232501	1923798	136026	20889
1357317339582098004	automotive_bitcount	1200	50	1.100000	0.050000	0.055000	8442988	1227839	1923446	136174	21229
1357317340087938472	automotive_bitcount	1200	50	1.100000	0.050000	0.055000	8558002	1247435	1948267	138793	21491
1357317340593789064	automotive_bitcount	1200	50	1.100000	0.052000	0.057000	8594826	1231557	1927351	136948	22377
1357317341099726948	automotive_bitcount	1200	50	1.100000	0.051000	0.056000	9186244	1298148	2044058	141106	25467
1357317341605840332	automotive_bitcount	1200	50	1.100000	0.050000	0.055000	8852549	1243338	1879421	158383	22859
1357317342111817090	automotive_bitcount	1200	50	1.100000	0.051000	0.056000	7308420	1021222	1603897	115493	18935
1357317342617717350	automotive_bitcount	1200	50	1.100000	0.051000	0.056000	6949606	987103	1552216	110750	17869
1357317343123550609	automotive_bitcount	1200	50	1.100000	0.052000	0.057000	8587792	1224123	1918755	135595	21709
1357317343629469576	automotive_bitcount	1200	50	1.100000	0.051000	0.056000	8465827	1226730	1919548	137005	21524
1357317344135328544	automotive_bitcount	1200	51	1.100000	0.050000	0.055000	8212315	1212938	1890894	134721	21211
1357317344641198803	automotive_bitcount	1200	50	1.100000	0.052000	0.057000	8558400	1232762	1930584	137301	21559
1357317345147027729	automotive_bitcount	1200	50	1.100000	0.051000	0.056000	8599226	1231411	1931146	136352	21715
1357317345652878738	automotive_bitcount	1200	50	1.100000	0.051000	0.056000	8469161	1215856	1902929	134348	21985
1357317346158798039	automotive_bitcount	1200	50	1.100000	0.052000	0.057000	9251659	1324028	2092893	146393	25979
1357317346664811839	automotive_bitcount	1200	50	1.100000	0.051000	0.056000	8512898	1236518	1938085	136866	21606
1357317347170672598	automotive_bitcount	1200	50	1.100000	0.051000	0.056000	7101017	1007895	1584423	113753	18451
1357317347676530233	automotive_bitcount	1200	50	1.100000	0.052000	0.057000	7053948	1009647	1581934	113832	18177
1357317348182445992	automotive_bitcount	1200	50	1.100000	0.050000	0.055000	8593554	1225999	1892154	141894	22188
1357317348688303001	automotive_bitcount	1200	50	1.100000	0.052000	0.057000	8477171	1221128	1888456	142148	21944
1357317349194231926	automotive_bitcount	1200	50	1.100000	0.052000	0.057000	8522822	1235029	1933139	138048	21486
1357317349700138144	automotive_bitcount	1200	50	1.100000	0.051000	0.056000	8604890	1256118	1964532	138511	22057
1357317350205978070	automotive_bitcount	1200	50	1.100000	0.052000	0.057000	10599413	1318052	2065209	148984	27154
1357317350712600576	automotive_qsort1	1200	51	1.100000	0.052000	0.057000	8703407	1224304	1905952	136174	22474
1357317351219453082	automotive_qsort1	1200	51	1.100000	0.051000	0.056000	9308698	1295007	2038249	142076	26057
1357317351726153964	automotive_qsort1	1200	52	1.100000	0.053000	0.058000	8754415	1217936	1905824	134300	22612
1357317352232886595	automotive_qsort1	1200	52	1.100000	0.053000	0.058000	9480790	1211237	1942068	136846	54741
1357317352739673726	automotive_qsort1	1200	52	1.100000	0.052000	0.057000	12463839	1630083	2471377	176505	100359
1357317353246430691	automotive_qsort1	1200	52	1.100000	0.053000	0.058000	8770302	1220982	1909736	136036	24256
1357317353753166572	automotive_qsort1	1200	52	1.100000	0.053000	0.058000	8928553	1241141	1940794	138685	24430
1357317354259986203	automotive_qsort1	1200	52	1.100000	0.052000	0.057000	8836237	1242383	1949264	137064	23554
