#Timestamp	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	GPU Frequency(MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Current(A)	GPU Power(W)	RAM Voltage(V)	RAM Current(A)	RAM Power(W)
1421465908951594288	1400 53 1.200000 0.184000 0.233000 500 51 0.900000 0.260000 0.238000 600 52 0.900000 0.088000 0.087000 1.200000 0.082000 0.100000
1421465909502856667	1400 52 1.200000 0.084000 0.107000 500 51 0.900000 0.261000 0.239000 600 52 0.900000 0.088000 0.087000 1.200000 0.059000 0.071000
1421465910051530089	1400 53 1.200000 0.087000 0.110000 500 51 0.900000 0.257000 0.235000 600 52 0.900000 0.088000 0.087000 1.200000 0.058000 0.070000
1421465910605644009	1400 53 1.200000 0.087000 0.110000 500 51 0.900000 0.265000 0.243000 600 52 0.900000 0.088000 0.087000 1.200000 0.058000 0.070000
1421465911136515603	1400 53 1.200000 0.087000 0.110000 500 51 0.900000 0.255000 0.233000 600 52 0.900000 0.088000 0.087000 1.200000 0.058000 0.070000
1421465911711652391	1400 53 1.200000 0.082000 0.104000 500 51 0.900000 0.276000 0.253000 600 52 0.900000 0.088000 0.087000 1.200000 0.057000 0.069000
1421465912246511525	1400 53 1.200000 0.087000 0.110000 500 51 0.900000 0.257000 0.235000 600 52 0.900000 0.088000 0.087000 1.200000 0.059000 0.071000
1421465912787321074	1400 53 1.200000 0.083000 0.105000 500 51 0.900000 0.281000 0.257000 600 52 0.900000 0.088000 0.087000 1.200000 0.059000 0.071000
1421465913336662245	1400 53 1.200000 0.084000 0.107000 500 51 0.900000 0.257000 0.235000 600 52 0.900000 0.088000 0.087000 1.200000 0.057000 0.069000
1421465913881477459	1400 53 1.200000 0.081000 0.103000 500 51 0.900000 0.267000 0.244000 600 52 0.900000 0.088000 0.087000 1.200000 0.057000 0.069000
1421465914436620045	1400 53 1.200000 0.086000 0.109000 500 51 0.900000 0.263000 0.241000 600 52 0.900000 0.088000 0.087000 1.200000 0.058000 0.070000
1421465914971695053	1400 53 1.200000 0.087000 0.110000 500 51 0.900000 0.258000 0.236000 600 52 0.900000 0.088000 0.087000 1.200000 0.058000 0.070000
1421465915537049844	1400 52 1.200000 0.095000 0.121000 500 51 0.900000 0.270000 0.247000 600 52 0.900000 0.088000 0.087000 1.200000 0.058000 0.070000
1421465916076629434	1400 53 1.200000 0.084000 0.107000 500 51 0.900000 0.257000 0.235000 600 52 0.900000 0.088000 0.087000 1.200000 0.059000 0.071000
1421465916651655347	1400 53 1.200000 0.081000 0.103000 500 51 0.900000 0.276000 0.253000 600 52 0.900000 0.088000 0.087000 1.200000 0.057000 0.069000
1421465917182024815	1400 53 1.200000 0.087000 0.110000 500 51 0.900000 0.257000 0.235000 600 52 0.900000 0.088000 0.087000 1.200000 0.059000 0.071000
1421465917736639442	1400 53 1.200000 0.145000 0.184000 500 51 0.900000 0.283000 0.259000 600 52 0.900000 0.088000 0.087000 1.200000 0.056000 0.068000
1421465918276656282	1400 53 1.200000 0.089000 0.113000 500 51 0.900000 0.257000 0.235000 600 52 0.900000 0.088000 0.087000 1.200000 0.057000 0.069000
1421465918831722326	1400 53 1.200000 0.083000 0.105000 500 51 0.900000 0.280000 0.257000 600 52 0.900000 0.088000 0.087000 1.200000 0.057000 0.069000
1421465919381532329	1400 53 1.200000 0.086000 0.109000 500 51 0.900000 0.257000 0.235000 600 52 0.900000 0.088000 0.087000 1.200000 0.058000 0.070000
1421465919922321169	1400 53 1.200000 0.085000 0.108000 500 51 0.900000 0.273000 0.250000 600 52 0.900000 0.088000 0.087000 1.200000 0.057000 0.069000
1421465920466646965	1400 53 1.200000 0.091000 0.116000 500 51 0.900000 0.257000 0.235000 600 52 0.900000 0.088000 0.087000 1.200000 0.057000 0.069000
1421465921006587555	1400 53 1.200000 0.081000 0.103000 500 51 0.900000 0.272000 0.249000 600 52 0.900000 0.088000 0.087000 1.200000 0.059000 0.071000
1421465921582253259	1400 53 1.200000 0.088000 0.112000 500 51 0.900000 0.257000 0.235000 600 52 0.900000 0.088000 0.087000 1.200000 0.058000 0.070000
1421465922121515598	1400 53 1.200000 0.084000 0.107000 500 51 0.900000 0.268000 0.245000 600 52 0.900000 0.088000 0.087000 1.200000 0.059000 0.071000
1421465922681764307	1400 52 1.200000 0.083000 0.105000 500 51 0.900000 0.257000 0.235000 600 52 0.900000 0.088000 0.087000 1.200000 0.056000 0.068000
1421465923221531229	1400 53 1.200000 0.084000 0.107000 500 51 0.900000 0.275000 0.252000 600 52 0.900000 0.088000 0.087000 1.200000 0.060000 0.073000
1421465923776255772	1400 53 1.200000 0.083000 0.105000 500 51 0.900000 0.257000 0.235000 600 52 0.900000 0.088000 0.087000 1.200000 0.055000 0.066000
1421465924316526028	1400 53 1.200000 0.088000 0.112000 500 51 0.900000 0.281000 0.257000 600 52 0.900000 0.088000 0.087000 1.200000 0.060000 0.073000
1421465924881659109	1400 53 1.200000 0.080000 0.102000 500 51 0.900000 0.258000 0.236000 600 52 0.900000 0.088000 0.087000 1.200000 0.055000 0.066000
1421465925421588990	1400 53 1.200000 0.090000 0.114000 500 51 0.900000 0.274000 0.251000 600 52 0.900000 0.088000 0.087000 1.200000 0.059000 0.071000
1421465925966671244	1400 53 1.200000 0.091000 0.116000 500 51 0.900000 0.257000 0.235000 600 52 0.900000 0.088000 0.087000 1.200000 0.057000 0.069000
