Start:	1421440609613732823
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.500184506	950695230	r0FF
     0.500184506	1508927629	r01B
     0.500184506	1191651867	r073
     0.500184506	825	r075
     0.500184506	118372531	r004
     0.500184506	1632532	r016
     0.500184506	64090	r017
     1.000789678	951150271	r0FF
     1.000789678	1402153765	r01B
     1.000789678	1107001524	r073
     1.000789678	1480	r075
     1.000789678	122938069	r004
     1.000789678	3852427	r016
     1.000789678	110718	r017
     1.501314475	951001612	r0FF
     1.501314475	1507902288	r01B
     1.501314475	1228205294	r073
     1.501314475	832	r075
     1.501314475	102098716	r004
     1.501314475	2038621	r016
     1.501314475	65534	r017
     2.001834230	950990539	r0FF
     2.001834230	1515536154	r01B
     2.001834230	1241174717	r073
     2.001834230	823	r075
     2.001834230	97378613	r004
     2.001834230	1914873	r016
     2.001834230	48973	r017
     2.502361152	950994625	r0FF
     2.502361152	1392746180	r01B
     2.502361152	1105037222	r073
     2.502361152	1431	r075
     2.502361152	115626975	r004
     2.502361152	3825063	r016
     2.502361152	104832	r017
     3.002883615	951002831	r0FF
     3.002883615	1615617699	r01B
     3.002883615	1292106307	r073
     3.002883615	287	r075
     3.002883615	117362730	r004
     3.002883615	421038	r016
     3.002883615	17727	r017
     3.503396077	950964434	r0FF
     3.503396077	1394903345	r01B
     3.503396077	1110831763	r073
     3.503396077	1405	r075
     3.503396077	114642537	r004
     3.503396077	3696375	r016
     3.503396077	98843	r017
     4.003946207	951043958	r0FF
     4.003946207	1492271392	r01B
     4.003946207	1214532669	r073
     4.003946207	980	r075
     4.003946207	101956068	r004
     4.003946207	2395778	r016
     4.003946207	71225	r017
     4.504471252	951001949	r0FF
     4.504471252	1507705612	r01B
     4.504471252	1214877122	r073
     4.504471252	704	r075
     4.504471252	97383466	r004
     4.504471252	1692598	r016
     4.504471252	46344	r017
     5.004993256	950989273	r0FF
     5.004993256	1395101731	r01B
     5.004993256	1103917932	r073
     5.004993256	1432	r075
     5.004993256	118658611	r004
     5.004993256	3833283	r016
     5.004993256	103684	r017
     5.505512676	950997285	r0FF
     5.505512676	1618881104	r01B
     5.505512676	1311866071	r073
     5.505512676	450	r075
     5.505512676	117777830	r004
     5.505512676	892392	r016
     5.505512676	32374	r017
     6.006045305	951005026	r0FF
     6.006045305	1447821495	r01B
     6.006045305	1164210354	r073
     6.006045305	1212	r075
     6.006045305	109985918	r004
     6.006045305	3186356	r016
     6.006045305	86450	r017
     6.506629683	951068053	r0FF
     6.506629683	1441655777	r01B
     6.506629683	1158891356	r073
     6.506629683	1143	r075
     6.506629683	107234104	r004
     6.506629683	2916680	r016
     6.506629683	83241	r017
     7.007145894	950989174	r0FF
     7.007145894	1563070363	r01B
     7.007145894	1236708389	r073
     7.007145894	528	r075
     7.007145894	125079913	r004
     7.007145894	1196087	r016
     7.007145894	33327	r017
     7.507656230	950959270	r0FF
     7.507656230	1392896866	r01B
     7.507656230	1106426214	r073
     7.507656230	1435	r075
     7.507656230	116378240	r004
     7.507656230	3869996	r016
     7.507656230	108813	r017
     8.008181191	951002745	r0FF
     8.008181191	1570652876	r01B
     8.008181191	1300310007	r073
     8.008181191	547	r075
     8.008181191	89807006	r004
     8.008181191	1155811	r016
     8.008181191	40937	r017
     8.508701652	950987453	r0FF
     8.508701652	1447963634	r01B
     8.508701652	1155847437	r073
     8.508701652	1122	r075
     8.508701652	107684664	r004
     8.508701652	2984995	r016
     8.508701652	75210	r017
     9.009260654	951058559	r0FF
     9.009260654	1425558665	r01B
     9.009260654	1132928712	r073
     9.009260654	1232	r075
     9.009260654	112316935	r004
     9.009260654	3223840	r016
     9.009260654	87226	r017
     9.509781073	950997373	r0FF
     9.509781073	1594674269	r01B
     9.509781073	1287112396	r073
     9.509781073	421	r075
     9.509781073	120321836	r004
     9.509781073	897422	r016
     9.509781073	25505	r017
    10.010351908	951081811	r0FF
    10.010351908	1396759785	r01B
    10.010351908	1109245285	r073
    10.010351908	1418	r075
    10.010351908	116977270	r004
    10.010351908	3893901	r016
    10.010351908	111369	r017
    10.510906201	951051029	r0FF
    10.510906201	1533172130	r01B
    10.510906201	1250815921	r073
    10.510906201	650	r075
    10.510906201	93140297	r004
    10.510906201	1534389	r016
    10.510906201	51264	r017
    11.011457994	951050535	r0FF
    11.011457994	1473063952	r01B
    11.011457994	1161283107	r073
    11.011457994	998	r075
    11.011457994	126520497	r004
    11.011457994	2608556	r016
    11.011457994	67127	r017
    11.512114453	951246621	r0FF
    11.512114453	1409625826	r01B
    11.512114453	1112452502	r073
    11.512114453	1327	r075
    11.512114453	123984570	r004
    11.512114453	3560753	r016
    11.512114453	107634	r017
    12.012650663	951028014	r0FF
    12.012650663	1627314920	r01B
    12.012650663	1354283233	r073
    12.012650663	333	r075
    12.012650663	87111233	r004
    12.012650663	592329	r016
    12.012650663	20264	r017
    12.513181413	950999996	r0FF
    12.513181413	1397473010	r01B
    12.513181413	1110154218	r073
    12.513181413	1428	r075
    12.513181413	116700633	r004
    12.513181413	3868953	r016
    12.513181413	107268	r017
    13.013719080	951022286	r0FF
    13.013719080	1527210976	r01B
    13.013719080	1211911153	r073
    13.013719080	700	r075
    13.013719080	115305666	r004
    13.013719080	1664008	r016
    13.013719080	54063	r017
    13.514331289	951162136	r0FF
    13.514331289	1466555751	r01B
    13.514331289	1173426914	r073
    13.514331289	974	r075
    13.514331289	117406455	r004
    13.514331289	2479523	r016
    13.514331289	65011	r017
    14.014875498	951034750	r0FF
    14.014875498	1416878811	r01B
    14.014875498	1130285741	r073
    14.014875498	1367	r075
    14.014875498	114598082	r004
    14.014875498	3617301	r016
    14.014875498	102375	r017
    14.515406914	951022980	r0FF
    14.515406914	1603537265	r01B
    14.515406914	1322930641	r073
    14.515406914	288	r075
    14.515406914	83047371	r004
    14.515406914	493792	r016
    14.515406914	14839	r017
    15.015932747	950985958	r0FF
    15.015932747	1394686023	r01B
    15.015932747	1105654850	r073
    15.015932747	1441	r075
    15.015932747	116824143	r004
    15.015932747	3872955	r016
    15.015932747	109119	r017
    15.516468705	951023467	r0FF
    15.516468705	1524351705	r01B
    15.516468705	1206532330	r073
    15.516468705	822	r075
    15.516468705	132018297	r004
    15.516468705	1832766	r016
    15.516468705	57228	r017
    16.017022037	951049518	r0FF
    16.017022037	1495514227	r01B
    16.017022037	1219298621	r073
    16.017022037	825	r075
    16.017022037	99995736	r004
    16.017022037	2159860	r016
    16.017022037	58773	r017
    16.517629078	951117015	r0FF
    16.517629078	1399927389	r01B
    16.517629078	1111801009	r073
    16.517629078	1428	r075
    16.517629078	117093856	r004
    16.517629078	3883995	r016
    16.517629078	107236	r017
    17.018177869	951053520	r0FF
    17.018177869	1628658774	r01B
    17.018177869	1309678637	r073
    17.018177869	269	r075
    17.018177869	110988944	r004
    17.018177869	422350	r016
    17.018177869	17550	r017
    17.518712826	951007017	r0FF
    17.518712826	1404117714	r01B
    17.518712826	1110129896	r073
    17.518712826	1401	r075
    17.518712826	122023338	r004
    17.518712826	3727965	r016
    17.518712826	103928	r017
    18.019320991	951152161	r0FF
    18.019320991	1393759842	r01B
    18.019320991	1051687873	r073
    18.019320991	2284994	r075
    18.019320991	149970140	r004
    18.019320991	3449475	r016
    18.019320991	223771	r017
    18.519890031	951080343	r0FF
    18.519890031	1190774188	r01B
    18.519890031	582822243	r073
    18.519890031	13950907	r075
    18.519890031	313280695	r004
    18.519890031	4962632	r016
    18.519890031	308929	r017
    19.020470237	951100055	r0FF
    19.020470237	1103603934	r01B
    19.020470237	542876120	r073
    19.020470237	11955476	r075
    19.020470237	295130354	r004
    19.020470237	6252598	r016
    19.020470237	418329	r017
    19.521085985	951174215	r0FF
    19.521085985	1286547108	r01B
    19.521085985	626178933	r073
    19.521085985	14237745	r075
    19.521085985	338955711	r004
    19.521085985	3084083	r016
    19.521085985	173348	r017
    20.021650232	951071552	r0FF
    20.021650232	1098506517	r01B
    20.021650232	540424241	r073
    20.021650232	11951050	r075
    20.021650232	293592178	r004
    20.021650232	6318544	r016
    20.021650232	443320	r017
    20.522202022	951049383	r0FF
    20.522202022	1205409153	r01B
    20.522202022	589492301	r073
    20.522202022	13957935	r075
    20.522202022	317163558	r004
    20.522202022	4581077	r016
    20.522202022	284248	r017
    21.022749102	951037308	r0FF
    21.022749102	1184585709	r01B
    21.022749102	579709390	r073
    21.022749102	12903841	r075
    21.022749102	314523802	r004
    21.022749102	4803164	r016
    21.022749102	319712	r017
    21.523361266	951130399	r0FF
    21.523361266	1114822257	r01B
    21.523361266	547738094	r073
    21.523361266	11347578	r075
    21.523361266	300206653	r004
    21.523361266	5937177	r016
    21.523361266	383082	r017
    22.023933846	951091647	r0FF
    22.023933846	1278517579	r01B
    22.023933846	623201684	r073
    22.023933846	15853395	r075
    22.023933846	331733342	r004
    22.023933846	3595485	r016
    22.023933846	195170	r017
    22.524484967	951047700	r0FF
    22.524484967	1099104758	r01B
    22.524484967	540842318	r073
    22.524484967	11965949	r075
    22.524484967	293831310	r004
    22.524484967	6370293	r016
    22.524484967	432758	r017
    23.025151714	951264900	r0FF
    23.025151714	1202593853	r01B
    23.025151714	587636941	r073
    23.025151714	12304527	r075
    23.025151714	321623254	r004
    23.025151714	4488715	r016
    23.025151714	268019	r017
    23.525700668	951047413	r0FF
    23.525700668	1184455999	r01B
    23.525700668	580057307	r073
    23.525700668	13893118	r075
    23.525700668	311748533	r004
    23.525700668	5016734	r016
    23.525700668	328242	r017
    24.026257248	951056475	r0FF
    24.026257248	1109901687	r01B
    24.026257248	545697372	r073
    24.026257248	11989421	r075
    24.026257248	296837629	r004
    24.026257248	6169836	r016
    24.026257248	400688	r017
    24.526804910	951039974	r0FF
    24.526804910	1280709318	r01B
    24.526804910	623556925	r073
    24.526804910	14210815	r075
    24.526804910	337431294	r004
    24.526804910	3160618	r016
    24.526804910	179195	r017
    25.027352697	951040703	r0FF
    25.027352697	1094893142	r01B
    25.027352697	538862528	r073
    25.027352697	11970506	r075
    25.027352697	292679199	r004
    25.027352697	6377593	r016
    25.027352697	450688	r017
    25.527906276	951052468	r0FF
    25.527906276	1213161511	r01B
    25.527906276	593149345	r073
    25.527906276	13986745	r075
    25.527906276	319492833	r004
    25.527906276	4497965	r016
    25.527906276	252906	r017
    26.028462646	951056650	r0FF
    26.028462646	1180606602	r01B
    26.028462646	577863711	r073
    26.028462646	12942029	r075
    26.028462646	313640333	r004
    26.028462646	4820015	r016
    26.028462646	321882	r017
