#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357020474577238237	15763067	4324556	163	481627	120734
1357020475077775098	12677934	3988887	152	443985	111547
1357020475578211375	12900959	4139559	149	460964	115723
1357020476078652778	10756608	3376749	116	379255	95407
1357020476579092722	12011560	3824445	136	426795	107944
1357020477079535499	10929161	3545111	119	393495	98573
1357020477579978235	12018545	3952096	130	438130	110242
1357020478080415887	11532895	3708107	124	411760	102854
1357020478580890081	11878627	3818068	132	425231	105981
1357020479081327484	13010480	4149178	153	463242	116287
1357020479582199135	12856215	4180711	158	465016	116530
1357020480082698370	16825906	5279300	205	584309	145427
1357020480583163523	12774611	4150303	154	464039	116740
1357020481083640175	8603120	2709431	78	306129	76919
1357020481584123160	13377691	4297069	139	477034	120028
1357020482084596854	9978764	3237263	114	357320	89498
1357020482585104548	10915507	3535672	128	392245	98403
1357020483085568701	12120552	3865285	146	429996	107816
1357020483586075103	13173967	4253823	158	476054	119650
1357020484086545505	12984615	4137335	150	461379	115370
1357020484587114990	21830019	6980502	252	771722	193494
1357020485087616351	157277931	52731363	1531	5851934	1478607
1357020485588070795	162457156	54897615	1609	6102341	1540502
1357020486088536197	128930258	43299236	1260	4802735	1206621
1357020486588999725	99551100	33501639	982	3714019	936210
1357020487089464585	99498934	33506665	962	3714385	929906
1357020487589966196	99623406	33530844	964	3718954	938259
1357020488090433015	122762768	41403951	1186	4587592	1154540
1357020488590907042	109288355	36138294	1031	4012043	1008576
1357020489091423111	100101017	33353526	948	3710096	930314
1357020489592057346	104401312	34892015	995	3869619	975853
1357020490092607873	101089531	33845083	988	3757433	942340
1357020490593131067	120515518	40398146	1148	4479399	1125463
1357020491093640011	107898504	35995469	1026	3996788	1006041
1357020491594160705	99987200	33446441	962	3710473	931983
1357020492094688440	49197345	16019955	459	1784499	447821
1357020492595246550	11832286	3753472	131	417263	104307
1357020493095760536	11824802	3756301	123	419731	104344
1357020493596344188	14307325	4599721	149	512086	128253
1357020494096892090	11232037	3521985	120	391097	97930
1357020494597554617	11771823	3740220	135	414611	103338
1357020495098054144	14673710	4496653	179	496197	124021
1357020495598648587	10345735	3157294	110	354982	89787
1357020496099231073	11628893	3677410	141	409773	102371
1357020496599825683	13534497	4259409	156	474418	119633
1357020497100428585	11733746	3728720	123	414690	104093
1357020497601094903	14427750	4633443	146	516938	129692
1357020498101718971	11925724	3743141	130	416354	104194
1357020498602347873	12308294	3883243	147	431866	108200
1357020499102977775	12068522	3803257	143	423328	106656
1357020499603807634	13244774	4187433	160	464783	117016
1357020500104417870	15215918	4672008	175	519829	130689
1357020500605058896	9914203	3025924	107	341318	86178
1357020501105667173	10993223	3485945	119	386789	96670
1357020501606403158	13054748	4208385	139	466803	116900
1357020502106954560	10726947	3404867	115	378374	94471
1357020502607475212	13881164	3924938	144	437741	108076
1357020503108008614	17803201	5043124	225	558302	135782
1357020503608532475	18768676	5353434	230	590629	144965
1357020504109059543	18745450	5323596	227	586888	144004
1357020504609707695	19564608	5641374	234	625767	153619
1357020505110245681	16423188	4638605	182	512828	125070
1357020505610805791	13885889	4108135	144	472564	109586
1357020506111301401	16749681	4900524	201	545146	134027
1357020506611806595	16640072	4952175	201	547406	136764
1357020507112330122	16504608	4767493	194	527863	130025
1357020507612889733	18104814	5279580	213	584060	144526
1357020508113421343	15823912	4694622	194	519959	129389
1357020508614147745	17108889	5058217	203	561895	139340
1357020509114655480	14659115	4402193	165	490656	120463
1357020509615322049	17852406	5384324	197	595451	148130
1357020510115888784	13121802	3721668	133	414033	101901
1357020510616491727	15866271	4640462	178	515428	127985
1357020511117414837	15707247	4590485	185	506897	126087
1357020511617924614	18160381	5254201	220	582286	144007
1357020512118445891	16414441	4796173	197	529929	131264
1357020512618948501	16736916	4949999	199	549309	136200
1357020513119491653	16373550	4758979	186	527595	131706
1357020513620001681	17835630	5355979	200	593446	148518
1357020514120599333	13447171	4030632	151	445228	110199
1357020514621322442	15122784	4526613	172	499604	124139
1357020515122097760	12640358	3619237	136	406034	101010
1357020515623135202	16971626	5013454	197	554925	138332
1357020516123625438	15305844	4408858	180	487553	120864
1357020516624197465	15886887	4722325	186	523439	130837
1357020517125093241	15431396	4512854	180	500596	123820
1357020517625699226	18198975	5397915	202	598229	149527
1357020518126223336	14449889	4382856	170	485691	121652
1357020518626718905	16420843	4864890	191	540597	135178
1357020519127177141	16667885	4761142	194	524798	131102
1357020519627695251	15544843	4490859	181	496495	123241
1357020520128172279	12700642	3757767	140	432018	103605
1357020520628691056	16141197	4853370	198	538037	133643
1357020521129239041	13384676	4008683	152	443134	110239
1357020521631998061	15104107	4665321	163	515551	128660
1357020522132567880	13957843	4221167	160	466261	116453
1357020522633180490	13635873	4211444	157	466407	116207
1357020523133704184	14261359	4261239	167	487453	116040
1357020523634684501	15048140	4563415	177	510906	126943
1357020524137413771	15613783	4594635	182	508847	125853
1357020524637979298	16778089	4942693	205	547348	136119
1357020525138466783	13088160	3655104	147	407562	100547
1357020525639334309	17150012	5116689	198	570144	141216
1357020526142200995	13772110	4066867	154	447102	110442
1357020526642697522	13905415	4222182	162	469366	116003
1357020527143194466	15776381	4620053	178	527594	125334
1357020527643712285	14892005	4402502	178	486780	121306
1357020528144215562	13206078	4085154	162	453727	112404
1357020528644730631	15546535	4729592	190	525173	130828
1357020529145219992	14363396	4345257	178	481461	120094
1357020529645812227	16615844	5079332	196	563644	140508
1357020530146460962	13409785	3963292	149	443821	110707
1357020530647336613	16496324	4875123	202	539775	133860
1357020531147850807	14313022	4236686	167	479027	115686
1357020531648353209	15309414	4620949	179	511387	127909
1357020532148865986	14547948	4330108	176	479548	119490
1357020532649364597	15986087	4729096	189	524340	130099
1357020533149943040	14702136	4275029	162	472723	117594
1357020533650538150	17925077	5359347	202	592063	147702
1357020534151118136	14882722	4378012	163	484494	119773
1357020534651762954	11410166	3389143	123	378335	93964
1357020535152257356	15099739	4571476	182	507339	126608
1357020535652867758	15586999	4693404	188	523196	129694
1357020536153428910	16202655	4408049	182	492041	120725
1357020536654022229	14476924	4537332	179	519041	123894
1357020537154626964	13600981	4230687	164	469330	117098
1357020537655260991	16622456	5178651	192	575835	143959
1357020538155908892	13913589	4215984	153	466523	116574
1357020538656495294	13707565	4299583	161	476472	118684
1357020539157145154	15866474	4777544	192	530223	132567
1357020539657738806	12369846	3780622	141	425127	106464
1357020540158356666	14667152	4483742	172	498841	124652
1357020540658968068	15560498	4731036	183	524108	130432
1357020541159567678	12764455	4045695	148	449064	111801
1357020541660205747	15402171	4885794	171	541259	135710
1357020542160841065	12673473	3897842	143	431637	106990
1357020542661437300	14007413	4283455	161	473848	117284
1357020543162013744	16102575	4691573	183	539599	126751
1357020543662648604	15986179	4706027	191	523129	129807
1357020544163234964	16323627	4885784	198	545377	134963
1357020544663743908	12105802	3659270	135	408614	101333
1357020545164261810	14795185	4492526	177	497272	122864
1357020545664781588	16360157	5026074	199	554704	137573
1357020546165310490	15312300	4548495	195	502978	124562
1357020546665872475	16444162	4949705	210	548181	135926
1357020547166371919	15886817	4741806	199	524863	129794
1357020547666878946	49547305	15855530	534	1758398	439616
1357020548167380848	164798955	54867268	1670	6087746	1526388
1357020548667887000	160474408	53184058	1612	5901250	1478360
1357020549168422319	111615173	36727758	1081	4083845	1025988
1357020549673955038	105787252	34645700	1030	3843977	962097
1357020550174456982	104644208	34573639	1038	3835659	957291
1357020550674980676	124884302	41342806	1217	4587256	1152452
1357020551175549661	114117627	37541061	1103	4169509	1045826
1357020551676149521	107613056	35455633	1060	3932146	984191
1357020552176662215	103422724	34019029	1042	3774618	944645
1357020552677197825	104895163	34223750	1043	3795582	950372
1357020553177715811	105410152	35274047	1055	3915526	981173
1357020553678192171	122831958	41132627	1209	4563240	1144073
1357020554178686032	104530265	34941472	1028	3875666	970491
1357020554679230809	99925867	33371132	1002	3700454	927411
1357020555179706128	49140849	16213575	495	1807558	451399
1357020555680174072	13188534	4140703	161	460647	115134
