#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357591876642530837	45033844	34391291	152	5406734	145283
1357591877143282946	416846	81111	6	17744	2064
1357591877643865057	418288	106763	6	21679	2397
1357591878144649541	164928	34564	5	8110	677
1357591878645266401	179056	38517	5	8394	668
1357591879145939011	192988	42328	5	8681	644
1357591879646548330	186351	39677	5	8874	656
1357591880147162315	189287	39933	5	7697	574
1357591880647769633	188199	43452	5	9812	623
1357591881148379577	361573	82410	6	17363	1751
1357591881648986062	176422	36779	5	7875	557
1357591882149592172	186321	38143	5	7497	575
1357591882650204491	186765	43915	5	10195	598
1357591883151002725	186560	39040	5	7520	535
1357591883651610002	185984	43940	5	10005	560
1357591884152213654	185811	41469	5	8776	543
1357591884652815098	184497	41015	5	8704	564
1357591885153416416	380328	86488	6	17744	1744
1357591885654038360	151879	32483	5	6723	466
1357591886154654136	164553	42209	5	9479	529
1357591886655256455	183774	37223	5	7493	506
1357591887155922607	183541	42153	5	9611	561
1357591887656529967	186571	39039	5	7635	543
1357591888157269910	185834	43934	5	9921	583
1357591888657880270	185119	41001	5	8665	555
1357591889158504255	366753	79275	6	17094	1626
1357591889659146574	196826	44009	5	8704	600
1357591890159748392	187377	41451	5	8837	578
1357591890660426627	184575	41448	5	8807	575
1357591891161123029	185324	40580	5	8822	571
1357591891661726597	206447	41482	5	8789	563
1357591892162428499	184041	41380	5	8787	555
1357591892663121609	184186	40974	5	8683	545
1357591893163970593	397826	85486	6	17642	1603
1357591893664672203	187133	41706	5	8787	596
1357591894165365729	142776	40685	5	8854	558
1357591894666107797	182781	41926	5	8795	539
1357591895166811907	183809	43096	5	9801	579
1357591895667509309	184312	39046	5	7653	534
1357591896168208627	183108	43935	5	9921	568
1357591896668911737	183905	40942	5	8713	545
1357591897169611180	373532	82599	6	17378	1665
1357591897670309082	188262	39925	5	7822	638
1357591898171243191	186429	44837	5	10200	646
1357591898671944884	186484	40093	5	7816	543
1357591899172642411	184761	41263	5	8801	546
1357591899673336895	183882	43934	5	9949	593
1357591900174026547	185437	40998	5	8704	535
1357591900674714574	399714	89064	6	18359	1682
1357591901175428808	504547	37632	5	8244	613
1357591901676257751	291785	42332	5	8998	586
1357591902177004986	253285	43021	5	9031	609
1357591902677766721	287391	41617	5	8992	587
1357591903178700496	294491	41506	5	8859	542
1357591903679452523	286816	41444	5	8776	558
1357591904180210424	294362	40980	5	8776	557
1357591904681042325	484394	85823	6	17672	1543
1357591905181799101	281227	36818	5	8041	562
1357591905682566253	287540	41497	5	8833	564
1357591906183328404	290676	41456	5	8820	564
1357591906683997056	287084	41435	5	9034	577
1357591907184755499	291276	41517	5	8845	542
1357591907685522567	285959	41466	5	8749	554
1357591908186531884	289765	40956	5	8704	537
1357591908687277160	508769	97086	6	23261	1645
1357591909188024353	280172	35021	5	7686	538
1357591909688771588	284263	39702	5	8476	533
1357591910189518781	267434	39683	5	8441	551
1357591910690271474	268352	41309	5	8951	590
1357591911191109292	290455	41519	5	8827	552
1357591911691966360	285706	38998	5	8959	629
1357591912192864094	323641	51286	5	10123	536
1357591912693631453	484590	85017	6	17270	1548
1357591913194579312	278065	35021	5	7700	525
1357591913695326047	283465	39702	5	8803	582
1357591914196232781	290297	41444	5	8820	572
1357591914697005058	286971	43263	5	9035	587
1357591915197774459	289362	41488	5	8846	561
1357591915698544944	284597	41519	5	8812	547
1357591916199323261	286685	40995	5	8698	533
1357591916700095079	495537	85043	6	17883	1643
1357591917200974855	276475	38583	5	8467	587
1357591917701746548	291046	43256	5	9187	615
1357591918202691032	265312	43231	5	9184	632
1357591918703437684	271899	43199	5	9024	582
1357591919204206627	284895	41512	5	8811	571
1357591919705002403	287497	42215	5	8790	583
1357591920205800054	283181	40294	5	8730	554
1357591920706564872	502627	88699	6	18383	1666
1357591921207374982	847497	195575	32	43342	4666
1357591921708073842	282467	38517	5	8496	694
1357591922208767076	285035	43234	5	9198	681
1357591922709561894	289325	41433	5	8472	623
1357591923211922457	283120	40564	5	8871	626
1357591923712700525	287162	41506	5	8765	619
1357591924213483593	281015	40920	5	8740	600
1357591924714259077	505821	88994	6	18805	1928
1357591925215032770	273975	38597	5	8465	619
1357591925715859797	289248	43241	5	9249	645
1357591926216617865	248855	43238	5	9241	618
1357591926717383808	284766	43253	5	9019	595
1357591927218164542	281112	41484	5	8858	574
1357591927718942277	286051	41506	5	8833	578
1357591928219930594	280820	40975	5	8779	590
1357591928720783078	485069	86822	6	18074	1727
1357591929221559230	272101	36799	5	8014	535
1357591929722401297	288110	41424	5	8847	634
1357591930223167824	282415	41408	5	8872	611
1357591930723932725	286071	39691	5	8676	586
1357591931224708751	281825	41512	5	8875	578
1357591931725481153	286267	41517	5	8766	603
1357591932226318012	282534	40974	5	8793	630
1357591932727108455	502161	89961	6	18449	1715
1357591933228074481	271120	34980	5	7716	572
1357591933728849673	1185510	39702	5	8501	551
1357591934229615408	992123	39678	5	8543	559
1357591934730374976	770333	39679	5	8752	566
1357591935231202836	947486	41521	5	8901	583
1357591935731969362	1014925	41451	5	8854	586
1357591936232748888	997878	41010	5	8794	592
1357591936733515956	1164715	91371	6	19222	1755
1357591937234196733	915537	36777	5	8099	564
1357591937734878426	1006150	41512	5	8837	602
1357591938235751702	1001086	41448	5	8856	620
1357591938736489728	1029250	41491	5	8676	575
1357591939237143963	1007729	41497	5	8868	598
1357591939737823532	866693	41512	5	8808	627
1357591940238463517	812744	40924	5	8738	593
1357591940739132627	1229020	97928	6	22802	1736
1357591941239820028	995430	38544	5	8457	616
1357591941740462722	751097	43207	5	9193	657
1357591942241222915	879166	43242	5	9226	625
1357591942741835067	933271	41424	5	8650	590
1357591943243082133	719036	41463	5	8858	580
1357591943743739576	941452	41484	5	8765	591
1357591944244431311	974553	40957	5	8719	574
1357591944745115754	1110561	90904	6	18747	1771
1357591945245808531	702835	37067	5	8294	616
1357591945746478099	904788	42346	5	9010	610
1357591946247150751	974004	42343	5	9029	603
1357591946747845569	965485	40560	5	8708	574
1357591947248551137	984878	41513	5	8859	591
1357591947749168206	984928	41508	5	8801	596
1357591948249907607	982543	40985	5	8706	571
1357591948750567801	1175891	91862	6	18877	1746
1357591949251296869	946892	37031	5	8217	571
