#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357569839050605716	851882	63040	5	10168	729
1357569839551390909	185998	31043	5	7088	520
1357569840052022519	145350	32240	5	6880	557
1357569840552634379	158080	37781	5	7842	434
1357569841053263281	144131	34479	5	7624	534
1357569841553880933	158887	33346	5	6502	409
1357569842054498168	290517	68169	6	14497	1364
1357569842555115820	145457	30558	5	6527	503
1357569843055802513	155017	34981	5	7146	403
1357569843556444373	110642	29830	5	6559	480
1357569844057157483	153784	34975	5	7127	417
1357569844557816343	141834	29848	5	6530	494
1357569845058455495	155196	35871	5	7357	420
1357569845559092897	142719	30448	5	6643	541
1357569846059736090	357220	90065	6	20442	1566
1357569846560364408	155948	34276	5	6778	434
1357569847061067435	142192	30799	5	7005	502
1357569847561696795	155327	34237	5	7214	440
1357569848062371280	142779	30541	5	7318	524
1357569848563003432	161585	35705	5	6580	474
1357569849063659000	143896	33743	5	7842	565
1357569849565643856	156939	34258	5	6524	423
1357569850066276716	327079	80949	6	18090	1441
1357569850566913117	144179	30798	5	7796	504
1357569851067544269	154895	34267	5	6350	420
1357569851568188296	142848	30557	5	7359	495
1357569852068825823	155348	34248	5	6383	395
1357569852569470474	143060	30311	5	6514	512
1357569853070189459	156010	35887	5	7521	442
1357569853570887027	143238	30697	5	6474	505
1357569854071530763	348316	90634	6	20470	1577
1357569854572263914	158578	36071	5	7525	465
1357569855072913357	148295	32276	5	6890	531
1357569855573551217	157759	36027	5	7538	438
1357569856074195828	144185	32342	5	6918	518
1357569856574840563	157169	35175	5	7334	441
1357569857075480714	144263	31258	5	6700	533
1357569857576160533	157966	36701	5	7598	429
1357569858076790559	325608	81282	6	18019	1408
1357569858577433628	145218	30568	5	6997	517
1357569859078077279	156217	34992	5	7207	421
1357569859578817806	143164	32845	5	7344	504
1357569860079445208	157319	31548	5	6403	396
1357569860580080484	143157	30311	5	6476	457
1357569861080761719	156152	35219	5	7388	423
1357569861581407371	143303	31205	5	6651	518
1357569862082049523	348713	91903	6	21811	1587
1357569862582681758	159885	36295	5	6589	447
1357569863083358201	444768	34218	5	7713	535
1357569863584078728	256433	33821	5	6590	441
1357569864084795546	237051	33744	5	7734	558
1357569864585642864	254680	33771	5	6919	461
1357569865086364515	235907	33732	5	7466	534
1357569865587112625	250953	37213	5	7158	537
1357569866087867484	452741	89927	6	19386	1627
1357569866588550386	250372	33851	5	6558	462
1357569867089257538	241180	30965	5	7661	533
1357569867589948314	248230	37078	5	6857	443
1357569868090674632	239682	33222	5	7413	510
1357569868591423367	250538	32461	5	6378	428
1357569869092117185	236825	34205	5	7825	560
1357569869594239040	252371	34188	5	6481	410
1357569870094911692	398641	72986	6	15484	1392
1357569870595632135	242300	32869	5	7140	519
1357569871096263453	251911	31533	5	6400	413
1357569871596915480	206969	33278	5	7295	542
1357569872097655507	249048	31955	5	6561	435
1357569872598375408	256261	33762	5	7284	505
1357569873099202476	250509	33365	5	6726	435
1357569873600010044	234857	32954	5	7602	550
1357569874100887611	463021	86327	6	17701	1601
1357569874601866470	248331	32473	5	6694	471
1357569875102685538	239481	32333	5	7170	510
1357569875603483564	246618	32478	5	6598	424
1357569876104305132	235402	32330	5	7085	499
1357569876605149533	249536	32545	5	6671	419
1357569877106012892	234108	33199	5	7520	541
1357569877606807710	252958	34698	5	6865	443
1357569878107606278	415532	76733	6	15722	1415
1357569878608420263	240112	32869	5	7383	530
1357569879109201414	248007	32039	5	6396	433
1357569879610307647	236029	32845	5	7437	515
1357569880111252131	250174	32472	5	6470	404
1357569880612048866	233890	32330	5	7162	502
1357569881112858559	252196	32899	5	6846	442
1357569881613656585	233303	33493	5	7442	531
1357569882114441486	441547	83398	6	16864	1554
1357569882615249554	247903	35264	5	7473	468
1357569883116114788	235572	32325	5	7017	500
1357569883617015273	247613	32473	5	6582	425
1357569884117760257	231076	32314	5	7117	486
1357569884618673992	248753	32467	5	6676	421
1357569885119419268	232070	33242	5	7544	514
1357569885620155628	252128	34202	5	6818	439
1357569886121023779	418845	78320	6	16026	1443
1357569886621760347	236975	32869	5	7351	549
1357569887122461623	248335	31500	5	6359	416
1357569887623196525	232389	33306	5	7340	504
1357569888123929259	249855	32700	5	6555	421
1357569888624651078	231535	32097	5	7172	474
1357569889125389604	251378	33424	5	6805	444
1357569889626340380	232123	32983	5	7532	525
1357569890127070906	435464	84467	6	17603	1620
1357569890627827016	249792	34312	5	6734	449
1357569891128541001	233312	33247	5	7581	541
1357569891629248027	251267	33770	5	6660	427
1357569892129971220	231456	33756	5	7469	524
1357569892630706913	249705	32963	5	6627	441
1357569893131414023	234158	33714	5	7649	527
