#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed	
1357605612167344738	automotive_bitcount	600	53	0.900000	0.122000	0.111000	111367	32395	2	6905	614
1357605612694130094	automotive_bitcount	600	53	0.900000	0.122000	0.111000	251582	70506	3	14979	1724
1357605613237352394	automotive_bitcount	600	53	0.900000	0.122000	0.111000	121852	28402	2	5983	435
1357605613772323972	automotive_bitcount	600	53	0.900000	0.122000	0.111000	126348	32219	2	6934	469
1357605614307353592	automotive_bitcount	600	53	0.900000	0.123000	0.112000	115776	27560	2	5811	384
1357605614842342253	automotive_bitcount	600	53	0.900000	0.123000	0.112000	122687	30169	2	6473	419
1357605615377446039	automotive_bitcount	600	53	0.900000	0.123000	0.112000	115825	27903	2	5914	401
1357605615900882114	automotive_bitcount	600	53	0.900000	0.123000	0.112000	122643	30378	2	6501	382
1357605616442339421	automotive_bitcount	600	53	0.900000	0.122000	0.111000	114818	27451	2	5779	338
1357605616977342040	automotive_bitcount	600	53	0.900000	0.122000	0.111000	243392	66942	3	14124	1340
1357605617500897740	automotive_bitcount	600	53	0.900000	0.123000	0.112000	124178	30156	2	6524	438
1357605618047370655	automotive_bitcount	600	53	0.900000	0.123000	0.112000	114999	27941	2	5884	390
1357605618572398141	automotive_bitcount	600	53	0.900000	0.123000	0.112000	120621	30369	2	6468	378
1357605619112390327	automotive_bitcount	600	53	0.900000	0.123000	0.112000	114743	27706	2	5819	340
1357605619647348697	automotive_bitcount	600	53	0.900000	0.123000	0.112000	121136	30386	2	6517	391
1357605620182449316	automotive_bitcount	600	53	0.900000	0.122000	0.111000	94019	29898	2	6472	379
1357605620717332395	automotive_bitcount	600	53	0.900000	0.123000	0.112000	242926	67786	3	14357	1358
1357605621252348848	automotive_bitcount	600	53	0.900000	0.123000	0.112000	117493	27403	2	5836	387
1357605621782448401	automotive_bitcount	600	53	0.900000	0.123000	0.112000	121003	30655	2	6559	425
1357605622317336479	automotive_bitcount	600	53	0.900000	0.123000	0.112000	115581	27709	2	5857	349
1357605622852309557	automotive_bitcount	600	53	0.900000	0.123000	0.112000	120686	38873	2	8370	522
1357605623377468501	automotive_bitcount	600	53	0.900000	0.123000	0.112000	136345	25532	2	5636	364
1357605623922329296	automotive_bitcount	600	53	0.900000	0.122000	0.111000	121566	30721	3	6227	359
1357605624457331958	automotive_bitcount	600	53	0.900000	0.123000	0.112000	115720	27477	2	5778	347
1357605624982476319	automotive_bitcount	600	53	0.900000	0.123000	0.112000	241226	66899	3	14077	1233
1357605625527329989	automotive_bitcount	600	53	0.900000	0.122000	0.111000	121966	30235	2	6515	397
1357605626062328442	automotive_bitcount	600	53	0.900000	0.123000	0.112000	114799	27859	2	5873	371
1357605626597338270	automotive_bitcount	600	53	0.900000	0.123000	0.112000	120451	30389	2	6503	371
1357605627132765679	automotive_bitcount	600	53	0.900000	0.122000	0.111000	114212	27706	2	5829	362
1357605627667427592	automotive_bitcount	600	53	0.900000	0.123000	0.112000	113712	27649	2	5860	359
1357605628197368895	automotive_bitcount	600	53	0.900000	0.123000	0.112000	87484	29881	2	6481	380
1357605628732378473	automotive_bitcount	600	53	0.900000	0.123000	0.112000	239963	63931	3	13514	1293
1357605629267382010	automotive_bitcount	600	53	0.900000	0.123000	0.112000	122569	30407	2	6536	456
1357605629797334979	automotive_bitcount	600	53	0.900000	0.123000	0.112000	115473	27683	2	5859	361
1357605630332331558	automotive_bitcount	600	53	0.900000	0.123000	0.112000	120092	30415	2	6561	379
1357605630867367594	automotive_bitcount	600	53	0.900000	0.123000	0.112000	114967	27926	2	5868	380
1357605631397342230	automotive_bitcount	600	53	0.900000	0.123000	0.112000	120151	30100	2	6467	364
1357605631932373725	automotive_bitcount	600	53	0.900000	0.122000	0.111000	132394	27964	2	5862	378
1357605632467338345	automotive_bitcount	600	53	0.900000	0.123000	0.112000	119709	30131	2	6431	383
1357605632997349981	automotive_bitcount	600	53	0.900000	0.123000	0.112000	229297	61272	3	12835	1180
1357605633532341392	automotive_bitcount	600	53	0.900000	0.123000	0.112000	121683	30414	2	6553	418
1357605634067364762	automotive_bitcount	600	53	0.900000	0.123000	0.112000	114965	27660	2	5861	362
1357605634597358523	automotive_bitcount	600	53	0.900000	0.122000	0.111000	120123	30459	2	6579	398
1357605635132345226	automotive_bitcount	600	53	0.900000	0.122000	0.111000	115159	27882	2	5889	384
1357605635667360929	automotive_bitcount	600	53	0.900000	0.123000	0.112000	121475	30163	2	6494	369
1357605636197485399	automotive_qsort1	600	53	0.900000	0.123000	0.112000	308999	66816	3	14063	1235
1357605636726993620	automotive_qsort1	600	53	0.900000	0.123000	0.112000	180569	24971	2	5279	330
1357605637272750870	automotive_qsort1	600	53	0.900000	0.123000	0.112000	202863	30332	2	6543	413
1357605637807516408	automotive_qsort1	600	53	0.900000	0.123000	0.112000	201416	27582	2	5816	382
1357605638342605735	automotive_qsort1	600	53	0.900000	0.123000	0.112000	202210	30546	2	6554	390
1357605638877564563	automotive_qsort1	600	53	0.900000	0.123000	0.112000	200657	27938	2	5888	370
1357605639412509850	automotive_qsort1	600	53	0.900000	0.123000	0.112000	202809	30386	2	6502	393
1357605639947530719	automotive_qsort1	600	53	0.900000	0.123000	0.112000	200315	27149	2	5778	360
1357605640482627422	automotive_qsort1	600	53	0.900000	0.123000	0.112000	305619	61878	3	12882	1144
1357605641017720750	automotive_qsort1	600	53	0.900000	0.123000	0.112000	190642	24616	2	5198	337
1357605641552536995	automotive_qsort1	600	53	0.900000	0.123000	0.112000	203114	31167	2	6624	423
1357605642082545298	automotive_qsort1	600	53	0.900000	0.123000	0.112000	193881	27223	2	5733	342
1357605642617711834	automotive_qsort1	600	53	0.900000	0.123000	0.112000	202203	30109	2	6460	376
1357605643152523454	automotive_qsort1	600	53	0.900000	0.123000	0.112000	192267	27580	2	5831	358
1357605643682579007	automotive_qsort1	600	53	0.900000	0.123000	0.112000	202677	30550	2	6570	358
1357605644217501210	automotive_qsort1	600	53	0.900000	0.123000	0.112000	293105	64779	3	13632	1262
1357605644752536622	automotive_qsort1	600	53	0.900000	0.123000	0.112000	182701	25355	2	5380	341
1357605645282571258	automotive_qsort1	600	53	0.900000	0.123000	0.112000	203209	30119	2	6534	409
1357605645817498920	automotive_qsort1	600	53	0.900000	0.123000	0.112000	191307	27991	2	5874	367
1357605646352781538	automotive_qsort1	600	53	0.900000	0.123000	0.112000	201886	30137	2	6491	382
1357605646882613842	automotive_qsort1	600	53	0.900000	0.123000	0.112000	191702	27938	2	5854	369
1357605647417546920	automotive_qsort1	600	53	0.900000	0.123000	0.112000	202055	30084	2	6485	362
1357605647952623081	automotive_qsort1	600	53	0.900000	0.123000	0.112000	190535	27375	2	5806	358
1357605648482588718	automotive_qsort1	600	53	0.900000	0.123000	0.112000	324473	67199	3	14159	1273
1357605649017505629	automotive_qsort1	600	53	0.900000	0.123000	0.112000	197830	30260	2	6526	412
1357605649552526041	automotive_qsort1	600	53	0.900000	0.123000	0.112000	196451	27936	2	5875	387
1357605650082581844	automotive_qsort1	600	53	0.900000	0.123000	0.112000	198917	30360	3	8434	515
1357605650617910796	automotive_qsort1	600	53	0.900000	0.123000	0.112000	217314	34536	2	5435	347
1357605651152536875	automotive_qsort1	600	53	0.900000	0.123000	0.112000	200211	30399	2	6535	390
1357605651682799885	automotive_qsort1	600	53	0.900000	0.123000	0.112000	191955	27608	2	5850	326
1357605652227519056	automotive_qsort1	600	53	0.900000	0.123000	0.112000	299529	66822	3	14035	1254
1357605652762562342	automotive_qsort1	600	53	0.900000	0.123000	0.112000	183766	28159	2	5934	363
1357605653297536545	automotive_qsort1	600	53	0.900000	0.123000	0.112000	197732	30032	2	6409	395
1357605653832689789	automotive_qsort1	600	53	0.900000	0.123000	0.112000	195100	27677	2	5812	345
1357605654367556368	automotive_qsort1	600	53	0.900000	0.123000	0.112000	196314	30419	2	6527	387
1357605654897566837	automotive_qsort1	600	53	0.900000	0.123000	0.112000	195658	27763	2	5886	349
1357605655432751873	automotive_qsort1	600	53	0.900000	0.123000	0.112000	195433	30384	2	6583	375
1357605655967565368	automotive_qsort1	600	53	0.900000	0.123000	0.112000	195186	27358	2	5753	354
1357605656497523088	automotive_qsort1	600	53	0.900000	0.123000	0.112000	302669	63096	3	13368	1114
1357605657032595458	automotive_qsort1	600	53	0.900000	0.123000	0.112000	201291	30486	2	6548	393
1357605657567527619	automotive_qsort1	600	53	0.900000	0.123000	0.112000	190465	27661	2	5856	346
1357605658097543172	automotive_qsort1	600	53	0.900000	0.123000	0.112000	200709	30451	2	6551	370
1357605658632528042	automotive_qsort1	600	53	0.900000	0.123000	0.112000	190498	27598	2	5828	330
1357605659167777994	automotive_qsort1	600	53	0.900000	0.123000	0.112000	200074	30353	2	6549	369
1357605659697514798	automotive_qsort1	600	53	0.900000	0.123000	0.112000	192145	27988	2	5887	360
1357605660232534709	automotive_qsort1	600	53	0.900000	0.123000	0.112000	302081	67309	3	14149	1209
1357605660765534211	automotive_qsort1	600	53	0.900000	0.123000	0.112000	636674	184834	29	40657	4393
1357605661297524632	automotive_qsort1	600	53	0.900000	0.124000	0.113000	197098	28127	2	5973	496
1357605661832521544	automotive_qsort1	600	53	0.900000	0.123000	0.112000	202106	29991	2	6385	491
1357605662367544122	automotive_qsort1	600	53	0.900000	0.123000	0.112000	196285	28098	2	5896	416
1357605662897510633	automotive_qsort1	600	53	0.900000	0.123000	0.112000	198329	30016	2	6402	445
1357605663432551294	automotive_qsort1	600	53	0.900000	0.123000	0.112000	197253	27714	2	5840	398
1357605663967531414	automotive_qsort1	600	53	0.900000	0.123000	0.112000	197170	30135	2	6401	426
