Start:	1428603683768180554
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.500279093	47929453	r0FF
     0.500279093	739901	r01B
     0.500279093	66170	r073
     0.500279093	0	r075
     0.500279093	7311888	r004
     0.500279093	740227	r016
     0.500279093	66193	r017
     1.000977936	19297309	r0FF
     1.000977936	267164	r01B
     1.000977936	5066	r073
     1.000977936	0	r075
     1.000977936	1852265	r004
     1.000977936	267162	r016
     1.000977936	5060	r017
     1.501623571	22923486	r0FF
     1.501623571	258876	r01B
     1.501623571	7780	r073
     1.501623571	0	r075
     1.501623571	2941880	r004
     1.501623571	258898	r016
     1.501623571	7780	r017
     2.002211247	16480387	r0FF
     2.002211247	200657	r01B
     2.002211247	3803	r073
     2.002211247	0	r075
     2.002211247	1428362	r004
     2.002211247	200924	r016
     2.002211247	3798	r017
     2.502809215	16023463	r0FF
     2.502809215	196325	r01B
     2.502809215	2848	r073
     2.502809215	0	r075
     2.502809215	1366547	r004
     2.502809215	196012	r016
     2.502809215	2847	r017
     3.003425308	12942015	r0FF
     3.003425308	229313	r01B
     3.003425308	2279	r073
     3.003425308	0	r075
     3.003425308	1824547	r004
     3.003425308	229204	r016
     3.003425308	2278	r017
     3.504017776	15922572	r0FF
     3.504017776	242052	r01B
     3.504017776	3788	r073
     3.504017776	0	r075
     3.504017776	1506787	r004
     3.504017776	242032	r016
     3.504017776	3790	r017
     4.004600203	17197615	r0FF
     4.004600203	214658	r01B
     4.004600203	2555	r073
     4.004600203	0	r075
     4.004600203	1576584	r004
     4.004600203	214684	r016
     4.004600203	2552	r017
     4.505194171	16918358	r0FF
     4.505194171	203721	r01B
     4.505194171	2002	r073
     4.505194171	0	r075
     4.505194171	1533771	r004
     4.505194171	203841	r016
     4.505194171	2001	r017
     5.005762764	21818711	r0FF
     5.005762764	379694	r01B
     5.005762764	8799	r073
     5.005762764	0	r075
     5.005762764	2204611	r004
     5.005762764	379554	r016
     5.005762764	8807	r017
     5.506398732	12862566	r0FF
     5.506398732	183295	r01B
     5.506398732	2335	r073
     5.506398732	0	r075
     5.506398732	1388431	r004
     5.506398732	183423	r016
     5.506398732	2328	r017
     6.006983325	12192658	r0FF
     6.006983325	181897	r01B
     6.006983325	2400	r073
     6.006983325	0	r075
     6.006983325	1421516	r004
     6.006983325	181803	r016
     6.006983325	2398	r017
     6.507579043	24108422	r0FF
     6.507579043	342706	r01B
     6.507579043	20207	r073
     6.507579043	0	r075
     6.507579043	2675503	r004
     6.507579043	342805	r016
     6.507579043	20221	r017
     7.008164802	16639131	r0FF
     7.008164802	243741	r01B
     7.008164802	3581	r073
     7.008164802	0	r075
     7.008164802	1420222	r004
     7.008164802	243622	r016
     7.008164802	3573	r017
     7.508757479	17382347	r0FF
     7.508757479	210554	r01B
     7.508757479	2441	r073
     7.508757479	0	r075
     7.508757479	1606076	r004
     7.508757479	210672	r016
     7.508757479	2437	r017
     8.009329488	16089646	r0FF
     8.009329488	219040	r01B
     8.009329488	2181	r073
     8.009329488	0	r075
     8.009329488	1465913	r004
     8.009329488	218899	r016
     8.009329488	2182	r017
     8.509917915	9412848	r0FF
     8.509917915	166746	r01B
     8.509917915	1430	r073
     8.509917915	0	r075
     8.509917915	1388709	r004
     8.509917915	166891	r016
     8.509917915	1429	r017
     9.010502258	18307000	r0FF
     9.010502258	268785	r01B
     9.010502258	2231	r073
     9.010502258	0	r075
     9.010502258	1735603	r004
     9.010502258	268760	r016
     9.010502258	2230	r017
     9.511117184	17565897	r0FF
     9.511117184	220670	r01B
     9.511117184	3521	r073
     9.511117184	0	r075
     9.511117184	1633977	r004
     9.511117184	220877	r016
     9.511117184	3525	r017
    10.011713735	17391339	r0FF
    10.011713735	221443	r01B
    10.011713735	2577	r073
    10.011713735	0	r075
    10.011713735	1614343	r004
    10.011713735	221245	r016
    10.011713735	2574	r017
    10.512356203	19536833	r0FF
    10.512356203	296842	r01B
    10.512356203	6866	r073
    10.512356203	0	r075
    10.512356203	1875347	r004
    10.512356203	296855	r016
    10.512356203	6872	r017
    11.013035087	38247604	r0FF
    11.013035087	717294	r01B
    11.013035087	44725	r073
    11.013035087	0	r075
    11.013035087	5565190	r004
    11.013035087	717165	r016
    11.013035087	44734	r017
    11.513635097	30949246	r0FF
    11.513635097	581422	r01B
    11.513635097	4040	r073
    11.513635097	0	r075
    11.513635097	4027385	r004
    11.513635097	581569	r016
    11.513635097	4030	r017
    12.014230190	31385100	r0FF
    12.014230190	555468	r01B
    12.014230190	4589	r073
    12.014230190	0	r075
    12.014230190	3824154	r004
    12.014230190	555429	r016
    12.014230190	4591	r017
    12.514820866	98152615	r0FF
    12.514820866	2135802	r01B
    12.514820866	106162	r073
    12.514820866	0	r075
    12.514820866	13675312	r004
    12.514820866	2135720	r016
    12.514820866	106169	r017
    13.015412584	45304261	r0FF
    13.015412584	815058	r01B
    13.015412584	44736	r073
    13.015412584	0	r075
    13.015412584	5672940	r004
    13.015412584	815049	r016
    13.015412584	44736	r017
    13.516001469	13471344	r0FF
    13.516001469	200045	r01B
    13.516001469	3025	r073
    13.516001469	0	r075
    13.516001469	1532933	r004
    13.516001469	200137	r016
    13.516001469	3014	r017
