#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357302267756408246	27615778	4161214	6242044	468215	214850
1357302268256996981	9221935	1379252	2148409	164312	32296
1357302268757433676	9320089	1395179	2177528	165007	28403
1357302269257859286	6886802	993169	1554758	122628	21536
1357302269758283022	9336507	1400123	2180849	163841	26476
1357302270258705675	9393378	1401164	2192345	167571	28902
1357302270759124369	9325142	1397016	2175853	162307	25348
1357302271259611354	16576867	2383677	3688265	275594	86314
1357302271760028298	9548983	1412373	2205001	166176	29489
1357302272260451701	9640471	1448377	2251435	171751	28096
1357302272760865228	9364534	1386940	2142411	165403	26394
1357302273261284964	9490365	1413076	2201541	167235	26761
1357302273761700158	9158670	1398441	2173349	162592	25543
1357302274262161394	7128106	1032262	1613147	128798	22554
1357302274762577588	9640614	1456746	2272363	169976	26418
1357302275262990282	9810611	1465889	2279416	173746	27949
1357302275763405143	9749356	1454370	2264113	172726	28686
1357302276263869296	12132013	1779418	2746174	216765	48011
1357302276764283448	8977112	1362752	2137148	159133	25205
1357302277264798725	9355088	1396251	2180933	163793	26136
1357302277765215169	8762027	1379974	2148960	157726	24038
1357302278265635322	10056597	1488135	2313288	179207	30099
1357302278766065641	9488009	1427789	2230039	167408	26348
1357302279266485793	6957682	993943	1547209	123012	20242
1357302279766908321	9626356	1448279	2262997	171548	28114
1357302280267368890	9522665	1442569	2249109	168794	26478
1357302280767829876	9624071	1454234	2269062	169050	26687
1357302281268299986	14792478	2188020	3363271	259469	50744
1357302281768717014	9574846	1454854	2266437	169013	26370
1357302282269169333	14878080	1984151	3051833	253264	47293
1357302282769664985	11125829	1649856	2592389	192088	31858
1357302283270148512	11713305	1743142	2722336	206782	34616
1357302283770629123	8942689	1280402	2011188	158741	28725
1357302284271121358	11917144	1741256	2719973	206874	35673
1357302284771611594	11666658	1722172	2685201	204044	33590
1357302285272136038	11556994	1722496	2686831	205883	33919
1357302285772621482	11382780	1682165	2638477	199870	32291
1357302286273226009	15181947	2210278	3420071	267933	64110
1357302286773703619	11395260	1723177	2696742	201628	33444
1357302287274190147	11586482	1700034	2639251	204373	34319
1357302287774676299	11453905	1701652	2648934	204228	34291
1357302288275176826	11540362	1713049	2674846	203415	33913
1357302288775672603	25695696	3685520	5558788	438562	251789
1357302289276266172	11526779	1677722	2621888	200421	42002
1357302289776841824	11488550	1699838	2655759	203257	33142
1357302290277476642	11743462	1718153	2676883	208058	38609
1357302290778047044	11285682	1662530	2594992	197882	32187
1357302291278715154	15590476	2232164	3454187	267797	67879
1357302291779281264	11757336	1720966	2678497	207125	37244
1357302292279841583	11419123	1694752	2671472	201814	33973
1357302292780407110	11362463	1686431	2634168	198740	33501
1357302293280973179	11811065	1758901	2749589	209048	34555
1357302293781547956	8859252	1283718	2022191	157601	26633
1357302294282155399	11800765	1733677	2712920	210081	36630
1357302294782731260	11286205	1666658	2596557	198196	32338
1357302295283219328	11555300	1709813	2670259	205612	34497
1357302295783713397	10986332	1661912	2607065	196667	33186
1357302296284334632	46783110	6541450	10422876	727115	217037
1357302296784785243	91128810	13147955	20959111	1398008	380324
1357302297285276437	88373651	12745495	20282612	1350762	367447
1357302297785763589	84294586	12308936	19579507	1306397	346302
1357302298286269867	89285811	12916610	20497068	1372426	359236
1357302298786745269	86638962	13042457	21965315	1240590	356721
1357302299287339337	73102404	10647713	16769119	1140276	275183
1357302299787833115	72321224	10523532	16563267	1113293	260956
1357302300288319684	77186473	11299291	17609640	1200901	249200
1357302300788809877	74014450	10890411	17005321	1149710	235645
1357302301289417654	83573352	11815741	18645393	1285364	381990
1357302301789896473	68761487	10068242	15853152	1069840	248161
1357302302290403167	72755791	10593361	16442165	1177988	251990
1357302302790897694	73279185	10705922	16732432	1152481	236507
1357302303291391680	66603618	9729085	15085220	1073306	218244
1357302303791881207	73461660	10735233	16712929	1146367	231997
1357302304292418443	70677382	10334450	16182036	1105153	242694
1357302304792934928	70727431	10363988	16171574	1104547	224674
1357302305293424330	82275547	12096348	18829070	1281828	257089
1357302305793917441	42609796	6066329	9703943	642321	180175
1357302306294548051	40893645	5893352	9322677	629447	178531
1357302306795042203	71437061	10359957	16220585	1098426	226496
1357302307295528397	93864359	13771362	21414323	1464422	277642
1357302307795984383	64876927	9376171	14943148	1008128	282773
1357302308296509535	80015261	11565250	18326365	1218787	314267
1357302308797037562	107515058	15567939	24563172	1638567	396095
1357302309297520714	81494939	11712657	18536745	1251785	347842
1357302309798006075	85699471	12384733	19551183	1301405	315734
1357302310298495977	88642059	12837021	20446305	1353658	374232
1357302310798963546	72339260	10441444	16739791	1096300	324162
1357302311299582490	78949419	11454084	18382259	1197180	367626
1357302311800070267	63081731	9101670	14612374	969148	292997
1357302312300551252	74411482	10703102	17039460	1149284	330611
1357302312801041571	67825266	9807078	15549736	1035173	265768
1357302313301531265	68364030	9791055	15557951	1028091	276826
1357302313802035959	49280947	6987370	11382011	741397	264987
1357302314302512653	71059428	10269408	16244947	1083928	275679
1357302314803015972	84610707	12141323	19330575	1284566	352622
1357302315303490791	64898476	9334874	14936783	980918	289815
1357302315804018943	55724376	8001204	12785159	846747	242530
1357302316304568637	68288407	9873881	15829993	1025836	321160
1357302316805052581	53745022	7716447	12384845	815330	248523
1357302317305532816	79828269	11641262	18223553	1236792	267373
1357302317806011344	55374816	7939742	12688893	836466	235649
1357302318306497621	80525051	11554283	18141176	1262173	315606
1357302318807045648	53645940	7659820	12408238	805940	267692
1357302319307530342	61011610	8745426	13961604	936185	286717
1357302319808108285	57011454	8108444	12874654	868418	245616
1357302320308679771	52392192	7309927	11791664	772391	254249
1357302320809259673	41450862	6031570	9492964	647380	166162
1357302321327960972	80873545	11910208	18768191	1276793	310259
1357302321828543541	58135523	8487291	13452657	895944	226729
1357302322329018776	55722540	8194421	12965553	884309	228728
1357302322829506720	86093393	12558848	19607446	1339240	267647
1357302323329972081	60164092	8694562	13756636	927027	235710
1357302323830452442	71123395	10418907	16363468	1095128	238130
1357302324330973885	44993437	6419112	10153046	702413	208226
1357302324831460163	59909462	8709306	13706596	925907	213398
1357302325331971815	66636920	9578976	14931957	1062000	246804
1357302325832472509	79187573	11513532	17937123	1252587	275172
1357302326332976661	40573207	5830638	9233518	635543	176426
1357302326833501855	63136701	9291830	14529897	997308	202887
1357302327333994799	73002252	10635945	16640337	1133033	245936
1357302327834519951	56282554	8203058	12857940	894348	198629
1357302328335006395	39037572	5718863	9002456	614845	141919
1357302328835526880	33984903	4962027	7825232	535834	126330
1357302329336023532	31567701	4603777	7304029	500168	135559
1357302329836517018	60737010	8920018	13974524	939930	196963
1357302330337044503	45796687	6610423	10542159	710484	197707
1357302330837520864	91814407	13440758	20891465	1469702	315416
1357302331338027099	76252873	11078516	17401521	1174334	260112
1357302331838508543	44149234	6441852	10162716	692361	165989
1357302332339009446	52223311	7665204	11978333	823404	164432
1357302332839483515	43551070	6339237	10049890	673424	173257
1357302333339974792	39963787	5889570	9234906	634669	139708
1357302333840425444	31505879	4595272	7279208	498008	124106
1357302334340888305	34972744	5084640	8046032	544236	138619
1357302334841390999	35604787	5197383	8205348	554654	129725
1357302335341920693	47451663	6899373	10764555	756033	167911
1357302335842434303	75943521	11161809	17472744	1208691	279441
1357302336342957913	37420382	5484546	8648597	586455	145266
1357302336843467774	31904651	4647997	7375924	502298	130095
1357302337343953343	44852910	6623136	10383108	719645	163079
1357302337844420037	28542274	4135681	6690827	442787	141519
1357302338344938356	34176078	5010477	7931815	546017	142605
1357302338845436050	39506234	5824007	9171127	629287	144201
1357302339345921577	37475804	5496302	8661170	592941	141104
1357302339846420479	47597888	6907726	10863483	740893	173489
1357302340346913548	53233115	7758940	12207208	851399	212275
1357302340847447617	16427683	2186617	3460110	268095	71632
1357302341347976436	46592848	6904189	10663280	746786	148378
1357302341848461504	18957927	2723434	4239569	324257	70558
1357302342348942657	20174114	2995011	4693190	335397	72394
1357302342849415476	17894352	2593432	4077809	292299	65291
1357302343349885420	19948369	2929575	4594800	327024	68044
1357302343850339739	18455047	2709921	4263224	311822	71895
1357302344350799933	16290870	2422444	3794458	276672	57935
1357302344851276043	19019516	2825091	4448760	317848	69807
1357302345351751112	18599991	2826974	4431999	312332	63259
1357302345852288389	21226890	3168814	4986511	351395	75003
1357302346352874000	29162632	4275892	6640059	483521	112356
1357302346853346444	12412110	1846592	2931415	212515	52533
1357302347353817929	9759428	1360974	2202996	159574	48110
1357302347854293373	17537999	2595195	4086102	291811	66300
1357302348354771067	18826406	2778026	4373648	309470	69091
1357302348855241178	22678888	3414050	5314298	381969	73575
1357302349355759413	17228698	2509480	3967921	283221	65249
1357302349856228607	21007843	3150207	4911501	355012	69350
1357302350356723676	18570982	2485660	3886585	292931	66083
1357302350857258578	11667961	1671977	2620619	202378	38677
1357302351357805897	38303614	5527690	8494862	611669	115093
1357302351858303091	10595048	1503894	2337934	181104	34347
1357302352358769077	7446121	1008612	1588314	122233	21276
1357302352859269604	10253058	1468972	2299668	172092	29514
1357302353359740006	9652458	1392847	2181274	161267	26296
1357302353860223908	9477023	1412205	2214484	163635	26411
1357302354360693602	11645685	1622821	2531420	197637	51722
1357302354861256338	10723881	1525707	2379481	180537	31710
1357302355361839823	9829527	1429455	2242058	166172	26950
1357302355862445016	10821747	1555368	2424022	184843	32522
1357302356363075377	32371273	4730255	7218780	528701	91044
1357302356863621695	10800084	1544288	2398077	182141	37434
1357302357364182472	6928644	925768	1440737	115829	23428
1357302357864729083	10145118	1452194	2261695	170281	28849
1357302358365293026	10602347	1489846	2327362	176668	32538
1357302358865859845	10101206	1451864	2273304	171825	28447
1357302359366410039	55993887	8170839	12498721	907502	155083
1357302359867039190	15908351	2844585	5723555	184976	54711
1357302360367590884	10334973	1482677	2317271	172951	29062
1357302360868168619	14036299	1995904	3082177	235764	53170
1357302361369042520	25721102	3399388	5285920	424774	142199
1357302361869611047	8986724	1234466	1931530	150392	29944
1357302362370160616	10548029	1383890	2193187	163848	54862
1357302362870710726	77247844	10878783	15463221	998871	1912078
1357302363371251920	35693032	5260624	8322145	533070	147911
1357302363871735864	49631723	7381776	12277989	641499	326913
1357302364372292016	144640940	21551687	33760272	2182320	514887
1357302364872768460	67621362	10044439	16065652	968667	306702
1357302365373243362	83523430	12230197	19217613	1231817	286409
1357302365873740223	50857689	7554482	11983013	753852	228506
1357302366728062395	84459849	12548595	20136821	1221746	403440
1357302367228545964	43316067	6114172	9762877	618718	213805
1357302367729057158	62314273	9263170	14962086	881354	326508
1357302368229649018	58851474	8840417	14176364	863655	275565
