#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357782857088251367	31523306	11514406	388	1437675	248341
1357782857588795644	8919858	3122369	140	343989	82921
1357782858089238713	9072701	3180782	143	349637	83991
1357782858589669365	8747159	3061697	132	336310	80739
1357782859090099976	9432772	3308675	140	364485	87834
1357782859590529712	9257714	3198924	139	351647	84273
1357782860090961823	6751208	2285311	100	255302	61134
1357782860591391642	9016415	3147813	133	345746	83562
1357782861091819169	9415995	3277717	139	360346	86753
1357782861592245155	8848132	3119396	132	343270	83138
1357782862092859974	14402038	4843335	197	536230	127739
1357782862593286834	9343322	3263712	137	358691	86634
1357782863093712570	9144685	3226359	140	355863	86150
1357782863594139764	9233209	3227449	138	354710	85872
1357782864094567417	9408736	3311278	140	364409	88292
1357782864594991153	8824375	3137952	132	344808	83227
1357782865095416013	6931255	2335558	100	259645	62878
1357782865595858499	9243861	3231044	138	354892	85876
1357782866096275652	8923802	3113949	142	343108	82789
1357782866596692387	8687331	3101453	132	339261	82120
1357782867097271623	10691228	3677576	156	405548	98564
1357782867597731025	9170560	3190746	141	351396	85152
1357782868098149844	9379323	3271210	141	358428	86674
1357782868598566830	9007624	3165047	134	347912	84357
1357782869098987024	9616966	3357847	142	370008	89084
1357782869599412343	14734159	7955811	139	1222036	151054
1357782870099866204	7282285	2440198	107	273375	66128
1357782870600291815	9068854	3166171	135	347283	83804
1357782871100712967	9317913	3261638	141	359588	86773
1357782871601158745	14164530	4384451	185	486154	118017
1357782872101802980	14363586	4856776	207	538551	128568
1357782872602290840	10570175	3661584	153	405134	97947
1357782873102834201	11224650	3864652	162	427924	103546
1357782873603316311	10836226	3754330	153	414594	99816
1357782874103809047	11290769	3910402	166	433739	104870
1357782874604296866	8147202	2758752	107	308455	74468
1357782875104783435	27608779	9093426	359	1022485	230990
1357782875605353003	10522730	3689549	157	408113	98802
1357782876105918739	10973365	3834027	164	423822	102544
1357782876606487224	10959484	3781818	158	417139	100991
1357782877107252417	13952726	4689509	190	521284	124725
1357782877607830444	10894730	3782457	159	417938	100554
1357782878108401596	11070889	3831052	164	423957	102683
1357782878608970290	10872378	3769135	157	416105	100536
1357782879109547608	11100904	3884018	165	430680	103896
1357782879610124302	8270333	2806678	119	314168	75751
1357782880110693995	15228012	5171452	231	571896	139567
1357782880611278522	10900900	3785615	158	418668	100824
1357782881111848799	10978422	3782502	163	418766	100953
1357782881612416826	11030647	3814025	158	421434	101752
1357782882113197103	13180146	4493825	192	498726	120650
1357782882613760588	11273919	3905092	161	431463	103787
1357782883114322490	11128353	3858993	163	426793	102975
1357782883614885934	10964932	3780411	163	418700	100208
1357782884115442877	11034991	3847592	166	426558	103252
1357782884615989946	7795307	2706259	112	302235	73243
1357782885116492557	10692097	3781002	164	418706	101290
1357782885617001667	48355698	16036260	650	1782954	398360
1357782886117581569	47560649	16285333	645	1807872	394660
1357782886618189471	50610390	17424719	584	1941876	403156
1357782887118807331	57640178	19670923	707	2187172	465176
1357782887619386566	61360104	20986432	849	2329006	509063
1357782888119970802	56887589	19579207	771	2177019	472584
1357782888620557328	49754712	17167718	620	1905942	401817
1357782889121165480	57101763	19670218	845	2184595	487126
1357782889621750674	57989496	19933468	805	2215887	485773
1357782890122325534	66028066	22566393	938	2500647	556705
1357782890622972228	58824047	20229144	846	2244445	502934
1357782891123589754	85146056	29480929	1321	3277600	738737
1357782891624167823	88151132	30278627	1326	3356279	759834
1357782892133596487	84481581	29316183	1288	3268718	738223
1357782892634173306	64131780	22070139	959	2448764	549181
1357782893134728333	58399033	20277906	889	2257641	507067
1357782893635308735	34951640	12062825	489	1334727	296716
1357782894135904386	53983650	18616382	753	2063482	454302
1357782894636511830	28873716	9844446	366	1091703	237326
1357782895137101065	54062634	18573593	796	2056650	464810
1357782895637748384	66887819	22991653	909	2550707	556642
1357782896138339910	47291972	16241592	576	1804291	376693
1357782896638929354	61823132	21252932	866	2360420	521244
1357782897145959984	60304163	20668897	754	2302097	488684
1357782897646550886	54187989	18693058	701	2075667	442148
1357782898147099747	49846004	17135744	674	1904133	416140
1357782898647643815	66519707	23064160	1005	2558204	577701
1357782899148176551	45309468	15558938	618	1727421	377828
1357782899648667370	52785053	18249241	757	2030244	446193
1357782900149159439	64415376	22238697	942	2468060	550459
1357782900649657257	51647386	17860541	710	1979987	439199
1357782901150139535	62278237	20994244	987	2350209	531317
1357782901650602229	59606557	20300360	835	2258558	505674
1357782902151662171	64847120	22394173	924	2491281	555728
