#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357635253332376914	71223073	50601839	1951	8797496	283010
1357635253833160190	133241	29197	2	6143	552
1357635254333795509	112958	33731	2	7191	580
1357635254834443619	107284	31069	2	6483	460
1357635255335077895	127918	32271	2	6827	451
1357635255835762339	120634	29465	2	6154	408
1357635256336404365	123438	31296	2	6691	429
1357635256837032975	261073	69550	4	14277	1596
1357635257337671377	114721	25800	5	5395	417
1357635257838303154	118581	27931	5	5934	411
1357635258339103680	112173	25350	3	5362	377
1357635258839733415	127115	31052	2	6605	408
1357635259340369442	115419	27922	2	5854	383
1357635259841064969	120793	30100	2	6473	399
1357635260341698245	115269	27717	2	5796	382
1357635260842326605	245573	66609	3	14012	1348
1357635261342956757	122896	30464	2	6554	462
1357635261843579784	115103	27679	2	5861	388
1357635262344209269	102333	30653	2	6561	409
1357635262844847629	99841	27372	2	5765	351
1357635263345661905	120310	30652	2	6508	391
1357635263846294807	115531	27706	2	5828	351
1357635264346934459	120287	30131	2	6476	376
1357635264847564736	242642	66601	3	14059	1308
1357635265348197346	115194	27689	2	5853	371
1357635265848830456	120211	30398	2	6517	379
1357635266349464941	114830	27946	2	5939	381
1357635266850098218	121154	30389	2	6521	360
1357635267350875286	134275	27719	2	5849	338
1357635267851614979	120664	30373	2	6502	380
1357635268352567879	114462	27558	2	5857	365
1357635268853291073	239604	66379	3	13985	1194
1357635269354011599	120712	30401	2	6531	397
1357635269854740042	114045	27975	2	5897	400
1357635270355579277	121232	30389	2	6471	497
1357635270856283470	102302	33865	3	7196	335
1357635271356991288	117233	30652	2	6550	389
1357635271857713148	115295	27706	2	5836	366
1357635272358443591	119666	29845	2	6368	377
1357635272859170451	239619	67284	3	14202	1259
1357635273360081393	115661	27731	2	5833	381
1357635273860878253	121050	30367	2	6469	389
1357635274361607446	113942	27709	2	5840	345
1357635274862327806	120849	30103	2	6436	391
1357635275363049540	113724	27699	2	5847	346
1357635275863772109	119674	30639	2	6535	385
1357635276364495468	115249	27452	2	5740	347
1357635276865213036	241165	66554	3	14005	1184
1357635277365998854	121196	30352	2	6536	405
1357635277866730006	373816	28364	2	5964	376
1357635278367737365	193286	30177	2	6485	368
1357635278868529349	176055	27895	2	5872	362
1357635279369322459	202501	30493	2	6556	363
1357635279870122360	200544	27768	2	5847	335
1357635280371023844	199702	30029	2	6424	368
1357635280871824370	328365	66880	3	14032	1245
1357635281372635188	197551	28098	2	5965	406
1357635281873458381	204639	30137	2	6503	404
1357635282374274949	197189	27941	2	5822	404
1357635282875125225	202270	30137	2	6488	374
1357635283377389788	197579	27938	2	5883	368
1357635283878124023	200850	30176	3	6460	375
1357635284378838049	196943	27291	2	5716	348
1357635284879548992	319842	66769	3	14072	1175
1357635285380267935	203450	30700	2	6570	408
1357635285881075878	192159	27560	2	5802	369
1357635286381787113	190029	30389	2	6496	365
1357635286882486431	174321	27709	2	5834	343
1357635287383198749	201957	30406	2	6526	369
1357635287883912443	191815	27793	2	5873	350
1357635288386173047	202100	30004	2	6431	383
1357635288886884990	318699	67276	3	14277	1227
1357635289387588809	197039	27602	2	5860	393
1357635289888313002	197610	31264	2	6667	408
1357635290389044861	195233	26943	2	5692	363
1357635290889790638	198534	31135	2	6671	411
1357635291390564997	193415	26918	2	5694	393
1357635291891305232	206769	31873	2	6842	422
1357635292392043759	190752	27225	2	5727	400
1357635292892772702	323583	66860	3	14085	1353
1357635293393707477	199002	30147	2	6509	443
1357635293894411671	194915	27967	2	5894	392
1357635294395109989	196259	34282	2	7321	441
1357635294895954598	168513	23822	2	5019	337
1357635295396636542	194121	30497	2	6579	401
1357635295897338693	194013	27664	2	5832	358
1357635296398049178	195227	30124	2	6476	383
1357635296898758829	320658	66886	3	14075	1300
1357635297399470439	191883	27904	2	5906	413
1357635297900248091	201232	30184	2	6462	421
1357635298401271824	191032	28578	2	6008	370
1357635298901993767	200463	29654	2	6372	377
1357635299402724877	193182	27712	2	5861	357
1357635299903500862	197640	30309	2	6483	369
1357635300404257930	193472	28197	2	5917	352
1357635300904979248	317657	65853	3	13855	1229
1357635301405710524	651984	184839	29	40781	4386
1357635301906412759	200075	30656	2	6608	527
1357635302407117286	196452	27732	2	5861	436
1357635302907907687	181289	30366	2	6492	434
1357635303408892046	183069	27826	2	5882	397
1357635303909697905	196009	30246	2	6467	429
1357635304410508807	196496	27452	2	5754	392
1357635304911375083	322420	66969	3	14154	1425
1357635305412180109	203256	30379	2	6529	430
1357635305912990218	191479	27737	2	5864	380
1357635306413796161	201186	30242	2	6465	426
1357635306914632229	192201	28160	2	5921	405
1357635307415462172	200326	30051	2	6445	411
1357635307916339989	193947	27671	2	5848	355
1357635308417381556	196948	30089	2	6449	411
1357635308918189666	323097	66916	3	14136	1356
1357635309418998859	193434	27764	2	5883	408
1357635309919803677	201655	30391	2	6537	428
1357635310420670953	695414	28039	2	5915	416
1357635310921462104	773447	29949	2	6414	429
1357635311422245963	769546	28076	2	5914	392
1357635311923094489	759462	30102	2	6445	406
1357635312423860891	767774	27785	2	5838	395
1357635312924702208	899942	66771	3	14060	1276
1357635313430223177	783605	30119	2	6476	450
1357635313931032995	776119	27742	2	5885	388
1357635314431748605	755917	30618	2	6537	434
1357635314932495673	753460	28195	2	5907	390
1357635315433221991	768197	29900	2	6361	412
1357635315933931184	757057	27495	2	5803	369
1357635316434654461	768625	30042	2	6440	400
1357635316935603695	864617	66759	3	14055	1351
1357635317436265263	760067	29215	2	6159	422
1357635317936979706	761596	30452	2	6557	403
1357635318437838190	755890	27606	2	5863	367
1357635318938554967	750635	30366	2	6490	386
1357635319439256285	718991	27771	2	5899	368
1357635319939971270	728440	30579	2	6546	431
1357635320440733046	748684	27182	2	5770	374
1357635320941432656	880786	69069	3	14539	1258
