Start:	1428595251085321368
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.500332123	25100554	r0FF
     0.500332123	23285972	r01B
     0.500332123	11879174	r073
     0.500332123	440	r075
     0.500332123	6699715	r004
     0.500332123	842927	r016
     0.500332123	162566	r017
     1.001279037	2277533	r0FF
     1.001279037	537005	r01B
     1.001279037	298999	r073
     1.001279037	0	r075
     1.001279037	171203	r004
     1.001279037	17806	r016
     1.001279037	1482	r017
     1.502068576	1820217	r0FF
     1.502068576	305996	r01B
     1.502068576	173067	r073
     1.502068576	0	r075
     1.502068576	98106	r004
     1.502068576	8865	r016
     1.502068576	616	r017
     2.002932615	1447822	r0FF
     2.002932615	425878	r01B
     2.002932615	237900	r073
     2.002932615	0	r075
     2.002932615	137230	r004
     2.002932615	13075	r016
     2.002932615	898	r017
     2.503750529	1224004	r0FF
     2.503750529	307794	r01B
     2.503750529	174005	r073
     2.503750529	0	r075
     2.503750529	98787	r004
     2.503750529	8334	r016
     2.503750529	606	r017
     3.004541485	1901449	r0FF
     3.004541485	364877	r01B
     3.004541485	203114	r073
     3.004541485	0	r075
     3.004541485	120535	r004
     3.004541485	11860	r016
     3.004541485	663	r017
     3.505310274	1858785	r0FF
     3.505310274	357412	r01B
     3.505310274	201281	r073
     3.505310274	0	r075
     3.505310274	114665	r004
     3.505310274	10784	r016
     3.505310274	773	r017
     4.007378687	782867	r0FF
     4.007378687	350053	r01B
     4.007378687	196071	r073
     4.007378687	0	r075
     4.007378687	112529	r004
     4.007378687	9286	r016
     4.007378687	731	r017
     4.508319018	2178718	r0FF
     4.508319018	429875	r01B
     4.508319018	242085	r073
     4.508319018	0	r075
     4.508319018	138591	r004
     4.508319018	14307	r016
     4.508319018	944	r017
     5.009081682	1931949	r0FF
     5.009081682	329942	r01B
     5.009081682	184714	r073
     5.009081682	0	r075
     5.009081682	107211	r004
     5.009081682	9758	r016
     5.009081682	612	r017
     5.509875221	1616707	r0FF
     5.509875221	402442	r01B
     5.509875221	226981	r073
     5.509875221	0	r075
     5.509875221	128963	r004
     5.509875221	11311	r016
     5.509875221	791	r017
     6.010699302	1175932	r0FF
     6.010699302	347799	r01B
     6.010699302	194823	r073
     6.010699302	0	r075
     6.010699302	112030	r004
     6.010699302	9790	r016
     6.010699302	654	r017
     6.511516591	1954978	r0FF
     6.511516591	366368	r01B
     6.511516591	206454	r073
     6.511516591	0	r075
     6.511516591	119070	r004
     6.511516591	11532	r016
     6.511516591	686	r017
     7.012322297	1941720	r0FF
     7.012322297	353178	r01B
     7.012322297	196012	r073
     7.012322297	0	r075
     7.012322297	116552	r004
     7.012322297	11113	r016
     7.012322297	757	r017
     7.514008710	1009566	r0FF
     7.514008710	339178	r01B
     7.514008710	191001	r073
     7.514008710	0	r075
     7.514008710	110230	r004
     7.514008710	9775	r016
     7.514008710	719	r017
     8.014822250	1667408	r0FF
     8.014822250	374403	r01B
     8.014822250	209462	r073
     8.014822250	0	r075
     8.014822250	121245	r004
     8.014822250	11595	r016
     8.014822250	646	r017
     8.515665372	1916341	r0FF
     8.515665372	361462	r01B
     8.515665372	203654	r073
     8.515665372	0	r075
     8.515665372	115241	r004
     8.515665372	11699	r016
     8.515665372	721	r017
     9.016485786	1812071	r0FF
     9.016485786	418080	r01B
     9.016485786	235366	r073
     9.016485786	0	r075
     9.016485786	134166	r004
     9.016485786	12763	r016
     9.016485786	880	r017
     9.517355326	854826	r0FF
     9.517355326	311847	r01B
     9.517355326	176161	r073
     9.517355326	0	r075
     9.517355326	99334	r004
     9.517355326	8483	r016
     9.517355326	637	r017
    10.018219781	2486320	r0FF
    10.018219781	659616	r01B
    10.018219781	352771	r073
    10.018219781	117	r075
    10.018219781	211256	r004
    10.018219781	26586	r016
    10.018219781	2492	r017
    10.519062529	1937067	r0FF
    10.519062529	389658	r01B
    10.519062529	218745	r073
    10.519062529	0	r075
    10.519062529	123599	r004
    10.519062529	13057	r016
    10.519062529	876	r017
    11.019971568	1242455	r0FF
    11.019971568	408485	r01B
    11.019971568	230347	r073
    11.019971568	0	r075
    11.019971568	130440	r004
    11.019971568	11429	r016
    11.019971568	721	r017
    11.520793691	1409121	r0FF
    11.520793691	322726	r01B
    11.520793691	181893	r073
    11.520793691	0	r075
    11.520793691	104111	r004
    11.520793691	8928	r016
    11.520793691	677	r017
    12.021607939	2074748	r0FF
    12.021607939	468777	r01B
    12.021607939	261839	r073
    12.021607939	0	r075
    12.021607939	150926	r004
    12.021607939	14120	r016
    12.021607939	741	r017
    12.522454520	1795580	r0FF
    12.522454520	378017	r01B
    12.522454520	212603	r073
    12.522454520	0	r075
    12.522454520	122257	r004
    12.522454520	12052	r016
    12.522454520	728	r017
    13.023377267	983263	r0FF
    13.023377267	411381	r01B
    13.023377267	230639	r073
    13.023377267	0	r075
    13.023377267	133245	r004
    13.023377267	11987	r016
    13.023377267	677	r017
    13.524178098	1791290	r0FF
    13.524178098	322895	r01B
    13.524178098	181952	r073
    13.524178098	0	r075
    13.524178098	104630	r004
    13.524178098	9324	r016
    13.524178098	728	r017
    14.025007179	1973357	r0FF
    14.025007179	411117	r01B
    14.025007179	230130	r073
    14.025007179	0	r075
    14.025007179	133607	r004
    14.025007179	13424	r016
    14.025007179	783	r017
    14.525847719	1325955	r0FF
    14.525847719	416175	r01B
    14.525847719	233861	r073
    14.525847719	0	r075
    14.525847719	134347	r004
    14.525847719	12409	r016
    14.525847719	819	r017
    15.026691216	1420842	r0FF
    15.026691216	372092	r01B
    15.026691216	208151	r073
    15.026691216	0	r075
    15.026691216	120193	r004
    15.026691216	10815	r016
    15.026691216	635	r017
    15.527489714	1868593	r0FF
    15.527489714	360633	r01B
    15.527489714	202995	r073
    15.527489714	0	r075
    15.527489714	118079	r004
    15.527489714	11758	r016
    15.527489714	783	r017
    16.028379128	1921292	r0FF
    16.028379128	422200	r01B
    16.028379128	235951	r073
    16.028379128	0	r075
    16.028379128	136875	r004
    16.028379128	14094	r016
    16.028379128	821	r017
    16.529201793	1013054	r0FF
    16.529201793	436679	r01B
    16.529201793	246032	r073
    16.529201793	0	r075
    16.529201793	140595	r004
    16.529201793	13107	r016
    16.529201793	750	r017
    17.029993290	1804206	r0FF
    17.029993290	333393	r01B
    17.029993290	186425	r073
    17.029993290	0	r075
    17.029993290	108715	r004
    17.029993290	10016	r016
    17.029993290	555	r017
    17.530787997	1931947	r0FF
    17.530787997	388796	r01B
    17.530787997	219037	r073
    17.530787997	0	r075
    17.530787997	125806	r004
    17.530787997	12574	r016
    17.530787997	798	r017
    18.031619369	1195527	r0FF
    18.031619369	343519	r01B
    18.031619369	192232	r073
    18.031619369	0	r075
    18.031619369	110274	r004
    18.031619369	9403	r016
    18.031619369	592	r017
    18.532447242	1626674	r0FF
    18.532447242	482213	r01B
    18.532447242	271211	r073
    18.532447242	0	r075
    18.532447242	155142	r004
    18.532447242	15322	r016
    18.532447242	1011	r017
    19.033338782	1785780	r0FF
    19.033338782	338196	r01B
    19.033338782	189795	r073
    19.033338782	0	r075
    19.033338782	108021	r004
    19.033338782	10537	r016
    19.033338782	593	r017
    19.534159529	1851878	r0FF
    19.534159529	392032	r01B
    19.534159529	221679	r073
    19.534159529	0	r075
    19.534159529	127023	r004
    19.534159529	12252	r016
    19.534159529	791	r017
    20.035032860	893966	r0FF
    20.035032860	403644	r01B
    20.035032860	224415	r073
    20.035032860	0	r075
    20.035032860	127983	r004
    20.035032860	11461	r016
    20.035032860	711	r017
    20.535825150	2044193	r0FF
    20.535825150	452257	r01B
    20.535825150	255691	r073
    20.535825150	0	r075
    20.535825150	146173	r004
    20.535825150	14539	r016
    20.535825150	858	r017
    21.036629773	1788867	r0FF
    21.036629773	337102	r01B
    21.036629773	188177	r073
    21.036629773	0	r075
    21.036629773	107537	r004
    21.036629773	9904	r016
    21.036629773	621	r017
    21.537976353	1278684	r0FF
    21.537976353	367949	r01B
    21.537976353	209017	r073
    21.537976353	0	r075
    21.537976353	119417	r004
    21.537976353	10550	r016
    21.537976353	703	r017
    22.038829226	1454500	r0FF
    22.038829226	420313	r01B
    22.038829226	233656	r073
    22.038829226	0	r075
    22.038829226	135651	r004
    22.038829226	12714	r016
    22.038829226	737	r017
    22.539641682	1941795	r0FF
    22.539641682	402369	r01B
    22.539641682	227897	r073
    22.539641682	0	r075
    22.539641682	130611	r004
    22.539641682	13228	r016
    22.539641682	695	r017
    23.040479138	1849364	r0FF
    23.040479138	377822	r01B
    23.040479138	211537	r073
    23.040479138	0	r075
    23.040479138	121258	r004
    23.040479138	11847	r016
    23.040479138	756	r017
    23.541424136	738155	r0FF
    23.541424136	337861	r01B
    23.541424136	192256	r073
    23.541424136	0	r075
    23.541424136	110238	r004
    23.541424136	9013	r016
    23.541424136	646	r017
    24.042253884	1912312	r0FF
    24.042253884	410594	r01B
    24.042253884	229502	r073
    24.042253884	0	r075
    24.042253884	130655	r004
    24.042253884	12126	r016
    24.042253884	666	r017
    24.543122173	1938104	r0FF
    24.543122173	406964	r01B
    24.543122173	230323	r073
    24.543122173	0	r075
    24.543122173	131587	r004
    24.543122173	13757	r016
    24.543122173	679	r017
    25.043963838	1302704	r0FF
    25.043963838	370676	r01B
    25.043963838	207693	r073
    25.043963838	0	r075
    25.043963838	119141	r004
    25.043963838	10448	r016
    25.043963838	709	r017
    25.544809044	1307439	r0FF
    25.544809044	359725	r01B
    25.544809044	204344	r073
    25.544809044	0	r075
    25.544809044	115186	r004
    25.544809044	10354	r016
    25.544809044	702	r017
    26.045616542	1818551	r0FF
    26.045616542	366535	r01B
    26.045616542	204945	r073
