#Timestamp	r011	r004	r014	r008	r013
1419867125311068074	1000648571	124381622	343028358	1369130006	124365263
1419867125811602548	1001074360	126576249	319795346	1277059858	126580332
1419867126312040773	1000890851	83853817	356853335	1538891765	83856524
1419867126812469081	1000846780	120748308	321479793	1294849905	120752244
1419867127312918263	1000912384	111171893	355403989	1562076994	111174748
1419867127813360738	1000873035	113323297	324739985	1285197257	113327206
1419867128313813296	1000915082	125034856	352519255	1503514057	125037818
1419867128814323978	1001017553	107997085	321900756	1338409454	108000762
1419867129314768328	1000895355	112767832	338970552	1404371512	112771230
1419867129815214427	1000892785	119675379	338496936	1417020368	119678653
1419867130315652777	1000879565	104866643	326268241	1371669221	104870266
1419867130816102918	1000905510	127945491	359123397	1462299816	127948648
1419867131316532392	1000854660	109941663	321250534	1322156907	109945466
1419867131816974575	1000897385	99532673	351922668	1492089739	99535550
1419867132317516591	1000930850	136751868	326868139	1302395107	136755780
1419867132817954774	1000889392	84652248	349872958	1537317096	84655147
1419867133318383040	1000845812	116580507	322052821	1259214407	116584513
1419867133818817514	1000882981	118408304	359103606	1573142480	118411035
1419867134319317739	1000990049	115313583	317500322	1286065259	115317592
1419867134819745213	1000862645	122474477	359029798	1503736356	122477474
1419867135320183021	1000871845	110534806	321465172	1322435235	110538517
1419867135820616245	1000869795	103107809	342444262	1438694521	103111147
1419867136321065428	1000902860	128426719	340785090	1404565361	128429980
1419867136821536611	1000945520	102680849	330532118	1397859046	102684169
1419867137322291626	1001489862	130062704	348806531	1421571963	130065845
1419867137822803184	1001019984	108339479	328589309	1352788689	108342922
1419867138323364450	1001127185	90334215	347414631	1458533351	90337080
1419867138823891924	1001054656	139509421	337543061	1313527968	139513129
1419867139324517565	1001260696	94631515	357999197	1548021771	94634107
1419867139825037081	1001032589	116835667	321647813	1253391419	116839523
1419867140325563638	1001070750	116681923	359936585	1568296509	116684471
1419867140826075988	1001009896	117117633	316649268	1270003811	117121379
1419867141326617462	1001092975	119390430	356156091	1519690023	119393137
1419867141827173561	1001098849	152193647	303695977	1150726446	152197781
1419867142328159534	1001944403	335038901	346723763	1073330348	335041937
1419867142828746050	1001169345	301205775	323765328	942036458	301209422
1419867143329442066	1001398435	326157848	341924568	1039130279	326161132
1419867143830025373	1001169725	312725405	326362447	978320607	312729041
1419867144330603139	1001158105	317713280	335945492	1006173041	317716616
1419867144831180446	1001154995	319098655	334640475	1009348157	319102159
1419867145331744004	1001134687	309428105	325749524	967134266	309431665
1419867145832304811	1001117993	331805100	344541556	1060586913	331808182
1419867146332894910	1001182590	302282709	319300493	936596877	302286489
1419867146833481926	1001149188	333676297	353139590	1077110654	333679486
1419867147334396066	1001825031	294458200	307401041	896293311	294462179
1419867147834978082	1001163155	345104530	360003459	1122095096	345107260
1419867148335567473	1001183035	288601527	310449587	884322213	288605574
1419867148836151197	1001170975	345607230	355338503	1117510272	345609967
1419867149336732671	1001163110	292614209	310897135	897829678	292618227
1419867149837320395	1001178605	343021289	358874177	1114241310	343024155
1419867150337957661	1001265759	291227538	312473202	893564367	291231739
1419867150838451344	1000996970	339544080	349502252	1090733447	339546936
1419867151338938026	1000970355	300368477	317479191	930040588	300372229
1419867151839473625	1001077825	331021287	344374903	1057156946	331024486
1419867152340084266	1001095926	304695123	327132795	956892216	304698787
1419867152840564241	1000966790	323500233	338848418	1026977290	323503518
1419867153341048715	1000968150	316026525	328454825	991583094	316030069
1419867153841533773	1000975945	313899495	333507834	991174796	313902687
1419867154342011122	1000956245	322932636	339037328	1026827780	322935988
1419867154842486430	1000948861	307820900	322698038	957803873	307824558
1419867155342961821	1000951190	335685582	347140592	1075616075	335688742
1419867155843460087	1001002060	295846687	314928038	912656097	295850514
1419867156343945978	1000971705	339263303	356396290	1099250117	339266300
1419867156844496202	1001102595	293084060	309555175	894503062	293087987
1419867157345197759	1001382901	347189074	358376364	1126168152	347191671
1419867157845689067	1000981290	287824753	310067715	881580759	287828838
1419867158346187250	1001000210	341666064	356122507	1107315508	341668942
1419867158846695265	934633384	317233936	261057675	774752349	317241944
1419867159347170990	1000953605	557196677	265040417	1039785521	557212137
1419867159847663548	1000987165	492053055	251962680	915673769	492066522
1419867160348126064	993121863	547667749	262092475	1020189662	547683778
1419867160848600121	997645131	493787390	251883980	918225776	493801963
1419867161349108262	1001019760	541143715	262827325	1005958244	541158980
1419867161849578528	984395999	499966446	251207731	931795339	499981512
1419867162356210572	985105291	510314486	253800549	949862240	510329812
1419867162856669921	992374894	522455922	257599888	970155786	522471821
1419867163357431687	997716807	507876553	254538798	945738452	507891535
1419867163857930536	992154798	530172320	259287586	986476455	530187657
1419867164358416844	1000978980	505706921	255493931	941871369	505721180
1419867164858901401	997221656	549256471	264448746	1022205191	549271939
1419867165359475501	988183709	474345753	247150844	881838940	474360099
1419867165859942225	993522662	560389133	266399791	1041304391	560405164
1419867166360435866	1000991490	474252458	249133560	881544874	474266387
1419867166860927257	929992137	530519392	250724162	989608199	530534941
1419867167361698064	968451271	444659133	238179065	823844847	444673544
1419867167862196788	994781905	576317883	269662748	1075101273	576334070
1419867168362683388	972671039	451745014	240701304	835869376	451760617
1419867168863272570	952762709	544771084	256956282	1016837966	544786316
1419867169363859836	993434638	466456915	246973864	865398789	466471082
1419867169864494018	932375133	512898591	247215405	956031807	512913468
1419867170365073617	994543495	489173200	252281576	906355573	489188538
1419867170865639717	939400584	495027268	244225933	922642679	495042736
1419867171366213232	937652646	475546931	241031087	882407373	475561158
1419867171866789248	936402432	473900932	239760986	883353795	473915391
1419867172367910929	992205415	528263078	260337572	979287425	528279174
1419867172868537737	990745873	486258808	250721132	905263224	486273657
1419867173369141294	830943511	444768775	218682318	828610457	444782711
1419867173869712060	962030586	475930334	244660800	883439471	475944869
1419867174370282201	996642021	553662419	266795586	1029660034	553678061
1419867174870861133	987738021	467122547	246463765	868787375	467136543
1419867175371474649	954073977	544261777	258365802	1012933539	544276844
1419867175872036207	993309541	457625565	245433722	849215678	457640075
1419867176372558514	978867252	566317140	266689319	1054039107	566333200
1419867176873051864	954576038	437668168	235571533	811424039	437682159
1419867177373543838	883387993	508616945	240454088	944522562	508632582
1419867177874108770	1001131980	465703345	248179632	866470347	465717133
1419867178374591203	861500416	488370747	232900494	906328563	488386479
1419867178875086511	997385705	485291372	250679155	947724392	485302698
1419867179375581318	1000991300	629223030	281605231	1296292355	629231727
1419867179876082084	1001003828	563542594	266591380	1144050886	563551185
1419867180376584600	1001007252	622033581	279715668	1272034342	622042216
1419867180877088408	1001009828	568940458	268798409	1165074633	568949587
1419867181377589549	1001000852	594657316	274521412	1218430181	594665712
1419867181878094732	993383870	589164222	271324716	1204744078	589172471
1419867182378603789	990215888	569982164	267105678	1166232031	569991149
1419867182879132389	1001061220	615340093	278407141	1260204624	615348587
1419867183379606155	1000945410	574029062	269521837	1163020938	574037520
1419867183880110671	961281778	600280633	269837140	1232889275	600289586
1419867184380600645	1000981310	533814622	260732487	1089236278	533823748
1419867184881099203	930309268	604211371	265962529	1239723035	604220064
1419867185381585135	1000975320	534665315	261380834	1085543540	534674165
1419867185882093193	1001016625	655075137	287188815	1348568516	655084038
1419867186382594251	1000979507	533261455	260563648	1078145053	533269646
1419867186883098975	1001010610	662795634	290039351	1365132261	662803986
1419867187383706824	980316020	541064607	259423896	1105030406	541072669
1419867187884313673	1001215626	642754433	282942372	1310990921	642763410
1419867188384792689	994630549	623789390	278129272	1286957816	623798188
