#Timestamp	CPU_ID	user%	nice%	sys%	idle%	iowait%	irq%	softiq%	steal%	guest%	guest_nice%
1419938339718818096	CPU_0	78.57	0	17.85	0	0	2.38	1.19	0	0	
1419938341150115222	CPU_0	92.30	0	4.89	0	0	2.09	.69	0	0	
1419938342557040820	CPU_0	92.90	0	4.25	0	0	2.12	.70	0	0	
1419938343991061190	CPU_0	93.05	0	3.47	0	0	2.77	.69	0	0	
1419938345396825500	CPU_0	92.90	0	4.25	0	0	2.12	.70	0	0	
1419938346832442866	CPU_0	95.80	0	1.39	0	0	2.09	.69	0	0	
1419938348237171636	CPU_0	92.19	0	4.96	0	0	2.12	.70	0	0	
1419938349673505668	CPU_0	93.00	0	4.19	0	0	2.09	.69	0	0	
1419938351083532384	CPU_0	93.61	0	3.54	0	0	2.12	.70	0	0	
1419938352522636992	CPU_0	91.66	0	5.55	0	0	2.08	.69	0	0	
1419938353934560913	CPU_0	92.90	0	4.25	0	0	2.12	.70	0	0	
1419938355379901965	CPU_0	93.79	0	3.44	0	0	2.06	.68	0	0	
1419938356795208461	CPU_0	93.61	0	3.54	0	0	2.12	.70	0	0	
1419938358242993966	CPU_0	94.48	0	2.75	0	0	2.06	.68	0	0	
1419938359660033250	CPU_0	93.66	0	3.52	0	0	2.11	.70	0	0	
1419938361108594003	CPU_0	91.72	0	4.82	0	0	2.75	.68	0	0	
1419938362523081334	CPU_0	93.61	0	3.54	0	0	2.12	.70	0	0	
1419938363978875029	CPU_0	92.46	0	4.79	0	0	2.05	.68	0	0	
1419938365396991268	CPU_0	92.95	0	4.22	0	0	2.11	.70	0	0	
1419938366853245879	CPU_0	93.79	0	3.44	0	0	2.06	.68	0	0	
1419938368326623325	CPU_0	93.10	0	4.13	0	0	2.06	.68	0	0	
1419938369756848620	CPU_0	93.10	0	4.13	0	0	2.06	.68	0	0	
1419938371252883972	CPU_0	88.66	0	6.00	0	0	4.00	1.33	0	0	
1419938372681493313	CPU_0	95.10	0	2.09	0	0	2.09	.69	0	0	
1419938374140338125	CPU_0	93.19	0	4.08	0	0	2.04	.68	0	0	
1419938375569460548	CPU_0	91.60	0	4.89	0	0	2.79	.69	0	0	
1419938377028257486	CPU_0	92.41	0	4.82	0	0	2.06	.68	0	0	
1419938378457438075	CPU_0	81.11	0	9.79	0	0	8.39	.69	0	0	
1419938379919630255	CPU_0	88.35	0	7.53	0	0	3.42	.68	0	0	
1419938381345004478	CPU_0	93.70	0	3.49	0	0	2.09	.69	0	0	
1419938382805264746	CPU_0	93.10	0	4.13	0	0	2.06	.68	0	0	
1419938384244061896	CPU_0	93.66	0	3.52	0	0	2.11	.70	0	0	
1419938385692322942	CPU_0	86.39	0	10.20	0	0	2.72	.68	0	0	
1419938387171656791	CPU_0	91.09	0	4.79	0	0	2.73	1.36	0	0	
1419938388601113921	CPU_0	90.34	0	5.51	0	0	3.44	.68	0	0	
1419938390069875877	CPU_0	90.47	0	5.44	0	0	2.72	1.36	0	0	
1419938391501596627	CPU_0	88.73	0	7.04	0	0	3.52	.70	0	0	
1419938392972116955	CPU_0	89.18	0	6.75	0	0	3.37	.67	0	0	
1419938394408249820	CPU_0	89.51	0	6.29	0	0	2.79	1.39	0	0	
1419938395884187260	CPU_0	89.86	0	6.08	0	0	3.37	.67	0	0	
1419938397321090123	CPU_0	88.19	0	7.63	0	0	2.77	1.38	0	0	
1419938398798643976	CPU_0	90.47	0	5.44	0	0	3.40	.68	0	0	
1419938400272111422	CPU_0	90.41	0	6.16	0	0	2.73	.68	0	0	
1419938401716194560	CPU_0	87.67	0	7.53	0	0	3.42	1.36	0	0	
1419938403192883957	CPU_0	89.86	0	6.08	0	0	3.37	.67	0	0	
1419938404634832017	CPU_0	89.65	0	6.20	0	0	2.75	1.37	0	0	
1419938406119614395	CPU_0	87.75	0	7.48	0	0	4.08	.68	0	0	
1419938407567842024	CPU_0	89.72	0	5.47	0	0	3.42	1.36	0	0	
1419938409046197500	CPU_0	89.79	0	6.80	0	0	2.72	.68	0	0	
1419938410501567279	CPU_0	86.30	0	8.90	0	0	3.42	1.36	0	0	
1419938411971683941	CPU_0	89.79	0	6.80	0	0	2.72	.68	0	0	
1419938413488171454	CPU_0	88.74	0	7.28	0	0	3.31	.66	0	0	
1419938414934667420	CPU_0	90.41	0	5.47	0	0	2.73	1.36	0	0	
1419938416420093422	CPU_0	91.83	0	4.08	0	0	3.40	.68	0	0	
1419938417862499522	CPU_0	88.96	0	6.20	0	0	3.44	1.37	0	0	
