Start:	1428577784293442535
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.500321554	5322776	r0FF
     0.500321554	2329479	r01B
     0.500321554	1253196	r073
     0.500321554	22	r075
     0.500321554	727741	r004
     0.500321554	81713	r016
     0.500321554	10778	r017
     1.001239024	3342735	r0FF
     1.001239024	601573	r01B
     1.001239024	332987	r073
     1.001239024	0	r075
     1.001239024	187316	r004
     1.001239024	20935	r016
     1.001239024	1750	r017
     1.502068410	2611456	r0FF
     1.502068410	336189	r01B
     1.502068410	190439	r073
     1.502068410	0	r075
     1.502068410	107735	r004
     1.502068410	9914	r016
     1.502068410	695	r017
     2.002836797	2014866	r0FF
     2.002836797	464023	r01B
     2.002836797	260763	r073
     2.002836797	0	r075
     2.002836797	147100	r004
     2.002836797	13276	r016
     2.002836797	750	r017
     2.503653142	1708060	r0FF
     2.503653142	305501	r01B
     2.503653142	176751	r073
     2.503653142	0	r075
     2.503653142	100127	r004
     2.503653142	8090	r016
     2.503653142	662	r017
     3.004547653	3076712	r0FF
     3.004547653	544425	r01B
     3.004547653	304480	r073
     3.004547653	0	r075
     3.004547653	169240	r004
     3.004547653	17183	r016
     3.004547653	1215	r017
     3.505460039	2274069	r0FF
     3.505460039	262548	r01B
     3.505460039	153179	r073
     3.505460039	0	r075
     3.505460039	83451	r004
     3.505460039	6616	r016
     3.505460039	579	r017
     4.006385134	1530097	r0FF
     4.006385134	517145	r01B
     4.006385134	288449	r073
     4.006385134	0	r075
     4.006385134	163959	r004
     4.006385134	14729	r016
     4.006385134	841	r017
     4.507405186	2141081	r0FF
     4.507405186	252063	r01B
     4.507405186	146767	r073
     4.507405186	0	r075
     4.507405186	82689	r004
     4.507405186	6611	r016
     4.507405186	503	r017
     5.008274448	7012372	r0FF
     5.008274448	2212644	r01B
     5.008274448	1204193	r073
     5.008274448	0	r075
     5.008274448	699806	r004
     5.008274448	66304	r016
     5.008274448	8384	r017
     5.509181459	1774868	r0FF
     5.509181459	262923	r01B
     5.509181459	150004	r073
     5.509181459	0	r075
     5.509181459	82752	r004
     5.509181459	6639	r016
     5.509181459	562	r017
     6.010105179	1907305	r0FF
     6.010105179	550206	r01B
     6.010105179	308293	r073
     6.010105179	0	r075
     6.010105179	174992	r004
     6.010105179	15916	r016
     6.010105179	875	r017
     6.511031815	2209977	r0FF
     6.511031815	257715	r01B
     6.511031815	146251	r073
     6.511031815	0	r075
     6.511031815	82092	r004
     6.511031815	6764	r016
     6.511031815	519	r017
     7.012018659	2854768	r0FF
     7.012018659	495349	r01B
     7.012018659	279976	r073
     7.012018659	0	r075
     7.012018659	160931	r004
     7.012018659	15646	r016
     7.012018659	980	r017
     7.512951170	1394719	r0FF
     7.512951170	314022	r01B
     7.512951170	176766	r073
     7.512951170	0	r075
     7.512951170	96003	r004
     7.512951170	8374	r016
     7.512951170	638	r017
     8.013894557	2157184	r0FF
     8.013894557	432173	r01B
     8.013894557	246629	r073
     8.013894557	0	r075
     8.013894557	139032	r004
     8.013894557	12385	r016
     8.013894557	787	r017
     8.514861609	2435132	r0FF
     8.514861609	350366	r01B
     8.514861609	197011	r073
     8.514861609	0	r075
     8.514861609	108529	r004
     8.514861609	10361	r016
     8.514861609	677	r017
     9.016029703	2551313	r0FF
     9.016029703	423124	r01B
     9.016029703	241569	r073
     9.016029703	0	r075
     9.016029703	137177	r004
     9.016029703	12476	r016
     9.016029703	642	r017
     9.517029839	1364030	r0FF
     9.517029839	570211	r01B
     9.517029839	314143	r073
     9.517029839	0	r075
     9.517029839	186954	r004
     9.517029839	11804	r016
     9.517029839	894	r017
    10.017937559	2847636	r0FF
    10.017937559	507946	r01B
    10.017937559	288145	r073
    10.017937559	0	r075
    10.017937559	163728	r004
    10.017937559	16276	r016
    10.017937559	938	r017
    10.518869487	2343231	r0FF
    10.518869487	328664	r01B
    10.518869487	185416	r073
    10.518869487	0	r075
    10.518869487	102829	r004
    10.518869487	9914	r016
    10.518869487	613	r017
    11.020778913	2187681	r0FF
    11.020778913	491399	r01B
    11.020778913	279750	r073
    11.020778913	0	r075
    11.020778913	158538	r004
    11.020778913	14416	r016
    11.020778913	850	r017
    11.521599800	1558651	r0FF
    11.521599800	344381	r01B
    11.521599800	193305	r073
    11.521599800	0	r075
    11.521599800	106231	r004
    11.521599800	9167	r016
    11.521599800	714	r017
    12.022461061	2797178	r0FF
    12.022461061	494816	r01B
    12.022461061	279927	r073
    12.022461061	0	r075
    12.022461061	160751	r004
    12.022461061	16260	r016
    12.022461061	866	r017
    12.523273864	2330707	r0FF
    12.523273864	331585	r01B
    12.523273864	186704	r073
    12.523273864	0	r075
    12.523273864	103630	r004
    12.523273864	9270	r016
    12.523273864	632	r017
    13.024111458	1485071	r0FF
    13.024111458	440108	r01B
    13.024111458	250846	r073
    13.024111458	0	r075
    13.024111458	142830	r004
    13.024111458	12659	r016
    13.024111458	785	r017
    13.524929095	2190101	r0FF
    13.524929095	358494	r01B
    13.524929095	201191	r073
    13.524929095	0	r075
    13.524929095	111964	r004
    13.524929095	10254	r016
    13.524929095	686	r017
    14.025730439	2847548	r0FF
    14.025730439	514739	r01B
    14.025730439	287227	r073
    14.025730439	0	r075
    14.025730439	166716	r004
    14.025730439	16641	r016
    14.025730439	985	r017
    14.526570950	1964372	r0FF
    14.526570950	322056	r01B
    14.526570950	183000	r073
