#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357564162185634782	949772	65071	5	11259	843
1357564162686452391	215518	40417	5	8465	566
1357564163187072918	191690	42478	5	9067	615
1357564163687704736	190771	45684	5	10337	597
1357564164188323513	190371	39892	5	7877	552
1357564164688935707	188734	43974	5	9964	603
1357564165189540400	190050	38535	5	7639	554
1357564165690142594	384663	87276	6	18953	1628
1357564166190746912	180015	36119	5	7039	584
1357564166691418314	155725	43243	5	9329	627
1357564167192204090	187593	45707	5	9210	630
1357564167692845409	191262	40986	5	9043	609
1357564168193466727	187738	41154	5	8863	588
1357564168694096087	189128	41683	5	8862	600
1357564169194724447	187545	40677	5	8683	574
1357564169695365141	402987	90589	6	19320	1697
1357564170196000209	179082	35179	5	7069	592
1357564170696630444	189575	44870	5	10179	621
1357564171197264429	190051	39848	5	7871	560
1357564171697902873	189707	42369	5	9033	612
1357564172198641482	190134	41468	5	8835	572
1357564172699271384	188932	43970	5	9914	599
1357564173199910453	189692	38449	5	7589	558
1357564173700543521	402073	90666	6	19341	1637
1357564174201233464	179602	35236	5	7060	603
1357564174701910074	192567	42408	5	8985	584
1357564175202545434	188574	44900	5	10149	595
1357564175703175919	189162	42389	5	8973	597
1357564176203892529	190136	38939	5	7712	575
1357564176704522556	188035	43948	5	9919	617
1357564177205266416	201840	40931	5	8682	600
1357564177706028900	403489	89863	6	18488	1627
1357564178206755844	178158	34339	5	7043	542
1357564178707475953	189058	43951	5	9830	628
1357564179208199396	191020	38986	5	7876	611
1357564179708924465	188373	39656	5	8494	560
1357564180209649116	187436	41528	5	8836	595
1357564180710377767	188670	43972	5	9922	622
1357564181211163710	189650	38366	5	7633	581
1357564181711883570	384122	89051	6	18882	1618
1357564182212759013	177008	36780	5	8013	569
1357564182713492039	188588	38983	5	7835	582
1357564183214218524	187694	41486	5	8810	573
1357564183714948634	185997	39694	5	8449	538
1357564184215675869	187471	41766	5	8798	558
1357564184716454145	186630	43786	5	9890	588
1357564185217181713	187507	41013	5	7807	550
1357564185717906948	382958	86648	6	18654	1561
1357564186218681016	517437	34980	5	7672	556
1357564186719494917	299105	39705	5	8485	579
1357564187220476817	292130	39686	5	8449	555
1357564187721544801	297154	39749	5	8807	588
1357564188222362119	294108	43149	5	9126	615
1357564188723153312	294363	43207	5	9076	614
1357564189223964838	298688	42707	5	8879	591
1357564189724764697	538287	89672	6	18729	1665
1357564190225571349	287542	36768	5	7969	560
1357564190726419208	293369	41488	5	8843	616
1357564191227220526	297060	41498	5	8796	600
1357564191728031344	293382	41492	5	8655	601
1357564192228845745	293589	41460	5	8801	574
1357564192729525022	299439	41520	5	8761	613
1357564193230284798	292702	40993	5	8675	596
1357564193731015908	498006	86297	6	18037	1629
1357564194231745601	303829	43307	5	8743	578
1357564194732473211	281735	45758	5	10350	644
1357564195233342195	274216	43218	5	8826	590
1357564195734127596	301196	41419	5	8986	623
1357564196234900872	296987	41523	5	8861	587
1357564196735673774	292366	39007	5	7661	570
1357564197238148419	299544	43406	5	9830	629
1357564197738929737	489458	86609	6	17996	1627
1357564198239733097	283176	37574	5	8225	579
1357564198740563164	298154	42350	5	8979	625
1357564199241418232	305440	42318	5	9029	603
1357564199742189467	299217	42377	5	9019	617
1357564200242960951	293575	41509	5	8841	613
1357564200743731728	298887	41522	5	8802	577
1357564201244505212	291053	41005	5	8727	569
1357564201745304780	488779	86579	6	18127	1599
1357564202246415305	286346	38538	5	8370	584
1357564202747172957	295328	43272	5	9184	652
1357564203247937900	298700	43256	5	9162	619
1357564203748713259	293292	43291	5	9019	593
1357564204249486119	296690	41517	5	8845	578
1357564204750264062	290378	41472	5	8761	570
1357564205251063671	294856	41700	5	8647	613
1357564205751875864	499166	88623	6	18553	1695
1357564206252654682	280959	38515	5	8326	585
1357564206753487375	299682	43252	5	9187	623
1357564207255652647	293891	43199	5	9190	639
1357564207756409923	298604	43166	5	8988	593
1357564208257095450	290991	41515	5	8813	569
1357564208757905476	292985	41477	5	8733	578
1357564209258695627	292868	40983	5	8661	556
1357564209759473320	505080	89995	6	18393	1606
1357564210260243430	284529	36763	5	7983	556
1357564210761030706	290245	41480	5	8772	581
1357564211261804440	295900	41445	5	8804	596
1357564211762589258	289215	41434	5	8995	613
1357564212263548159	292648	41455	5	8878	592
1357564212764364393	292488	41476	5	8739	583
