#Timestamp	r011	r004	r014	r008	r013
1419823715070763812	600793158	199311700	207489564	604949322	199315427
1419823715571422245	600792456	213469281	226528798	680403294	213472361
1419823716072349801	601104120	189831746	206702191	575378112	189835977
1419823716573029608	600818202	223338873	232466578	722317841	223341758
1419823717073755999	600872664	189686475	200490144	562414932	189690599
1419823717574410640	600787568	220658660	230851400	711394707	220661851
1419823718075061572	600781846	192594896	207977440	587542210	192599079
1419823718575708421	600778558	211667717	219314354	663576866	211671146
1419823719076362312	600786164	204897664	215514162	636493594	204901278
1419823719577015244	600784758	200247677	212473588	617573787	200251475
1419823720077670426	600788844	206483730	222747022	654528358	206486858
1419823720578414442	600891666	197163408	206107273	596420052	197167581
1419823721079377206	601140512	218093721	227657253	698361877	218097043
1419823721580022805	600774104	184805614	203816545	554714066	184810210
1419823722080679196	600792442	222424132	231332278	717913090	222427244
1419823722581322128	600769656	184752630	197873111	543802817	184757068
1419823723082015852	600834576	224364264	233109293	726370542	224367424
1419823723582659368	600773300	187388322	199081985	552880180	187392699
1419823724083386508	600876214	218468606	229694235	702749319	218471855
1419823724584017191	600757485	186931045	204172358	562962727	186935503
1419823725084651206	600760821	220535589	224765045	700526580	220538859
1419823725585302597	600783408	194059449	209175631	592493050	194063771
1419823726086083696	600859625	209040565	220207292	657324411	209044041
1419823726586745628	600796818	200561587	214987841	622731736	200565436
1419823727087394519	600777504	201582438	215495130	625928120	201586193
1419823727588166826	600930738	205962705	215810663	641111810	205966358
1419823728088802216	600763005	199410997	212317925	613490200	199414881
1419823728589433315	600758937	212826060	220046405	668431487	212829793
1419823729090085706	600784172	192041612	207824247	584162710	192045579
1419823729590720805	600765382	215352710	227849927	690659752	215356124
1419823730091348321	600752115	190421236	200512166	565709811	190425572
1419823730591978503	600759027	221264231	231262780	714140497	221267583
1419823731092976685	601101966	184802198	197188800	542363784	184817345
1419823731593589700	600828273	225068416	233520533	729335748	225060803
1419823732094195966	600729090	178698153	200177914	530433535	178702715
1419823732594792940	600717456	366264950	179484584	680377997	366276660
1419823733095423414	600755295	312050221	168652568	580875594	312060990
1419823733596045097	600748938	367474459	179531546	681785479	367485989
1419823734096663696	600743349	323146830	171083241	599712488	323157619
1419823734597293461	600756417	352877973	176211739	657114010	352889418
1419823735098031810	600757587	338571758	173560300	629244813	338582603
1419823735598657201	597079709	330001357	171336808	614481596	330012236
1419823736099278800	600747648	350673743	176380095	649863627	350684918
1419823736599907857	600755882	326515168	171369123	608770532	326526237
1419823737100506456	600719917	357189064	177553383	664356836	357200667
1419823737601143930	600763575	320760674	170944162	594732411	320771316
1419823738102833277	581327572	353967782	173311577	659092168	353979302
1419823738603545251	600851108	303037608	167547513	561932895	303047955
1419823739104168933	600750882	393020047	184633400	729149779	393031765
1419823739604791657	600746805	303099562	167268864	564624334	303109752
1419823740105481714	600831363	375208692	180909710	698024518	375220323
1419823740606116105	600760953	313087722	169706090	579260165	313098756
1419823741107031370	601097224	365144723	179029666	679418441	365156000
1419823741607674136	600772933	331425371	172803211	615180303	331436252
1419823742108430359	600907986	339747253	174351768	630884991	339758383
1419823742609069958	600769062	354759936	176730385	660154933	354771229
1419823743109719266	600772622	316017088	169846176	587065590	316028033
1419823743610471198	600904314	380865412	182351211	707862906	380877084
1419823744111240130	600924605	293228406	165510957	545209954	293238860
1419823744611955562	600859417	393341603	184998376	729686858	393353466
1419823745112713161	600911118	292674302	165541335	543544399	292684828
1419823745613558676	581633475	364036455	175241502	678589284	364048169
1419823746114295191	600887376	304031049	168088120	563448387	304041764
1419823746615054457	600913440	370994503	180980828	687329152	371005648
1419823747115805639	600901736	316740002	170017836	588979255	316750619
1419823747616551613	600896752	358224864	178242826	665533361	358235877
1419823748117398836	601015956	336157990	173629648	624930527	336169242
1419823748618253768	600977028	335882219	174125709	624110525	335893303
1419823749119008242	600908442	354155958	177477925	658927950	354167178
1419823749619766924	600910974	320661147	171204880	595018304	320671880
1419823750120510064	600894168	366099473	179839700	679113416	366111048
1419823750621261621	599734673	303515766	167909247	562546794	303526120
1419823751122019428	585459605	369221778	177174789	687298742	369234173
1419823751622777777	600911280	297909449	167514218	550394898	297919700
1419823752123638917	601035930	382328450	182599576	712603908	382340344
1419823752624384599	600896463	304531233	166844860	565138879	304541759
1419823753125117948	600881841	373000773	178512501	695098037	373012273
1419823753625736756	600742650	324282635	170086837	602229025	324293259
1419823754126363021	600752934	356927454	175921198	664275130	356938647
1419823754626980662	600742170	335691433	171792088	625283979	335702318
1419823755127604844	600750654	344317315	173136849	642825499	344328061
1419823755628280902	600810435	355890414	175854773	662832739	355901525
1419823756129027542	598519135	319935087	168803774	594569460	319945788
1419823756629645766	600743664	383590042	181327791	713179605	383601854
1419823757130270323	600750612	296047666	164806894	550540036	296057609
1419823757630893256	600749838	388185270	182091883	724339867	388196997
1419823758131502688	600729744	302361459	166632462	558167421	302371738
1419823758632131746	600756678	381282442	180401477	712254614	381293924
1419823759132759220	600754575	305735483	167019486	567176689	305746135
1419823759633470235	600853818	370863065	178631991	691227301	370874459
1419823760134094292	600754002	325855978	170962521	604467668	325866740
1419823760634724225	600754701	351242218	175182957	654687214	351253295
1419823761135627365	601072737	345802036	174853209	641781136	345813147
1419823761636252339	600753168	331485910	171449055	617696780	331496807
1419823762136868438	600737454	353923280	173600393	685845482	353932219
1419823762637493704	600753179	337648231	169017112	689958132	337655285
1419823763138188094	600835678	402356749	179885524	829403943	402363203
1419823763638804943	600740622	329501382	167640878	664304751	329508452
1419823764139427042	600748887	418296737	182948471	858758458	418303462
1419823764640049433	600749763	322781608	166083406	651879277	322788196
1419823765140676615	600751503	409517546	181699801	842432162	409524329
1419823765641301673	600746861	334044622	168224514	683021585	334051015
1419823766145707346	605289636	392180230	179308845	800076343	392187398
1419823766646337029	600755235	345246590	170396253	703609980	345253271
1419823767146975586	600766851	380239841	176378622	778201920	380246485
1419823767647588643	600738066	376040831	175476799	760270142	376047426
1419823768148329409	581047971	342354982	166132455	698464553	342362413
1419823768648945716	600741486	385465863	177380023	787915861	385472559
1419823769149574690	569030857	317582867	160158998	652804179	317589576
1419823769650958996	154239978	62179416	39743688	123875666	62182219
1419823770151575762	139231750	25922959	31770869	46692875	25925905
1419823770652187277	341299067	130164182	87671954	252976107	130169947
1419823771153008043	600868359	419112244	183418402	860508186	419118769
1419823771653638558	600759774	320299168	165957949	651655840	320306124
1419823772154260657	600747555	405867114	180601849	825150227	405873627
1419823772654891298	600756420	350484343	171434924	713232329	350491790
1419823773155524647	600763653	371051811	175349093	761569256	371058842
1419823773656144329	600744627	368413925	174820602	754953004	368420479
1419823774156778637	600764247	352344107	171440257	717685880	352351344
1419823774657387153	600732143	385746029	177725248	788512350	385752748
1419823775158039377	600782022	344184638	170483713	701441250	344190928
1419823775658622684	600700086	399544110	180173159	813764089	399551344
1419823776159355491	600821703	329213316	167209017	663067666	329220380
1419823776659972090	600745566	418107828	183384649	858294478	418114456
1419823777160603898	600757305	316875104	165157275	640704910	316882131
1419823777661237497	600762285	419164536	183569090	860107208	419171415
1419823778161883679	600775870	317100800	166658808	651958760	317107697
1419823778662674611	600948513	404554377	181285839	822945738	404561237
1419823779163392543	600866610	338403607	169676678	690611798	338410276
1419823779664037767	600771913	381652931	177010474	780406422	381659572
1419823780164671491	600761700	366163194	174413050	742116957	366170132
1419823780665325548	600784497	360209582	173208919	740855523	360216083
1419823781166019231	590972881	412744959	180402849	837600392	412751919
1419823781666677371	600792882	319564697	166634100	656213717	319572018
1419823782167327220	600781359	407795237	181190783	828823253	407801675
1419823782668039361	600855237	340116751	170407086	693985339	340123573
1419823783168692835	600786576	376873233	176221043	771473025	376880160
1419823783669335559	600772365	366984690	174289882	743323866	366991517
1419823784169974491	600768474	359519507	173741036	739478268	359526267
1419823784670612715	600767474	383579305	177381129	784492938	383585620
1419823785171239731	600751309	348152986	171676137	702316654	348159549
1419823785671906080	600803067	385819091	177648118	794230338	385826151
1419823786172665178	600840206	335702104	169201616	675663224	335709216
1419823786673374027	600852570	408654612	181675413	840383924	408661300
1419823787174008293	600763086	312932962	165620905	633301660	312939769
1419823787674649100	600771309	419993128	183917992	861363914	419999841
1419823788175807615	601390212	304338975	164081344	617829412	304345548
1419823788676439380	600760185	277199404	278160935	868559550	277202727
1419823789177072271	600760890	245644390	251175042	740574026	245648385
1419823789677696662	600750957	274373177	278537593	856649878	274376527
1419823790178375636	600815724	252008462	256575750	766276660	252012163
1419823790679004901	600757266	265469548	270083371	821409882	265473093
1419823791179734208	600807178	263342036	267266227	812019349	263345454
1419823791680435224	600839310	256988251	266114277	788458037	256991780
1419823792181076865	600773868	272149642	272987315	847479429	272152992
1419823792681708172	600757359	246345512	255062111	745293272	246349355
1419823793182335021	600756312	282235537	282376991	887387324	282238543
1419823793682988912	600782355	238672306	246440071	713872272	238676469
1419823794183600052	600738747	288229856	287525132	912177849	288232887
1419823794684201818	600721500	229265211	240066964	677170899	229269396
1419823795184804959	600729488	294463457	292378838	935557577	294466153
1419823795685395225	600705474	233538437	243434145	694424985	233542665
1419823796186112407	600800576	284253420	283999818	896029599	284256512
1419823796686715881	600724767	238759822	249960797	715969192	238763729
1419823797187316730	600724860	280713355	281771837	881190806	280716502
1419823797688011329	600727284	246530731	254535415	745724370	246534538
1419823798188615220	600831522	271203330	273553368	844544909	271206641
1419823798689203860	600707574	254552246	258841937	776812965	254555884
1419823799189791335	600706641	268865916	270403026	833297049	268869239
1419823799690376767	600702075	259126063	262485098	795224044	259129568
1419823800190983324	600728712	262840941	265824486	810155919	262844554
1419823800691587965	600728691	261161865	269551130	805410286	261165368
1419823801192321064	600801250	258063529	262537155	790861778	258067094
1419823801693024663	600845595	265040132	268212811	819781223	265043750
1419823802193634429	600734155	252462103	259811376	769509210	252465907
1419823802694251319	600740490	273293559	276736690	852553328	273296826
1419823803194866335	600739062	247922352	252780840	750101719	247926149
1419823803695485309	600743634	277532761	278006493	869171758	277535960
1419823804196097491	600735321	239171072	250527815	717258694	239175112
1419823804696784007	600827160	284947055	284282897	897920476	284949967
1419823805197439523	600787746	235759331	246006919	703203093	235763441
1419823805698085830	600776889	280908552	281225652	882494480	280911594
1419823806199035178	601117981	239221221	246051844	715507733	239225275
1419823806699626819	600715996	293075800	291932172	930278200	293078649
1419823807200206376	600691714	243492854	249326683	732528886	243496811
1419823807700836600	600755688	231539502	239216316	694162437	231543111
1419823808201474158	600762402	130367856	133186085	254524654	130373331
1419823808702102340	600753586	178256682	169769168	348522776	178261357
1419823809202731356	600758320	160877605	156742589	312068495	160882700
1419823809703463996	600879073	133427062	122691924	267467461	133431670
1419823810204073179	600733872	128042684	123878506	258260467	128047136
1419823810704714444	600769851	147855514	143346801	292942959	147860319
1419823811205318002	600725900	188833472	180783718	363795702	188838754
1419823811705969184	600779840	142203630	134955471	277706175	142208790
1419823812206629991	600794901	123135067	115903347	254710513	123139072
1419823812707254090	600752007	138908645	137812996	270877483	138913938
1419823813207859273	600728412	188403373	177011219	368589839	188408009
1419823813708753996	601074069	131406663	131168902	257545978	131411895
1419823814209488345	600882795	144515774	130299900	293242380	144519741
1419823814710217360	600875865	140130961	139443115	272526038	140136191
1419823815210930876	600856911	165960321	156573485	329290134	165964768
1419823815711665058	600883119	148533527	145712088	289312691	148538496
1419823816212737323	601288571	153149441	140806087	302461152	153153999
1419823816713518963	600937459	132986128	130106769	264750780	132990959
1419823817214262020	600894243	142002956	136291277	283709359	142007248
1419823817715049536	600947097	167818534	162659841	327596543	167823694
1419823818215680426	600756528	157685708	153000225	305332058	157690604
1419823818716330150	600783336	132808270	121475914	269449831	132812608
1419823819216980416	600780492	136187399	134352166	268341599	136192164
1419823819717569015	600708024	175235733	165207184	345560369	175240176
1419823820218294447	600872502	127312260	127211223	250118411	127318700
1419823820718914046	600742824	164355139	148517134	323879568	164361802
1419823821248586287	613250853	142238038	141860290	276270247	142244398
1419823821749199011	600736809	142557894	133640970	291727256	142562407
1419823822249803652	600725808	136394478	135109953	266860249	136399486
1419823822750428917	600751194	185300896	169582098	360043045	185305541
1419823823251053350	600750914	136834710	134936865	269260730	136839934
1419823823751674949	600746449	123892393	118862774	254247083	123896687
1419823824252295006	600745035	149046085	144709165	293960078	149050813
1419823824752967355	600743004	180938504	173587476	348332237	180943688
1419823825253608037	600838467	147460796	136982690	291741573	147465762
1419823825754242428	577244073	129320795	125651655	257580069	129325383
1419823826267299040	570490077	132361631	129109205	261908611	132367555
1419823826768031931	318027470	97857254	98735334	186594792	97861191
1419823827268853821	600988410	151812335	142625882	296582001	151817584
1419823827769603211	600900333	125901500	121391692	255989334	125905835
1419823828270326310	600868251	130639569	127287348	260878645	130644150
1419823828771052367	600871959	165574823	159318327	324786547	165579624
1419823829271812716	600912816	177340288	169282670	342732710	177345299
1419823829772586023	600931110	134716891	127059010	267311266	134721470
1419823830273367663	600938973	125083357	120061322	255372409	125087755
1419823830774001262	596654610	145254295	142477219	285070039	145259160
1419823831274623195	600747276	189995365	180543576	369072664	190000397
1419823831775259752	600763338	138746509	136794754	270490249	138751601
1419823832275914143	600788628	128699506	116123695	264593323	128703550
1419823832776549283	600762492	139855130	139080421	272121132	139860393
1419823833277160632	600736086	181227590	170014836	357062311	181232223
1419823833777789023	600754767	128875827	128783885	253167704	128880914
1419823834278518330	600876819	154798552	140712668	309301042	154802684
1419823834779135804	600742002	138582008	137203397	271429783	138586990
1419823835279737362	600724437	151055154	143165892	302931340	151059511
1419823835780359669	590821460	141658394	139053244	276855271	141663764
1419823836281007393	600777726	176452187	163122863	342183569	176457123
1419823836781632534	600752334	133345804	130660192	265617251	133350606
1419823837282256008	600749973	127668357	123511391	258228713	127672817
1419823837782861315	600727329	156098596	150124677	308203260	156103240
1419823838283566039	600845481	167419350	161731384	323268793	167424440
1419823838784218138	600785055	148298185	136309900	294712863	148304468
1419823839284957195	600889062	135202624	133214210	266831246	135207656
1419823839785676794	600864393	144868041	137513091	293027000	144872121
1419823840286402268	600871437	141912427	140215035	276957989	141917862
1419823840787147408	598416375	179841244	164039066	350924437	179845985
1419823841287870090	600868233	97377544	102599799	182507553	97383262
1419823841788684147	600976657	221370778	182720436	413877992	221375601
1419823842289447871	600920357	158897596	165906527	297058716	158903818
1419823842790307136	601031202	231945220	182651710	429582073	231950144
1419823843290963818	600790803	213094247	153884600	396575917	213100221
1419823843791602167	600765435	208196923	182387478	389999668	208200411
1419823844292243766	600774468	208245781	176011610	388279232	208250940
1419823844792967824	600768120	173557173	172020990	321820239	173563145
1419823845293603839	600862194	234527842	184569977	437830072	234532368
1419823845794288980	600825339	210208991	151681978	390643474	210214612
1419823846294949495	600794332	226339361	187287028	423882512	226342920
1419823846795587928	600768110	157041466	167292630	293781877	157046755
1419823847296240360	600782769	208878293	174850009	390611294	208883212
1419823847796924126	600824891	224237514	169104464	414222911	224242958
1419823848297589641	600797293	220942572	170282673	411622779	220947225
1419823848798311990	600871638	194711475	171306103	364394039	194715427
1419823849298951964	600765207	173327107	180969089	325466396	173332550
1419823849799615646	600798330	224239413	178807954	415412336	224244377
1419823850300279912	600797592	213518020	152297652	396678677	213523936
1419823850800949261	600806769	232718633	184598486	434857692	232723117
1419823851301951192	601181123	153911550	166423167	287669315	153915655
1419823851802601500	600782130	217581059	187492907	408667687	217585504
1419823852303331515	600877818	211401523	161768159	388489991	211407213
1419823852803979572	600777972	228886704	177893258	427434571	228891373
1419823853304638880	600793482	185797732	162075658	347519929	185801788
1419823853805292854	600782613	204874819	179934429	382055461	204880003
1419823854305972661	600820155	188930056	174274229	352232159	188935341
1419823854806651510	600815229	223715328	166629055	415138204	223720562
1419823855307321525	600805749	222204420	171688506	414858597	222209186
1419823855808042583	600863220	183369519	171677572	342689087	183373852
1419823856308830515	590454383	182382994	178053591	342948530	182387915
1419823856809480197	600779655	215520552	162680717	396996060	215526123
1419823857310140129	600795183	229445529	177871923	428725678	229450208
1419823857810799436	600793704	181307387	158567594	336622136	181311707
1419823858311442452	600769440	223940261	186464443	419720296	223944738
1419823858812100676	600795182	171622988	166251285	316906011	171628832
1419823859312730858	600756409	235217359	186424689	439817372	235221852
1419823859813467707	600886260	197485067	154702153	368524044	197489198
1419823860314101348	600717120	216613912	182801130	405512227	216618672
1419823860814744864	600774255	163612449	169700807	305576983	163618195
1419823861315763170	601208481	226212758	177751411	418378019	226217663
1419823861816424269	600803118	218520835	160433475	406727494	218526079
1419823862317074951	600779317	205417926	175193431	384663689	205421708
1419823862817696259	600746633	184252366	170728359	342957191	184257598
1419823863318445732	600899112	193316391	175398696	359946914	193321688
1419823863819113331	600802344	230973326	178698662	429152540	230978180
1419823864319762555	600784236	209380865	159161201	390236517	209385298
1419823864820401196	600764775	206119749	180020038	387236702	206124163
1419823865321045795	600774006	158896102	165564742	295817530	158901840
1419823865821724727	600815959	230691553	183564981	429415374	230696072
1419823866322713159	601177971	215046146	154506231	398341773	215052199
1419823866823512591	600961356	214332174	180257107	396691579	214335165
1419823867324135481	297677260	59738899	67881064	110474548	59744379
1419823867824723872	109088001	44560361	36501397	99675919	44562339
1419823868325318096	492497880	203443495	165746458	448561101	203448393
1419823868825978154	312437996	166187758	123526026	378161204	166191464
1419823869347384955	520551462	208958045	171992633	459034798	208963317
1419823869848176012	395345237	215572615	158578745	491741801	215576571
1419823870348891861	583206629	247110079	199515512	547282236	247114937
1419823870849601543	515775994	277218691	205214056	632059467	277223348
1419823871350326017	573911003	245004572	196912962	542044400	245009422
1419823871851037490	523585794	278918923	207308127	634972236	278923827
1419823872351755464	572044288	243879140	196183655	540784577	243883993
1419823872852492605	324578652	167084258	125414503	378275834	167088009
1419823873353285287	407328246	159237210	132752431	348463710	159242247
1419823873854018052	302382677	144918914	111680961	326129593	144923083
1419823874354753026	347740830	129474098	110213990	281310309	129478443
1419823874855472500	406000310	203915035	154712015	461560219	203919314
1419823875356196765	549333241	245155371	193788221	545695971	245159970
1419823875856918572	528546346	268692331	202948643	609020957	268697340
1419823876357646380	556348168	256807219	200610518	574534074	256812061
1419823876858502936	547329860	270460175	206035407	610401435	270464973
1419823877359212660	556696164	268197744	206154727	603679446	268202435
1419823877859921342	553148682	264250716	203415812	593504545	264255281
1419823878360618358	544398794	264504375	202742750	596200246	264508925
1419823878861319707	547221721	257302495	199373508	576852082	257307246
1419823879362220555	542100760	268283459	204333311	606216571	268288120
1419823879862989612	559623877	259528045	202147846	580791591	259532693
1419823880363663294	531293901	262837129	200123299	593600182	262841942
1419823880864357560	552962335	253893491	198870076	568597307	253898574
1419823881365115659	539894541	275171158	207400951	622968977	275175753
1419823881865743633	561412787	255681716	200272193	570904046	255686611
1419823882366364023	522951530	270748197	203026653	614384641	270753022
1419823882866973748	575727036	254642147	202273254	567104352	254647097
1419823883367575972	526857305	274327877	205248149	623135411	274332491
1419823883868317279	569144250	249659263	198628863	554437238	249664384
1419823884368929253	524876236	280678271	208128756	639064816	280682932
1419823884869533519	583510765	249103366	200481344	552534718	249108593
1419823885370134243	508924163	277062133	204167356	631279508	277066918
1419823885870745050	573405668	238106145	193814911	526498457	238111006
1419823886371360024	525273217	287109400	211567843	654377781	287113989
1419823886871962457	580655306	242320455	196709693	535405033	242325371
1419823887372567264	522799589	288346817	211473089	657681940	288351512
1419823887873283154	581047840	246872150	199190628	546859813	246877040
1419823888373895045	523395376	281669340	208466756	641152304	281674103
1419823888874501144	575067635	248625686	199341986	552421022	248630591
1419823889375108952	525957638	280682580	208244547	638941232	280687355
1419823889875716926	570913741	249653900	199046130	553802060	249658617
1419823890376308150	528842520	276533256	206628625	627938901	276537990
1419823890876915957	559812950	252233349	199172294	562899512	252238256
1419823891377509056	532162906	268172753	202950435	606505251	268177467
1419823891878200239	547831853	252918266	197569990	565721073	252923255
1419823892378811588	552883103	272792696	208273544	616189323	272797365
1419823892879417978	551729909	264223905	203649154	593342048	264228850
1419823893380031994	556529592	265497957	205153361	596921170	265502656
1419823893880649885	546187433	267035329	204389218	601147271	267040108
1419823894381315442	562580391	263084535	204901079	589590793	263089245
1419823894881932791	527105396	257676067	197202430	580559321	257680693
1419823895382543599	557472985	259110681	201964879	580042600	259115446
1419823895883236489	523254067	262768690	198974377	593694925	262773713
1419823896383844047	556379992	253799798	199282013	567261469	253804799
1419823896884454354	530089948	272261770	204851107	617320654	272266446
1419823897385134703	569443351	251774472	200077215	560167047	251779327
1419823897885744844	502839422	263829494	196960898	599050992	263834277
1419823898386361109	575298728	248733755	199138335	551252669	248738636
1419823898886983083	523500671	280507224	207983329	638776720	280511899
1419823899387751515	583521448	250117552	201208274	554907027	250122416
1419823899888551531	514896124	282224501	207477378	643188372	282228997
1419823900389287004	535187266	185837867	158955283	398994853	185845088
1419823900890007187	215668761	79998499	56315310	171819180	80006871
1419823901390739910	416544210	117332394	101084039	238952820	117342694
1419823901891467968	277598278	92048786	70351139	194033696	92057504
1419823902392198025	363051215	108974659	89765008	224654951	108984166
1419823902892994040	331994099	100885865	82231363	208967182	100894801
1419823903393724222	241615409	73158095	59815507	151299398	73165772
1419823903894445696	367718167	96341804	88298022	193030229	96350852
1419823904395154045	154355663	57248982	40379414	122883217	57256062
1419823904895875102	359436913	94912646	86346865	190282848	94921549
1419823905396603992	280477902	83672397	69274337	172608405	83680569
1419823905897327466	365908538	119752398	92609305	250937270	119762463
1419823906398119606	354990734	110575545	88884590	230359446	110586945
1419823906898837455	374276057	122189509	94980245	255486555	122199890
1419823907399518471	287645702	91809336	72457148	191856672	91818345
1419823907900149070	401387986	127486809	100985694	265482036	127497867
1419823908403031997	363850062	118130160	91998158	247281772	118140600
1419823908903624304	363674795	115411520	91482217	241252045	115421544
1419823909404265987	270363523	76268068	65950727	155478529	76275628
1419823909904882294	244356609	73965382	60850243	152756551	73973222
1419823910405490518	369947705	96714025	88717025	193557900	96723146
1419823910906156367	158257581	56777863	41051965	121367057	56784841
1419823911406783175	359908243	95024302	86563413	190440302	95033201
1419823911907390732	338433339	112419776	86029859	236472526	112430069
1419823912408018873	402405178	128835154	101389749	268676962	128845969
1419823912909044512	378824064	121967134	95345193	255005042	121978239
1419823913409653612	363893869	118239899	91945185	247471964	118250144
1419823913913021121	390448972	125689691	98540054	262404957	125700384
1419823914413625845	359589613	121017176	91824606	254701876	121027687
1419823914914233611	432193450	132988362	107886267	275162308	132999029
1419823915414838710	326500767	115228574	84489766	244615775	115239074
1419823915918267761	454105347	135936912	112427121	279943931	135948057
1419823916418851152	290418619	106460050	76040924	227342109	106470219
1419823916919447709	485000698	143593762	119814779	294786548	143605048
1419823917420065391	272800296	104171921	72436352	223856480	104181722
1419823917920670824	481540818	141380227	118627391	289904876	141391436
1419823918421271506	295016385	108736538	77445508	232479602	108746699
1419823918921880522	465833812	139858155	115425350	287933840	139869448
1419823919422486788	320293925	112370759	82817934	238510569	112380807
1419823919923220761	439240052	136501900	109917074	282875386	136512911
1419823920423825902	345717007	116176475	88399443	244490477	116186848
1419823920924426793	395570010	124567122	99430283	258649281	124577848
1419823921425039559	361024204	119040816	91798906	249722664	119050901
1419823921925670033	385212143	124877412	97635196	260631548	124887803
1419823922426282465	398841545	125930606	100150120	261853643	125941561
1419823922926897481	357476822	120769192	91570399	254185012	120779745
1419823923427509663	429682205	131458276	107140719	271536616	131468919
1419823923928243637	322991538	114070380	83744736	242096566	114080847
1419823924428855903	461503070	138030272	114434774	283901703	138041506
1419823924929461627	291221216	109893972	76962911	235540376	109904199
