#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357000933557758723		1016443	75982	103562	10333	6736
1357000934058625940		2303343	86554	123357	11172	6175
1357000934559354157		302430	19379	26404	1391	425
1357000935060072084		1611967	19286	26167	1299	440
1357000935560767343		472478	19344	26580	1203	423
1357000936061605436		1347958	19308	26297	1341	388
1357000936562349112		724737	19229	25814	1274	420
1357000937063109663		1189442	19205	25520	1258	385
1357000937563818922		923014	19298	25854	1210	424
1357000938064547515		1162886	41577	58546	3844	1465
1357000938565315316		1134822	18617	22394	1207	392
1357000939066188825		751080	19213	24598	1214	388
1357000939566967917		1385278	19242	24929	1231	395
1357000940067701343		503856	19429	26213	1228	381
1357000940568424144		1530244	19337	25407	1171	392
1357000941069161487		344094	19291	25876	1188	392
1357000941569902455		1642130	19303	25034	1153	420
1357000942070621756		403048	42049	57471	3597	1273
1357000942571406349		1621174	19293	25277	1300	397
1357000943072666355		360400	19371	25163	1227	387
1357000943573424698		1473955	19426	25678	1221	389
1357000944074154915		522169	19288	26027	1171	384
1357000944574879008		1305649	19337	26433	1259	380
1357000945075620768		747353	19393	26356	1245	404
1357000945576436652		1128293	19309	25812	1184	396
1357000946077167411		1165631	41906	55939	3756	1238
1357000946577890629		910667	19304	25445	1297	376
1357000947078623722		1174734	19304	25011	1134	391
1357000947579362773		719348	19318	25619	1230	385
1357000948080042824		1339263	19349	25446	1139	380
1357000948580781584		542806	19300	24976	1126	395
1357000949081489302		1496617	19285	25725	1220	417
1357000949582112603		363517	19294	25573	1113	391
1357000950082754030		1888222	41929	56346	3879	1157
1357000950583390123		195712	19245	24693	1230	403
1357000951084068216		1668591	19188	24478	1234	393
1357000951584701726		350252	19321	25333	1130	380
1357000952085341320		1504926	19310	25606	1110	392
1357000952586353619		574660	19407	26618	1184	392
1357000953086987504		1319829	19376	25853	1125	384
1357000953587768888		739360	19469	26354	1227	388
1357000954088413982		1414751	38926	52068	3787	927
1357000954589072450		883144	19248	25158	1283	392
1357000955089710960		1037850	19187	25844	1196	380
1357000955591444755		1125979	19332	26458	1175	408
1357000956092087932		807046	19313	25875	1150	371
1357000956592722067		1329718	19297	25742	1205	397
1357000957093365577		608014	19405	26167	1145	376
1357000957594023587		1534851	19381	25681	1072	423
1357000958094632680		585527	41989	56576	3755	1204
1357000958595423689		1695167	19231	25389	1296	393
1357000959096088158		226216	19233	25068	1223	460
1357000959596707126		1744891	19337	25866	1166	412
1357000960097314803		292898	19360	25578	1111	380
1357000960597951188		1585816	19263	25720	1219	372
1357000961098610781		499523	19413	25867	1100	399
1357000961599250874		1423678	19369	25916	1163	368
1357000962099977426		862162	42074	56342	3802	1213
1357000962600620561		1213816	19281	25527	1134	368
1357000963101341487		906571	19290	25029	1127	387
1357000963602087121		1049772	19350	25805	1122	380
1357000964102752298		1026144	19319	25912	1275	405
1357000964603392558		885424	19343	26428	1166	380
1357000965104044068		1240170	19391	25494	1068	383
1357000965604690119		695070	19399	25854	1174	393
1357000966105324421		1634158	44052	58187	4427	1281
1357000966605998847		526315	20094	29445	1424	605
1357000967106631691		1609401	19183	22174	1188	420
1357000967607272367		376608	19311	26390	1284	408
1357000968107903294		1720073	19316	25897	1166	404
1357000968614304979		228600	19391	26199	1192	524
1357000969115057072		1652301	17364	22901	1143	396
1357000969615786873		399221	19319	26160	1129	387
1357000970116591715		1742215	42078	56447	3769	1160
1357000970617328850		557041	19382	25680	1195	384
1357000971118061776		1376264	19391	25474	1146	383
1357000971618798827		714455	19474	25676	1208	388
1357000972119527045		1205738	19452	26309	1192	380
1357000972620311554		1324565	19353	26118	1237	397
1357000973121141438		1062393	19345	26211	1197	376
1357000973622934066		1256743	19338	26066	1197	392
1357000974123699242		1115438	42123	56951	3659	1070
1357000974624454210		1412760	19324	24709	1205	379
1357000975125228385		818951	19197	27948	1248	456
1357000975626100352		1605677	21266	26033	1208	464
1357000976126853945		650026	19344	26421	1220	369
1357000976627625871		1652584	19228	25763	1227	480
1357000977128442422		533715	19394	25673	1219	376
1357000977629136140		1755806	19335	25595	1210	392
1357000978129829358		641509	41965	56853	3495	1026
1357000978631439195		1835287	19231	24788	1185	388
1357000979132106289		369899	19254	24389	1115	352
1357000979632777298		1842648	19333	26035	1155	384
1357000980133434642		381199	19323	25412	1101	372
1357000980634145526		1800309	19307	25294	1070	380
1357000981134823119		498986	19339	25385	1056	383
1357000981635490421		1727729	19285	25515	1231	373
1357000982136228930		805030	38975	51833	3138	864
