Start:	1428567544848267413
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.500324282	5402093	r0FF
     0.500324282	2464093	r01B
     0.500324282	1327840	r073
     0.500324282	23	r075
     0.500324282	771820	r004
     0.500324282	86467	r016
     0.500324282	11069	r017
     1.001238729	2317080	r0FF
     1.001238729	301284	r01B
     1.001238729	173167	r073
     1.001238729	0	r075
     1.001238729	94571	r004
     1.001238729	8391	r016
     1.001238729	616	r017
     1.502016594	3125399	r0FF
     1.502016594	637060	r01B
     1.502016594	354189	r073
     1.502016594	0	r075
     1.502016594	200645	r004
     1.502016594	20916	r016
     1.502016594	1209	r017
     2.002880249	1639980	r0FF
     2.002880249	307420	r01B
     2.002880249	173085	r073
     2.002880249	0	r075
     2.002880249	98297	r004
     2.002880249	8457	r016
     2.002880249	731	r017
     2.503683155	2067540	r0FF
     2.503683155	534759	r01B
     2.503683155	301652	r073
     2.503683155	0	r075
     2.503683155	169715	r004
     2.503683155	17064	r016
     2.503683155	1134	r017
     3.004448436	2296177	r0FF
     3.004448436	318591	r01B
     3.004448436	179420	r073
     3.004448436	0	r075
     3.004448436	104785	r004
     3.004448436	9081	r016
     3.004448436	611	r017
     3.505198591	2573272	r0FF
     3.505198591	450772	r01B
     3.505198591	253808	r073
     3.505198591	0	r075
     3.505198591	144443	r004
     3.505198591	14278	r016
     3.505198591	755	r017
     4.006993954	1130830	r0FF
     4.006993954	330840	r01B
     4.006993954	191669	r073
     4.006993954	0	r075
     4.006993954	105491	r004
     4.006993954	8773	r016
     4.006993954	652	r017
     4.507899776	2712291	r0FF
     4.507899776	589335	r01B
     4.507899776	328203	r073
     4.507899776	0	r075
     4.507899776	187185	r004
     4.507899776	19262	r016
     4.507899776	1190	r017
     5.008653057	2407226	r0FF
     5.008653057	392589	r01B
     5.008653057	222819	r073
     5.008653057	0	r075
     5.008653057	126251	r004
     5.008653057	12569	r016
     5.008653057	706	r017
     5.509437254	1991854	r0FF
     5.509437254	357989	r01B
     5.509437254	202153	r073
     5.509437254	0	r075
     5.509437254	112191	r004
     5.509437254	10181	r016
     5.509437254	628	r017
     6.010238493	1380840	r0FF
     6.010238493	414326	r01B
     6.010238493	238922	r073
     6.010238493	0	r075
     6.010238493	133310	r004
     6.010238493	11293	r016
     6.010238493	765	r017
     6.511035356	2860471	r0FF
     6.511035356	586045	r01B
     6.511035356	329250	r073
     6.511035356	0	r075
     6.511035356	185024	r004
     6.511035356	18969	r016
     6.511035356	1121	r017
     7.011838804	2308170	r0FF
     7.011838804	366576	r01B
     7.011838804	205704	r073
     7.011838804	0	r075
     7.011838804	115893	r004
     7.011838804	11083	r016
     7.011838804	746	r017
     7.512696501	1707741	r0FF
     7.512696501	441097	r01B
     7.512696501	248446	r073
     7.512696501	0	r075
     7.512696501	140683	r004
     7.512696501	12843	r016
     7.512696501	767	r017
     8.013498073	1695401	r0FF
     8.013498073	348102	r01B
     8.013498073	197386	r073
     8.013498073	0	r075
     8.013498073	109293	r004
     8.013498073	9258	r016
     8.013498073	727	r017
     8.514287145	2772307	r0FF
     8.514287145	548418	r01B
     8.514287145	312259	r073
     8.514287145	0	r075
     8.514287145	176300	r004
     8.514287145	17633	r016
     8.514287145	999	r017
     9.015077883	2169528	r0FF
     9.015077883	326009	r01B
     9.015077883	182942	r073
     9.015077883	0	r075
     9.015077883	103210	r004
     9.015077883	9182	r016
     9.015077883	632	r017
     9.517711411	1399394	r0FF
     9.517711411	523017	r01B
     9.517711411	294696	r073
     9.517711411	0	r075
     9.517711411	167225	r004
     9.517711411	14550	r016
     9.517711411	794	r017
    10.018508441	1953919	r0FF
    10.018508441	259662	r01B
    10.018508441	151970	r073
    10.018508441	0	r075
    10.018508441	82121	r004
    10.018508441	6361	r016
    10.018508441	529	r017
    10.519339763	3128911	r0FF
    10.519339763	695311	r01B
    10.519339763	386603	r073
    10.519339763	0	r075
    10.519339763	222661	r004
    10.519339763	24043	r016
    10.519339763	1299	r017
    11.021024083	1566023	r0FF
    11.021024083	256957	r01B
    11.021024083	150311	r073
    11.021024083	0	r075
    11.021024083	81665	r004
    11.021024083	6331	r016
    11.021024083	564	r017
    11.521845530	1814021	r0FF
    11.521845530	526254	r01B
    11.521845530	293006	r073
    11.521845530	0	r075
    11.521845530	166966	r004
    11.521845530	15749	r016
    11.521845530	934	r017
    12.022644227	2164774	r0FF
    12.022644227	323798	r01B
    12.022644227	184199	r073
    12.022644227	0	r075
    12.022644227	102543	r004
    12.022644227	8455	r016
    12.022644227	585	r017
    12.523469465	2706002	r0FF
    12.523469465	541491	r01B
    12.523469465	304838	r073
    12.523469465	0	r075
    12.523469465	172913	r004
    12.523469465	17090	r016
    12.523469465	878	r017
    13.024301453	1303364	r0FF
    13.024301453	363500	r01B
    13.024301453	209580	r073
    13.024301453	0	r075
    13.024301453	116445	r004
    13.024301453	9600	r016
    13.024301453	632	r017
    13.525127942	2059354	r0FF
    13.525127942	414517	r01B
    13.525127942	230888	r073
    13.525127942	0	r075
    13.525127942	131464	r004
    13.525127942	12268	r016
    13.525127942	735	r017
    14.025941347	2439375	r0FF
    14.025941347	421304	r01B
    14.025941347	241687	r073
    14.025941347	0	r075
    14.025941347	134823	r004
    14.025941347	12726	r016
    14.025941347	828	r017
    14.526796752	2449288	r0FF
    14.526796752	527041	r01B
    14.526796752	296892	r073
    14.526796752	0	r075
    14.526796752	167483	r004
    14.526796752	15867	r016
    14.526796752	779	r017
    15.027623740	1303406	r0FF
    15.027623740	410632	r01B
    15.027623740	230412	r073
    15.027623740	0	r075
    15.027623740	130072	r004
    15.027623740	11300	r016
    15.027623740	860	r017
    15.528422395	2436885	r0FF
    15.528422395	436476	r01B
    15.528422395	245537	r073
    15.528422395	0	r075
    15.528422395	139769	r004
    15.528422395	12521	r016
    15.528422395	739	r017
    16.029259216	2178873	r0FF
    16.029259216	322645	r01B
    16.029259216	187633	r073
    16.029259216	0	r075
    16.029259216	102712	r004
    16.029259216	9184	r016
    16.029259216	633	r017
    16.530101537	2146361	r0FF
    16.530101537	621760	r01B
    16.530101537	344970	r073
    16.530101537	0	r075
    16.530101537	197263	r004
    16.530101537	19292	r016
    16.530101537	885	r017
    17.030927442	1572582	r0FF
    17.030927442	298405	r01B
    17.030927442	171434	r073
    17.030927442	0	r075
    17.030927442	95733	r004
    17.030927442	8452	r016
    17.030927442	620	r017
    17.531732222	2657808	r0FF
    17.531732222	517598	r01B
    17.531732222	290797	r073
    17.531732222	0	r075
    17.531732222	165505	r004
    17.531732222	16001	r016
    17.531732222	862	r017
    18.032624710	2097472	r0FF
    18.032624710	298790	r01B
    18.032624710	173222	r073
    18.032624710	0	r075
    18.032624710	95636	r004
    18.032624710	8674	r016
    18.032624710	594	r017
    18.533597864	1707663	r0FF
    18.533597864	660217	r01B
    18.533597864	367537	r073
    18.533597864	0	r075
    18.533597864	209361	r004
    18.533597864	20322	r016
    18.533597864	970	r017
    19.034411061	2156834	r0FF
    19.034411061	325649	r01B
    19.034411061	188967	r073
    19.034411061	0	r075
    19.034411061	104326	r004
    19.034411061	9043	r016
    19.034411061	636	r017
    19.535211465	2437564	r0FF
    19.535211465	449802	r01B
    19.535211465	250856	r073
    19.535211465	0	r075
    19.535211465	143262	r004
    19.535211465	13902	r016
    19.535211465	658	r017
    20.036766744	1813125	r0FF
    20.036766744	395297	r01B
    20.036766744	223939	r073
    20.036766744	0	r075
    20.036766744	125628	r004
    20.036766744	10900	r016
    20.036766744	715	r017
    20.537592148	1746633	r0FF
    20.537592148	466295	r01B
    20.537592148	266225	r073
    20.537592148	0	r075
    20.537592148	149478	r004
    20.537592148	14421	r016
    20.537592148	775	r017
    21.038413636	2324090	r0FF
    21.038413636	396768	r01B
    21.038413636	222269	r073
    21.038413636	0	r075
    21.038413636	126763	r004
    21.038413636	11663	r016
    21.038413636	691	r017
